loss_interior,loss,time,loss_boundary,_step,_runtime,l2_error,_timestamp,step
0.0001504833565881499,0.0007551304393633582,22.999077320098877,0.0006046470827752083,42,28.219541788101196,0.029087205915370392,1715783634.7059298,46
9.355363676310068e-05,0.0005010616356944496,24.623260736465454,0.0004075079989313489,43,29.843770742416382,0.02221854985717882,1715783636.3301587,50
5.9359680897675765e-05,0.0002718174743373112,26.654580116271973,0.00021245779343963543,44,31.875107526779175,0.018589937674918282,1715783638.3614955,55
2.54439213883017e-05,0.00014939430143135155,29.084490060806274,0.00012395038004304985,45,34.304999589920044,0.01608520649258821,1715783640.7913876,61
2.303300113592112e-05,9.21746832960039e-05,31.512764930725098,6.914168216008278e-05,46,36.73334097862244,0.012284890825751977,1715783643.219729,67
1.4719224308208595e-05,5.8001033570624466e-05,33.942384481430054,4.328180926241587e-05,47,39.1629855632782,0.010093060063468204,1715783645.6493735,73
6.515736025950467e-06,3.2931893549537375e-05,37.168968200683594,2.641615752358691e-05,48,42.38982653617859,0.008132434541510414,1715783648.8762145,81
3.809094616354433e-06,1.923014643605043e-05,40.40621280670166,1.5421051819696e-05,49,45.62681007385254,0.006658370661943499,1715783652.113198,89
2.543459939981545e-06,1.2832920277374327e-05,44.04303574562073,1.0289460337392782e-05,50,49.263659715652466,0.005809859879853107,1715783655.7500477,98
2.9338136486020936e-06,1.988831111652491e-05,47.67660045623779,1.6954497467922816e-05,51,52.89729928970337,0.0048202390005990395,1715783659.3836873,107
1.810857514652375e-06,7.838909772474766e-06,52.09974455833435,6.028052257822392e-06,52,57.32044458389282,0.003716983401408629,1715783663.8068326,118
8.074985041100164e-07,3.579124480254449e-06,56.92545437812805,2.7716259761444327e-06,53,62.146427392959595,0.0030055202127329357,1715783668.6328154,130
4.460566390901628e-07,1.941500467257172e-06,62.14948654174805,1.4954438281670093e-06,54,67.37027287483215,0.0026497473841357506,1715783673.8566608,143
2.343813444648709e-07,9.618670338535602e-07,67.78333926200867,7.274856893886893e-07,55,73.00406217575073,0.0022784226054059767,1715783679.4904501,157
1.1380130037542299e-07,5.19341173152959e-07,73.83164763450623,4.0553987277753604e-07,56,79.05247902870178,0.0020912249359718027,1715783685.538867,172
6.272665822552381e-08,2.693203632489184e-07,81.0945975780487,2.065937050233946e-07,57,86.31576871871948,0.0018978481814874832,1715783692.8021567,190
