time,step,loss_interior,l2_error,loss_boundary,_runtime,_timestamp,loss,_step
1.4471936225891113,0,0.00025267566290999985,2.0602413192413116,3.1734512319644956,5.635773658752441,1715771550.2311707,3.173703907627406,0
1.8901283740997314,1,0.0002526743521327413,0.6358513720754783,3.1734436389469587,5.770266056060791,1715771550.365663,3.1736963132990916,1
2.013775110244751,2,0.0005227997970024883,8.591962578707733,0.4400859551037568,5.893728017807007,1715771550.489125,0.4406087549007593,2
2.127650022506714,3,0.032437280289724986,0.7732473627392128,41.69468218838079,6.007089138031006,1715771550.6024861,41.727119468670516,3
2.2404587268829346,4,0.0011384530119657064,0.5263642401797279,0.6926343536765844,6.120424747467041,1715771550.7158217,0.6937728066885501,4
2.354097843170166,5,0.07903455238333734,0.646770541451695,0.3261753892147624,6.233933687210083,1715771550.8293307,0.40520994159809975,5
2.469304084777832,6,0.055573710161694545,0.4678768801005438,0.2313372774636979,6.3505964279174805,1715771550.9459934,0.28691098762539247,6
2.5855257511138916,7,0.021278842018410595,0.5107193755503276,0.15223783399065688,6.465436697006226,1715771551.0608337,0.17351667600906748,7
2.6999144554138184,8,0.015331043878744169,0.49373251106745525,0.155808624785115,6.579779386520386,1715771551.1751764,0.17113966866385918,8
2.81436824798584,9,0.008041394440227088,0.5481849751758339,0.15895505643330302,6.69420862197876,1715771551.2896056,0.1669964508735301,9
2.929615020751953,10,0.006750733626883877,0.46798118724377974,0.1523930576166075,6.809662580490112,1715771551.4050596,0.1591437912434914,10
3.0433497428894043,11,0.009109462884053997,0.5075665123984975,0.13638722815260823,6.92313814163208,1715771551.5185351,0.14549669103666224,11
3.1559925079345703,12,0.010003241139408092,0.47507821532036276,0.12904480388933676,7.035875082015991,1715771551.631272,0.13904804502874485,12
3.2719364166259766,13,0.013573684526335417,0.4774473727662468,0.1227147609126095,7.151938438415527,1715771551.7473354,0.13628844543894492,13
3.3888540267944336,14,0.016208360823647513,0.41484662374894876,0.11184110998154241,7.2688889503479,1715771551.864286,0.1280494708051899,14
3.5065786838531494,15,0.016914717418480777,0.43408880747143674,0.10596248358248986,7.386414527893066,1715771551.9818115,0.12287720100097063,15
3.6197855472564697,16,0.011024487235891394,0.3978487468182323,0.10888999480285068,7.499699354171753,1715771552.0950963,0.11991448203874207,16
3.734856367111206,17,0.009612074891908181,0.4308715048299382,0.10612333069460642,7.614781141281128,1715771552.2101781,0.1157354055865146,17
3.849296808242798,18,0.01201648280959256,0.4092556742019806,0.09708295587538252,7.729132175445557,1715771552.3245292,0.10909943868497507,18
3.9639458656311035,19,0.01569054458624176,0.42507163743510146,0.08911306529217024,7.843714475631714,1715771552.4391115,0.104803609878412,19
4.08094334602356,20,0.01643455657905989,0.28443560100777016,0.08333301695244055,7.960841178894043,1715771552.5562382,0.09976757353150044,20
4.193458557128906,21,0.01182051572254632,0.3106652192818688,0.0613305361758892,8.073292016983032,1715771552.668689,0.07315105189843552,21
4.310314893722534,22,0.010914547130756382,0.296082130395159,0.05948803541122026,8.190322637557983,1715771552.7857196,0.07040258254197665,22
4.42467474937439,23,0.011385272020363298,0.3057110231802309,0.04957237587055993,8.304468393325806,1715771552.8998654,0.06095764789092323,23
4.540262937545776,24,0.011489182370379929,0.2766900502707244,0.04819416909133025,8.420233964920044,1715771553.015631,0.05968335146171018,24
4.656038045883179,25,0.011501470676162768,0.2706222875549314,0.0406376167888186,8.535946130752563,1715771553.1313431,0.052139087464981373,25
4.7696568965911865,26,0.010918024067489521,0.2157265246574204,0.03774158663088841,8.64924168586731,1715771553.2446387,0.04865961069837793,26
4.8719751834869385,27,0.010879541084487727,0.20970416159453156,0.029043599475878756,8.751541137695312,1715771553.3469381,0.039923140560366485,27
4.97257399559021,28,0.01057164920630412,0.20803979860069619,0.028610082726961705,8.852147817611694,1715771553.4475448,0.03918173193326582,28
5.077853202819824,29,0.00919121919996082,0.20639686589041523,0.027959343788337962,8.957781791687012,1715771553.5531788,0.03715056298829878,29
5.191205263137817,30,0.009007419610183724,0.19684869796644772,0.027481259524267172,9.071170568466187,1715771553.6665676,0.0364886791344509,30
5.306694984436035,31,0.007672872395004826,0.2053883045165268,0.026692860755590575,9.186697006225586,1715771553.782094,0.0343657331505954,31
5.423599720001221,32,0.007470577157735001,0.2009539042932197,0.02647099451131976,9.303565502166748,1715771553.8989625,0.03394157166905476,32
5.53454065322876,33,0.007191846965152542,0.20989886613543554,0.025439153021434107,9.414401292800903,1715771554.0097983,0.032630999986586647,33
5.650390148162842,34,0.007091090672906072,0.19979855807042898,0.024678793092005862,9.5302152633667,1715771554.1256123,0.03176988376491194,34
5.763638734817505,35,0.007857233847585493,0.18406813492949975,0.022722676342349063,9.643516778945923,1715771554.2389138,0.030579910189934556,35
5.881159543991089,36,0.008665153436292143,0.17351492159649248,0.020376575397441345,9.761322259902954,1715771554.3567193,0.029041728833733488,36
5.996624708175659,37,0.008806537575524818,0.15079332029169001,0.01908323479575922,9.876529932022095,1715771554.471927,0.02788977237128404,37
6.112754583358765,38,0.008248057955629317,0.15065761755367643,0.018401232634283386,9.99286150932312,1715771554.5882585,0.0266492905899127,38
6.228389739990234,39,0.008139241949251452,0.15007317339130355,0.017899201502016317,10.108337879180908,1715771554.7037349,0.026038443451267768,39
6.3440282344818115,40,0.007653699244967429,0.1378731288679535,0.017214161955303852,10.223977088928223,1715771554.819374,0.02486786120027128,40
6.570275545120239,42,0.006338439038488707,0.15313526946517406,0.014187202648134773,10.45013689994812,1715771555.045534,0.02052564168662348,41
