loss_boundary,loss_interior,loss,_step,step,l2_error,time,_timestamp,_runtime
0.21350474631114427,0.0363785691232786,0.24988331543442288,42,46,0.9513876313214893,3.112765312194824,1716435365.8579855,6.817824602127075
0.19687504263599023,0.01914348122960342,0.21601852386559364,43,50,0.9318325729895118,3.2014055252075195,1716435365.946638,6.906477212905884
0.20975683529863925,0.0592792464061111,0.26903608170475035,44,55,0.4710778409717994,3.3076059818267822,1716435366.0528753,7.012714385986328
0.17832801431825618,0.017149707639504432,0.19547772195776061,45,61,0.4477857338239583,3.4365923404693604,1716435366.1818173,7.141656398773193
0.1583179301249892,0.01738699934049012,0.17570492946547933,46,67,0.8143850649166822,3.559880018234253,1716435366.3049893,7.264828443527222
0.19768288869956313,0.017039051127677854,0.21472193982724097,47,73,0.3870950212890155,3.6827220916748047,1716435366.4278493,7.387688398361206
0.14707718474982417,0.029483226291657547,0.17656041104148174,48,81,0.45248008380510574,3.8398969173431396,1716435366.5851245,7.544963598251343
0.1490434568044255,0.016887055491247777,0.16593051229567327,49,89,0.3737237830342024,3.9962165355682373,1716435366.7414312,7.701270341873169
0.1262574248891373,0.00946832763436421,0.1357257525235015,50,98,0.4024078328034141,4.1695556640625,1716435366.9147224,7.874561548233032
0.12020602549849221,0.01903450726077368,0.1392405327592659,51,107,0.4069812991702724,4.342707872390747,1716435367.0877123,8.047551393508911
0.1079775255798214,0.011695830564983202,0.11967335614480461,52,118,0.6551439587508388,4.552615165710449,1716435367.2975824,8.257421493530273
0.14291337520600372,0.011236686747639215,0.15415006195364295,53,130,0.39198292101127546,4.777268886566162,1716435367.5223765,8.482215642929077
0.11157504192431392,0.013886616472417559,0.12546165839673148,54,143,0.322974325245379,5.017127275466919,1716435367.7623522,8.722191333770752
0.05046364057431251,0.021490357320061604,0.07195399789437412,55,157,0.47582555639273005,5.273682355880737,1716435368.0188162,8.978655338287354
0.027873314401175114,0.032334144687126073,0.06020745908830119,56,172,0.2277444550629608,5.5538294315338135,1716435368.2990408,9.258879899978638
0.03721493711908001,0.0188907946450441,0.05610573176412412,57,190,0.24156287837680016,5.878216505050659,1716435368.6235983,9.583437442779541
0.014440992343702531,0.007959069877163704,0.022400062220866233,58,208,0.2956380544567065,6.204933404922485,1716435368.950146,9.909985065460205
0.03338899561606847,0.0067443803781148445,0.04013337599418332,59,229,0.10712659085636168,6.584081649780273,1716435369.3293805,10.289219617843628
0.010124354147811272,0.004352296147174197,0.014476650294985469,60,252,0.15289269783361042,6.995543956756592,1716435369.7408438,10.700682878494263
0.01849921100355942,0.003767859795578793,0.022267070799138214,61,277,0.08054427902818863,7.4419026374816895,1716435370.1870751,11.14691424369812
0.006078763412408871,0.0026136008790544514,0.008692364291463323,62,305,0.14975874739477085,7.94207501411438,1716435370.687273,11.647112131118774
0.0028689838169673187,0.0021227304346218443,0.004991714251589163,63,335,0.12036530502063786,8.47593903541565,1716435371.2212944,12.181133508682251
0.001740511356278191,0.0013212701025490413,0.0030617814588272322,64,369,0.08606016250297305,9.070451021194458,1716435371.816015,12.775854110717773
0.0047551112547649585,0.0007266355824868326,0.005481746837251791,65,406,0.030503633401754184,9.716018199920654,1716435372.461304,13.421143054962158
0.0024845755755447674,0.0005965680294655437,0.003081143605010311,66,446,0.046179538763119185,10.412767887115479,1716435373.1581435,14.117982625961304
0.0023783587515607716,0.00045338612951143355,0.0028317448810722054,67,491,0.03697982900072143,11.19985556602478,1716435373.9450576,14.90489673614502
0.0015579172101518389,0.0002941228651752058,0.0018520400753270446,68,540,0.035301398288055674,12.055929183959961,1716435374.8012564,15.761095523834229
0.0010306510659975985,0.00019394154284551593,0.0012245926088431144,69,594,0.0399776770161671,13.0335111618042,1716435375.7787771,16.738616228103638
0.000607748894986231,0.00015922632826840874,0.0007669752232546397,70,653,0.029335093702185417,14.049659967422485,1716435376.794895,17.75473403930664
0.0005566714784801931,0.0001087112415668575,0.0006653827200470506,71,718,0.0333583194723906,15.174261569976807,1716435377.9196496,18.879488706588745
0.0005406269793328357,7.674126046532215e-05,0.0006173682397981579,72,790,0.02287566632815143,16.40783405303955,1716435379.153192,20.113031148910522
0.00045871597338207747,5.4124690310906235e-05,0.0005128406636929837,73,869,0.02165358054251382,17.764538049697876,1716435380.5102277,21.470066785812378
0.00041445977802116203,4.854846566168248e-05,0.0004630082436828445,74,956,0.021238062282430904,19.255851984024048,1716435382.0011344,22.960973501205444
0.0003698208641101212,4.447688973514359e-05,0.0004142977538452648,75,1052,0.020403966515732546,20.90505361557007,1716435383.650199,24.61003804206848
0.00032479688544073557,6.99335963993884e-05,0.00039473048184012394,76,1157,0.019696552302601582,22.742462158203125,1716435385.4880507,26.447889804840088
0.0002962321173792737,5.2458603795969486e-05,0.00034869072117524314,77,1272,0.01907343834185929,24.710647583007812,1716435387.456063,28.415902137756348
0.000271178398737663,4.471150427599782e-05,0.00031588990301366083,78,1400,0.018763613641787864,26.90490436553955,1716435389.650697,30.610536098480225
0.0002467266203421589,4.080645412167438e-05,0.0002875330744638333,79,1539,0.018135231876924784,29.27853560447693,1716435392.0238156,32.983654737472534
0.00025425850743380444,6.274223289721672e-05,0.00031700074033102116,80,1693,0.01943964145244915,31.924371004104614,1716435394.6696544,35.62949347496033
0.00022680558178419318,3.965587221157101e-05,0.00026646145399576417,81,1863,0.017522785393388758,34.82299757003784,1716435397.5687637,38.528602838516235
0.00020136657569252964,3.337701154442197e-05,0.0002347435872369516,82,2049,0.017022629517696883,38.01392650604248,1716435400.7592187,41.71905779838562
0.00018825148414110745,5.648764458872534e-05,0.0002447391287298328,83,2254,0.01544131194763925,41.534245014190674,1716435404.2799416,45.23978066444397
0.0001638937011729554,3.650053452103898e-05,0.00020039423569399438,84,2479,0.015023553056380303,45.36642026901245,1716435408.1115656,49.071404695510864
0.00014723229079353163,4.979585455513114e-05,0.00019702814534866276,85,2727,0.015691864582127377,49.63568091392517,1716435412.3813515,53.341190576553345
0.00011967393024129603,3.1154528425608135e-05,0.00015082845866690417,86,3000,0.014217345717623961,54.27245259284973,1716435417.0179222,57.97776126861572
0.00011196082120149436,5.2048869668409024e-05,0.0001640096908699034,87,3299,0.01327193885977169,59.46758484840393,1716435422.2130134,63.172852516174316
9.868121874893364e-05,3.0053671478692895e-05,0.00012873489022762654,88,3629,0.012564127314089218,65.08899807929993,1716435427.8347013,68.79454040527344
7.485368492891955e-05,2.79401619165633e-05,0.00010279384684548285,89,3992,0.011629257424901467,71.3438937664032,1716435434.0894384,75.0492775440216
8.081148996474356e-05,3.0261250820328178e-05,0.00011107274078507175,90,4391,0.011293285038617353,78.15025401115417,1716435440.8956628,81.8555018901825
6.5280260750863e-05,1.891177014101611e-05,8.419203089187911e-05,91,4831,0.010231495750527906,85.62373042106628,1716435448.3693254,89.32916450500488
6.014283998262542e-05,1.897973080688592e-05,7.912257078951134e-05,92,5314,0.00988859344589049,94.2668879032135,1716435457.01099,97.97082901000977
4.9951795456644527e-05,1.6452038176603576e-05,6.64038336332481e-05,93,5845,0.009167646611455374,103.94666051864624,1716435466.6928039,107.65264296531677
4.67551642049812e-05,1.67218977080023e-05,6.347706191298349e-05,94,6429,0.00872828081436125,114.61365032196045,1716435477.3584538,118.31829285621643
4.125398359967956e-05,2.9263965903814876e-05,7.051794950349444e-05,95,7072,0.008255076118904223,126.51980233192444,1716435489.2637868,130.2236258983612
3.754458362149139e-05,1.806585567566106e-05,5.561043929715245e-05,96,7779,0.008440005407090232,139.23718643188477,1716435501.9806938,142.94053292274475
2.972538951390454e-05,1.0422596175664713e-05,4.014798568956925e-05,97,8557,0.007026848155681625,153.57390928268433,1716435516.3176012,157.27744030952454
2.323189305238608e-05,1.2862668014346414e-05,3.609456106673249e-05,98,9413,0.006422621505315205,169.48384380340576,1716435532.22753,173.18736910820007
2.0083656418117694e-05,1.5739202993752348e-05,3.582285941187004e-05,99,10354,0.005426194518111216,186.87047934532166,1716435549.6145449,190.57438397407532
1.6942286390071924e-05,8.924216326718833e-06,2.5866502716790755e-05,100,11389,0.005186289818146759,205.87097096443176,1716435568.615234,209.57507300376892
1.4476113207973354e-05,1.0293630953881796e-05,2.476974416185515e-05,101,12528,0.004533169507120638,226.68063521385193,1716435589.4266455,230.38648462295532
1.0504588437066338e-05,8.320779715562827e-06,1.8825368152629164e-05,102,13781,0.00403727423335538,249.6358301639557,1716435612.3798969,253.33973598480225
8.447440703032024e-06,6.680821648714739e-06,1.5128262351746764e-05,103,15159,0.0036196006773406195,274.2526376247406,1716435636.9984968,277.95833587646484
7.160009604912599e-06,5.797936609390672e-06,1.2957946214303272e-05,104,16675,0.003570910286782624,300.0545427799225,1716435662.8011177,303.7609567642212
5.669256202583227e-06,7.780197936158654e-06,1.344945413874188e-05,105,18342,0.0028738753137289466,329.5007874965668,1716435692.246711,333.2065501213074
4.637529888471319e-06,8.22584027263334e-06,1.286337016110466e-05,106,20177,0.0027600097847522,361.2928912639618,1716435724.0386786,364.9985177516937
3.766014862156974e-06,5.478978824407391e-06,9.244993686564366e-06,107,22194,0.002287714575029125,395.71776390075684,1716435758.4634101,399.42324924468994
3.281162713851303e-06,4.632173999814012e-06,7.913336713665315e-06,108,24414,0.002092423631695656,434.1097400188446,1716435796.8555667,437.8154058456421
2.4498173452347835e-06,4.999865490355577e-06,7.4496828355903605e-06,109,26855,0.00187679947529389,477.46701431274414,1716435840.2108452,481.17068433761597
2.227204498310568e-06,5.397456210391483e-06,7.624660708702051e-06,110,29540,0.0017066537342171478,526.4723627567291,1716435889.2143202,530.1741592884064
1.4350831229813967e-06,2.902499858477389e-06,4.337582981458786e-06,111,32494,0.0015079604112535915,578.9223935604095,1716435941.668597,582.628436088562
1.148122500277529e-06,2.524855830765217e-06,3.672978331042746e-06,112,35744,0.0012869489397355767,636.0183916091919,1716435998.7620878,639.7219269275665
1.1404394973645998e-06,3.1710022360087806e-06,4.31144173337338e-06,113,39318,0.0012377906998977625,700.4168043136597,1716436063.162727,704.1225662231445
9.034221068567748e-07,2.4393728814933002e-06,3.342794988350075e-06,114,43250,0.0011110201700840101,767.4136443138123,1716436130.1593964,771.1192355155945
7.497674733424972e-07,2.522490935624579e-06,3.272258408967076e-06,115,47575,0.0010021720652203842,840.9929826259613,1716436203.7386174,844.6984565258026
6.86013504617437e-07,2.059113987380316e-06,2.7451274919977532e-06,116,52332,0.0009225849929621032,922.946882724762,1716436285.6920607,926.6518998146057
6.7646676419907e-07,3.1431478341206862e-06,3.819614598319756e-06,117,57566,0.0008475772680450523,1013.5494418144226,1716436376.2943742,1017.2542133331299
4.616852164943903e-07,1.6010591645364652e-06,2.0627443810308554e-06,118,63322,0.0007468590962320066,1113.7360935211182,1716436476.4818368,1117.441675901413
4.18690316835529e-07,1.2240588403534072e-06,1.642749157188936e-06,119,69654,0.0007447478924776571,1222.6481556892395,1716436585.3938596,1226.3536987304688
4.950537060234537e-07,2.341465917598601e-06,2.8365196236220546e-06,120,76620,0.0007212556779837811,1341.699598789215,1716436704.4454372,1345.405276298523
4.2087772718961564e-07,1.4353051273207675e-06,1.856182854510383e-06,121,84281,0.000720833269963123,1474.1017565727234,1716436836.8473768,1477.8072159290314
3.2126935154755883e-07,1.1623825059730842e-06,1.483651857520643e-06,122,92710,0.0006384807152507964,1618.2875299453735,1716436981.0334177,1621.9932568073273
2.543499664705146e-07,9.91733402778631e-07,1.2460833692491456e-06,123,101980,0.0005528358507538414,1776.4740855693817,1716437139.2198768,1780.179715871811
2.429720921652014e-07,7.877717842320002e-07,1.0307438763972018e-06,124,112178,0.0005749611734581871,1951.748723268509,1716437314.494178,1955.454017162323
2.218981043768797e-07,9.81121989345391e-07,1.2030200937222708e-06,125,123396,0.0004898247791409058,2145.1156265735626,1716437507.861848,2148.821687221527
1.6496457421412073e-07,4.4982728137293107e-07,6.147918555870518e-07,126,135736,0.0004450966305345236,2359.016896724701,1716437721.762673,2362.7225120067596
1.5639320484189788e-07,4.262702893585315e-07,5.826634942004294e-07,127,149309,0.00043462159062572275,2592.7072575092316,1716437955.4508023,2596.4106414318085
1.467744084105122e-07,3.861244448350831e-07,5.328988532455953e-07,128,164240,0.0004072402040496451,2849.5572938919067,1716438212.3036478,2853.2634868621826
1.227156553122799e-07,2.886996602441168e-07,4.1141531555639674e-07,129,172935,0.0003636901369166348,3000.0089309215546,1716438362.7546654,3003.714504480362
