_runtime,l2_error,loss_boundary,loss,step,time,_timestamp,_step,loss_interior
5.442004680633545,0.240984403640909,0.12139445906753432,0.13810716338990703,0,1.366800308227539,1715511907.9691868,0,0.016712704322372693
5.693622589111328,0.20001506398290425,0.07548838593941737,0.07629553733166963,1,1.8479318618774414,1715511908.2208047,1,0.0008071513922522601
5.925725698471069,0.20933431730576096,0.07084255870952738,0.07405963402105116,2,2.0800411701202393,1715511908.4529078,2,0.00321707531152378
6.136062383651733,0.18074931161696556,0.07054999158130082,0.07293205819438445,3,2.2903716564178467,1715511908.6632445,3,0.0023820666130836316
6.323718786239624,0.19926846927386202,0.06164071729882356,0.0653532542491545,4,2.478048801422119,1715511908.850901,4,0.003712536950330945
6.549941539764404,0.1752546011111134,0.05938720979800925,0.06196841308707951,5,2.7042438983917236,1715511909.0771236,5,0.002581203289070259
6.7342565059661865,0.1895747836906775,0.0562989213544419,0.05978895877372133,6,2.8871757984161377,1715511909.2614386,6,0.0034900374192794316
6.915111064910889,0.16155751164458218,0.05575790881262909,0.058182896407870534,7,3.069373846054077,1715511909.4422932,7,0.002424987595241442
7.09151816368103,0.18430668438091977,0.05314071367624911,0.056771513023567186,8,3.2458200454711914,1715511909.6187003,8,0.003630799347318077
7.284682512283325,0.15786272267397006,0.0528367951716954,0.054993093006035144,9,3.438924551010132,1715511909.8118646,9,0.0021562978343397476
7.506923198699951,0.17304710610044002,0.05060884177599659,0.053937327556850254,10,3.66125226020813,1715511910.0341053,10,0.003328485780853662
7.723585367202759,0.15234636660928141,0.05017907545330581,0.05252727218710154,11,3.877851963043213,1715511910.2507675,11,0.002348196733795731
7.925679922103882,0.16386019646245148,0.047470897205773896,0.050732049782028554,12,4.079920530319214,1715511910.452862,12,0.0032611525762546614
8.162734746932983,0.11909504904450179,0.04706161431794443,0.049647451897619814,13,4.317050457000732,1715511910.6899168,13,0.0025858375796753864
8.387118577957153,0.1351234733914496,0.03594605089145601,0.042567973821388716,14,4.541443109512329,1715511910.9143007,14,0.0066219229299327
8.614351272583008,0.12101244945873406,0.03292725622070406,0.036887657274272324,15,4.768671751022339,1715511911.1415334,15,0.003960401053568261
8.80948543548584,0.13696425351366304,0.03240551687267287,0.03569488028211994,16,4.963771104812622,1715511911.3366675,16,0.0032893634094470683
8.987774133682251,0.1226340397913994,0.03231600903277079,0.03515312428844893,17,5.1420509815216064,1715511911.5149562,17,0.0028371152556781413
9.165661334991455,0.13885371545044445,0.031693004524677285,0.03467786748562781,18,5.319966077804565,1715511911.6928434,18,0.002984862960950523
9.391353130340576,0.12002746971736815,0.031613257361554375,0.03418264015314678,19,5.545674562454224,1715511911.9185352,19,0.0025693827915924034
9.575671672821045,0.13536327324508804,0.030858122652164026,0.033653195619080166,20,5.729966163635254,1715511912.1028538,20,0.0027950729669161387
9.780805587768555,0.11976839530703089,0.030771504995837,0.03323442157814817,21,5.935053110122681,1715511912.3079877,21,0.0024629165823111658
10.013053178787231,0.13846377677139166,0.030132775622776335,0.03277140600811207,22,6.167362451553345,1715511912.5402353,22,0.002638630385335736
10.219175815582275,0.11685922907942813,0.029951591413269033,0.03225658421561391,23,6.373476028442383,1715511912.746358,23,0.0023049928023448738
10.4323251247406,0.13422086888528773,0.02907551169762299,0.031583856410295125,24,6.586594343185425,1715511912.9595072,24,0.002508344712672137
10.60857367515564,0.11578474447869595,0.028894211603208767,0.031142774862337717,25,6.7628560066223145,1715511913.1357558,25,0.0022485632591289504
10.815858840942383,0.13390569076803888,0.028162164673531467,0.030563326214266183,26,6.970126628875732,1715511913.343041,26,0.002401161540734717
11.034719467163086,0.11258427269506675,0.02757696684349588,0.029744755840477397,27,7.188851594924927,1715511913.5619016,27,0.002167788996981519
11.213342666625977,0.1350824821073046,0.026730516023450827,0.029020790216564927,28,7.367617607116699,1715511913.7405248,28,0.0022902741931141
11.408382892608643,0.10710346923304283,0.025637340902781112,0.02774086177012037,29,7.562683343887329,1715511913.935565,29,0.0021035208673392575
11.584878921508789,0.12841153121728704,0.02447797330361521,0.026637501963797414,30,7.739151477813721,1715511914.112061,30,0.002159528660182204
11.797930002212524,0.09883912357619297,0.022336497098487625,0.02435432665050785,31,7.952219724655151,1715511914.325112,31,0.0020178295520202273
11.973287582397461,0.08608469741136192,0.021148728720935234,0.023135178971897243,32,8.127575397491455,1715511914.5004697,32,0.0019864502509620084
12.149792909622192,0.08072916370209203,0.0137841838033928,0.01540231364388961,33,8.304104804992676,1715511914.676975,33,0.0016181298404968109
12.355119228363037,0.08089875148813905,0.0136860378107756,0.015235823301803762,34,8.509373188018799,1715511914.8823013,34,0.0015497854910281625
12.54495358467102,0.07802080292627875,0.013462192470139966,0.014913443838826274,35,8.69928240776062,1715511915.0721357,35,0.0014512513686863085
12.721650123596191,0.08099704800238247,0.013474553104056815,0.014722521022013333,36,8.875994205474854,1715511915.2488322,36,0.0012479679179565166
12.956434965133667,0.0782793960238911,0.013325175890260927,0.014636954893175916,37,9.110686302185059,1715511915.483617,37,0.001311779002914989
13.184882640838623,0.08163514040828179,0.01333726507862523,0.014563618881942873,38,9.339201211929321,1715511915.7120647,38,0.001226353803317642
13.368644952774048,0.07743287126154147,0.013184708554602118,0.014467694526249693,39,9.522931098937988,1715511915.895827,39,0.0012829859716475755
13.547311067581177,0.0819137858349848,0.01321719976482694,0.01438777503399356,40,9.701655387878418,1715511916.0744932,40,0.0011705752691666205
13.906899452209473,0.08125154210104892,0.013097160893775052,0.014227666572496916,42,10.061174392700195,1715511916.4340816,41,0.0011305056787218638
