_runtime,loss_interior,_step,_timestamp,loss,step,l2_error,loss_boundary,time
6.734843969345093,0.0036890089501705877,41,1715508790.846251,0.07341418274442368,42,0.20979280507855447,0.0697251737942531,1.451528787612915
6.7501771450042725,0.002721053688056167,42,1715508790.8615842,0.07305052584917203,46,0.20909945674360528,0.07032947216111586,1.4668776988983154
6.769392967224121,0.002163496013488249,43,1715508790.8808,0.07289931921643238,50,0.20829243934105882,0.07073582320294412,1.4861009120941162
6.788707494735718,0.001895293910333965,44,1715508790.9001145,0.07274150098127767,55,0.20768488850106379,0.0708462070709437,1.5052847862243652
6.811173677444458,0.001985990599144871,45,1715508790.9225807,0.07241459032767832,61,0.20747111582721053,0.07042859972853345,1.5278902053833008
6.833601951599121,0.0023498070361946564,46,1715508790.945009,0.0720461909324102,67,0.20700073013886694,0.06969638389621555,1.5503101348876953
6.856125831604004,0.0027466212178016637,47,1715508790.9675329,0.0717296875486185,73,0.20609110072270825,0.06898306633081683,1.572852611541748
6.886031150817871,0.0029027983021689984,48,1715508790.9974382,0.07131602702743854,81,0.20526613031039762,0.06841322872526955,1.6026935577392578
6.915571928024292,0.002703213721849487,49,1715508791.026979,0.07086599022752692,89,0.2046693529304861,0.06816277650567742,1.6322650909423828
6.948441743850708,0.002533852941679254,50,1715508791.0598488,0.07034873315041414,98,0.203655638072308,0.06781488020873488,1.6651368141174316
6.981348276138306,0.0025353054205749467,51,1715508791.0927553,0.0698086941389755,107,0.20274430026109722,0.06727338871840055,1.6980485916137695
7.025393724441528,0.0026028438581581297,52,1715508791.1368008,0.06911743941566659,118,0.2014464343961018,0.06651459555750845,1.7420227527618408
7.069072008132935,0.002565099621893061,53,1715508791.180479,0.06832370862990779,130,0.20003078897605714,0.06575860900801472,1.785773515701294
7.116177797317505,0.0025290895876217967,54,1715508791.2275848,0.06741596854684452,143,0.19835323453766662,0.06488687895922272,1.8328790664672852
7.166691541671753,0.0025228184920733235,55,1715508791.2780986,0.0663814439061623,157,0.19642664706922786,0.06385862541408897,1.8833942413330078
7.22076940536499,0.002494978333461211,56,1715508791.3321764,0.06520619654237722,172,0.19421933361644073,0.06271121820891601,1.9374487400054932
7.289851188659668,0.002469401283007769,57,1715508791.4012582,0.06370319873413094,190,0.1913561777336775,0.061233797451123166,2.0065276622772217
7.354820013046265,0.00243898089522242,58,1715508791.466227,0.062098491065683145,208,0.18825629243064082,0.05965951017046073,2.0715174674987793
7.430661201477051,0.0024012169373992392,59,1715508791.5420682,0.060099305319800976,229,0.18433189107822445,0.05769808838240174,2.1472785472869873
7.513420104980469,0.0023526847022159883,60,1715508791.6248271,0.05775907782743862,252,0.1796507117452197,0.05540639312522263,2.2301018238067627
7.603007555007935,0.002289166495795364,61,1715508791.7144146,0.055052149713437144,277,0.17412079037554443,0.05276298321764178,2.3196961879730225
7.703197956085205,0.0022012911670328526,62,1715508791.814605,0.05185091013285118,305,0.16742484834849025,0.04964961896581833,2.4198994636535645
7.815392255783081,0.002085757378375447,63,1715508791.9267993,0.04827925675468495,335,0.15975074975959375,0.0461934993763095,2.5318596363067627
7.936853408813477,0.001935596568285407,64,1715508792.0482605,0.0441567804080277,369,0.15060193582321585,0.04222118383974229,2.6535353660583496
8.071725130081177,0.0017761045453958371,65,1715508792.1831322,0.03974749674194381,406,0.14042622403466995,0.03797139219654797,2.7884182929992676
8.21942400932312,0.001650211292364394,66,1715508792.330831,0.03530318330006329,446,0.1297368964881172,0.03365297200769889,2.9359443187713623
8.380897521972656,0.0015970663455254202,67,1715508792.4923046,0.030969718905751474,491,0.11894670816613838,0.029372652560226056,3.097538948059082
8.558780431747437,0.0016114343688513881,68,1715508792.6701875,0.027208384247073315,540,0.10948395735059144,0.025596949878221927,3.275442361831665
8.753869771957397,0.0016092052796453018,69,1715508792.8652768,0.024093359224259047,594,0.10187110379810799,0.022484153944613745,3.470510721206665
8.965480327606201,0.001538791389322708,70,1715508793.0768874,0.021536984565542035,653,0.0958143549640641,0.019998193176219328,3.6820805072784424
9.199624061584473,0.0014597719097298996,71,1715508793.311031,0.01934369509937346,718,0.0904482306149896,0.017883923189643557,3.916254758834839
9.45698356628418,0.0014042708596844241,72,1715508793.5683906,0.017392302774894196,790,0.08553581896715613,0.015988031915209772,4.17359733581543
9.738237857818604,0.001330614985049788,73,1715508793.849645,0.015536887688306085,869,0.080853199850584,0.014206272703256298,4.454885482788086
10.049588680267334,0.001211033439047664,74,1715508794.1609957,0.013704531184357722,956,0.07636670573078806,0.01249349774531006,4.7662353515625
10.39681363105774,0.0010607236098944214,75,1715508794.5082207,0.011831385539284575,1052,0.07147509316497988,0.010770661929390154,5.113335371017456
10.772011756896973,0.0010126157394795376,76,1715508794.8834188,0.009851078090802446,1157,0.06434497631013802,0.008838462351322908,5.488615036010742
11.182629108428955,0.0010970248015790647,77,1715508795.2940361,0.007841034799293621,1272,0.05506783529355985,0.006744009997714557,5.899199485778809
11.643982648849487,0.0011830681101720354,78,1715508795.7553897,0.005988410603112273,1400,0.04540663221169851,0.004805342492940238,6.360478162765503
12.146944999694824,0.0011244398416327532,79,1715508796.258352,0.0043963019134921665,1539,0.03683671264534628,0.0032718620718594133,6.863288879394531
12.704779624938965,0.0010812002912685243,80,1715508796.8161867,0.0032257545831928967,1693,0.02985592654867752,0.0021445542919243726,7.42124342918396
13.317768573760986,0.001026846507751227,81,1715508797.4291756,0.002490997741851661,1863,0.024878440199415517,0.0014641512341004336,8.034244537353516
13.986414670944214,0.0008929617228682885,82,1715508798.0978217,0.001962011265312293,2049,0.021494352404006118,0.0010690495424440045,8.702900886535645
14.720354318618774,0.000735635487673112,83,1715508798.8317614,0.001504035666989934,2254,0.01859224100176527,0.0007684001793168219,9.43691873550415
15.52164363861084,0.0005446735600688695,84,1715508799.6330507,0.0010460518468680508,2479,0.015482056102272107,0.0005013782867991813,10.2382071018219
16.41180992126465,0.00039197645587153723,85,1715508800.523217,0.0007120941125604279,2727,0.013571311956808194,0.00032011765668889063,11.12804913520813
17.380196571350098,0.00030244386936855073,86,1715508801.4916036,0.0005554950410352575,3000,0.013334184011347495,0.0002530511716667067,12.09669041633606
18.437971830368042,0.0002425873324664164,87,1715508802.5493789,0.00047143250322821543,3299,0.01343027465254467,0.000228845170761799,13.15452766418457
19.610743761062622,0.0001966900982645243,88,1715508803.7221508,0.00039933885500687623,3629,0.012812398100917862,0.00020264875674235196,14.32720160484314
20.918957233428955,0.00017122600424350148,89,1715508805.0303643,0.00033657245314510286,3992,0.011741003035587432,0.00016534644890160138,15.635415077209473
22.32990026473999,0.00015610658772369159,90,1715508806.4413073,0.00028665995067436397,4391,0.010463709849787558,0.00013055336295067241,17.0464928150177
23.898439168930054,0.00014162634161094225,91,1715508808.0098462,0.0002470535545530644,4831,0.00868644374015708,0.00010542721294212212,18.614644765853882
25.609707593917847,0.00012658769562950737,92,1715508809.7211146,0.00020954013549567878,5314,0.008221916243374745,8.295243986617143e-05,20.326297760009766
27.4889657497406,0.00011070325116368401,93,1715508811.6003728,0.00017762990369862077,5845,0.0071176559103596415,6.692665253493677e-05,22.205475330352783
29.567548990249634,9.298376028121979e-05,94,1715508813.678956,0.00014637568568581904,6429,0.006566149524042046,5.339192540459926e-05,24.28366732597351
31.845843076705933,7.216636028364054e-05,95,1715508815.95725,0.00011274035200631839,7072,0.005865401645064895,4.057399172267785e-05,26.56241273880005
34.38240337371826,5.253602460801706e-05,96,1715508818.4938104,8.091544034258787e-05,7779,0.004960783361479394,2.8379415734570813e-05,29.09890913963318
37.139322996139526,3.7126018073010926e-05,97,1715508821.25073,5.5353634083440915e-05,8557,0.0039370334266461355,1.8227616010429993e-05,31.855488300323486
40.180267572402954,2.7215665256555453e-05,98,1715508824.2916746,3.8220669297557626e-05,9413,0.004298887668843064,1.1005004041002173e-05,34.896486043930054
43.52748680114746,2.051486895971866e-05,99,1715508827.6388938,2.6742509920091248e-05,10354,0.0023345203102531973,6.227640960372588e-06,38.24404978752136
47.17997646331787,1.761741650030303e-05,100,1715508831.2913835,2.1556668986819854e-05,11389,0.0019409364040523082,3.9392524865168234e-06,41.89641284942627
51.217087745666504,1.570495095048219e-05,101,1715508835.3284948,1.859010576694067e-05,12528,0.0015806915136489707,2.8851548164584823e-06,45.933465242385864
55.661683559417725,1.4291540263283161e-05,102,1715508839.7730906,1.690821223022794e-05,13781,0.0013244141089445568,2.616671966944778e-06,50.378177642822266
60.544644594192505,1.2711994150108604e-05,103,1715508844.6560516,1.4658000478380139e-05,15159,0.0012654181505225824,1.9460063282715352e-06,55.26080274581909
65.93534684181213,1.1399251101412016e-05,104,1715508850.046754,1.3045091077159708e-05,16675,0.0011384846405360835,1.6458399757476917e-06,60.65185570716858
71.81234669685364,1.0152441042220473e-05,105,1715508855.9237537,1.1546860969227005e-05,18342,0.0010520085315778977,1.3944199270065316e-06,66.52890396118164
78.30011534690857,8.989125184664111e-06,106,1715508862.4115224,1.01741216452054e-05,20177,0.0009813823281983225,1.1849964605412883e-06,73.01614284515381
85.4703061580658,7.896590025770557e-06,107,1715508869.5817132,8.901241521670624e-06,22194,0.0008863799491188886,1.0046514959000674e-06,80.18651628494263
93.36087203025818,6.913604912100796e-06,108,1715508877.472279,7.763775929519946e-06,24414,0.0007958778843086007,8.501710174191497e-07,88.07731771469116
101.98471069335938,6.0625693682813005e-06,109,1715508886.0961177,6.777142068652106e-06,26855,0.0007274697292148992,7.145727003708051e-07,96.70123720169067
111.46819019317627,5.334807934693565e-06,110,1715508895.5795972,5.9333486888499264e-06,29540,0.0006399142045033119,5.985407541563613e-07,106.18454599380493
121.83226537704468,4.708738044842969e-06,111,1715508905.9436724,5.2102816276167936e-06,32494,0.0006019774213412769,5.015435827738245e-07,116.54873919487
133.3161337375641,4.167775495725138e-06,112,1715508917.4275408,5.137821277668924e-06,35744,0.0017228262984474287,9.700457819437865e-07,128.03235125541687
145.91399884223938,4.254144637515368e-06,113,1715508930.025406,5.1535954198549295e-06,39318,0.0007983673597575582,8.994507823395613e-07,140.63048601150513
159.83075380325317,3.258612698262018e-06,114,1715508943.9421608,3.587508099219738e-06,43250,0.00046564179615939046,3.2889540095771996e-07,154.54722428321838
175.092276096344,2.8720729996715917e-06,115,1715508959.2036831,3.142591515901754e-06,47575,0.00043672119989147587,2.705185162301622e-07,169.80850195884705
191.95000624656677,2.5331331344595807e-06,116,1715508976.0614133,2.7706896046369984e-06,52332,0.00039940285646127997,2.3755647017741772e-07,186.66622614860535
210.4798195362091,2.233049719470011e-06,117,1715508994.5912266,2.448709607080117e-06,57566,0.0003792723254121536,2.1565988761010587e-07,205.19626355171204
230.79412865638733,1.9706657055825008e-06,118,1715509014.9055357,2.1558958624459756e-06,63322,0.000336921529039191,1.8523015686347477e-07,225.5103898048401
253.1174554824829,1.8641078452863364e-06,119,1715509037.2288625,2.1703383403507046e-06,69654,0.0007264632932414629,3.062304950643683e-07,247.83369708061218
277.7118589878082,1.5983263342534077e-06,120,1715509061.823266,1.756305489843112e-06,76620,0.00034199857730263266,1.5797915558970412e-07,272.42827105522156
304.78614377975464,1.363330912545089e-06,121,1715509088.8975508,1.4898503936197396e-06,84281,0.00026313034911527194,1.2651948107465044e-07,299.5022943019867
334.5482351779938,8.92665074126386e-06,122,1715509118.6596422,1.655190690414359e-05,92710,0.0032523345598414184,7.62525616287973e-06,329.264267206192
367.38087940216064,1.0805954405709877e-06,123,1715509151.4922864,1.1757335094847094e-06,101980,0.00021938162857403832,9.513806891372165e-08,362.0972783565521
403.4079041481018,9.739304198455913e-07,124,1715509187.5193112,1.0605414473070684e-06,112178,0.00023465246691755038,8.661102746147707e-08,398.1240589618683
443.1455399990082,8.743340728347039e-07,125,1715509227.256947,9.420507505683973e-07,123396,0.00017826673067107438,6.771667773369336e-08,437.8617379665375
486.9568440914154,8.054711142206428e-07,126,1715509271.0682511,8.713793642366056e-07,135736,0.00020665300378932045,6.590825001596284e-08,481.6730377674103
535.3190021514893,7.25508568812185e-07,127,1715509319.4304092,7.708436801357083e-07,149309,0.00017033473158991133,4.533511132352327e-08,530.0347721576691
588.2632668018341,6.67708741279313e-07,128,1715509372.3746738,7.041849545526707e-07,164240,0.00012320335707431817,3.647621327335777e-08,582.979376077652
646.4302296638489,6.19498847236391e-07,129,1715509430.5416367,6.489834405876041e-07,180664,0.00011324643220069673,2.9484593351213114e-08,641.1464123725891
710.2206945419312,5.771628701703265e-07,130,1715509494.3321016,6.008146914608983e-07,198731,9.799248038378232e-05,2.3651821290571782e-08,704.9366526603699
781.1028256416321,1.1528241549112257e-06,131,1715509565.2142327,1.73751502657251e-06,218604,0.0013669174137243552,5.846908716612842e-07,775.8186256885529
858.672324180603,5.097482937301453e-07,132,1715509642.7837312,5.270868693280295e-07,240464,0.00010363584695373652,1.7338575597884182e-08,853.3884694576263
943.9388048648834,4.79969841106293e-07,133,1715509728.050212,4.938878441705514e-07,264510,7.947296353416593e-05,1.3918003064258318e-08,938.6548902988434
1005.2865715026855,4.648555912077767e-07,134,1715509789.3979785,4.788467377622336e-07,281802,0.00011977839490487436,1.3991146554456942e-08,1000.0026280879974
