_runtime,loss_boundary,l2_error,_timestamp,loss_interior,time,_step,loss,step
5.674679517745972,0.12139445906753432,0.3454984890154014,1715512982.3120546,0.016712704322372693,1.436692714691162,0,0.13810716338990703,0
5.914748191833496,0.10610564938966736,0.33362380280774523,1715512982.5521233,0.007220715937982247,1.8920176029205322,1,0.11332636532764961,1
6.144496202468872,0.10545904971176967,0.31742630059391436,1715512982.7818713,0.0023277399476129357,2.122143268585205,2,0.10778678965938261,2
6.375034332275391,0.10347629663602381,0.31743579086901463,1715512983.0124094,0.00296659821674995,2.352644681930542,3,0.10644289485277376,3
6.606187343597412,0.10346825490241596,0.31743686102571267,1715512983.2435625,0.0029670539581599115,2.5836710929870605,4,0.10643530886057587,4
6.836877107620239,0.10346807722259944,0.2977745133310859,1715512983.4742522,0.0029670518863511917,2.8145384788513184,5,0.10643512910895063,5
7.0708136558532715,0.10306096300932824,0.28359371535797107,1715512983.7081888,0.0023859009991664703,3.0471670627593994,6,0.1054468640084947,6
7.302823781967163,0.10004430651488762,0.2843826461410875,1715512983.940199,0.004387081305215171,3.2804386615753174,7,0.10443138782010279,7
7.535298585891724,0.0994096858148364,0.26019372019584475,1715512984.1726737,0.0045401655829454095,3.5128824710845947,8,0.10394985139778182,8
7.765965700149536,0.09405553131319984,0.26109344188456224,1715512984.4033408,0.003774284757340636,3.7435851097106934,9,0.09782981607054048,9
7.997233867645264,0.09402168306642915,0.2069485106588605,1715512984.634609,0.003766825599841395,3.974884033203125,10,0.09778850866627055,10
8.227344989776611,0.06604440908691929,0.20644925683209045,1715512984.86472,0.006684946411882913,4.204627752304077,11,0.0727293554988022,11
8.46199631690979,0.06598314113630373,0.20650837182456172,1715512985.0993714,0.006708468209465277,4.439603805541992,12,0.072691609345769,12
8.69524359703064,0.06597674052822047,0.20651217762452215,1715512985.3326187,0.006709083914139642,4.672678709030151,13,0.07268582444236012,13
8.934237480163574,0.06597640216249759,0.20518944555047602,1715512985.5716126,0.006708603332010665,4.911803483963013,14,0.07268500549450825,14
9.166749715805054,0.06531564055454299,0.17270758421856253,1715512985.8041248,0.007319735426214227,5.1443281173706055,15,0.07263537598075721,15
9.397655010223389,0.05929213432204341,0.1735144628905991,1715512986.0350301,0.011032645095110302,5.375270366668701,16,0.0703247794171537,16
9.629028558731079,0.05937865117016127,0.17526071610915459,1715512986.2664037,0.010497641269794045,5.606676340103149,17,0.06987629243995531,17
9.861472845077515,0.06012244183416425,0.17902048087489272,1715512986.498848,0.009159212828579254,5.839096546173096,18,0.0692816546627435,18
10.09930682182312,0.06149217622051844,0.17166502651738536,1715512986.736682,0.006552963121715483,6.0768139362335205,19,0.06804513934223393,19
10.334901094436646,0.05674083305855172,0.1714656660752049,1715512986.9722762,0.010060356220195825,6.312517881393433,20,0.06680118927874755,20
10.565763711929321,0.05666072116773955,0.1686952156700617,1715512987.2031388,0.009009885467655805,6.543349742889404,21,0.06567060663539535,21
10.800475597381592,0.05484293927849133,0.1635570254978269,1715512987.4378507,0.009652299704983878,6.778100967407227,22,0.0644952389834752,22
11.033496856689453,0.05392632087262572,0.1675336565269717,1715512987.670872,0.009048555567797552,7.011059761047363,23,0.06297487644042327,23
11.267225503921509,0.0528095227547736,0.1666432319706742,1715512987.9046006,0.007902806150566955,7.244758129119873,24,0.060712328905340555,24
11.501970052719116,0.05014261800015832,0.1668137292189564,1715512988.1393452,0.006497966122604615,7.479583024978638,25,0.05664058412276293,25
11.736995220184326,0.04585069388491375,0.15338876900887163,1715512988.3743703,0.008527726836035332,7.714648246765137,26,0.05437842072094908,26
11.971725463867188,0.043102207783919835,0.15697258049604998,1715512988.6091006,0.006579510660777686,7.949357271194458,27,0.04968171844469752,27
12.21091103553772,0.04221211489805935,0.1538063017479864,1715512988.8482862,0.004886355533739967,8.188501358032227,28,0.04709847043179932,28
12.444388628005981,0.04054091872129014,0.14581726365015693,1715512989.0817637,0.004186515055829933,8.421998739242554,29,0.044727433777120074,29
12.68526816368103,0.03737991490324919,0.16625323776737055,1715512989.3226433,0.004894204108999056,8.66283917427063,30,0.04227411901224825,30
12.923317670822144,0.037716963438912184,0.16435235071552584,1715512989.5606928,0.001729516696666752,8.900922060012817,31,0.039446480135578936,31
13.157454252243042,0.034266111851232996,0.15973162352713444,1715512989.7948294,0.0016241405236717505,9.135064363479614,32,0.035890252374904744,32
13.3874990940094,0.03262881418297083,0.15395215394197342,1715512990.0248742,0.0015639775364862441,9.36502480506897,33,0.03419279171945708,33
13.625431299209595,0.0310992053477996,0.1359622854966282,1715512990.2628064,0.001543923997550435,9.60305643081665,34,0.03264312934535003,34
13.8641357421875,0.026813966645201408,0.11428267571447051,1715512990.5015109,0.0016864807766707724,9.841514110565186,35,0.02850044742187218,35
14.0988450050354,0.01725120854087932,0.10317493989810296,1715512990.7362201,0.0009651246826455537,10.076437950134277,36,0.018216333223524873,36
14.333214521408081,0.014038117063970254,0.08145565084013943,1715512990.9705896,0.0007574466833657269,10.310815572738647,37,0.01479556374733598,37
14.567747592926025,0.010978579609111298,0.06003940116446581,1715512991.2051227,0.0007122423661327681,10.54538345336914,38,0.011690821975244067,38
14.804569244384766,0.007484917337957101,0.04795750277064362,1715512991.4419444,0.00036923692629283307,10.782206296920776,39,0.007854154264249935,39
15.039130926132202,0.004678018259299996,0.03860116930391894,1715512991.676506,0.00039825365046452154,11.016676664352417,40,0.0050762719097645174,40
15.5024254322052,0.0020587146409306698,0.02067628133415012,1715512992.1398005,0.00023139280904812406,11.480055093765259,41,0.002290107449978794,42
