time,loss_interior,loss,step,loss_boundary,_step,_runtime,l2_error,_timestamp
1.0510060787200928,0.016712704322372693,0.13810716338990703,0,0.12139445906753432,0,7.2227466106414795,0.25572261845172184,1715507755.9497526
2.1135447025299072,0.011126171598461273,0.12059595643890152,1,0.10946978484044025,1,7.232155084609985,0.23248380253794337,1715507755.959161
2.123947858810425,0.0037326956151270264,0.09589740662153035,2,0.09216471100640332,2,7.242398738861084,0.22236067471973614,1715507755.9694047
2.1312639713287354,2.8598552647677675e-05,0.07814432471489875,3,0.07811572616225107,3,7.249658823013306,0.23499398767533067,1715507755.9766648
2.1362431049346924,0.004289119974744115,0.07692571265260471,4,0.0726365926778606,4,7.254517078399658,0.25922118564124236,1715507755.981523
2.1412971019744873,0.01710659806230011,0.09199768530839376,5,0.07489108724609365,5,7.259588956832886,0.2765323748790984,1715507755.986595
2.1463658809661865,0.03463230595412541,0.11396001647514942,6,0.079327710521024,6,7.264634132385254,0.2753554476967311,1715507755.99164
2.1513547897338867,0.05003188900808024,0.13009246321210255,7,0.0800605742040223,7,7.269652366638184,0.2541032472152659,1715507755.9966583
2.1558985710144043,0.056628430997542605,0.13164050090485716,8,0.07501206990731454,8,7.2741615772247314,0.22055700306109136,1715507756.0011675
2.160794496536255,0.051264457414951045,0.1183394748287956,9,0.06707501741384456,9,7.2790727615356445,0.19046258133821556,1715507756.0060787
2.165405035018921,0.036105659278121996,0.09792484678933623,10,0.061819187511214235,10,7.283668518066406,0.18098762894739034,1715507756.0106745
2.1705825328826904,0.017774761419495945,0.081400808751353,11,0.06362604733185706,11,7.288876056671143,0.19481120485401887,1715507756.015882
2.174969434738159,0.004101880109671856,0.07704072075326499,12,0.07293884064359313,12,7.294327020645142,0.21828204843396976,1715507756.021333
2.180518627166748,0.00013143495962253998,0.08634547956109064,13,0.0862140446014681,13,7.298803091049194,0.23879432112237703,1715507756.025809
2.185082197189331,0.005540116031619268,0.10373585871558262,14,0.09819574268396335,14,7.303377151489258,0.25179573810280276,1715507756.030383
2.1900856494903564,0.014971204003255934,0.1197336218181096,15,0.10476241781485367,15,7.30838418006897,0.2581197966423181,1715507756.0353901
2.1944501399993896,0.021249518209359834,0.12584924890516497,16,0.10459973069580512,16,7.3127076625823975,0.25995863923373896,1715507756.0397136
2.199429512023926,0.019761744361179355,0.11881146185086622,17,0.09904971748968686,17,7.317673921585083,0.25813266647910604,1715507756.0446799
2.204505681991577,0.01144188517016642,0.10216844918268675,18,0.09072656401252033,18,7.322767496109009,0.25176663818826045,1715507756.0497735
2.2093780040740967,0.002453727365805616,0.08448424218929083,19,0.08203051482348522,19,7.32764196395874,0.23988766283432508,1715507756.054648
2.2143425941467285,0.0005762481894916066,0.0749443429736172,20,0.0743680947841256,20,7.332613945007324,0.22314844488229757,1715507756.05962
2.218863010406494,0.01033202935397568,0.07850876589739889,21,0.06817673654342321,21,7.337137937545776,0.20428228182855557,1715507756.064144
2.22339129447937,0.029767750042117902,0.09313042178865183,22,0.06336267174653393,22,7.341663599014282,0.18707279273713445,1715507756.0686696
2.228639841079712,0.05093647684138335,0.11067145026409225,23,0.05973497342270889,23,7.3470094203948975,0.17465635880129382,1715507756.0740154
2.233257532119751,0.06399594539568151,0.1212580806976909,24,0.057262135302009375,24,7.3515355587005615,0.16869285207765272,1715507756.0785415
2.2377126216888428,0.06262852617686579,0.11879637405580773,25,0.05616784787894195,25,7.3560192584991455,0.17011391704787016,1715507756.0830252
2.2423110008239746,0.04757444266438912,0.10446809275620428,26,0.05689365009181516,26,7.360590696334839,0.17971168503037535,1715507756.0875967
2.2466888427734375,0.026150896475842362,0.08605734801769582,27,0.059906451541853464,27,7.364958763122559,0.19688788640902302,1715507756.0919647
2.2512025833129883,0.00809208796093627,0.07346354758153054,28,0.06537145962059426,28,7.369471073150635,0.21832309637716166,1715507756.096477
2.257608413696289,0.0002590072048114907,0.0730948914058382,29,0.07283588420102671,29,7.375873565673828,0.23880878912072878,1715507756.1028795
2.2638981342315674,0.0033094251695720187,0.08444008533230042,30,0.08113066016272841,30,7.3821797370910645,0.25337940530863706,1715507756.1091857
2.269282102584839,0.012082288351908157,0.1006806978286915,31,0.08859840947678335,31,7.38755464553833,0.2589920904890229,1715507756.1145606
2.274449586868286,0.01919926172155662,0.11275897048393894,32,0.09355970876238233,32,7.392718076705933,0.25511914599431923,1715507756.119724
2.2788329124450684,0.019581237717761206,0.11438065211153384,33,0.09479941439377262,33,7.397140026092529,0.24332190033026452,1715507756.124146
2.283492088317871,0.01321576083990476,0.10510765782377768,34,0.09189189698387291,34,7.401774644851685,0.22621814445150268,1715507756.1287806
2.2880895137786865,0.004730606297025145,0.0900564180521827,35,0.08532581175515756,35,7.406389236450195,0.20662272672385498,1715507756.1333952
2.292623996734619,0.00031046265278349844,0.07678176943225286,36,0.07647130677946935,36,7.410930395126343,0.1876984667490139,1715507756.1379364
2.2972049713134766,0.003969076300090537,0.07134383112828986,37,0.06737475482819932,37,7.415499925613403,0.17400892457929595,1715507756.142506
2.3016250133514404,0.015322773284329386,0.07560479383425477,38,0.06028202054992538,38,7.419910907745361,0.17122980753374414,1715507756.1469169
2.3060505390167236,0.029918284774383734,0.08679287301267415,39,0.05687458823829041,39,7.424324035644531,0.18187753026890008,1715507756.15133
2.3105711936950684,0.041663023096264504,0.09914776946882695,40,0.05748474637256245,40,7.428844213485718,0.20132953871401144,1715507756.1558502
2.318463087081909,0.04126664230493109,0.10573632052425443,42,0.06446967821932334,41,7.4367499351501465,0.23240035665783193,1715507756.163756
2.3333444595336914,0.0011542225561685902,0.06831533891988459,46,0.067161116363716,42,7.451648235321045,0.21085645983730553,1715507756.1786542
2.347888231277466,0.009873765089999095,0.1024497201530613,50,0.0925759550630622,43,7.466219425201416,0.2298187191611046,1715507756.1932254
2.3657872676849365,0.002369626047444401,0.06630457124942547,55,0.06393494520198108,44,7.484064102172852,0.22284944306493842,1715507756.21107
2.387037515640259,0.033630933540612494,0.08585076540992014,61,0.05221983186930764,45,7.505296468734741,0.15861298633053086,1715507756.2323024
2.41823410987854,0.007675985328119524,0.08009533960306701,67,0.07241935427494749,46,7.53658127784729,0.2288352517439031,1715507756.2635872
2.4447453022003174,0.0014456342919152005,0.06043796641347436,73,0.05899233212155916,47,7.563122749328613,0.16519629294067356,1715507756.2901287
2.4739837646484375,0.015322743654264784,0.06847449159459601,81,0.05315174794033122,48,7.592314958572388,0.1979169705935284,1715507756.319321
2.5026583671569824,0.00788794952083897,0.07290408456125905,89,0.06501613504042007,49,7.620972394943237,0.18450354350859466,1715507756.3479784
2.534973621368408,0.02466672025927258,0.06448860715691943,98,0.03982188689764684,50,7.653346300125122,0.128977444221484,1715507756.3803523
2.569549798965454,0.006748582160690569,0.051948796119244654,107,0.045200213958554086,51,7.688332557678223,0.16422053936091965,1715507756.4153385
2.6171047687530518,0.0103125822856911,0.04517105778980861,118,0.034858475504117505,52,7.735524415969849,0.14603850879388958,1715507756.4625304
2.6613290309906006,0.012661245827440224,0.04146246024196548,130,0.028801214414525256,53,7.779712200164795,0.12197333902531815,1715507756.5067182
2.7067227363586426,0.011124592841497359,0.036357952274188796,143,0.025233359432691435,54,7.825063943862915,0.1088402189318348,1715507756.55207
2.756103515625,0.0069706068567837965,0.028762579176406903,157,0.021791972319623105,55,7.87446665763855,0.10178049402545733,1715507756.6014726
2.809572696685791,0.013347109475913273,0.03365775848395867,172,0.020310649008045394,56,7.927911043167114,0.12297294062149852,1715507756.654917
2.8735642433166504,0.004851061494455277,0.027849593484477388,190,0.02299853199002211,57,7.991944789886475,0.11998168428733094,1715507756.7189507
2.9439895153045654,0.007508188985175195,0.03030837806449229,208,0.022800189079317097,58,8.062390804290771,0.11789000008301488,1715507756.7893968
3.0183279514312744,0.00538278496328187,0.027420091178408428,229,0.02203730621512656,59,8.136720657348633,0.10615234969934788,1715507756.8637266
3.0992038249969482,0.003048501213617729,0.02552059895215547,252,0.02247209773853774,60,8.217765808105469,0.10825473790117818,1715507756.9447718
3.194066047668457,0.0034694351698833226,0.02526389080998804,277,0.021794455640104717,61,8.312411546707153,0.09993202845478073,1715507757.0394175
3.2913296222686768,0.0022653607584069736,0.021680891077370226,305,0.019415530318963252,62,8.409682273864746,0.09941230741724247,1715507757.1366882
3.392970085144043,0.0034942468195253906,0.01991651957549829,335,0.016422272755972897,63,8.511381149291992,0.09406107838281386,1715507757.238387
3.5207202434539795,0.0027009562030499276,0.0189241363950585,369,0.016223180192008572,64,8.639152526855469,0.09840784115634856,1715507757.3661585
3.6530165672302246,0.0005767988010392175,0.015415947717081449,406,0.014839148916042232,65,8.771480798721313,0.09028964521186025,1715507757.4984868
3.794393539428711,0.0014560043296031997,0.015080730888042463,446,0.013624726558439264,66,8.912737607955933,0.07780134184244036,1715507757.6397436
3.9500370025634766,0.0013564432389703946,0.014147812307868253,491,0.012791369068897858,67,9.068368911743164,0.08863300750590913,1715507757.7953749
4.134285926818848,0.0010432561726028754,0.012833961608817878,540,0.011790705436215002,68,9.252635955810547,0.08104262098412472,1715507757.979642
4.321105480194092,0.0005463318335229852,0.011619332054860352,594,0.011073000221337366,69,9.439491510391235,0.0745560836319257,1715507758.1664975
4.527604341506958,0.0010745813644592046,0.009696319153234767,653,0.008621737788775563,70,9.64594841003418,0.0720544357238085,1715507758.3729544
4.763933181762695,0.0010543638595058957,0.007752743167492611,718,0.006698379307986716,71,9.88234829902649,0.0568724731125774,1715507758.6093543
5.015454530715942,0.001555422058555485,0.006283122975691222,790,0.004727700917135737,72,10.13384747505188,0.04857243336793184,1715507758.8608534
5.290026426315308,0.002110914809131354,0.005415342125825371,869,0.003304427316694017,73,10.408420324325562,0.038785815807176216,1715507759.1354263
5.582669496536255,0.0017805895089630212,0.004462467475901033,956,0.0026818779669380123,74,10.701066493988037,0.03619342125525313,1715507759.4280725
5.926214218139648,0.00113833686111403,0.003393233154784508,1052,0.0022548962936704783,75,11.044597148895264,0.0334675921317555,1715507759.771603
6.30309271812439,0.0008769940121632904,0.0025691972065921805,1157,0.0016922031944288903,76,11.421475410461426,0.03042291593629942,1715507760.1484814
6.702908515930176,0.0008163552544737437,0.00205638409783094,1272,0.0012400288433571962,77,11.821310043334961,0.026638433742169322,1715507760.548316
7.142221927642822,0.0008535328673185516,0.0017386300651703276,1400,0.0008850971978517761,78,12.260636806488037,0.022707526460466483,1715507760.9876428
7.617449522018433,0.0008071266911695102,0.0015361854414819957,1539,0.0007290587503124854,79,12.73587965965271,0.0204448650431235,1715507761.4628856
8.16182565689087,0.0007747897017886877,0.0013765928253580777,1693,0.0006018031235693901,80,13.280262470245361,0.01873147636086695,1715507762.0072684
8.740307569503784,0.0007085376750447574,0.0012388725504039202,1863,0.0005303348753591629,81,13.858830213546753,0.017570524192785528,1715507762.5858362
9.401230335235596,0.0006540970307593131,0.0011208686883749691,2049,0.0004667716576156559,82,14.519631385803223,0.016678413301426345,1715507763.2466373
10.118881940841675,0.0006013752853938588,0.0010151888641666404,2254,0.0004138135787727816,83,15.237290382385254,0.016039465156077997,1715507763.9642963
10.883318662643433,0.000532643370606945,0.0009032689868615799,2479,0.0003706256162546348,84,16.00223445892334,0.0154990851730062,1715507764.7292404
11.752595663070679,0.0004438538277147507,0.0007683687272644576,2727,0.00032451489954970684,85,16.870983600616455,0.014875537029788551,1715507765.5979896
12.701173305511475,0.0003339731881521331,0.0006064987272737614,3000,0.0002725255391216284,86,17.819573163986206,0.014095267299301599,1715507766.5465791
13.741487264633179,0.00023042870394275066,0.0004498407202625462,3299,0.00021941201631979555,87,18.859885454177856,0.013272758430934688,1715507767.5868914
14.840420961380005,0.00015969982779527825,0.00033769245904845355,3629,0.00017799263125317533,88,19.959102153778076,0.012537485016495275,1715507768.686108
16.13148856163025,0.00012531944265122875,0.00027571064630850723,3992,0.00015039120365727848,89,21.249900102615356,0.011773598999353454,1715507769.976906
17.54138159751892,0.00011281014702025891,0.00024023902940715434,4391,0.00012742888238689544,90,22.659876108169556,0.01086463323415976,1715507771.386882
19.027588367462158,0.00010839426751367889,0.00021561414697120502,4831,0.00010721987945752614,91,24.14599609375,0.009919633563275026,1715507772.873002
20.700000047683716,0.00010760290051790717,0.00019778509895684862,5314,9.018219843894145e-05,92,25.818421602249146,0.009024765000536571,1715507774.5454276
22.550007820129395,0.00010831247812663123,0.00018474572682964792,5845,7.64332487030167e-05,93,27.668512105941772,0.008228574080940597,1715507776.395518
24.551122188568115,0.00010881991441643996,0.0001746724906366782,6429,6.585257622023822e-05,94,29.669516563415527,0.007562699029365492,1715507778.3965225
26.813050985336304,0.0001082156721965473,0.00016617549849084118,7072,5.7959826294293864e-05,95,31.93171715736389,0.007031585823820077,1715507780.658723
29.217720985412598,0.00010639992043202836,0.00015846158317054065,7779,5.206166273851228e-05,96,34.33615040779114,0.006614909763132964,1715507783.0631564
31.952062606811523,0.00010364772855825469,0.00015110843638533445,8557,4.7460707827079755e-05,97,37.07048296928406,0.0062792641791969035,1715507785.797489
34.86364245414734,0.00010024581484179162,0.00014387689338671793,9413,4.363107854492632e-05,98,39.98203802108765,0.005993970777488325,1715507788.709044
38.065940380096436,9.634129947387199e-05,0.00013656703487966495,10354,4.0225735405792966e-05,99,43.18448734283447,0.005736419240092391,1715507791.9114933
41.65563130378723,9.1894220373051e-05,0.0001289066123407379,11389,3.701239196768691e-05,100,46.77431082725525,0.005490162186963592,1715507795.5013168
45.62681484222412,8.666025322206456e-05,0.00012046384764003405,12528,3.3803594417969485e-05,101,50.74531888961792,0.005240187370198192,1715507799.4723248
49.924182176589966,8.016595865130014e-05,0.00011053690041429528,13781,3.0370941762995142e-05,102,55.042606353759766,0.004964322290609525,1715507803.7696123
54.63488507270813,7.179427722740802e-05,9.811669500219103e-05,15159,2.632241777478301e-05,103,59.75332498550415,0.004616027353562215,1715507808.480331
59.78054404258728,6.139145533853517e-05,8.244954911562334e-05,16675,2.105809377708817e-05,104,64.8990364074707,0.00410168811815482,1715507813.6260424
65.51443409919739,4.983244991367239e-05,6.443271213918796e-05,18342,1.4600262225515564e-05,105,70.63299059867859,0.0033455339620214954,1715507819.3599966
71.85031652450562,3.793449023169259e-05,4.683458078084538e-05,20177,8.900090549152792e-06,106,76.96905946731567,0.0025204458315975357,1715507825.6960654
78.77436351776123,2.857823545517715e-05,3.418344353404061e-05,22194,5.605208078863464e-06,107,83.89311170578003,0.00194075316347441,1715507832.6201177
86.45087790489197,2.3450314606691953e-05,2.7682765991528477e-05,24414,4.232451384836523e-06,108,91.56934118270874,0.0016667050215088313,1715507840.2963471
94.89152431488037,2.056459807041535e-05,2.4177523438675588e-05,26855,3.612925368260237e-06,109,100.01005721092224,0.001533891791775451,1715507848.7370632
104.18871116638184,1.8678980346345545e-05,2.1867402264026047e-05,29540,3.188421917680502e-06,110,109.30747485160828,0.001439419348817958,1715507858.0344808
114.35970520973206,1.7337320471163414e-05,2.0168439872409626e-05,32494,2.831119401246211e-06,111,119.4781265258789,0.0013561386306636348,1715507868.2051325
125.57498669624329,1.6313091486595122e-05,1.8830852414503242e-05,35744,2.5177609279081185e-06,112,130.6934108734131,0.0012780673572592492,1715507879.4204168
137.87639117240906,1.5476874644257454e-05,1.771657558150836e-05,39318,2.2397009372509054e-06,113,142.99546194076538,0.001203349422802747,1715507891.722468
