_runtime,loss_interior,time,_timestamp,loss_boundary,step,loss,_step,l2_error
37.89526700973511,0.0003066211345073058,33.68424105644226,1716256135.485724,0.0012495409283066828,46,0.0015561620628139886,42,0.04316393382606166
40.53691816329956,0.0002920709572809335,36.326130867004395,1716256138.1273751,0.0005245832778100976,50,0.0008166542350910312,43,0.028884467625856454
43.83894920349121,0.00015354390366357544,39.62779927253723,1716256141.4294062,0.0002137086708654251,55,0.00036725257452900053,44,0.017542790175766605
47.7952663898468,6.34529458877632e-05,43.58449840545654,1716256145.3857234,0.00013501244718320263,61,0.00019846539307096585,45,0.013587241216017306
51.75777578353882,2.839040983654099e-05,47.54669666290283,1716256149.3482327,9.35772464207496e-05,67,0.0001219676562572906,46,0.011858886266857264
55.71572995185852,1.5564265562840726e-05,51.504892110824585,1716256153.306187,6.329527703934066e-05,73,7.885954260218138e-05,47,0.010173364772408504
60.987138748168945,6.465251479904356e-06,56.77597403526306,1716256158.5775957,3.874204571822786e-05,81,4.5207297198132216e-05,48,0.008135097075203185
66.25978684425354,4.6158425843241e-06,62.048996925354004,1716256163.8502438,2.054290698895348e-05,89,2.5158749573277578e-05,49,0.006253960195697001
72.19303011894226,1.7856960829654489e-06,67.98184895515442,1716256169.783487,1.5263315565826206e-05,98,1.7049011648791654e-05,50,0.005592190224255649
78.11718416213989,1.11094737360468e-06,73.90631103515625,1716256175.7076411,1.1873387700719859e-05,107,1.2984335074324538e-05,51,0.004942779466771552
85.35945868492126,9.762004793370628e-07,81.14599895477295,1716256182.9499156,5.841377782988226e-06,118,6.817578262325289e-06,52,0.0034505534679510263
93.25329256057739,5.082618196117731e-07,89.04233074188232,1716256190.8437495,4.18745158217202e-06,130,4.695713401783793e-06,53,0.0031129395124081948
101.80506372451782,2.8420993467511316e-07,97.59371280670166,1716256199.3955207,3.390696251387381e-06,143,3.674906186062494e-06,54,0.002751485309117639
111.00963759422302,1.8015430186067036e-07,106.79864931106567,1716256208.6000946,2.736913000070993e-06,157,2.9170673019316632e-06,55,0.0026468515998871686
120.87332105636597,1.3387660731430365e-07,116.66203260421753,1716256218.463778,2.190621310968059e-06,172,2.3244979182823625e-06,56,0.002351051377114909
132.70106506347656,1.7054151175513841e-07,128.49005913734436,1716256230.291522,1.5916005177865874e-06,190,1.7621420295417258e-06,57,0.0021491206813431126
144.531263589859,1.8841656211020315e-07,140.31991624832153,1716256242.1217206,1.1525053493148278e-06,208,1.3409219114250309e-06,58,0.0019508064983686313
158.321715593338,1.2655132241271374e-07,154.1107361316681,1716256255.9121726,9.094096919905394e-07,229,1.035961014403253e-06,59,0.0018165074163078115
173.43153929710388,5.656990589530697e-08,169.22027468681335,1716256271.0219963,7.540452292293606e-07,252,8.106151351246675e-07,60,0.0017655094858694607
189.86564087867737,3.185418175272421e-08,185.65452575683594,1716256287.4560978,6.036088727346643e-07,277,6.354630544873885e-07,61,0.0016033000834845097
208.45832633972168,7.073118871240829e-07,204.24654626846313,1716256306.0487833,1.7540666779566932e-06,305,2.4613785650807764e-06,62,0.0014524431228675444
228.25914907455444,1.2926868523731797e-07,224.04769921302795,1716256325.849606,9.363732940560319e-07,335,1.0656419792933499e-06,63,0.0013071208060827049
250.61071705818176,1.0133997898349954e-07,246.3992738723755,1716256348.201174,4.422412332033406e-07,369,5.435812121868401e-07,64,0.0010781842904079005
274.9205756187439,2.851041186580763e-08,270.7092077732086,1716256372.5110326,3.1333955693353534e-07,406,3.41849968799343e-07,65,0.001015211852933869
301.1918754577637,3.203929271364397e-08,296.98036456108093,1716256398.7823324,1.7343717134004734e-07,446,2.054764640536913e-07,66,0.0008827009149169485
330.74726366996765,1.1831984927550608e-08,326.5358247756958,1716256428.3377206,1.1467373720334173e-07,491,1.2650572213089235e-07,67,0.0008180283525298037
362.916663646698,1.0016111215540167e-08,358.7053098678589,1716256460.5071206,6.803339317222862e-08,540,7.804950438776879e-08,68,0.0007548502231309966
398.5304253101349,5.944101882841244e-07,394.3189401626587,1716256496.1208823,4.3552429080423245e-07,594,1.0299344790883569e-06,69,0.0007028629701365895
437.35279870033264,3.528745749609226e-08,433.1414177417755,1716256534.9432557,1.6419663842193838e-07,653,1.9948409591803063e-07,70,0.0006206689501534445
480.08185601234436,8.445880598085567e-09,475.8700923919678,1716256577.672313,6.638088192260537e-08,718,7.482676252069093e-08,71,0.0005440695315506277
527.3887281417847,2.739817197307606e-09,523.1771488189697,1716256624.979185,2.9993566517586184e-08,790,3.273338371489379e-08,72,0.0004945245374656783
579.3518998622894,1.0157109729736365e-09,575.1405429840088,1716256676.9423568,1.5891646345495925e-08,869,1.6907357318469564e-08,73,0.000467533983132917
636.4869883060455,1.6612936455913556e-08,632.2756130695343,1716256734.0774453,7.305829040212861e-08,956,8.967122685804216e-08,74,0.00042714467353167316
699.478554725647,2.5262879000948715e-09,695.2671213150024,1716256797.0690117,2.5024702109215087e-08,1052,2.7550990009309957e-08,75,0.00037557745524281126
768.4063520431519,6.110986807838921e-10,764.194997549057,1716256865.996809,1.1105668317490806e-08,1157,1.1716766998274698e-08,76,0.000347332961720057
844.1107108592987,7.646368766678198e-09,839.8992266654968,1716256941.7011678,3.2398500929825154e-08,1272,4.0044869696503354e-08,77,0.0003123530256134342
928.1399052143097,8.148770823250131e-10,923.9285292625427,1716257025.7303622,9.975945953333844e-09,1400,1.0790823035658857e-08,78,0.0002898258980374791
1019.5505146980286,1.002443508041373e-08,1015.3391091823578,1716257117.1409717,2.8807534064175368e-08,1539,3.88319691445891e-08,79,0.0002600175010083914
1120.6268718242645,6.229575807405799e-10,1116.4155011177063,1716257218.2173288,7.203884792925753e-09,1693,7.826842373666334e-09,80,0.00024105263314325477
1232.3351340293884,3.619705273963969e-09,1228.1236629486084,1716257329.925591,1.5264864311454373e-08,1863,1.8884569585418343e-08,81,0.00021959631142425302
1354.5517649650574,3.290665892805328e-07,1350.3400812149048,1716257452.142222,4.380083258340843e-08,2049,3.7286742186394125e-07,82,0.00020894276348515495
1489.076179742813,6.277767222457028e-10,1484.864662885666,1716257586.6666367,5.5853324415239904e-09,2254,6.2131091637696935e-09,83,0.00018879216675497058
1636.898565530777,1.4482194429211833e-09,1632.6870601177216,1716257734.4890225,7.516591742959323e-09,2479,8.964811185880507e-09,84,0.00017165861053254224
1799.8633613586426,3.2311442597804547e-09,1795.6519265174866,1716257897.4538183,9.409079757257673e-09,2727,1.2640224017038127e-08,85,0.00016275584688663135
1979.2311074733734,4.567272748423534e-09,1975.0188274383545,1716258076.8215644,9.732779482185355e-09,3000,1.4300052230608888e-08,86,0.00014811439635504847
2175.907416820526,3.606553959820074e-09,2171.6959624290466,1716258273.4978738,8.064284988215653e-09,3299,1.1670838948035727e-08,87,0.00013487712127089577
2392.7908749580383,1.3385704564492785e-09,2388.578889131546,1716258490.381332,4.584499939561953e-09,3629,5.923070396011231e-09,88,0.0001246846705555364
2631.2066671848297,4.2402010171472476e-10,2626.9953026771545,1716258728.7971241,2.5570897563743765e-09,3992,2.981109858089101e-09,89,0.0001186281986551602
2893.809115409851,5.667989094568473e-08,2889.5973694324493,1716258991.3995724,1.2554883989004288e-08,4391,6.923477493468902e-08,90,0.00011095362336817371
3183.051424264908,6.009697011272184e-10,3178.839948415756,1716259280.6418812,2.6113341605043285e-09,4831,3.2123038616315467e-09,91,0.00010177695691687791
3500.4488043785095,4.802931525352151e-09,3496.2371616363525,1716259598.0392613,4.952750619886719e-09,5314,9.75568214523887e-09,92,9.437219123434587e-05
3849.4508748054504,1.0992621438804591e-07,3845.239528656006,1716259947.0413318,8.825726016105744e-09,5845,1.1875194040415166e-07,93,9.223693516688072e-05
4232.939019680023,7.747792534786691e-08,4228.727663993835,1716260330.5294766,7.181435032364706e-09,6429,8.465936038023162e-08,94,8.582523828404857e-05
4655.348612785339,2.8941257692809015e-09,4651.137269496918,1716260752.9390697,3.136717375212658e-09,7072,6.0308431444935596e-09,95,7.759335581368815e-05
5119.694240093231,2.4818530928217684e-10,5115.482918977737,1716261217.284697,1.1227775689047689e-09,7779,1.3709628781869458e-09,96,7.197358251358798e-05
5630.849254131317,1.2502225928952759e-09,5626.637827634811,1716261728.439711,1.913241641157438e-09,8557,3.1634642340527137e-09,97,6.692309601623707e-05
6004.741207361221,1.6733782558532832e-09,6000.529873132706,1716262102.3316643,2.1165706166530144e-09,9126,3.789948872506298e-09,98,6.441469190578837e-05
