_timestamp,step,_runtime,_step,l2_error,loss_boundary,loss_interior,loss,time
1716183944.8923945,42,27.776065587997437,41,0.03447664129122199,0.0008327514868953498,7.077974916576897e-05,0.0009035312360611188,22.853286027908325
1716183946.7796052,46,29.663276195526123,42,0.030622303361495965,0.0006106018321020237,5.308758892363635e-05,0.00066368942102566,24.740341424942017
1716183948.6678758,50,31.551546812057495,43,0.027995074466882007,0.0004952988566265373,4.3516127694842515e-05,0.0005388149843213798,26.62869358062744
1716183951.0265484,55,33.91021943092346,44,0.02641025545839961,0.0004463721958988376,2.864739000856909e-05,0.0004750195859074067,28.98746395111084
1716183953.8488264,61,36.732497453689575,45,0.02493224684153473,0.0003891914046001293,2.3470360298462148e-05,0.00041266176489859144,31.8098783493042
1716183956.6549675,67,39.53863859176636,46,0.023492013456464345,0.00034978339972729705,1.9703443597292783e-05,0.00036948684332458983,34.6159827709198
1716183959.462592,73,42.34626293182373,47,0.02227357681220249,0.00031310229356521657,1.712958061695697e-05,0.00033023187418217354,37.42363929748535
1716183963.205114,81,46.08878493309021,48,0.021103798396832397,0.0002796677957102804,1.4007189067414978e-05,0.0002936749847776954,41.16609978675842
1716183966.9495845,89,49.83325552940369,49,0.019888174559380495,0.0002522929820501661,1.2096347335145311e-05,0.0002643893293853114,44.910338401794434
1716183971.150631,98,54.03430199623108,50,0.018461051869108732,0.00020877385114801845,1.583779419531414e-05,0.0002246116453433326,49.111403465270996
1716183975.3528152,107,58.236486196517944,51,0.017336046087898523,0.00018162284042593465,7.67974604453573e-06,0.00018930258647047038,53.313668966293335
1716183980.4822505,118,63.36592149734497,52,0.016260721214197638,0.00015865857447698714,5.8873260698085835e-06,0.0001645459005467957,58.44326996803284
1716183986.0967536,130,68.98042464256287,53,0.014785393041291119,0.0001293883378143361,4.6707172983909225e-06,0.00013405905511272703,64.05768895149231
1716183992.1644752,143,75.04814624786377,54,0.014006166431320025,0.00011342837568050965,4.398047902401899e-06,0.00011782642358291155,70.12515926361084
1716183998.7027583,157,81.58642935752869,55,0.0134084618947852,0.00010287445904978402,3.2864896297253416e-06,0.00010616094867950935,76.66374611854553
1716184005.698899,172,88.58257007598877,56,0.012446741058913512,8.661730420445962e-05,2.6177397500496263e-06,8.923504395450924e-05,83.65983772277832
1716184014.0951545,190,96.97882556915283,57,0.011681514529549186,7.570635764683855e-05,1.7541000481735128e-06,7.746045769501207e-05,92.05586814880371
1716184022.4757848,208,105.35945582389832,58,0.0109276288104074,6.450395088928786e-05,1.522078681763179e-06,6.602602957105103e-05,100.43668341636658
1716184032.2444503,229,115.1281213760376,59,0.010123350218508066,5.270240548581943e-05,1.2402783884142003e-06,5.394268387423363e-05,110.20541000366211
1716184042.9537704,252,125.83744144439697,60,0.009575456572975368,4.623711967720365e-05,8.385928931782809e-07,4.707571257038193e-05,120.91466426849365
1716184054.572208,277,137.4558789730072,61,0.00892687728021293,3.85729723106939e-05,7.248748438608686e-07,3.929784715455477e-05,132.5328130722046
1716184067.5945923,305,150.4782633781433,62,0.008453648355385469,3.3739782330107485e-05,5.742200137410086e-07,3.4314002343848494e-05,145.55553603172302
1716184081.563921,335,164.4475920200348,63,0.007838926048064847,2.7869761136469502e-05,5.201965260156262e-07,2.838995766248513e-05,159.52453589439392
1716184097.3805413,369,180.26421236991882,64,0.007311516263533532,2.329153065973879e-05,3.3746690802369196e-07,2.3628997567762483e-05,175.34140133857727
