_timestamp,loss,time,_step,_runtime,loss_boundary,l2_error,loss_interior,step
1716134288.3319795,0.5371205100449068,1.093796730041504,0,5.453786611557007,0.5367006394878079,0.8249183574804586,0.00041987055709887195,0
1716134288.3840606,0.3571561572236783,1.4330928325653076,1,5.5058677196502686,0.3517331688347315,0.48445546269913686,0.005422988388946817,1
1716134288.4332273,0.15830236145628018,1.4743313789367676,2,5.555034399032593,0.12823383725535445,0.3399088104518953,0.030068524200925734,2
1716134288.4812744,0.15653574215930305,1.516585350036621,3,5.603081464767456,0.06652478151983844,0.5854213356615883,0.0900109606394646,3
1716134288.5216248,0.3094407351953541,1.564924955368042,4,5.643431901931763,0.1781566279158693,0.5047349592600401,0.13128410727948478,4
1716134288.561638,0.2049712831183333,1.6047320365905762,5,5.68344521522522,0.13615328768078958,0.34657817831574494,0.06881799543754373,5
1716134288.6013849,0.07869460345759871,1.6480927467346191,6,5.723191976547241,0.07186124513691597,0.49177205291489284,0.006833358320682735,6
1716134288.6406193,0.138723789372528,1.6862983703613281,7,5.762426376342773,0.13414675582355928,0.6065693174454431,0.004577033548968701,7
1716134288.682217,0.2187796124770921,1.730102300643921,8,5.80402398109436,0.19765073548160741,0.5438148638013246,0.021128876995484696,8
1716134288.721571,0.18219975325014645,1.7725651264190674,9,5.843378067016602,0.16188427696535596,0.40410965021952866,0.02031547628479049,9
1716134288.7617636,0.10344329033191046,1.8124194145202637,10,5.883570671081543,0.09574759912332512,0.4004878848542252,0.0076956912085853445,10
1716134288.8018906,0.09425907077324851,1.8515105247497559,11,5.9236977100372314,0.09384882595721317,0.5306404544795591,0.0004102448160353459,11
1716134288.8423932,0.15507813830938058,1.8916246891021729,12,5.964200258255005,0.15368013688626186,0.6200562584917532,0.001398001423118706,12
1716134288.8817923,0.20904291570861347,1.926015853881836,13,6.003599405288696,0.204555130545048,0.5970484142641941,0.004487785163565456,13
1716134288.9213693,0.194647555289516,1.9658024311065674,14,6.0431764125823975,0.19054209108979964,0.49108056932599775,0.004105464199716361,14
1716134288.9609668,0.1347161857561128,2.005188226699829,15,6.082773923873901,0.13325036001765272,0.387562981560524,0.001465825738460074,15
1716134289.0003896,0.08816988028113931,2.0445809364318848,16,6.122196674346924,0.08811470768825172,0.37495694912477484,5.517259288758635e-05,16
1716134289.0397682,0.0841935737338166,2.084062337875366,17,6.1615753173828125,0.08344624263249364,0.4432720321163897,0.0007473311013229475,17
1716134289.078777,0.11364700665142922,2.1236162185668945,18,6.200584173202515,0.11134184911015849,0.5010402140385817,0.0023051575412707413,18
1716134289.1184392,0.14113372349725012,2.1630306243896484,19,6.240246295928955,0.13847926445738887,0.492048511671155,0.002654459039861252,19
1716134289.1582234,0.13494621627117653,2.202167272567749,20,6.2800304889678955,0.13387550358562997,0.4228109614850747,0.0010707126855465593,20
1716134289.1976032,0.10206773935444018,2.2418079376220703,21,6.31941032409668,0.10201321732356965,0.3568258614409325,5.452203087053458e-05,21
1716134289.2370265,0.07912275381684722,2.2809338569641113,22,6.35883355140686,0.07591571039701393,0.371299884847508,0.0032070434198332794,22
1716134289.276172,0.09201009380197947,2.3205716609954834,23,6.397979021072388,0.08059490722520268,0.4331998461535356,0.011415186576776787,23
1716134289.3156323,0.1246682046470011,2.359797239303589,24,6.437439441680908,0.10494753224372215,0.4418024991010424,0.019720672403278953,24
1716134289.354836,0.1279215580250313,2.398818016052246,25,6.476643085479736,0.10867858592070155,0.3807136124394451,0.019242972104329736,25
1716134289.3996835,0.09357061165912801,2.4399380683898926,26,6.521490573883057,0.084122427415206,0.35556038549346236,0.009448184243922022,26
1716134289.439244,0.07655370985204017,2.489748239517212,27,6.5610511302948,0.07554598565480254,0.4353052843977501,0.0010077241972376355,27
1716134289.4784548,0.10887902434860901,2.5226099491119385,28,6.600261926651001,0.10744564605954433,0.503037075379376,0.0014333782890646692,28
1716134289.5179064,0.1455436707363647,2.5633630752563477,29,6.639713525772095,0.13925141385738937,0.4605818348284573,0.006292256878975327,29
1716134289.558946,0.12442355706112154,2.6020829677581787,30,6.680752992630005,0.11865067737822405,0.3614234589444713,0.00577287968289749,30
1716134289.5985177,0.07847554265404905,2.6430435180664062,31,6.720324754714966,0.07746331508985523,0.3819711256464221,0.0010122275641938265,31
1716134289.6379738,0.08526530573896876,2.682257890701294,32,6.7597808837890625,0.08419526895923425,0.47964573939592614,0.0010700367797345043,32
1716134289.677457,0.13107284403197036,2.7216105461120605,33,6.799264192581177,0.12526157885773753,0.47825635549782186,0.005811265174232837,33
1716134289.7164927,0.13011522593449026,2.7614336013793945,34,6.838299751281738,0.12420087319805134,0.37375113761056566,0.0059143527364389275,34
1716134289.7561557,0.08127126263991233,2.8057868480682373,35,6.877962827682495,0.07989267256279534,0.3319336712732237,0.0013785900771169886,35
1716134289.7959638,0.06649947250505846,2.8450515270233154,36,6.917770862579346,0.06523048463896329,0.411076316614453,0.0012689878660951625,36
1716134289.83543,0.09992211445685922,2.8843376636505127,37,6.957237005233765,0.0942844228345421,0.44145986581089625,0.0056376916223171295,37
1716134289.875106,0.11299208783126326,2.924725294113159,38,6.996913194656372,0.10669839656127028,0.3646158472804325,0.006293691269992979,38
1716134289.914354,0.07744586552650247,2.963792324066162,39,7.036161184310913,0.07512490312571264,0.28884070191121924,0.0023209624007898247,39
