_timestamp,loss_boundary,step,l2_error,loss_interior,time,_step,_runtime,loss
1723045684.117277,6.193430593811996e+21,50,127166171904.02823,0.0,33.90998411178589,43,34.83665895462036,6.193430593811996e+21
1723045687.5501883,3.706687496025644e+21,55,107375337096.75168,0.0,37.342891693115234,44,38.26957035064697,3.706687496025644e+21
1723045691.6732037,1.4544620484432914e+21,61,51886025151.203255,0.0,41.46590185165405,45,42.39258575439453,1.4544620484432914e+21
1723045695.7886949,8.21622696662264e+25,67,7973331763671.401,0.0,45.581387996673584,46,46.508076906204224,8.21622696662264e+25
1723045699.9222066,9.086186499498004e+28,73,1389176046198213.8,0.0,49.71366262435913,47,50.64158868789673,9.086186499498004e+28
1723045705.4390469,1.3923461079573474e+27,81,49496797526163.32,0.0,55.23153901100159,48,56.15842890739441,1.3923461079573474e+27
1723045710.9347038,2.124633826570924e+27,89,45229695163868.445,0.0,60.72737646102905,49,61.654085874557495,2.124633826570924e+27
1723045717.1463728,4.846853193528022e+31,98,1538456476375093.0,0.0,66.93907022476196,50,67.86575484275818,4.846853193528022e+31
1723045723.348152,2.807952540007051e+28,107,221699605201797.88,0.0,73.14081907272339,51,74.06753396987915,2.807952540007051e+28
1723045730.9103932,2.0721564689977755e+30,118,1784493275938166.5,0.0,80.70302844047546,52,81.62977528572083,2.0721564689977755e+30
1723045739.1647828,1.955306171056435e+31,130,1935304181834883.2,0.0,88.95721554756165,53,89.88416481018066,1.955306171056435e+31
1723045748.134192,1.9022817034241877e+33,143,6.045355602593878e+17,0.0,97.92678022384644,54,98.85357403755188,1.9022817034241877e+33
1723045757.7342627,4.34193256645205e+34,157,3.201849030986855e+17,0.0,107.52695560455322,55,108.45364475250244,4.34193256645205e+34
1723045768.0016937,2.2696533497021408e+36,172,1.21918508602615e+18,0.0,117.79439949989319,56,118.72107577323914,2.2696533497021408e+36
1723045780.367356,1.4763620294860393e+35,190,1.5170375304237367e+19,0.0,130.15979599952698,57,131.08673810958862,1.4763620294860393e+35
1723045792.7635546,4.54179262308293e+40,208,2.3784254324246754e+20,0.0,142.55622005462646,58,143.48293662071228,4.54179262308293e+40
1723045807.1914787,3.17286099812812e+39,229,7.547727891592516e+19,0.0,156.9841811656952,59,157.91086077690125,3.17286099812812e+39
1723045823.0357609,3.2378581664477644e+41,252,5.151583939368333e+20,0.0,172.82829904556274,60,173.7551429271698,3.2378581664477644e+41
1723045840.5225103,6.57354254952653e+40,277,2.1773999007735824e+20,0.0,190.31482672691345,61,191.24189233779907,6.57354254952653e+40
1723045859.8143625,7.53882338839964e+49,305,1.400417417940678e+25,0.0,209.60667824745178,62,210.53374457359314,7.53882338839964e+49
1723045880.4725997,4.966361078355592e+54,335,3.193317744404978e+27,0.0,230.26509714126587,63,231.19198179244995,4.966361078355592e+54
1723045903.8473709,8.210142633585107e+61,369,3.7448679059729267e+31,0.0,253.6395914554596,64,254.566752910614,8.210142633585107e+61
