_runtime,step,_timestamp,loss_interior,loss_boundary,loss,time,l2_error,_step
3.230339288711548,42,1723045655.9763782,0.0007444996788938007,0.30660172819458015,0.30734622787347393,2.7546579837799072,0.7714125331910916,41
3.2996528148651123,46,1723045656.0456917,0.0036331193123155204,0.29006865989369285,0.2937017792060084,2.8242526054382324,0.6492277819048407,42
3.370001792907715,50,1723045656.1160407,0.00883097885340639,0.24960117906650733,0.2584321579199137,2.8944790363311768,0.5757126377534794,43
3.455991506576538,55,1723045656.2020304,0.014569658812281429,0.24717045623402148,0.2617401150463029,2.9800775051116943,0.542676348000914,44
3.557995319366455,61,1723045656.3040342,0.014502058985527441,0.2624966130673336,0.276998672052861,3.0824267864227295,0.5652638213795189,45
3.659487009048462,67,1723045656.405526,0.010375134823695528,0.22968590994038204,0.24006104476407758,3.18367338180542,0.6182958644211317,46
3.763038158416748,73,1723045656.509077,0.007924897097957106,0.22743494824305963,0.23535984534101673,3.2873449325561523,0.6280921136290731,47
3.8969435691833496,81,1723045656.6429825,0.01048263697823099,0.2175486844767968,0.22803132145502777,3.421144723892212,0.5603697840714772,48
4.031124114990234,89,1723045656.777163,0.012890547659174401,0.1809571779742382,0.1938477256334126,3.555304527282715,0.5402779971508268,49
4.1844162940979,98,1723045656.9304552,0.013453087056920745,0.17349696855742616,0.1869500556143469,3.708829164505005,0.5383468213758472,50
4.337204694747925,107,1723045657.0832436,0.018810016053623053,0.163030986875543,0.18184100292916605,3.861314296722412,0.5283267747656445,51
4.526199579238892,118,1723045657.2722385,0.01821769377212892,0.15873494091124507,0.176952634683374,4.050726890563965,0.5228909472212865,52
4.727145433425903,130,1723045657.4731843,0.01546547838353366,0.15863126455396562,0.17409674293749927,4.251314163208008,0.5148460322440908,53
4.946938991546631,143,1723045657.692978,0.01427728653921648,0.13660661216487976,0.15088389870409624,4.47125768661499,0.49603341118950117,54
5.181932210922241,157,1723045657.9279711,0.012486692530169026,0.13471409397306827,0.14720078650323729,4.706011533737183,0.48287039183128894,55
5.431137323379517,172,1723045658.1771762,0.010317740248456634,0.1287284979584494,0.13904623820690604,4.955608367919922,0.4768500177755411,56
5.731532096862793,190,1723045658.477571,0.01162325050158778,0.11622970177253542,0.1278529522741232,5.255530834197998,0.44392230185397363,57
6.0374579429626465,208,1723045658.7834969,0.01450456758373556,0.11266889608133067,0.12717346366506624,5.561476469039917,0.41606407888764196,58
6.3895487785339355,229,1723045659.1355877,0.012116982246023677,0.08918301947617346,0.10130000172219714,5.913721084594727,0.4131325225373135,59
6.771579027175903,252,1723045659.517618,0.014600213394440979,0.08167734143597166,0.09627755483041264,6.295743703842163,0.36720529810799946,60
7.1874659061431885,277,1723045659.9335048,0.0142514135431001,0.071816506227105,0.0860679197702051,6.7118096351623535,0.3329888607728782,61
7.654202222824097,305,1723045660.4002411,0.014166511393638233,0.05062335315861319,0.06478986455225141,7.178384065628052,0.2847072205238565,62
8.166242361068726,335,1723045660.9122813,0.012588013007149977,0.04002085892217311,0.052608871929323085,7.690539360046387,0.23289924202217857,63
8.731645822525024,369,1723045661.4776847,0.011183898091383428,0.027768317199646588,0.03895221529103002,8.25570297241211,0.19744895227791281,64
9.347155332565308,406,1723045662.0931942,0.008540952860425575,0.02190475765431375,0.030445710514739325,8.87110161781311,0.18278859067339448,65
10.015039682388306,446,1723045662.7610786,0.006139613202155327,0.016112230528923615,0.02225184373107894,9.539607524871826,0.15802622706028988,66
10.801156282424927,491,1723045663.5471952,0.004620318918447075,0.012773668462870627,0.017393987381317703,10.326157331466675,0.11767200744927124,67
11.660791873931885,540,1723045664.4068308,0.0034240684347241084,0.007399540519093972,0.01082360895381808,11.185066223144531,0.10813847101118262,68
12.529939889907837,594,1723045665.2759788,0.0026620600559327215,0.0050025193885770225,0.0076645794445097445,12.053855895996094,0.08377673901757267,69
13.481990814208984,653,1723045666.2280297,0.002138097179027076,0.0029504917008227344,0.005088588879849811,13.005846500396729,0.06771906927518372,70
14.546604871749878,718,1723045667.2926438,0.001584236815967855,0.001767434715138634,0.003351671531106489,14.070598363876343,0.050783347098602216,71
15.81026291847229,790,1723045668.5563018,0.0013082098070306804,0.001578123681689386,0.0028863334887200666,15.333656311035156,0.035055703676390666,72
17.15013289451599,869,1723045669.8961718,0.0008853572441060604,0.0008562339079769497,0.00174159115208301,16.674118041992188,0.03188460193591018,73
18.605441093444824,956,1723045671.35148,0.0006876953734111429,0.0006626155572865987,0.0013503109306977415,18.12959623336792,0.0291092018168458,74
20.219849348068237,1052,1723045672.9658883,0.0005514551903854875,0.000607128358283275,0.0011585835486687625,19.743741750717163,0.02456697203190489,75
21.951595783233643,1157,1723045674.6976347,0.00042190044003780373,0.0005018627891475087,0.0009237632291853124,21.47562551498413,0.021292753924454934,76
23.854416847229004,1272,1723045676.6004558,0.0003391514383565567,0.0003489755105942422,0.0006881269489507989,23.378572463989258,0.02536523535810703,77
25.98755955696106,1400,1723045678.7335985,0.00027816539076375195,0.0003324754802837218,0.0006106408710474737,25.511672735214233,0.019736286418719957,78
28.25903081893921,1539,1723045681.0050697,0.0002507557600838063,0.0002892753136630779,0.0005400310737468842,27.78254199028015,0.019076060182894664,79
30.80198574066162,1693,1723045683.5480247,0.00019054045613928027,0.0005587330120490503,0.0007492734681883305,30.326077938079834,0.019745136542422787,80
33.671735525131226,1863,1723045686.4177744,0.0001882583277529076,0.00027435231445983876,0.0004626106422127463,33.19588041305542,0.02048549015371922,81
36.71502947807312,2049,1723045689.4610684,0.00011878264696581667,0.00021249258492029606,0.00033127523188611276,36.23878788948059,0.015840498299166842,82
40.002567291259766,2254,1723045692.7486062,0.00011185848336721386,0.00019777825047381827,0.0003096367338410321,39.525590658187866,0.023455104138475014,83
43.60506629943848,2479,1723045696.3511052,8.260105017840665e-05,0.0001431832332386144,0.00022578428341702106,43.12803411483765,0.012756679662344493,84
47.594088077545166,2727,1723045700.340127,7.701399507491525e-05,0.00012072592398954225,0.0001977399190644575,47.117823362350464,0.016605089326043817,85
51.99061322212219,3000,1723045704.7366521,6.582302194116467e-05,0.00017606822742467017,0.00024189124936583483,51.514326333999634,0.01133063709401356,86
56.80446529388428,3299,1723045709.5505042,6.634847966980271e-05,0.00017462098434782236,0.00024096946401762505,56.328503131866455,0.012405385388921698,87
62.10871720314026,3629,1723045714.854756,5.260559623384799e-05,0.0001487585723502276,0.0002013641685840756,61.63267946243286,0.020601965525332996,88
67.92358350753784,3992,1723045720.6696224,5.06322114679624e-05,0.0002003444766734675,0.0002509766881414299,67.44758987426758,0.012990218221742707,89
74.29196691513062,4391,1723045727.0380058,4.602031476070354e-05,0.00012731287012005628,0.0001733331848807598,73.81566643714905,0.016997807912759323,90
81.3466169834137,4831,1723045734.092656,3.849567258992545e-05,5.424193271813602e-05,9.273760530806148e-05,80.8705825805664,0.00860925673202969,91
89.11144137382507,5314,1723045741.8574803,4.713838177561424e-05,6.883493478208222e-05,0.00011597331655769646,88.63561701774597,0.00878411130750144,92
97.66495394706726,5845,1723045750.4109929,3.397792928326514e-05,0.00027453908562755314,0.00030851701491081825,97.18894863128662,0.01764453741615492,93
107.00537133216858,6429,1723045759.7514102,3.6830443457054855e-05,5.136711718612548e-05,8.819756064318033e-05,106.52930617332458,0.007840985094211429,94
117.28603720664978,7072,1723045770.0320761,2.89064514825211e-05,0.0001286915443406763,0.0001575979958231974,116.80979633331299,0.013869592299516882,95
128.62024664878845,7779,1723045781.3662856,2.8828294300547683e-05,6.0797432576112606e-05,8.962572687666029e-05,128.14440631866455,0.011514212498740092,96
141.32400012016296,8557,1723045794.070039,2.4598908757878336e-05,3.606384548139528e-05,6.066275423927361e-05,140.84795713424683,0.008567241491401211,97
155.18233585357666,9413,1723045807.9283748,2.526205576851479e-05,6.494176177425311e-05,9.02038175427679e-05,154.70667552947998,0.009040469619975188,98
170.42764282226562,10354,1723045823.1736817,3.812400657396961e-05,0.00017177977464954953,0.00020990378122351914,169.9513168334961,0.020724402557309472,99
187.18398523330688,11389,1723045839.9300241,1.7806767984497545e-05,4.036858608674635e-05,5.81753540712439e-05,186.70791053771973,0.006495147757872931,100
205.7713921070099,12528,1723045858.517431,2.185267730213481e-05,2.936328657998615e-05,5.121596388212096e-05,205.29547500610352,0.004600874103149257,101
226.44420289993286,13781,1723045879.1902418,2.907968685967406e-05,2.7196105629724953e-05,5.6275792489399014e-05,225.96810126304626,0.005999370742653856,102
248.91323256492615,15159,1723045901.6592715,1.2076566212891507e-05,1.8282990853168353e-05,3.0359557066059858e-05,248.4373517036438,0.003964161929226546,103
273.6338400840759,16675,1723045926.379879,1.484810773810472e-05,0.00016523420429064053,0.00018008231202874524,273.1577169895172,0.016093761443025215,104
301.0486812591553,18342,1723045953.7947202,1.588776691373694e-05,4.2473886498668986e-05,5.836165341240592e-05,300.57244300842285,0.00766701378202043,105
331.07003116607666,20177,1723045983.81607,8.112870790195459e-06,6.676211769544875e-05,7.487498848564421e-05,330.5938632488251,0.009257725406608531,106
364.09014344215393,22194,1723046016.8361824,7.885475326266216e-06,4.178976970845012e-05,4.967524503471634e-05,363.6138045787811,0.007955880177165937,107
400.2996072769165,24414,1723046053.0456462,1.441146051344413e-05,1.346570505617932e-05,2.7877165569623452e-05,399.823602437973,0.003983677141529903,108
440.3347225189209,26855,1723046093.0807614,5.237154944614547e-06,1.2978893918836285e-05,1.8216048863450832e-05,439.8583345413208,0.003852198715274735,109
484.5912916660309,29540,1723046137.3373306,2.839639241464268e-05,4.307335689708734e-05,7.146974931173002e-05,484.1153757572174,0.007354051529413292,110
532.9061105251312,32494,1723046185.6521494,8.205864002342224e-06,3.213401980484053e-05,4.0339883807182754e-05,532.4299907684326,0.005584848350218883,111
586.2497856616974,35744,1723046238.9958246,1.749516052871545e-05,2.2938097848968548e-05,4.0433258377684e-05,585.7739264965057,0.0048531369820633665,112
644.4394853115082,39318,1723046297.1855242,4.014248268872806e-06,3.857503543060213e-06,7.871751811933019e-06,643.9632890224457,0.0016577625660045882,113
708.4613423347473,43250,1723046361.2073812,2.1577758250015514e-05,6.004892210883881e-06,2.7582650460899394e-05,707.9853758811951,0.0022123084823236117,114
778.7980902194977,47575,1723046431.5441291,2.869785410056329e-06,3.4243953171079785e-06,6.294180727164307e-06,778.3219678401947,0.0016977771416808736,115
856.2420806884766,52332,1723046508.9881196,3.304473798142638e-05,3.1199992238560376e-05,6.424473021998675e-05,855.7659952640533,0.007882888946601434,116
941.5323414802551,57566,1723046594.2783804,2.9286202802879756e-06,0.0001115480471460564,0.00011447666742634437,941.0561008453369,0.015607150838771223,117
1035.621264219284,63322,1723046688.3673031,2.930219108014928e-06,1.7199882002261189e-06,4.650207308241047e-06,1035.1450245380402,0.0013991308095358608,118
1138.9893686771393,69654,1723046791.7354076,2.4936312111474316e-06,5.466460520264589e-06,7.96009173141202e-06,1138.5134544372559,0.0036488465754737393,119
1252.691960811615,76620,1723046905.4379997,8.760180596779933e-06,1.5029216819496996e-05,2.378939741627693e-05,1252.2163228988647,0.004372475368700344,120
1377.7102761268616,84281,1723047030.456315,9.872563506568542e-06,9.463023172688053e-06,1.9335586679256595e-05,1377.2343101501465,0.0038728935611740704,121
1515.3513495922089,92710,1723047168.0973885,1.8984065972869085e-06,6.360264735448147e-06,8.258671332735055e-06,1514.8750009536743,0.003407023077778487,122
1666.5005629062653,101980,1723047319.2466018,1.0741523589473052e-05,6.0840018806846006e-06,1.6825525470157654e-05,1666.024472951889,0.003936174581270181,123
1832.8484930992126,112178,1723047485.594532,0.00011106481462654366,0.00011631203011873623,0.0002273768447452799,1832.3723130226135,0.00977274579724891,124
2015.7578539848328,123396,1723047668.503893,3.769009129309663e-06,7.274553865166926e-07,4.496464515826356e-06,2015.2818267345428,0.0013765412355109825,125
2217.070348262787,135736,1723047869.8163872,2.295010140830944e-06,4.278290995495186e-06,6.573301136326131e-06,2216.5939450263977,0.0034368149587283097,126
2438.7693898677826,149309,1723048091.5154288,2.5175982043979777e-06,6.499990945189049e-06,9.017589149587028e-06,2438.293311357498,0.004075455487088206,127
2682.8281800746918,164240,1723048335.574219,3.0479664852927623e-06,4.4138761392617584e-05,4.718672787791035e-05,2682.352082014084,0.009368507687002389,128
2951.0709052085876,180664,1723048603.8169441,2.657789151836728e-06,1.0893123033045098e-06,3.7471014551412376e-06,2950.594744682312,0.000605432641287461,129
3000.4913952350616,183687,1723048653.2374341,3.0084429711304943e-06,9.517147359988409e-06,1.2525590331118903e-05,3000.0140011310577,0.0040644818600808885,130
