loss,step,time,loss_boundary,_runtime,l2_error,_timestamp,loss_interior,_step
2.766838655504229,0,1.9006993770599365,2.7664645100319722,2.843224287033081,0.6734204854196751,1723045695.5559223,0.00037414547225684495,0
0.39402729604080566,1,2.347395658493042,0.3820941497978861,3.0388200283050537,0.8002700545718987,1723045695.751518,0.011933146242919569,1
0.3650932014467437,2,2.542464017868042,0.35230860412073767,3.2356913089752197,0.8007141252788404,1723045695.9483893,0.012784597326006017,2
0.3650927412410636,3,2.7441203594207764,0.3523127966361794,3.435523509979248,0.8202958463138894,1723045696.1482215,0.012779944604884193,3
0.36449446280839987,4,2.9380569458007812,0.35239143151416186,3.630711793899536,0.8665333004784511,1723045696.3434098,0.012103031294237983,4
0.36245104879469364,5,3.135629177093506,0.3540705174793811,3.8269755840301514,0.8472881976849261,1723045696.5396736,0.008380531315312512,5
0.3311890622864946,6,3.3286712169647217,0.3152188544187209,4.020007133483887,0.719941900155941,1723045696.732705,0.01597020786777368,6
0.30714325845594626,7,3.5217983722686768,0.2758873964250155,4.213165521621704,0.6583141207044151,1723045696.9258635,0.0312558620309308,7
0.30311415308041134,8,3.71481990814209,0.26583378913815164,4.406129837036133,0.6474384895689691,1723045697.1188278,0.03728036394225967,8
0.3028618785317105,9,3.914750099182129,0.26487427862776786,4.606100082397461,0.6192484681634775,1723045697.318798,0.037987599903942626,9
0.30204925382974424,10,4.10894250869751,0.26400796896913575,4.800333261489868,0.5815637949205603,1723045697.5130312,0.03804128486060847,10
0.29643708981141587,11,4.303306341171265,0.26671753692132094,4.994710206985474,0.6863379439317314,1723045697.7074082,0.029719552890094945,11
0.2649627703037561,12,4.497416973114014,0.25459841285257023,5.188854932785034,0.7035734591140098,1723045697.901553,0.010364357451185883,12
0.231060234860606,13,4.696152448654175,0.22971742054529048,5.388024091720581,0.5919826359814189,1723045698.100722,0.0013428143153155331,13
0.20981774737264305,14,4.889317989349365,0.20564123135754486,5.580679655075073,0.5110120443792002,1723045698.2933776,0.004176516015098192,14
0.20028993365094544,15,5.081442356109619,0.18525443447817172,5.772814035415649,0.5318972967198697,1723045698.485512,0.015035499172773711,15
0.1874493914988279,16,5.268740892410278,0.16190711191821988,5.960123777389526,0.5697201175832894,1723045698.6728218,0.025542279580608018,16
0.18344224689799637,17,5.456176280975342,0.15992721985241418,6.1475725173950195,0.6234910886242903,1723045698.8602705,0.023515027045582185,17
0.17955841002358658,18,5.646285057067871,0.16568306111084397,6.337672472000122,0.5525982185251581,1723045699.0503705,0.013875348912742618,18
0.17043733378254408,19,5.835141897201538,0.15697311502376796,6.526476621627808,0.526544861351229,1723045699.2391746,0.013464218758776117,19
0.16925854328514883,20,6.0262839794158936,0.15513378638694328,6.717682600021362,0.5142218536543475,1723045699.4303806,0.01412475689820556,20
0.1517444177467061,21,6.223371982574463,0.13474691015007836,6.914828777313232,0.5465634863757,1723045699.6275268,0.01699750759662775,21
0.147503904311306,22,6.4184722900390625,0.1360713151889324,7.10988450050354,0.49125033656898487,1723045699.8225825,0.011432589122373618,22
0.13928681648570967,23,6.61064887046814,0.1282467736153529,7.302125453948975,0.49935817593884846,1723045700.0148234,0.011040042870356773,23
0.1336958956323317,24,6.803052186965942,0.11870017145601637,7.49459171295166,0.43927725859319455,1723045700.2072897,0.014995724176315318,24
0.13073889383075193,25,6.997596979141235,0.11164648581039205,7.689120054244995,0.45950715799154895,1723045700.401818,0.019092408020359893,25
0.1219460278965693,26,7.193250417709351,0.10637706253504763,7.884788513183594,0.4265002686318216,1723045700.5974865,0.015568965361521681,26
0.11552465163026086,27,7.384697198867798,0.0992157659685284,8.076375961303711,0.4177075108844284,1723045700.789074,0.016308885661732473,27
0.11441180965413429,28,7.573927879333496,0.09562131428828775,8.265625476837158,0.42394234728411434,1723045700.9783235,0.018790495365846534,28
0.1135532572148565,29,7.76345682144165,0.09099040813313027,8.454928874969482,0.4701678672641491,1723045701.1676269,0.022562849081726236,29
0.11129066257161381,30,7.953624248504639,0.09445557736910638,8.645119428634644,0.4134544199149035,1723045701.3578174,0.016835085202507424,30
0.1040125035801598,31,8.142368793487549,0.0897305252043521,8.833860874176025,0.3831227267063241,1723045701.5465589,0.014281978375807703,31
0.10223981280246643,32,8.331366777420044,0.09004927009370414,9.022849559783936,0.4468074120036352,1723045701.7355475,0.012190542708762289,32
0.0966941971649258,33,8.523168087005615,0.08699347371764449,9.214739084243774,0.3974413680789732,1723045701.927437,0.009700723447281314,33
0.09151504332107013,34,8.712969779968262,0.07894988217038844,9.404425859451294,0.37649958244815124,1723045702.1171238,0.012565161150681698,34
0.09092215704163126,35,8.901971340179443,0.07654276330912571,9.593470335006714,0.34673467811643316,1723045702.3061683,0.01437939373250555,35
0.08831696599713273,36,9.09135913848877,0.07442589759456178,9.782886743545532,0.3699357258431735,1723045702.4955847,0.013891068402570952,36
0.08493990766129687,37,9.279855489730835,0.07358575474203835,9.971389770507812,0.3894068230353769,1723045702.6840878,0.011354152919258525,37
0.08355530773983912,38,9.46652889251709,0.07235375520898757,10.15803599357605,0.36039610642625375,1723045702.870734,0.011201552530851552,38
0.08004662240603864,39,9.661772966384888,0.06347843812384735,10.353272438049316,0.3322312598238554,1723045703.0659704,0.0165681842821913,39
0.07347315896382259,40,9.852437257766724,0.05914640846158832,10.54391622543335,0.30600743671563907,1723045703.2566142,0.014326750502234266,40
0.0675050759696494,42,10.22615122795105,0.051426313045927756,10.917689561843872,0.3306507717511574,1723045703.6303875,0.016078762923721644,41
