loss_interior,l2_error,loss_boundary,time,loss,step,_step,_runtime,_timestamp
0.00464940250508645,0.11170144686952829,0.008489024790425312,6.591420412063599,0.013138427295511762,46,42,7.019869804382324,1723045702.8547907
0.004462006366947594,0.08155731603023984,0.006191124626876906,6.972896575927734,0.0106531309938245,50,43,7.401318550109863,1723045703.2362394
0.0033249343482358164,0.050493167454114835,0.00275675041833627,7.44929575920105,0.006081684766572086,55,44,7.877733945846558,1723045703.7126548
0.0022697294933007265,0.04997284457414407,0.0019186841633731834,8.020576238632202,0.00418841365667391,61,45,8.449003458023071,1723045704.2839243
0.0016817371351415032,0.037379714064279895,0.001368815138970342,8.664185047149658,0.003050552274111845,67,46,9.092981576919556,1723045704.9279025
0.0011623647776151194,0.040416832596910784,0.0012268216574038147,9.308909177780151,0.002389186435018934,73,47,9.737743616104126,1723045705.5726645
0.0007407567059757018,0.03336551145599152,0.0010310229073418583,10.149336099624634,0.0017717796133175602,81,48,10.577769041061401,1723045706.41269
0.0005720686355011478,0.030458035363859368,0.000836791822644244,10.917908668518066,0.001408860458145392,89,49,11.346413373947144,1723045707.1813343
0.0004418186848844287,0.024435977681202734,0.000531147872230375,11.772786617279053,0.0009729665571148037,98,50,12.201249361038208,1723045708.0361702
0.00033179500534979175,0.023592145459220698,0.0003753826129699147,12.647264957427979,0.0007071776183197064,107,51,13.075865507125854,1723045708.9107864
0.00021567156832411882,0.019924055046053324,0.00030790198632683555,13.68943977355957,0.0005235735546509543,118,52,14.117963552474976,1723045709.9528844
0.0001139353073218283,0.018571373575689252,0.000223959082443868,14.929062604904175,0.0003378943897656963,130,53,15.358046770095825,1723045711.1929677
8.2399988028989e-05,0.014615969549399392,0.0001837786708914861,16.16961169242859,0.0002661786589204751,143,54,16.598052740097046,1723045712.4329736
6.519714442619543e-05,0.013128828637166039,0.00012184412072306733,17.495906591415405,0.00018704126514926278,157,55,17.924354314804077,1723045713.7592752
5.3287108116175836e-05,0.012362074183896241,7.610968005710339e-05,18.928269147872925,0.00012939678817327924,172,56,19.356770992279053,1723045715.1916919
3.655810263816396e-05,0.009522452856498572,5.2732711570201154e-05,20.693253993988037,8.929081420836511e-05,190,57,21.121797800064087,1723045716.9567187
3.179552602465116e-05,0.00839811118163452,3.613926545458257e-05,22.462483644485474,6.793479147923373e-05,208,58,22.89142346382141,1723045718.7263443
2.3388597905271128e-05,0.006818264999404246,2.60231180247631e-05,24.631814002990723,4.941171593003423e-05,229,59,25.06035804748535,1723045720.895279
1.498042873748095e-05,0.0062467058238267325,1.8201692032951683e-05,27.002759218215942,3.318212077043263e-05,252,60,27.43141269683838,1723045723.2663336
9.178329494030424e-06,0.005454437687407443,1.3094951092172465e-05,29.537760972976685,2.2273280586202888e-05,277,61,29.966358184814453,1723045725.801279
4.409437939018532e-06,0.004715675938852327,1.2703388500766315e-05,32.37291121482849,1.7112826439784847e-05,305,62,32.80198693275452,1723045728.6369078
2.2367401743686287e-06,0.002712398754898784,3.4235116648344616e-06,35.618377447128296,5.66025183920309e-06,335,63,36.047019243240356,1723045731.8819401
1.2713669427625039e-06,0.0014838469306023862,9.640194753988884e-07,39.18973517417908,2.2353864181613923e-06,369,64,39.61867308616638,1723045735.453594
6.0993094046858e-07,0.0008455410651169876,5.352317085550729e-07,43.10452675819397,1.145162649023653e-06,406,65,43.53409433364868,1723045739.3690152
2.5906960739777314e-07,0.000636192235475482,1.837961378133756e-07,47.14933681488037,4.4286574521114876e-07,446,66,47.577845335006714,1723045743.4127662
1.2748657494065505e-07,0.0004506810133274193,7.529453961258558e-08,51.69848155975342,2.027811145532406e-07,491,67,52.12714409828186,1723045747.962065
8.477877542282468e-08,0.00040147110847208264,4.5436868420216085e-08,56.729878425598145,1.3021564384304076e-07,540,68,57.15833258628845,1723045752.9932535
3.5133063477967846e-08,0.00031666461068071073,1.4198435368973015e-08,62.259527921676636,4.933149884694086e-08,594,69,62.68821859359741,1723045758.5231395
2.686114280375477e-08,0.00022920300822150828,1.18199134666872e-08,68.32957291603088,3.868105627044197e-08,653,70,68.75839757919312,1723045764.5933185
1.698151506674925e-08,0.0001579113631216101,1.4992333583155155e-08,74.94301152229309,3.197384864990441e-08,718,71,75.37150025367737,1723045771.2064211
6.652336713021497e-09,0.0001427248867349414,3.1855249984310786e-09,82.27470541000366,9.837861711452576e-09,790,72,82.7040662765503,1723045778.5389872
3.823644407507717e-09,0.00010455523197490046,1.5680608176445976e-09,90.52576899528503,5.391705225152315e-09,869,73,90.95444178581238,1723045786.7893627
2.7784362144886237e-09,8.776602553908966e-05,1.4652063569089076e-09,99.2431149482727,4.243642571397531e-09,956,74,99.67157220840454,1723045795.506493
2.270869128032389e-09,7.736708694943254e-05,1.0896120621411949e-09,108.99892163276672,3.3604811901735835e-09,1052,75,109.42782258987427,1723045805.2627435
1.6948598696965597e-09,6.520133697713513e-05,7.509567483304554e-10,119.95644783973694,2.445816618027015e-09,1157,76,120.38489842414856,1723045816.2198193
1.2480511893677333e-09,5.192322801156652e-05,4.371011573724841e-10,131.55893301963806,1.6851523467402173e-09,1272,77,131.9874176979065,1723045827.8223386
3.6167117895127525e-09,5.0744821682028124e-05,3.4158610431265586e-09,144.3995008468628,7.0325728326393115e-09,1400,78,144.8282971382141,1723045840.663218
1.3010609458472935e-09,4.540474049712131e-05,5.476967764588211e-10,158.23685264587402,1.8487577223061145e-09,1539,79,158.66558456420898,1723045854.5005054
8.653205667039214e-10,4.752231229601013e-05,2.878082040166164e-10,174.5465760231018,1.1531287707205378e-09,1693,80,174.97610068321228,1723045870.8110216
7.645802075375604e-10,4.427710397344979e-05,2.51540002749379e-10,192.10404419898987,1.0161202102869393e-09,1863,81,192.532573223114,1723045888.367494
6.1671228320189e-10,3.645729623459496e-05,2.507719148774887e-10,210.9937174320221,8.674841980793787e-10,2049,82,211.42246532440186,1723045907.2573862
6.31551352219575e-10,3.517679961505892e-05,2.1901648641969142e-10,231.92222714424133,8.505678386392664e-10,2254,83,232.35084009170532,1723045928.185761
5.152897256493382e-10,3.7622612604378866e-05,2.0122041003718745e-10,254.99264764785767,7.165101356865257e-10,2479,84,255.42156219482422,1723045951.256483
5.597215548416143e-10,2.7805316202363896e-05,3.568698378522582e-10,280.4353229999542,9.165913926938725e-10,2727,85,280.8645050525665,1723045976.699426
1.7368986320294076e-09,3.1372555907534026e-05,9.988761628232564e-10,308.2676749229431,2.735774794852664e-09,3000,86,308.696359872818,1723046004.5312808
3.2459736845316136e-10,2.8565493950985815e-05,1.0654278894034959e-10,338.8664252758026,4.3114015739351094e-10,3299,87,339.2957594394684,1723046035.1306803
4.452540991267144e-10,2.4758769672199363e-05,2.117174521743333e-10,373.169451713562,6.569715513010477e-10,3629,88,373.5981607437134,1723046069.4330816
2.9989243498037853e-10,2.818021246078733e-05,8.300413384807999e-11,411.0684847831726,3.8289656882845853e-10,3992,89,411.49717354774475,1723046107.3320944
2.601205841319935e-10,2.6636295984994852e-05,1.0050749725541415e-10,451.51476097106934,3.6062808138740766e-10,4391,90,451.9434406757355,1723046147.7783616
3.2743044366209325e-10,2.2458451304016155e-05,1.8025568703925412e-10,497.51425075531006,5.076861307013474e-10,4831,91,497.94275665283203,1723046193.7776775
4.5286912113733526e-10,2.2595276094517972e-05,2.6591848375132617e-10,546.6904442310333,7.187876048886614e-10,5314,92,547.119884967804,1723046242.9548059
2.741814518277122e-10,2.1980566230963633e-05,9.457555273026715e-11,600.7590899467468,3.6875700455797936e-10,5845,93,601.1884531974792,1723046297.023374
2.509863161191651e-10,2.0164206993979884e-05,9.864193612131777e-11,660.4747612476349,3.4962825224048287e-10,6429,94,660.9034914970398,1723046356.7384124
1.8832681951694486e-10,1.837238929216818e-05,5.918817421451132e-11,726.2688679695129,2.475149937314562e-10,7072,95,726.6980278491974,1723046422.5329487
1.7064961873930562e-10,1.6526627059084308e-05,4.7959901866100575e-11,800.0695424079895,2.186095206054062e-10,7779,96,800.4989931583405,1723046496.333914
1.8385270383433297e-10,1.62825621602996e-05,6.366004092516857e-11,880.9487943649292,2.475127447595015e-10,8557,97,881.3776197433472,1723046577.2125406
2.703431185570667e-10,1.5649920527113477e-05,1.4690007250635718e-10,969.1219780445099,4.172431910634239e-10,9413,98,969.551027059555,1723046665.385948
1.512834315021946e-10,1.563560176959793e-05,5.054112145382413e-11,1064.9246559143066,2.0182455295601872e-10,10354,99,1065.3542740345001,1723046761.189195
1.107564040230155e-10,1.600907337316521e-05,2.8080695652422777e-11,1172.4062356948853,1.3883709967543828e-10,11389,100,1172.8349459171295,1723046868.6698668
1.5508648118375823e-10,1.4433818814304458e-05,6.196483552876579e-11,1288.870318889618,2.1705131671252402e-10,12528,101,1289.2990019321442,1723046985.1339228
1.1294322288798782e-10,1.3572286303994301e-05,2.3193484086788783e-11,1417.213140487671,1.361367069747766e-10,13781,102,1417.6420619487762,1723047113.4769828
1.1354467363404447e-10,1.2827127146011866e-05,3.185335451538015e-11,1559.5549676418304,1.453980281494246e-10,15159,103,1559.9844071865082,1723047255.819328
9.401290803197404e-11,1.178016589803105e-05,2.3639185482910184e-11,1714.7988693714142,1.1765209351488422e-10,16675,104,1715.2278308868408,1723047411.0627518
1.0006214858784092e-10,1.0728972948042953e-05,2.6316243964042455e-11,1885.8173341751099,1.2637839255188336e-10,18342,105,1886.246031999588,1723047582.080953
8.442977298927027e-11,1.123771270706394e-05,2.0399247118824957e-11,2073.4034712314606,1.0482902010809523e-10,20177,106,2073.8324806690216,1723047769.6674016
7.126347753337794e-11,9.860080266991184e-06,1.3487499112689211e-11,2277.8155241012573,8.475097664606715e-11,22194,107,2278.244895219803,1723047974.079816
1.145787858270785e-10,1.0323321446608315e-05,6.335071773527516e-11,2504.751570224762,1.7792950356235368e-10,24414,108,2505.180249452591,1723048201.0151703
7.019371708438191e-11,9.13746203243247e-06,1.9771292174030625e-11,2753.4947843551636,8.996500925841254e-11,26855,109,2753.924545764923,1723048449.7594666
6.669710654967466e-11,8.983772236029353e-06,1.82265698300551e-11,3000.1038942337036,8.492367637972975e-11,29246,110,3000.5342919826508,1723048696.3692129
