time,_runtime,loss_interior,l2_error,_timestamp,loss_boundary,loss,step,_step
10.77103567123413,11.176920890808105,0.015391449397810729,0.1834444174097387,1723045704.452168,0.029321631866905885,0.04471308126471661,46,42
11.511971235275269,11.917543172836304,0.011450443400311398,0.1774149258525899,1723045705.1927903,0.027270522405657582,0.03872096580596898,50,43
12.431790590286255,12.837552070617676,0.009119593533266702,0.12428066097489007,1723045706.1127992,0.021460452232102235,0.030580045765368935,55,44
13.528058052062988,13.933618068695068,0.008386839133861167,0.13062383370081246,1723045707.2088652,0.014804548016055824,0.02319138714991699,61,45
14.627965927124023,15.03349256515503,0.007401622171239492,0.11976260935167017,1723045708.3087397,0.01241454043987887,0.019816162611118363,67,46
15.750799179077148,16.15621256828308,0.006320548417310827,0.11212155183324679,1723045709.4314597,0.011148758136541528,0.017469306553852357,73,47
17.214539051055908,17.620118141174316,0.005161434506444063,0.10306902346769267,1723045710.8953652,0.008055657549584386,0.013217092056028449,81,48
18.702078580856323,19.107909202575684,0.004202121408034205,0.08387431917401571,1723045712.3831563,0.00559805855201916,0.009800179960053366,89,49
20.34865975379944,20.75410556793213,0.0034239965148555643,0.06591481852732786,1723045714.0293527,0.003989995505873961,0.007413992020729525,98,50
21.99671983718872,22.40230655670166,0.0020375125068008092,0.05520464157665821,1723045715.6775537,0.002275743980929103,0.004313256487729912,107,51
24.051371335983276,24.457716703414917,0.0017329274643482447,0.04596916328242124,1723045717.7329638,0.0016608233710936782,0.003393750835441923,118,52
26.264256954193115,26.67005157470703,0.0013378705010969345,0.03892179275416245,1723045719.9452987,0.0012539854964899754,0.00259185599758691,130,53
28.656702518463135,29.06223154067993,0.0010008862438776046,0.033656882312820754,1723045722.3374786,0.000974977400308808,0.0019758636441864126,143,54
31.263624668121338,31.669517517089844,0.0007839082293344227,0.0302507853713119,1723045724.9447646,0.0008217007339989595,0.0016056089633333822,157,55
34.020702838897705,34.42621421813965,0.0005987681544264492,0.028098952209842345,1723045727.7014613,0.0007036901814596536,0.0013024583358861028,172,56
37.32856011390686,37.73412537574768,0.0003667198364663348,0.02404096140945357,1723045731.0093725,0.0005260962523486264,0.0008928160888149611,190,57
40.62038779258728,41.02613925933838,0.0002585804504225909,0.02109540003657608,1723045734.3013864,0.0003588749437249397,0.0006174553941475306,208,58
44.44531989097595,44.850993156433105,0.00017321958844840587,0.01919332904573374,1723045738.1262403,0.00027410381655981986,0.00044732340500822575,229,59
48.66677498817444,49.07227420806885,0.00012139234606062995,0.016653513554068758,1723045742.3475213,0.0001898419437945882,0.00031123428985521814,252,60
53.25803828239441,53.6635627746582,7.870042550179472e-05,0.014788947650316615,1723045746.9388099,0.00012765921068233425,0.00020635963618412896,277,61
58.41415190696716,58.81988191604614,5.6039807468839795e-05,0.01266215989982313,1723045752.095129,0.00012669690796981683,0.00018273671543865663,305,62
63.92303442955017,64.32871556282043,2.7182507542807978e-05,0.010095347410053995,1723045757.6039627,6.520170441122179e-05,9.238421195402977e-05,335,63
70.14058899879456,70.54615139961243,1.8787945751464012e-05,0.008649635440924876,1723045763.8213985,4.3793111160315476e-05,6.258105691177949e-05,369,64
76.91254258155823,77.31812739372253,1.6949168645412966e-05,0.006878297246918143,1723045770.5933745,3.264481397513236e-05,4.9593982620545326e-05,406,65
84.20138216018677,84.60689496994019,7.537129158054907e-06,0.005642927008896673,1723045777.882142,1.7003742826938425e-05,2.454087198499333e-05,446,66
92.46697187423706,92.87246322631836,4.168142337945339e-06,0.004347446088308427,1723045786.1477103,8.50718968736612e-06,1.267533202531146e-05,491,67
101.47065734863281,101.87617254257202,2.7706894974148644e-06,0.0032471581136990697,1723045795.1514196,3.822917968080891e-06,6.593607465495755e-06,540,68
111.36154794692993,111.76731753349304,1.4202451495130235e-06,0.0021729205340439714,1723045805.0425646,1.4315383772751645e-06,2.851783526788188e-06,594,69
122.19167065620422,122.59718441963196,9.012366333609269e-07,0.0013640649266737732,1723045815.8724315,7.425856202492944e-07,1.6438222536102214e-06,653,70
