loss,time,_runtime,l2_error,loss_boundary,loss_interior,_step,_timestamp,step
3.1243397321180804,389.0123465061188,390.23756551742554,1.8549808123997071,3.123687466814027,0.0006522653040536535,0,1723046042.9515824,0
2.9770494215707832,760.3677728176117,760.9170670509338,1.7705874293501689,2.4710895979486183,0.505959823622165,1,1723046413.631084,1
2.743464332419019,1149.448240995407,1149.997712135315,1.4777448096038481,2.295315456786728,0.4481488756322909,2,1723046802.711729,2
2.017196289438342,1495.4877786636353,1496.0365307331085,1.2887015797832813,1.7212306210077102,0.29596566843063155,3,1723047148.7505476,3
1.4735014610814146,1833.870954990387,1834.4195575714111,0.7511631491488971,1.2929694291390392,0.18053203194237538,4,1723047487.1335745,4
0.5175056282892411,2171.875072002411,2172.4241292476654,0.03681615789800914,0.45178072570028044,0.06572490258896063,5,1723047825.1381462,5
0.004483315035098507,2534.301023721695,2534.8548216819763,0.01849644485706012,0.0009296957800558819,0.003553619255042625,6,1723048187.5688386,6
0.0004220061128516019,2895.8989131450653,2896.4478409290314,0.008205360036932842,0.00017675461810832794,0.000245251494743274,7,1723048549.1618578,7
9.021897599463291e-05,3249.5236592292786,3250.077463388443,0.004894951870633077,3.056504097764225e-05,5.965393501699066e-05,8,1723048902.7914803,8
