loss_boundary,step,loss,_timestamp,time,_step,_runtime,loss_interior,l2_error
2.515194173220324,0,2.515526377583242,1723045653.2085295,1.093010425567627,0,2.6283273696899414,0.00033220436291789117,1.7202448277163145
2.4715530345137187,1,2.4718595301226056,1723045653.2336278,1.3836255073547363,1,2.653425693511963,0.0003064956088870494,1.6109376137859346
2.1663220828981284,2,2.166598501346893,1723045653.259302,1.4061834812164307,2,2.6790997982025146,0.00027641844876452956,1.4590884606695484
1.9332054318507172,3,1.9334349030782185,1723045653.2811832,1.427971363067627,3,2.7009811401367188,0.00022947122750121272,1.2705695197492766
1.5765501983587236,4,1.576735314533786,1723045653.3028116,1.4495623111724854,4,2.722609519958496,0.00018511617506244564,1.053648751420093
1.1866997611019656,5,1.1868592146200474,1723045653.324709,1.4714696407318115,5,2.7445068359375,0.00015945351808167193,0.825585092450994
0.8713806189468892,6,0.8715321011216666,1723045653.3471022,1.4938404560089111,6,2.766900062561035,0.00015148217477739152,0.6375229972994649
0.5456935348960694,7,0.5458933260932605,1723045653.3692482,1.5171856880187988,7,2.789046049118042,0.00019979119719106296,0.6067872590214756
0.3737628403900893,8,0.3740929558505236,1723045653.3899446,1.5385169982910156,8,2.8097424507141113,0.0003301154604342991,0.7849316709666003
0.305904382346113,9,0.3064400246931982,1723045653.4104047,1.5586998462677002,9,2.830202579498291,0.0005356423470852021,1.04967495925673
0.41716062447504804,10,0.41795013706082107,1723045653.431006,1.579294204711914,10,2.850803852081299,0.0007895125857730208,1.2879646192516252
0.5493445897680115,11,0.5502259332062777,1723045653.4521372,1.600142478942871,11,2.8719351291656494,0.0008813434382661611,1.4347098778706149
0.6627622453437791,12,0.6636006227623482,1723045653.4735942,1.620969533920288,12,2.8933920860290527,0.0008383774185690473,1.4651665222448378
0.7574273004680919,13,0.758055610476335,1723045653.4942055,1.6427204608917236,13,2.914003372192383,0.000628310008243065,1.3755271988520357
0.6384703570716459,14,0.6390592385583783,1723045653.5140526,1.6623685359954834,14,2.9338505268096924,0.0005888814867324144,1.206707453916306
0.5259699718333484,15,0.5268947727127309,1723045653.5340595,1.682361125946045,15,2.953857421875,0.0009248008793825312,1.0000673093345562
0.38344887075929635,16,0.3852398751409852,1723045653.5541735,1.7026939392089844,16,2.973971366882324,0.0017910043816888248,0.805965834306764
0.31895536008623454,17,0.32205413824032086,1723045653.5741966,1.7226691246032715,17,2.9939944744110107,0.0030987781540863252,0.6644702822040884
0.2963251864037025,18,0.300767701196484,1723045653.5940886,1.7427082061767578,18,3.0138864517211914,0.004442514792781527,0.5918758523675086
0.3417788741497714,19,0.3476873294023083,1723045653.6137955,1.7624576091766357,19,3.0335934162139893,0.005908455252536915,0.5746201096883048
0.35886309195423394,20,0.365860136244715,1723045653.6336298,1.7822258472442627,20,3.0534276962280273,0.0069970442904810125,0.5817041469029123
0.412892741498559,21,0.4211024443666952,1723045653.6548178,1.8044309616088867,21,3.074615716934204,0.008209702868136232,0.5883610106915844
0.48279547383615645,22,0.4918422271055859,1723045653.6749396,1.8235900402069092,22,3.0947375297546387,0.009046753269429454,0.5838512371605682
0.46804045378541886,23,0.4780197962030577,1723045653.694714,1.8435585498809814,23,3.1145119667053223,0.009979342417638839,0.5714163664323955
0.42042359099932436,24,0.4315130839796883,1723045653.7150538,1.8639848232269287,24,3.1348516941070557,0.011089492980363934,0.5620112589184588
0.3470419542216068,25,0.3593042218297914,1723045653.7353532,1.884143352508545,25,3.155151128768921,0.012262267608184595,0.5679284431856141
0.3296536837630631,26,0.3428695237995371,1723045653.756199,1.9053680896759033,26,3.175996780395508,0.01321584003647402,0.5969777238073616
0.3027500211098518,27,0.3170701813330115,1723045653.7763405,1.9251103401184082,27,3.196138381958008,0.014320160223159753,0.6494589902070225
0.28124378671930855,28,0.29688070862868143,1723045653.7962697,1.9449400901794434,28,3.2160675525665283,0.01563692190937288,0.716517094204909
0.3005336536160623,29,0.3174559010267021,1723045653.8161426,1.964789628982544,29,3.235940456390381,0.016922247410639798,0.7859383768796637
0.28042106546581275,30,0.29825024650103377,1723045653.835988,1.9845302104949951,30,3.2557859420776367,0.017829181035221037,0.8479398560147923
0.3427883699120997,31,0.361334879142045,1723045653.8556848,2.0043551921844482,31,3.275482654571533,0.01854650922994529,0.8899738499177732
0.331493031425338,32,0.3510531422628429,1723045653.8754811,2.02429461479187,32,3.295279026031494,0.019560110837504918,0.9024957569906831
0.32713091197208277,33,0.34807862505172554,1723045653.8953118,2.0440890789031982,33,3.3151097297668457,0.020947713079642796,0.8869651463299566
0.329389423029703,34,0.3515047333364667,1723045653.9150665,2.063666820526123,34,3.334864377975464,0.022115310306763742,0.8467251603398062
0.2976985775581235,35,0.321137985297604,1723045653.934561,2.083430767059326,35,3.3543589115142822,0.023439407739480483,0.7962393104396864
0.27169642842860536,36,0.29602781283692636,1723045653.9545724,2.103750228881836,36,3.3743703365325928,0.024331384408321003,0.7412991058996051
0.2777309385493252,37,0.3030308770323201,1723045653.974614,2.123485803604126,37,3.39441180229187,0.025299938482994937,0.6872007820912845
0.2383587379609637,38,0.2640657297027677,1723045653.9937818,2.142648458480835,38,3.4135797023773193,0.025706991741803985,0.6410110983811884
0.2525163596316902,39,0.278742111591847,1723045654.0127,2.161609649658203,39,3.432497978210449,0.026225751960156755,0.6035263842914523
0.262543411079995,40,0.28980160925827025,1723045654.0316458,2.1805832386016846,40,3.451443672180176,0.027258198178275232,0.5762915735391559
