loss_boundary,step,_runtime,loss_interior,_timestamp,time,_step,loss,l2_error
2.789697141878816,0,374.1950101852417,3.796917940553107e-06,1723046032.5388513,373.43807101249695,0,2.7897009387967566,1.2033949357800195
1.3545478534001885,1,771.5515902042389,0.47737663899616517,1723046429.8954313,771.1631643772125,1,1.8319244923963536,1.1471788174704223
1.25308662765994,2,1154.8139698505402,0.46837543780379626,1723046813.157811,1154.4251868724823,2,1.7214620654637363,1.1697932524841765
1.1630200717478187,3,1517.6461396217346,0.2796993399943246,1723047175.9899807,1517.2583994865417,3,1.4427194117421434,1.060943729962291
0.9429763215816288,4,1894.2799634933472,0.1464905919730373,1723047552.6238046,1893.8903603553772,4,1.0894669135546662,0.35895385102217897
0.11510993335792005,5,2259.6125631332397,0.02644680873288457,1723047917.9564042,2259.2250061035156,5,0.14155674209080463,0.05065241678142508
0.00277124649010342,6,2612.1716895103455,0.013420107029287769,1723048270.5155306,2611.784372329712,6,0.01619135351939119,0.025254623962109795
0.0003690451497515971,7,2954.1369054317474,0.00041248314826966846,1723048612.4807465,2953.7492065429688,7,0.0007815282980212655,0.016605408565336773
0.00016267459348727503,8,3343.9782819747925,2.971415513231406e-05,1723049002.322123,3343.589324951172,8,0.00019238874861958908,0.005852664553099182
