loss_interior,time,_step,_runtime,_timestamp,step,loss_boundary,loss,l2_error
0.00404411889481781,6.479079961776733,42,6.937173366546631,1723045701.1771743,46,0.011794371304879089,0.015838490199696898,0.11768210548801301
0.004058619215456802,6.8675856590271,43,7.325603246688843,1723045701.5656042,50,0.007703047603069267,0.011761666818526069,0.10799980528100914
0.002216980032067506,7.425171613693237,44,7.883757829666138,1723045702.1237588,55,0.004431775943354514,0.00664875597542202,0.07147780670921532
0.001870207981938918,8.049034118652344,45,8.507136344909668,1723045702.7471373,61,0.0021610890825057654,0.004031297064444684,0.048048915351942896
0.0014947572120988014,8.682487487792969,46,9.14100956916809,1723045703.3810105,67,0.0013980676819447466,0.002892824894043548,0.03979100601068166
0.0011494630662183436,9.35027003288269,47,9.808483839035034,1723045704.0484848,73,0.0011357506367206875,0.002285213702939031,0.0337045249552405
0.0008101615421091418,10.221778154373169,48,10.680272817611694,1723045704.9202738,81,0.0009364387346566707,0.0017466002767658126,0.03142350938214804
0.0006478100932671942,11.107186317443848,49,11.565579175949097,1723045705.8055801,89,0.0007770122313656944,0.0014248223246328886,0.030919347764186953
0.0004686425957618396,12.091812372207642,50,12.550147533416748,1723045706.7901485,98,0.0006808659288726442,0.001149508524634484,0.02768267146273855
0.0003742294717549655,13.052093267440796,51,13.510577917098999,1723045707.7505789,107,0.0005323081722736644,0.0009065376440286299,0.024403510461452196
0.00023542778124388024,14.27285647392273,52,14.731227397918701,1723045708.9712284,118,0.00039327932418119774,0.000628707105425078,0.022791166908776035
0.0001395001513097232,15.554613828659058,53,16.01266884803772,1723045710.2526698,130,0.00026966553987296094,0.00040916569118268413,0.0190303705214161
0.00010643705736542981,16.919384479522705,54,17.377816438674927,1723045711.6178174,143,0.0002069136806171428,0.0003133507379825726,0.017573695194014142
8.119953065732934e-05,18.439454078674316,55,18.897702932357788,1723045713.137704,157,0.0001612126404292319,0.00024241217108656124,0.015928651825292902
5.67804481211364e-05,19.936627626419067,56,20.395153522491455,1723045714.6351545,172,9.705025131249726e-05,0.00015383069943363366,0.013583506162731403
3.3299759405951454e-05,21.885825872421265,57,22.344368934631348,1723045716.58437,190,6.339031039256856e-05,9.669006979852002e-05,0.011213492593326484
2.4911019474911825e-05,23.669748067855835,58,24.12794017791748,1723045718.3679411,208,4.71595457710236e-05,7.207056524593543e-05,0.009134191346047274
1.8193068808750944e-05,25.935920238494873,59,26.394511699676514,1723045720.6345127,229,3.212763061142545e-05,5.032069942017639e-05,0.008228490375179197
1.2297927310008782e-05,28.363367319107056,60,28.82162070274353,1723045723.0616217,252,2.422276055811337e-05,3.652068786812215e-05,0.007715079692846458
7.3094790462897146e-06,30.804590463638306,61,31.2630398273468,1723045725.5030408,277,1.672432340473837e-05,2.4033802451028086e-05,0.006365254912100661
6.358913153429559e-06,33.63325071334839,62,34.09146237373352,1723045728.3314633,305,1.3394902319576647e-05,1.9753815473006205e-05,0.004597884346831075
2.8933658267038463e-06,36.513943672180176,63,36.972002029418945,1723045731.212003,335,5.034003296956928e-06,7.927369123660774e-06,0.003391373400239241
1.3980445198268012e-06,39.807273626327515,64,40.26538395881653,1723045734.505385,369,1.3208619805598992e-06,2.7189065003867004e-06,0.002001481234761954
8.082756791804554e-07,43.49257230758667,65,43.9510703086853,1723045738.1910713,406,1.0311325471019294e-06,1.8394082262823848e-06,0.0011595608497706274
3.063174567763473e-07,47.72176504135132,66,48.18025755882263,1723045742.4202585,446,2.5931093062144213e-07,5.656283873977894e-07,0.0007539924531522324
1.4145301258224376e-07,52.547399044036865,67,53.005825996398926,1723045747.245827,491,1.0516274060789205e-07,2.466157531901358e-07,0.0005927245858911234
1.0325395358849334e-07,57.775593996047974,68,58.234151124954224,1723045752.474152,540,6.736270825463815e-08,1.706166618431315e-07,0.0005061357935893879
4.5081404215782896e-08,63.21712017059326,69,63.67516493797302,1723045757.915166,594,1.7615794128360237e-08,6.269719834414313e-08,0.0003514573903513931
2.610173297072664e-08,69.25595617294312,70,69.71405005455017,1723045763.954051,653,9.704960443915292e-09,3.580669341464193e-08,0.0002093796616079492
1.6644328525368598e-08,75.92912602424622,71,76.3872287273407,1723045770.6272297,718,9.837593004238293e-09,2.648192152960689e-08,0.0001404633973072361
6.502680724426269e-09,83.55362963676453,72,84.01202607154846,1723045778.252027,790,1.823606797097243e-09,8.326287521523513e-09,0.00013043107617511827
4.142873931543559e-09,91.70572781562805,73,92.1642951965332,1723045786.4042962,869,1.510227793178606e-09,5.653101724722165e-09,9.377115726941869e-05
3.2002072914975983e-09,100.61527585983276,74,101.07334303855896,1723045795.313344,956,1.2088436394435389e-09,4.409050930941137e-09,7.908512767923613e-05
2.5251743762425304e-09,110.7816812992096,75,111.23977756500244,1723045805.4797785,1052,7.98601152976581e-10,3.3237755292191113e-09,7.394101939248002e-05
2.0264518746657714e-09,121.74688196182251,76,122.205162525177,1723045816.4451635,1157,5.564317164622699e-10,2.5828835911280412e-09,6.237040609397992e-05
1.24457284263099e-09,133.47484707832336,77,133.93310260772705,1723045828.1731036,1272,5.170153544596375e-10,1.7615881970906275e-09,5.540408890896031e-05
4.35249116888229e-09,146.68939471244812,78,147.14757204055786,1723045841.387573,1400,2.6017600670760547e-09,6.954251235958345e-09,5.12742536794457e-05
1.0314614673723286e-09,160.95728373527527,79,161.4155399799347,1723045855.655541,1539,4.356815802269355e-10,1.467143047599264e-09,4.2728745414420694e-05
7.004747316519041e-10,177.16359972953796,80,177.62194895744324,1723045871.86195,1693,2.3165342663497677e-10,9.321281582868809e-10,4.542421352202329e-05
7.42141249625603e-10,194.82982325553894,81,195.28826475143433,1723045889.5282657,1863,2.754459754807633e-10,1.0175872251063663e-09,3.8762625304904114e-05
6.864151931479916e-10,214.6327793598175,82,215.09136390686035,1723045909.3313649,2049,2.4368475083522546e-10,9.300999439832171e-10,3.531088957523439e-05
6.2397328164442e-10,235.59216904640198,83,236.05079460144043,1723045930.2907956,2254,2.048216430187813e-10,8.287949246632013e-10,3.3763216103014615e-05
5.08748241874789e-10,259.4626214504242,84,259.9212079048157,1723045954.1612089,2479,1.3003659841414572e-10,6.387848402889347e-10,3.3734986571074766e-05
6.51456581997241e-10,285.1686933040619,85,285.6270251274109,1723045979.867026,2727,2.602514611331827e-10,9.117080431304238e-10,3.086259350381124e-05
1.465945925657652e-09,312.6048831939697,86,313.06358766555786,1723046007.3035886,3000,7.026086043008068e-10,2.168554529958459e-09,2.819251241038892e-05
3.374230446545575e-10,343.4127492904663,87,343.87089490890503,1723046038.1108959,3299,1.0019155542358868e-10,4.376146000781462e-10,2.873580176394855e-05
4.953160205507912e-10,377.44611859321594,88,377.90447306632996,1723046072.144474,3629,2.2327923620511538e-10,7.185952567559066e-10,2.5617743432692962e-05
2.9600965827218977e-10,414.34347128868103,89,414.8016231060028,1723046109.041624,3992,8.51513588038809e-11,3.8116101707607065e-10,2.4941353936030597e-05
2.736887287480311e-10,456.44767212867737,90,456.9060835838318,1723046151.1460845,4391,8.407961267885891e-11,3.5776834142689e-10,2.2773128880360957e-05
4.0021736065661045e-10,501.99857807159424,91,502.4570164680481,1723046196.6970174,4831,1.3778931588070095e-10,5.380066765373114e-10,2.002661116853502e-05
5.284344838446245e-10,551.6827230453491,92,552.141138792038,1723046246.3811398,5314,2.1644049931567987e-10,7.448749831603044e-10,1.960766281871395e-05
2.7651790778717713e-10,606.0651025772095,93,606.5233361721039,1723046300.7633371,5845,1.0868795506063994e-10,3.8520586284781707e-10,1.9288384612881385e-05
2.736270526558196e-10,667.7139556407928,94,668.1729307174683,1723046362.4129317,6429,1.045298737089878e-10,3.781569263648074e-10,1.556189328628937e-05
2.3502198333882393e-10,733.0406839847565,95,733.4997334480286,1723046427.7397344,7072,5.269710690749947e-11,2.877190902463234e-10,1.7487264162333396e-05
1.8668367920574286e-10,807.0938370227814,96,807.552312374115,1723046501.7923133,7779,4.6175294195710216e-11,2.328589734014531e-10,1.7036658210937554e-05
2.1189472316250537e-10,887.8461737632751,97,888.3051166534424,1723046582.5451176,8557,4.89022839367521e-11,2.607970070992575e-10,1.539431538722042e-05
2.715867717679943e-10,976.3648421764374,98,976.8232352733612,1723046671.0632362,9413,1.2085367339359918e-10,3.924404451615935e-10,1.4167328294007291e-05
1.7658351872755886e-10,1074.1824674606323,99,1074.6414935588837,1723046768.8814945,10354,4.944428060191317e-11,2.2602779932947203e-10,1.4657820619337262e-05
1.2466175589539378e-10,1180.9427471160889,100,1181.4016454219818,1723046875.6416464,11389,2.759021143672835e-11,1.5225196733212214e-10,1.3784473244259861e-05
1.7793421835187963e-10,1299.721048116684,101,1300.1794905662537,1723046994.4194915,12528,6.081929658450785e-11,2.387535149363875e-10,1.4871694101310377e-05
1.3170497602626942e-10,1430.3554139137268,102,1430.8145203590393,1723047125.0545213,13781,2.646306164131723e-11,1.5816803766758664e-10,1.3715002898704554e-05
1.2748078981181218e-10,1572.9029545783997,103,1573.3618350028992,1723047267.601836,15159,2.8395065534466992e-11,1.5587585534627918e-10,1.137667929481417e-05
9.188915304247713e-11,1730.1876327991486,104,1730.6465561389923,1723047424.886557,16675,2.065376283575283e-11,1.1254291587822996e-10,1.1379587894492283e-05
1.1225748929810399e-10,1902.5530297756195,105,1903.011344909668,1723047597.2513459,18342,3.0527580641109244e-11,1.4278506993921323e-10,1.1215883719147454e-05
8.916834841098547e-11,2092.1938638687134,106,2092.652378797531,1723047786.8923798,20177,1.754541773575075e-11,1.0671376614673622e-10,1.160788842546065e-05
6.858403142792852e-11,2300.409599542618,107,2300.8685426712036,1723047995.1085436,22194,1.5674384048199446e-11,8.425841547612796e-11,1.0932123538598112e-05
1.4856802096522246e-10,2530.3340961933136,108,2530.792452812195,1723048225.0324538,24414,6.520723947141551e-11,2.1377526043663798e-10,1.0021023127361332e-05
7.507421033523573e-11,2783.598424911499,109,2784.057245492935,1723048478.2972465,26855,1.690134109959362e-11,9.197555143482936e-11,9.130703483102196e-06
7.201322923219177e-11,3000.0694258213043,110,3000.5278804302216,1723048694.7678814,28957,1.4684038531645364e-11,8.669726776383714e-11,9.139251663153013e-06
