loss,step,time,l2_error,_timestamp,loss_boundary,_step,_runtime,loss_interior
0.050672310954552775,46,10.678970098495483,0.21529972028898794,1723045704.3700175,0.038324627591513054,42,11.121235609054565,0.012347683363039723
0.038104772444472704,50,11.430742979049683,0.18502633161130821,1723045705.121757,0.026605580033879087,43,11.87297511100769,0.01149919241059362
0.03346400818436053,55,12.363665342330933,0.17377833046371344,1723045706.054898,0.02348410125027246,44,12.806116104125977,0.009979906934088073
0.02695423277673931,61,13.478890419006348,0.17513694006742755,1723045707.1699402,0.019942521431558932,45,13.92115831375122,0.007011711345180378
0.024388097984340176,67,14.606799125671387,0.1656163498078411,1723045708.2979224,0.018252839762480925,46,15.049140453338623,0.006135258221859251
0.020975608365776714,73,15.726008176803589,0.15437515450213635,1723045709.41706,0.015735504408348894,47,16.168277978897095,0.005240103957427822
0.01806668579011972,81,17.21275544166565,0.14202515423972573,1723045710.903795,0.013337339677149875,48,17.65501308441162,0.004729346112969846
0.015059775756222242,89,18.700693368911743,0.12591679981494375,1723045712.3917284,0.010826939962136364,49,19.142946481704712,0.004232835794085877
0.012303117396619066,98,20.371821403503418,0.08513061589941506,1723045714.0628436,0.00872185188770797,50,20.814061641693115,0.0035812655089110957
0.008171500983832564,107,22.051491022109985,0.07641849675343886,1723045715.7425897,0.004801548374658973,51,22.493807792663574,0.0033699526091735903
0.005405498560446295,118,24.09976029396057,0.05758087846360305,1723045717.7908442,0.0026482751025754423,52,24.542062282562256,0.0027572234578708524
0.003339020800073902,130,26.268444061279297,0.039788190911841805,1723045719.9595227,0.0014994670457317792,53,26.71074080467224,0.0018395537543421227
0.002305748744092631,143,28.630542755126953,0.034347876605903375,1723045722.3216507,0.001146338983726476,54,29.072868824005127,0.0011594097603661554
0.0014412135923562754,157,31.168837547302246,0.02977583538455252,1723045724.860178,0.0008306163688199234,55,31.611396074295044,0.000610597223536352
0.0012090711421965325,172,33.93276762962341,0.02810872503258785,1723045727.6239748,0.0007192454293256594,56,34.37519288063049,0.0004898257128708731
0.0009199425507838588,190,37.20730972290039,0.025338042417222248,1723045730.8985457,0.0005612947764167724,57,37.64976382255554,0.0003586477743670864
0.000762450100970528,208,40.524473667144775,0.023674052866854364,1723045734.2157016,0.0004983874378918599,58,40.96691966056824,0.0002640626630786681
0.000535027706568275,229,44.44265699386597,0.020432382384031927,1723045738.133801,0.00036188085622749713,59,44.885019063949585,0.00017314685034077788
0.00036200871826334765,252,48.73416566848755,0.01771656875367915,1723045742.4255097,0.00024443333869387043,60,49.17672777175903,0.0001175753795694772
0.00025591605071059037,277,53.34386920928955,0.015423779050601296,1723045747.0352514,0.00017863039606513502,61,53.78646945953369,7.728565464545532e-05
0.00018785613643532978,305,58.421183586120605,0.013085015015308576,1723045752.112324,0.0001341906648300729,62,58.86354207992554,5.366547160525688e-05
0.00011528100120063636,335,63.85814929008484,0.011242187426122846,1723045757.5492988,8.343644236677706e-05,63,64.30051684379578,3.1844558833859296e-05
5.7007354767099864e-05,369,70.03249907493591,0.008662573602300506,1723045763.723831,3.977875491427213e-05,64,70.47504901885986,1.7228599852827734e-05
5.3372800942459007e-05,406,76.79070281982422,0.007835532190145628,1723045770.481968,3.804857514407743e-05,65,77.23318600654602,1.532422579838158e-05
2.5943275498101876e-05,446,84.22490334510803,0.006209758619329482,1723045777.916028,1.8010470583003837e-05,66,84.66724610328674,7.93280491509804e-06
1.256837377948326e-05,491,92.56430435180664,0.0045166788086732105,1723045786.2554119,8.475531391979265e-06,67,93.00662994384766,4.0928423875039945e-06
7.059315536024058e-06,540,101.58885192871094,0.00324480420055988,1723045795.2803535,4.452774930020536e-06,68,102.03157162666321,2.6065406060035225e-06
2.860865204363426e-06,594,111.5487151145935,0.0021604955536268285,1723045805.2398648,1.446717173475923e-06,69,111.99108290672302,1.4141480308875026e-06
1.8375935086224986e-06,653,122.51347994804382,0.0013719702273353891,1723045816.2046165,8.612433521108873e-07,70,122.95583462715149,9.763501565116114e-07
1.3175388962428595e-06,718,134.41232919692993,0.0009674010212024925,1723045828.103991,5.620988631056753e-07,71,134.85520911216736,7.554400331371842e-07
6.101395763366934e-07,790,147.86893129348755,0.0008078638806015925,1723045841.5600579,2.3267720153985727e-07,72,148.3112759590149,3.774623747968361e-07
4.531686646294667e-07,869,162.40712928771973,0.0006742143753375524,1723045856.098272,1.886632608901342e-07,73,162.84949016571045,2.645054037393325e-07
3.672141737371627e-07,956,178.55588126182556,0.0005620725163874711,1723045872.247356,1.4726907383028964e-07,74,178.9985740184784,2.1994509990687304e-07
2.544625045183435e-07,1052,196.05742812156677,0.0004918122105095383,1723045889.7485807,1.0236001606496891e-07,75,196.49979877471924,1.5210248845337456e-07
2.1715978463622014e-07,1157,215.51250743865967,0.00043715892630997457,1723045909.2038102,7.772779947364681e-08,76,215.95502829551697,1.3943198516257334e-07
1.773839281275555e-07,1272,236.70448899269104,0.00040419946441863245,1723045930.3958213,6.741563262709605e-08,77,237.14703941345215,1.0996829550045946e-07
4.4395073778117103e-07,1400,260.20295810699463,0.0003706058777375513,1723045953.8944218,1.4459481166600044e-07,78,260.6456398963928,2.993559261151706e-07
1.49987586184604e-07,1539,285.87406277656555,0.0003073975653501654,1723045979.5652668,5.668088761832391e-08,79,286.3164849281311,9.330669856628008e-08
9.664920074388964e-08,1693,314.1091032028198,0.00028456013347845843,1723046007.8004332,3.102117463427273e-08,80,314.55165123939514,6.562802610961691e-08
9.161483352224259e-08,1863,345.58634638786316,0.0002489141643225774,1723046039.277485,3.1835342518460546e-08,81,346.02870297431946,5.977949100378204e-08
7.981701730570262e-08,2049,379.89624547958374,0.00023291297818715416,1723046073.5876734,2.5243592298016148e-08,82,380.33889150619507,5.457342500768647e-08
7.232213038141331e-08,2254,417.68603777885437,0.0002134273115189907,1723046111.3774824,2.828287175456887e-08,83,418.12870049476624,4.403925862684444e-08
5.736180205851038e-08,2479,459.15610790252686,0.00019670851475610853,1723046152.84746,1.9522440317661356e-08,84,459.59867811203003,3.783936174084902e-08
6.918130126630313e-08,2727,505.027539730072,0.00019179746920083629,1723046198.718966,2.0094878717941294e-08,85,505.4701840877533,4.908642254836184e-08
1.0367083520824065e-07,3000,554.9957213401794,0.00018436035996082227,1723046248.6872432,3.7072911885714565e-08,86,555.4384613037109,6.65979233225261e-08
3.809720829237582e-08,3299,610.0171694755554,0.0001670249714040982,1723046303.708518,1.0778670193390115e-08,87,610.4597361087799,2.7318538098985706e-08
3.858645653462333e-08,3629,670.5007710456848,0.0001405101230423602,1723046364.1921465,1.2771905797350547e-08,88,670.9433646202087,2.5814550737272785e-08
3.4491543120775436e-08,3992,737.4399182796478,0.00013982538330173735,1723046431.1312814,9.35894490812879e-09,89,737.8824994564056,2.5132598212646647e-08
2.539649189983195e-08,4391,811.4476449489594,0.00013733392294708004,1723046505.1390214,7.180224881425603e-09,90,811.8902394771576,1.821626701840635e-08
2.8029579684660955e-08,4831,892.3174076080322,0.00011487409936830028,1723046586.008817,8.208061015270318e-09,91,892.7600350379944,1.982151866939064e-08
3.242860692881898e-08,5314,981.1917932033539,0.00011565639701417106,1723046674.8832314,9.596858807577968e-09,92,981.6344494819641,2.2831748121241012e-08
2.0833275741747182e-08,5845,1078.9551072120667,0.00010941428083725157,1723046772.6466284,6.490213682581265e-09,93,1079.3978464603424,1.4343062059165918e-08
2.591573756749486e-08,6429,1186.8548066616058,0.0001057083737575203,1723046880.546182,7.289137507925842e-09,94,1187.2973999977112,1.8626600059569018e-08
1.5556909149107176e-08,7072,1305.2551183700562,0.00010219286758846858,1723046998.9465053,5.408539612069654e-09,95,1305.6977233886719,1.0148369537037521e-08
1.4744016676515472e-08,7779,1435.6936707496643,9.462912169070571e-05,1723047129.3849597,4.515725035299312e-09,96,1436.136177778244,1.022829164121616e-08
1.2804445409607921e-08,8557,1578.9369168281555,8.854617124270474e-05,1723047272.6282816,3.8716547572044965e-09,97,1579.3794996738434,8.932790652403424e-09
1.91399188452454e-08,9413,1736.186758518219,8.175724991321021e-05,1723047429.878213,5.211517706598592e-09,98,1736.6294310092926,1.3928401138646807e-08
1.2325877899138604e-08,10354,1908.8667781352997,8.56271849716751e-05,1723047602.5582218,3.0781043079404228e-09,99,1909.3094398975372,9.247773591198181e-09
1.0220081409625008e-08,11389,2099.778948068619,8.487285237329351e-05,1723047793.4702659,2.4943976108765045e-09,100,2100.2214839458466,7.725683798748505e-09
1.2315917930967021e-08,12528,2309.458617210388,7.339809004675951e-05,1723048003.150044,3.1134986629975775e-09,101,2309.9012620449066,9.202419267969444e-09
8.672238266931226e-09,13781,2540.229939222336,7.562758836344989e-05,1723048233.9212897,2.352475162985666e-09,102,2540.672507762909,6.31976310394556e-09
8.475920013399853e-09,15159,2793.4289638996124,6.9601671023495e-05,1723048487.120245,2.7129814589891648e-09,103,2793.871463060379,5.762938554410688e-09
7.350353702618046e-09,16281,3000.1236259937286,6.560092036193446e-05,1723048693.8148882,1.9505183645326256e-09,104,3000.5661063194275,5.399835338085421e-09
