loss_boundary,_timestamp,loss,step,loss_interior,_runtime,l2_error,time,_step
3.1734512319644956,1723046010.315788,3.173703907627406,0,0.00025267566290999985,358.575119972229,1.9925163118402374,357.0208685398102,0
3.0908181118603006,1723046345.4350507,3.0974811530963904,1,0.006663041236089792,693.6943826675415,1.4891377495094533,692.5520825386047,1
2.113454779092079,1723046727.185546,2.1823945164307474,2,0.06893973733866858,1075.4448778629303,1.466503467440857,1074.3028094768524,2
2.023636237269967,1723047104.0169623,2.098723037603526,3,0.07508680033355936,1452.2762942314148,1.4381626802814769,1451.1338846683502,3
1.8578014612046037,1723047500.7766058,1.935931016214617,4,0.07812955501001342,1849.0359377861023,1.388814463071372,1847.893338918686,4
1.7143995022179952,1723047903.6380005,1.78436073265311,5,0.06996123043511478,2251.897332429886,1.2157862025924064,2250.7548241615295,5
1.186857693477294,1723048271.162806,1.2785630298010584,6,0.09170533632376426,2619.4221379756927,0.2808322676054177,2618.2774283885956,6
0.09009114657795088,1723048619.4447255,0.09498848836679481,7,0.004897341788843938,2967.704057455063,0.038211129288600244,2966.5617122650146,7
0.0006461223502553053,1723048997.9012914,0.005338791015152126,8,0.00469266866489682,3346.1606233119965,0.014063688968898926,3345.016653776169,8
