loss_interior,_step,l2_error,step,loss_boundary,_runtime,loss,_timestamp,time
1.0692413319824011e-05,0,1.7026938310522837,0,2.3941474858584644,365.0728569030762,2.394158178271784,1723046016.8606958,363.62034821510315
3.836593691133381e-06,1,1.7068018861428031,1,2.4968580259308957,736.0778205394745,2.496861862524587,1723046387.8656595,734.9983282089233
0.0008209017514858269,2,1.6176551749113268,2,2.311618101609384,1078.130450963974,2.31243900336087,1723046729.91829,1077.0505456924438
0.026089672499463604,3,1.6136822533282253,3,2.277286705115763,1430.9950697422028,2.3033763776152263,1723047082.7829087,1429.9137086868286
0.008037234050007253,4,1.5523165679705717,4,2.1939719818911034,1781.5682046413422,2.2020092159411107,1723047433.3560436,1780.4881110191345
0.005096849137086266,5,1.3174581962190524,5,1.9845598501475235,2108.381406068802,1.9896566992846096,1723047760.169245,2107.301169872284
0.014931413815740948,6,0.41869008523312945,6,1.2565100299069654,2449.510758638382,1.2714414437227064,1723048101.2985976,2448.428104877472
0.022316721484552778,7,0.06546058293952796,7,0.12972393082707928,2776.7399373054504,0.15204065231163205,1723048428.5277762,2775.658266067505
0.0004026989350719584,8,0.02544654340149161,8,0.0022374536151772042,3105.1538054943085,0.002640152550249163,1723048756.9416444,3104.072392463684
