time,loss_boundary,loss,_runtime,_timestamp,loss_interior,step,l2_error,_step
4.85676908493042,0.11514638673671068,0.1255654597125713,6.7482709884643555,1723045656.310188,0.010419072975860623,208,0.43939174424873245,58
5.1913745403289795,0.10405541319870565,0.11427205515200307,7.082934141159058,1723045656.6448512,0.01021664195329742,229,0.43903372502822374,59
5.560775995254517,0.08791593755095005,0.0981247204882314,7.452183485031128,1723045657.0141006,0.010208782937281344,252,0.40763238768817295,60
5.958287239074707,0.08157951157120036,0.09071740464426595,7.849620819091797,1723045657.411538,0.009137893073065584,277,0.37719380894595633,61
6.407110691070557,0.059176448082318284,0.06882479778445824,8.298427104949951,1723045657.8603442,0.00964834970213996,305,0.33048394329033215,62
6.88887095451355,0.047029901122457425,0.059856095015375345,8.780033111572266,1723045658.3419502,0.012826193892917918,335,0.25919308333875263,63
7.424325942993164,0.03390590276749269,0.0459020744962178,9.31587266921997,1723045658.8777897,0.011996171728725106,369,0.2251320373483821,64
8.009395122528076,0.026670304273855954,0.03675175850613105,9.903351068496704,1723045659.4652681,0.010081454232275092,406,0.20112854841529945,65
8.640896320343018,0.02658992592449264,0.034380332957691474,10.53073239326477,1723045660.0926495,0.007790407033198837,446,0.1838474118782097,66
9.362421989440918,0.021177961128327837,0.02737090444311291,11.253701448440552,1723045660.8156185,0.006192943314785071,491,0.17064963326266233,67
10.143475532531738,0.017200805506434876,0.022317246537142562,12.03471565246582,1723045661.5966327,0.005116441030707685,540,0.1609572399525612,68
11.016653299331665,0.012027416972606116,0.015585895791725236,12.908080101013184,1723045662.4699972,0.0035584788191191205,594,0.13576675405361352,69
11.952603816986084,0.009663809657056259,0.01290865025139962,13.844245195388794,1723045663.4061623,0.0032448405943433607,653,0.12785536841839165,70
12.995243310928345,0.0068157164251841035,0.00930564426306024,14.886613845825195,1723045664.448531,0.0024899278378761364,718,0.10263844869157177,71
14.137380123138428,0.005640273538860178,0.00788028449585695,16.028750896453857,1723045665.590668,0.0022400109569967724,790,0.08184670420291246,72
15.393793821334839,0.002815313279894686,0.004603419352621969,17.285240411758423,1723045666.8471575,0.0017881060727272834,869,0.08078156596724026,73
16.7685604095459,0.0016880125146024648,0.003065761731017234,18.659929513931274,1723045668.2218466,0.001377749216414769,956,0.04541751676776232,74
18.293745517730713,0.0012047711910253168,0.0021451007347991504,20.185470819473267,1723045669.747388,0.0009403295437738335,1052,0.03669706273779812,75
19.94581961631775,0.0008123049334614192,0.0014619241014981483,21.837406635284424,1723045671.3993237,0.000649619168036729,1157,0.0394765022446225,76
21.769022941589355,0.0006249836229697598,0.00111267056983601,23.660626888275146,1723045673.222544,0.00048768694686625026,1272,0.02921096118516816,77
23.779868125915527,0.0006771180044318364,0.0010349079090352404,25.67131495475769,1723045675.233232,0.0003577899046034039,1400,0.024479056690902144,78
