_runtime,_timestamp,loss_boundary,time,_step,loss_interior,l2_error,loss,step
11.336297273635864,1723045704.4838893,0.035487603716923534,10.794625282287598,42,0.013008767863329287,0.23077686443395382,0.04849637158025282,46
12.065165042877197,1723045705.212757,0.030971198749944022,11.523488283157349,43,0.010738893739293239,0.20586694298909156,0.04171009248923726,50
12.987874269485474,1723045706.1354663,0.025877321655241113,12.446280717849731,44,0.010314562054837502,0.18081983742746757,0.036191883710078615,55
14.088562250137329,1723045707.2361543,0.02145475737751427,13.54706335067749,45,0.009924445026131027,0.1763140801239089,0.0313792024036453,61
15.185667991638184,1723045708.33326,0.01671494108214083,14.644199848175049,46,0.007566405923568814,0.1601021771443353,0.024281347005709643,67
16.296594381332397,1723045709.4441864,0.015593552575570439,15.755117177963257,47,0.007021652128482276,0.15944040158392064,0.022615204704052715,73
17.787521839141846,1723045710.935114,0.0092092024932094,17.246028184890747,48,0.004912563568947227,0.12015543182081649,0.014121766062156628,81
19.278011083602905,1723045712.4256032,0.008512501795121696,18.73652482032776,49,0.0034071019620236947,0.11637607109087214,0.01191960375714539,89
20.92267370223999,1723045714.0702658,0.006468716261914713,20.381208896636963,50,0.002992708788911963,0.10034187104108193,0.009461425050826675,98
22.571143627166748,1723045715.7187357,0.0054724373600795306,22.029426097869873,51,0.002744429000131955,0.07532798313699199,0.008216866360211485,107
24.580822706222534,1723045717.7284148,0.002864845710602531,24.03902268409729,52,0.002790224810534925,0.04928288542341454,0.005655070521137456,118
26.794508457183838,1723045719.9421005,0.0013753541195812827,26.25295925140381,53,0.002170319331605411,0.040801660323884666,0.003545673451186694,130
29.1595356464386,1723045722.3071277,0.0010500644246889481,28.618014812469482,54,0.0015952051377532996,0.035738049024617545,0.0026452695624422477,143
31.722692012786865,1723045724.870284,0.0008631314159877623,31.18121600151062,55,0.0011687222198758789,0.03188414888222209,0.0020318536358636414,157
34.50941014289856,1723045727.6570022,0.0006915631702676457,33.967875480651855,56,0.0006192207604980765,0.02974299204550081,0.0013107839307657221,172
37.79103112220764,1723045730.9386232,0.000573272988912479,37.24920177459717,57,0.00035803286438171653,0.02637741194513096,0.0009313058532941956,190
41.09061646461487,1723045734.2382085,0.0005719455595874165,40.5490779876709,58,0.00027514198873086434,0.026149546911768254,0.0008470875483182808,208
44.98620414733887,1723045738.1337962,0.0004093676805508153,44.4446702003479,59,0.0001575673733000196,0.023874997579224438,0.0005669350538508349,229
49.229570388793945,1723045742.3771625,0.0003166322787510391,48.68798780441284,60,0.00010667882320935622,0.022613241209613257,0.0004233111019603953,252
53.82434844970703,1723045746.9719405,0.00022782300225988498,53.28252553939819,61,6.814003675397411e-05,0.020768748710434597,0.0002959630390138591,277
58.98290157318115,1723045752.1304936,0.0002200721513518276,58.44140577316284,62,4.249699729406166e-05,0.0166704862491562,0.00026256914864588926,305
64.50942158699036,1723045757.6570137,8.503277693400324e-05,63.967766523361206,63,2.6503236649055905e-05,0.01224291074574799,0.00011153601358305914,335
70.79346799850464,1723045763.94106,4.714948969618588e-05,70.25166487693787,64,1.689836886816981e-05,0.009723913975098706,6.40478585643557e-05,369
77.7215747833252,1723045770.8691669,3.484503736541973e-05,77.18001174926758,65,1.4700886907117777e-05,0.007544564361682492,4.954592427253751e-05,406
85.2550253868103,1723045778.4026175,1.6360001995908273e-05,84.71345782279968,66,7.376563069599705e-06,0.005981378176946427,2.373656506550798e-05,446
93.54944801330566,1723045786.69704,7.831080924120242e-06,93.00769567489624,67,4.155964559846093e-06,0.004734749265756689,1.1987045483966336e-05,491
102.5700888633728,1723045795.717681,4.377018053747499e-06,102.02859997749329,68,2.8106634927338136e-06,0.0033270292127313187,7.1876815464813125e-06,540
112.6437132358551,1723045805.7913053,1.385556953246169e-06,112.1020860671997,69,1.5539248488733771e-06,0.0021695042500630662,2.9394818021195462e-06,594
123.64710354804993,1723045816.7946956,6.855501089787237e-07,123.10541319847107,70,8.5295637189622e-07,0.0012881543926277165,1.5385064808749437e-06,653
135.60309624671936,1723045828.7506883,4.883388590507639e-07,135.06162118911743,71,6.626704377418622e-07,0.0009084944972848021,1.1510092967926262e-06,718
148.78371238708496,1723045841.9313045,1.809402958001114e-07,148.24186897277832,72,3.063627271151918e-07,0.0007594192164655145,4.873030229153032e-07,790
163.24352407455444,1723045856.3911161,1.5560292103376578e-07,162.70196962356567,73,2.0985850850099195e-07,0.0005966742558990476,3.654614295347577e-07,869
179.13045525550842,1723045872.2780473,1.06456758399569e-07,178.58887887001038,74,1.590027510632395e-07,0.0005002050115859844,2.654595094628085e-07,956
196.94635462760925,1723045890.0939467,7.328103700406622e-08,196.40465569496155,75,1.2669164852659326e-07,0.0004759397692359619,1.9997268553065948e-07,1052
216.2292468547821,1723045909.376839,6.306013782320715e-08,215.68758344650269,76,9.736934546497816e-08,0.0004307875963392121,1.6042948328818532e-07,1157
237.43497562408447,1723045930.5825677,5.151448303998361e-08,236.8931646347046,77,7.025958157543693e-08,0.0003922842687821291,1.2177406461542053e-07,1272
260.99058413505554,1723045954.1381762,9.75090455814003e-08,260.4490396976471,78,1.6739638570272597e-07,0.00033466975782295045,2.649054312841263e-07,1400
286.57076263427734,1723045979.7183547,4.944204032779405e-08,286.0290012359619,79,6.01786921215393e-08,0.00030684318293395005,1.0962073244933334e-07,1539
315.0963444709778,1723046008.2439365,2.3964841703698772e-08,314.55469512939453,80,3.708927825300309e-08,0.0002796862096154673,6.105411995670186e-08,1693
346.380827665329,1723046039.5284197,2.7242777529618315e-08,345.83909153938293,81,3.707384029187059e-08,0.0002528110151593652,6.43166178214889e-08,1863
380.52782106399536,1723046073.6754131,1.9725512854185794e-08,379.9860382080078,82,3.945454711378367e-08,0.00021591323760014063,5.9180059967969466e-08,2049
418.2343204021454,1723046111.3819125,1.627533655959728e-08,417.6924059391022,83,2.7449275743693503e-08,0.00019096453908636608,4.3724612303290786e-08,2254
459.8739950656891,1723046153.0215871,1.2768131457034991e-08,459.33219933509827,84,2.6102849404540352e-08,0.0001953042914028169,3.887098086157534e-08,2479
505.37992906570435,1723046198.5275211,1.7280908749824152e-08,504.8382828235626,85,2.9397343875366267e-08,0.00016604080766469825,4.6678252625190416e-08,2727
555.5904495716095,1723046248.7380416,2.5876387999526754e-08,555.0486884117126,86,4.964560675451964e-08,0.000172444558850618,7.55219947540464e-08,3000
610.8504886627197,1723046303.9980807,6.814947441875273e-09,610.3086819648743,87,1.6667932113987817e-08,0.00014643102031670427,2.348287955586309e-08,3299
671.4112660884857,1723046364.5588582,8.90385006801386e-09,670.8694455623627,88,1.9475505813087023e-08,0.00013652318213961187,2.8379355881100883e-08,3629
738.3727815151215,1723046431.5203736,4.5399550658694975e-09,737.831024646759,89,1.3290840001006902e-08,0.00012770094216252333,1.78307950668764e-08,3992
811.8263351917267,1723046504.9739273,6.246163547601434e-09,811.2845966815948,90,1.5761152466963067e-08,0.00011578865306585871,2.20073160145645e-08,4391
892.8265833854675,1723046585.9741755,5.707191567170469e-09,892.2847635746002,91,1.5677190852198177e-08,0.00010487189130457262,2.1384382419368647e-08,4831
981.5913219451904,1723046674.738914,7.070933319431954e-09,981.0485007762909,92,1.7493981248440433e-08,9.64446454170798e-05,2.456491456787239e-08,5314
1080.0713150501251,1723046773.218907,4.029710027220777e-09,1079.5290150642395,93,1.1135235482347465e-08,9.442358588943927e-05,1.516494550956824e-08,5845
1188.4950332641602,1723046881.6426253,4.326042457371619e-09,1187.9532470703125,94,1.2094000985993464e-08,9.09389405009809e-05,1.6420043443365084e-08,6429
1306.7848041057587,1723046999.9323962,2.855410708464533e-09,1306.2429835796356,95,8.169947102645422e-09,8.49460918743878e-05,1.1025357811109955e-08,7072
1437.152288198471,1723047130.2998803,2.7658970442204494e-09,1436.610500574112,96,7.193866323607717e-09,7.841037821080468e-05,9.959763367828165e-09,7779
1582.8406145572662,1723047275.9882066,2.454802219974477e-09,1582.298810005188,97,7.369944011247119e-09,7.75317377840628e-05,9.824746231221597e-09,8557
1742.7213344573975,1723047435.8689265,3.044736730346401e-09,1742.179494380951,98,1.0128826942017063e-08,7.110665555701895e-05,1.3173563672363463e-08,9413
1917.9998941421509,1723047611.1474862,1.991117171517699e-09,1917.4580211639404,99,6.433437725280321e-09,6.798993432967517e-05,8.42455489679802e-09,10354
2110.597602367401,1723047803.7451944,2.1886793097186196e-09,2110.055703639984,100,6.2485157647876134e-09,6.814311096775635e-05,8.437195074506233e-09,11389
2322.5802710056305,1723048015.727863,2.29949681651362e-09,2322.0385417938232,101,5.978241940856697e-09,6.316640536638432e-05,8.277738757370317e-09,12528
2555.753913164139,1723048248.9015052,1.4637491236345423e-09,2555.2120707035065,102,4.434511208027755e-09,6.40859751296187e-05,5.898260331662297e-09,13781
2812.4167609214783,1723048505.564353,1.5069033542907013e-09,2811.8749923706055,103,4.64086318331261e-09,5.86329492830444e-05,6.147766537603311e-09,15159
3000.7207400798798,1723048693.8683321,1.5925115329170267e-09,3000.1789524555206,104,4.012795045418756e-09,5.618310489872622e-05,5.605306578335783e-09,16172
