time,_timestamp,loss_interior,loss,step,_step,_runtime,l2_error,loss_boundary
2.9577221870422363,1723045655.851552,0.0011059226639622323,0.3430451064891227,46,42,3.964154005050659,0.7939377829208085,0.3419391838251604
3.0237462520599365,1723045655.9176397,0.0009224811493588792,0.3334096607893945,50,43,4.0302417278289795,0.7120005049286642,0.3324871796400356
3.10847544670105,1723045656.0019603,0.0028919900604902414,0.31122561973459634,55,44,4.114562273025513,0.6522652299194616,0.3083336296741061
3.2079434394836426,1723045656.1018007,0.007120023481921258,0.3221876436012602,61,45,4.214402675628662,0.6388605110002578,0.3150676201193389
3.3074791431427,1723045656.2008717,0.011501441956093785,0.31571456150055016,67,46,4.313473701477051,0.6595209670431164,0.3042131195444564
3.4084699153900146,1723045656.3022761,0.014922366882821052,0.3278036168772102,73,47,4.4148781299591064,0.6822062479959743,0.31288124999438915
3.5408544540405273,1723045656.433862,0.01825496579490575,0.28040485281349065,81,48,4.546463966369629,0.6793398439714988,0.2621498870185849
3.669464588165283,1723045656.563308,0.018276688902020888,0.2707595172406631,89,49,4.675909996032715,0.6480899627207037,0.2524828283386422
3.817185163497925,1723045656.7109332,0.014429158893117137,0.25109640453117066,98,50,4.823535203933716,0.6160630504219383,0.2366672456380535
3.9651122093200684,1723045656.858405,0.011109259795630051,0.24661263942789627,107,51,4.9710071086883545,0.5976370034221734,0.23550337963226622
4.140209197998047,1723045657.0339417,0.014148792765661508,0.21781744984314005,118,52,5.146543741226196,0.5355109220049852,0.20366865707747855
4.334781885147095,1723045657.2285085,0.008812837465245337,0.1708126226374239,130,53,5.341110467910767,0.5097108080071014,0.16199978517217856
4.543363332748413,1723045657.436877,0.012510559123449427,0.15016280908080343,143,54,5.549479007720947,0.5007424234737584,0.137652249957354
4.772185564041138,1723045657.6657352,0.009015087216719585,0.13235851378224084,157,55,5.778337240219116,0.47778886069730975,0.12334342656552126
5.015453815460205,1723045657.9087434,0.006422754695074695,0.13277505319960117,172,56,6.021345376968384,0.4551390056360985,0.12635229850452648
5.303641080856323,1723045658.1975179,0.008168326001702059,0.11786376809205962,190,57,6.310119867324829,0.4446137017091432,0.10969544209035756
5.591531991958618,1723045658.4848833,0.010217954188042572,0.11074461599767596,208,58,6.597485303878784,0.4228997879418392,0.10052666180963339
5.932422161102295,1723045658.8261292,0.009457582833676129,0.10837914725188043,229,59,6.9387311935424805,0.3891513283804217,0.0989215644182043
6.301708221435547,1723045659.1956863,0.008721319628178901,0.08716778348948655,252,60,7.308288335800171,0.35685400203745926,0.07844646386130764
6.703443288803101,1723045659.597249,0.010103841414210522,0.06940247681296519,277,61,7.709851026535034,0.3113777380854682,0.05929863539875466
7.150584936141968,1723045660.04427,0.011317375728320608,0.0553952775199875,305,62,8.156872034072876,0.2750880090429059,0.04407790179166689
7.6332032680511475,1723045660.5270078,0.011955187621488988,0.04830253468528041,335,63,8.639609813690186,0.23224612988060528,0.03634734706379142
8.181976556777954,1723045661.0758247,0.01078357103602431,0.039808304112076504,369,64,9.188426733016968,0.20567961565883822,0.029024733076052196
8.773521900177002,1723045661.6671777,0.009018131922829,0.03531267393039829,406,65,9.77977967262268,0.19652093922032438,0.026294542007569293
9.410155057907104,1723045662.303853,0.007638641600881216,0.028510738570980486,446,66,10.416455030441284,0.180486592195256,0.02087209697009927
10.130464553833008,1723045663.0242035,0.00641827941469951,0.024297526310816754,491,67,11.136805534362793,0.15450046777209667,0.017879246896117244
10.908764600753784,1723045663.8026996,0.005368812277325118,0.020294706932192486,540,68,11.91530156135559,0.1685046045582892,0.014925894654867366
11.764054775238037,1723045664.6580799,0.00442875122690347,0.017820890566605165,594,69,12.770681858062744,0.15584961146199522,0.013392139339701693
12.70309329032898,1723045665.596899,0.004188851911122843,0.013605663225458694,653,70,13.709501028060913,0.12609842442850105,0.00941681131433585
13.742337942123413,1723045666.6361754,0.0025869763627015836,0.011324801543792873,718,71,14.748777389526367,0.10829924396191319,0.008737825181091289
14.880126953125,1723045667.7737284,0.0018611036905867887,0.0074933028120950694,790,72,15.886330366134644,0.08848693414171138,0.005632199121508281
16.143566846847534,1723045669.0368738,0.0012585175058434858,0.004214348551802752,869,73,17.149475812911987,0.06377614774254987,0.002955831045959266
17.526567459106445,1723045670.4204962,0.0011268557739375874,0.0024848759917704927,956,74,18.533098220825195,0.04516551802516905,0.0013580202178329053
19.054572105407715,1723045671.9478679,0.0009430420794172342,0.0017507428472796358,1052,75,20.06046986579895,0.033331585823478,0.0008077007678624015
20.71570611000061,1723045673.6093142,0.0007041893459835588,0.0012854583956470166,1157,76,21.72191619873047,0.02848918291804729,0.0005812690496634578
22.535611152648926,1723045675.429011,0.0005889480358621152,0.001335309126656118,1272,77,23.54161310195923,0.028987975521141535,0.0007463610907940027
24.56384253501892,1723045677.457348,0.0004527592077096959,0.0009478547529797239,1400,78,25.569950103759766,0.028454745496811307,0.0004950955452700279
26.75773334503174,1723045679.651572,0.0003476508920081294,0.0010886239894718356,1539,79,27.764173984527588,0.028679479767836052,0.0007409730974637063
29.23717498779297,1723045682.1312075,0.0002862882457505729,0.0006738091234346493,1693,80,30.243809461593628,0.020274495993783736,0.0003875208776840764
31.946868419647217,1723045684.8407748,0.00023876996800794879,0.0006032865619358939,1863,81,32.95337677001953,0.019609816263546544,0.00036451659392794513
34.88706660270691,1723045687.780447,0.00019048691044495632,0.0006052593180558695,2049,82,35.893049001693726,0.021037755661624614,0.00041477240761091317
38.13134002685547,1723045691.0252972,0.00014988969630926188,0.0004763117254362719,2254,83,39.13789916038513,0.020360520103283163,0.00032642202912701003
41.70955514907837,1723045694.6041179,0.00012303658205351498,0.00042678031155849307,2479,84,42.71671986579895,0.016022281086355415,0.0003037437295049781
45.65280222892761,1723045698.5463703,0.00012505527546131115,0.0004138701201133424,2727,85,46.65897226333618,0.019017871684117314,0.00028881484465203124
50.01449632644653,1723045702.9078088,0.00010032829128052977,0.0007052315478464205,3000,86,51.020410776138306,0.028680416373053057,0.0006049032565658908
54.769683599472046,1723045707.6646934,8.47348000409235e-05,0.00044706819729022713,3299,87,55.77729535102844,0.023409875475745707,0.0003623333972493036
60.01741099357605,1723045712.9108264,6.682692949619857e-05,0.0006488783130156909,3629,88,61.023428440093994,0.024791423907823944,0.0005820513835194923
65.77133226394653,1723045718.665209,6.011624515754504e-05,0.00019669791144249837,3992,89,66.77781105041504,0.0169371981013708,0.00013658166628495333
72.08329749107361,1723045724.9768631,4.9690538910343183e-05,0.00034416770439028117,4391,90,73.08946514129639,0.01685609947194193,0.000294477165479938
79.05854797363281,1723045731.9523199,4.150404733320576e-05,0.0001696483253857609,4831,91,80.06492185592651,0.010228060208079042,0.00012814427805255514
86.67912173271179,1723045739.5727623,3.8014484089640104e-05,0.00011556106965624347,5314,92,87.68536424636841,0.009581222159228457,7.754658556660338e-05
95.0558729171753,1723045747.9496763,3.347943766067769e-05,0.00013055201742472142,5845,93,96.06227827072144,0.008940201320936926,9.707257976404373e-05
104.28930926322937,1723045757.1830118,3.712631913484417e-05,0.00010962916063047072,6429,94,105.29561376571655,0.011042530130318477,7.250284149562655e-05
114.43372130393982,1723045767.328248,2.8155666203160377e-05,0.00014496975373986057,7072,95,115.44085001945496,0.008708891490803691,0.00011681408753670019
125.61621856689453,1723045778.510106,2.7243505701092767e-05,9.238898671751696e-05,7779,96,126.6227080821991,0.0077799409982492644,6.514548101642419e-05
137.99629497528076,1723045790.890464,5.519581007814909e-05,0.0002289440676519493,8557,97,139.00306606292725,0.01703116081437038,0.00017374825757380022
151.53605365753174,1723045804.4300985,1.8492810873923344e-05,0.00012831609035109912,9413,98,152.5427005290985,0.013378564270919711,0.00010982327947717579
166.36747026443481,1723045819.2611551,1.558576679939648e-05,0.0001533664107976099,10354,99,167.37375712394714,0.010769689404434206,0.00013778064399821343
182.689621925354,1723045835.5836546,1.5407929275213627e-05,6.677649889261781e-05,11389,100,183.69625663757324,0.01183160268814895,5.1368569617404175e-05
200.73947286605835,1723045853.6333177,2.012880615718121e-05,8.054530767557094e-05,12528,101,201.74591970443726,0.007878418522304956,6.041650151838973e-05
220.4673466682434,1723045873.3613763,1.0122938196958223e-05,3.4979984223134035e-05,13781,102,221.47397828102112,0.005508229199823815,2.485704602617581e-05
242.21774005889893,1723045895.1116195,1.9155198837221165e-05,7.017791842676616e-05,15159,103,243.2242214679718,0.010259750588970742,5.1022719589545e-05
266.13291668891907,1723045919.026284,1.6260060697877927e-05,3.874066958528607e-05,16675,104,267.13888597488403,0.008255309682427898,2.248060888740814e-05
292.55191922187805,1723045945.4458232,7.471987150924822e-06,7.660687775540043e-05,18342,105,293.5584251880646,0.008591915601995176,6.913489060447562e-05
