time,_runtime,_timestamp,loss_boundary,loss_interior,loss,step,_step,l2_error
82.06431651115417,82.49476027488708,1723045779.4350734,4.8568193795274515e-09,1.2183182937673709e-08,1.704000231720116e-08,790,72,0.000172231480223157
89.96876215934753,90.39955067634583,1723045787.3398638,3.6113701873846157e-09,8.866515886203174e-09,1.247788607358779e-08,869,73,0.00013567473064004032
98.93085050582886,99.36138987541199,1723045796.301703,2.6224437411937672e-09,6.65124692678759e-09,9.273690667981357e-09,956,74,0.00011470718131975203
108.52648210525513,108.95696687698364,1723045805.89728,1.7511334013133237e-09,4.3245671018891515e-09,6.075700503202475e-09,1052,75,9.097671424139303e-05
119.11713027954102,119.54834651947021,1723045816.4886596,1.175619916056966e-09,3.4915134621645718e-09,4.667133378221538e-09,1157,76,8.308991983210331e-05
130.7833080291748,131.2148199081421,1723045828.155133,8.137718094728046e-10,2.5779713617115374e-09,3.391743171184342e-09,1272,77,7.844050109415383e-05
144.21659111976624,144.64703917503357,1723045841.5873523,4.069733519808234e-09,1.523084770487947e-08,1.9300581224687706e-08,1400,78,6.687940097218308e-05
157.75066494941711,158.1816475391388,1723045855.1219606,8.397705587038644e-10,2.5957143105648493e-09,3.435484869268714e-09,1539,79,6.0236585704763705e-05
173.36971235275269,173.80058360099792,1723045870.7408967,4.5832961983722804e-10,1.4181961441087656e-09,1.8765257639459936e-09,1693,80,6.0699653116511255e-05
190.6911792755127,191.12166118621826,1723045888.0619743,6.160216886632115e-10,2.017896788844637e-09,2.6339184775078485e-09,1863,81,5.225251558610246e-05
209.3591592311859,209.78970623016357,1723045906.7300193,5.320497458414797e-10,1.6988491831651612e-09,2.230898929006641e-09,2049,82,5.062857076548558e-05
230.11593103408813,230.54696011543274,1723045927.4872732,4.371744305947111e-10,1.1726861899297494e-09,1.6098606205244606e-09,2254,83,4.4082123228211864e-05
253.12690377235413,253.55766010284424,1723045950.4979732,3.448550320248887e-10,9.66408655961956e-10,1.3112636879868446e-09,2479,84,4.4634839508828685e-05
278.88694286346436,279.3182246685028,1723045976.2585378,6.843057867908584e-10,1.5561962713751232e-09,2.2405020581659817e-09,2727,85,4.214598550953164e-05
306.33435893058777,306.76491498947144,1723046003.705228,1.577940331618536e-09,2.9501839036758226e-09,4.528124235294358e-09,3000,86,3.907254398971452e-05
336.98261976242065,337.4140009880066,1723046034.354314,2.095683172669453e-10,7.180645787211428e-10,9.276328959880881e-10,3299,87,3.830929864827032e-05
370.45491218566895,370.8855776786804,1723046067.8258908,3.517229110353314e-10,9.79157224255522e-10,1.3308801352908534e-09,3629,88,3.357958512393117e-05
407.06454253196716,407.496782541275,1723046104.4370956,1.7423324310003387e-10,6.686826905116859e-10,8.429159336117197e-10,3992,89,3.526438633952742e-05
447.7482268810272,448.1787145137787,1723046145.1190276,1.311173399628448e-10,5.015367247990495e-10,6.326540647618943e-10,4391,90,3.372709071528465e-05
492.9098312854767,493.3413939476013,1723046190.281707,2.616653495723922e-10,7.032905189913187e-10,9.649558685637108e-10,4831,91,3.0415375246275055e-05
543.1161575317383,543.5475544929504,1723046240.4878676,4.176670815093422e-10,8.891262089982681e-10,1.3067932905076103e-09,5314,92,2.6434972350273792e-05
597.2111601829529,597.6425006389618,1723046294.5828137,2.112962546343465e-10,5.708089289669907e-10,7.821051836013372e-10,5845,93,2.8950649033783924e-05
656.1086444854736,656.5393817424774,1723046353.4796948,2.822578947340367e-10,7.64474220893113e-10,1.0467321156271497e-09,6429,94,2.8094621620788524e-05
721.7578172683716,722.188604593277,1723046419.1289177,1.1194591433837478e-10,3.6377702999844207e-10,4.757229443368168e-10,7072,95,2.52827178369344e-05
