_runtime,loss_boundary,time,loss_interior,step,_step,l2_error,_timestamp,loss
103.63279128074646,0.012003421099561038,103.11114025115967,0.004025857406660554,190,57,0.1279738627628064,1723045793.9570503,0.016029278506221593
112.22869658470154,0.010676751640295258,111.70705819129944,0.003794548058363933,208,58,0.12511758093686845,1723045802.5529556,0.014471299698659191
123.27383232116699,0.0096799526113415,122.75198793411255,0.0035700262163581454,229,59,0.12194884735311694,1723045813.5980914,0.013249978827699646
134.50354146957397,0.009318925913007372,133.98190927505493,0.003264691519340888,252,60,0.11071422749065225,1723045824.8278005,0.01258361743234826
146.8391411304474,0.00846355708351798,146.317476272583,0.0033438510821015605,277,61,0.10796833579397962,1723045837.1634002,0.01180740816561954
160.97396278381348,0.007145241984565921,160.4520709514618,0.002936387374843483,305,62,0.09870459113085697,1723045851.2982218,0.010081629359409403
175.54947233200073,0.007765029687416496,175.02803134918213,0.0027564450914122694,335,63,0.10063505599317138,1723045865.8737314,0.010521474778828765
192.35549640655518,0.006967900894215548,191.83388543128967,0.002762980823676334,369,64,0.09269521690227232,1723045882.6797554,0.009730881717891882
210.2368996143341,0.006050159501084794,209.71502995491028,0.002678544471034085,406,65,0.08933185014048257,1723045900.5611587,0.00872870397211888
230.5271565914154,0.006545566799108714,230.00543069839478,0.0024039078995835217,446,66,0.08495730345666422,1723045920.8514156,0.008949474698692235
251.73049426078796,0.006033537660554578,251.2088131904602,0.002281040042260125,491,67,0.08250012501494117,1723045942.0547533,0.008314577702814702
276.1212661266327,0.005512863659586662,275.59950137138367,0.0021161895293418708,540,68,0.07577360203397543,1723045966.4455252,0.007629053188928533
302.94101071357727,0.004496544662589369,302.4191942214966,0.0021672134781902485,594,69,0.07137804906477821,1723045993.2652698,0.006663758140779618
331.3518147468567,0.004306182773484633,330.82974076271057,0.0019469077926860354,653,70,0.07271372178510326,1723046021.6760738,0.006253090566170668
362.9900093078613,0.004035669344532385,362.46825766563416,0.001897941207453305,718,71,0.06835513079324561,1723046053.3142684,0.0059336105519856895
398.00038504600525,0.0038877083728147835,397.47876477241516,0.0018026944114334401,790,72,0.06634263953639351,1723046088.324644,0.0056904027842482234
437.20069575309753,0.0036509216485833998,436.6789140701294,0.001877547976268293,869,73,0.06292324958995127,1723046127.5249548,0.005528469624851692
479.51439666748047,0.0030895359561049504,478.9924085140228,0.0015382743379092744,956,74,0.05958360266260789,1723046169.8386557,0.004627810294014225
528.1767826080322,0.0026201807853118092,527.6551480293274,0.0015773231789479216,1052,75,0.05644901642035575,1723046218.5010417,0.004197503964259731
579.5065083503723,0.0028821932669861224,578.9848337173462,0.0012676232623257313,1157,76,0.053916562535978346,1723046269.8307674,0.004149816529311854
636.7510170936584,0.0022814890113997456,636.2292473316193,0.001197862899107323,1272,77,0.05037404881319508,1723046327.0752761,0.0034793519105070685
706.980174779892,0.0022417146329635216,706.4583070278168,0.0011421028285873414,1400,78,0.047205860630441174,1723046397.3044338,0.003383817461550863
788.4345941543579,0.0017666725376081706,787.9128675460815,0.0009425996366993881,1539,79,0.04432316934456849,1723046478.7588532,0.002709272174307559
871.4079501628876,0.0017500394921655942,870.8860886096954,0.0009147895231634213,1693,80,0.04178912730325429,1723046561.7322092,0.0026648290153290155
956.8995890617371,0.001382585623225438,956.377671957016,0.0008623844449901436,1863,81,0.03957432636856047,1723046647.223848,0.0022449700682155814
1061.886158466339,0.0012179021086432904,1061.3642654418945,0.0007309986131487761,2049,82,0.036704649508577145,1723046752.2104175,0.0019489007217920666
1217.4429478645325,0.0012281223780591512,1216.9209659099579,0.000696901008825504,2254,83,0.03602189695771026,1723046907.767207,0.001925023386884655
1333.875660419464,0.0011294020745351002,1333.3536884784698,0.0006009267322333222,2479,84,0.0335705706464365,1723047024.1999195,0.0017303288067684222
1463.4348804950714,0.0009037549432738945,1462.9131479263306,0.0005105859148559893,2727,85,0.03152709844260891,1723047153.7591395,0.0014143408581298838
1600.3042576313019,0.0008890315856105585,1599.7823066711426,0.0004872745063629026,3000,86,0.029989152445391673,1723047290.6285167,0.001376306091973461
1749.9701657295227,0.0008151953688035427,1749.448175907135,0.00043535567372933226,3299,87,0.029007141180975547,1723047440.2944248,0.001250551042532875
1932.3463017940521,0.0006797901335289711,1931.8244330883026,0.0003995981805014184,3629,88,0.027614586087007256,1723047622.6705608,0.0010793883140303895
2161.0247194767,0.0006735882626757074,2160.5019857883453,0.00036639293486301236,3992,89,0.0263157139319652,1723047851.3489785,0.0010399811975387197
2358.857988834381,0.000633738781550319,2358.3361446857452,0.0003270585399299446,4391,90,0.025608676778854568,1723048049.1822479,0.0009607973214802636
2580.142073869705,0.0007534699742360955,2579.62016582489,0.00032089810727792793,4831,91,0.025297943016506317,1723048270.466333,0.0010743680815140234
2821.7509772777557,0.0005567838179257873,2821.2290077209473,0.0003136607627410107,5314,92,0.023709744083333352,1723048512.0752363,0.000870444580666798
3000.941686153412,0.00046259834347866656,3000.420054912567,0.00027073980739581935,5622,93,0.02374060281257938,1723048691.2659452,0.0007333381508744859
