loss,loss_interior,step,_step,_runtime,_timestamp,time,l2_error,loss_boundary
3.2637517556093116,0.001954453830865279,0,0,367.1949830055237,1723046016.762649,365.0554187297821,2.0697650876542473,3.2617973017784463
3.2088464018942915,0.002620581584588174,1,1,920.6472082138062,1723046570.2148743,918.9604473114014,1.4452851722722775,3.206225820309703
2.527060041154778,0.38223830611817294,2,2,1335.428861618042,1723046984.9965277,1333.7424612045288,1.0081847466170673,2.144821735036605
0.5020726244819701,0.05362322097966167,3,3,1756.9915812015533,1723047406.5592473,1755.3043830394745,0.6975932210653498,0.44844940350230844
0.30001195192450497,0.04325425751254612,4,4,2261.57426905632,1723047911.141935,2259.8877041339874,0.6259823958277423,0.25675769441195884
0.2880116896056649,0.039274982095744586,5,5,2691.399765253067,1723048340.9674313,2689.713262319565,0.47505183243684995,0.24873670750992036
0.22361410802373516,0.030938183002464908,6,6,3147.6796605587006,1723048797.2473266,3145.990392446518,0.3232748700168522,0.19267592502127026
