time,_runtime,loss_boundary,loss_interior,_step,l2_error,_timestamp,loss,step
11.204651355743408,11.627407550811768,0.054274811715559666,0.015968028500634574,42,0.277748228701201,1723045705.0497575,0.07024284021619424,46
12.011431217193604,12.434247970581055,0.04650962711145686,0.012636506506673858,43,0.24319823122052342,1723045705.856598,0.05914613361813072,50
13.01636028289795,13.439077615737915,0.034380547077257774,0.00970632696651912,44,0.2351475130520249,1723045706.8614275,0.0440868740437769,55
14.2181715965271,14.640913486480713,0.01895944379870035,0.01160039451916505,45,0.16024896278127193,1723045708.0632634,0.0305598383178654,61
15.41909408569336,15.841843605041504,0.018308428956942274,0.008962621569965815,46,0.14550528319025752,1723045709.2641935,0.027271050526908088,67
16.62203550338745,17.044798374176025,0.014628231308777441,0.006493302935190736,47,0.15175211971913727,1723045710.4671483,0.021121534243968176,73
18.22923707962036,18.65215229988098,0.011023648822931317,0.005488301244258136,48,0.11938685602927683,1723045712.0745022,0.016511950067189453,81
19.829593181610107,20.252379894256592,0.006645513736239541,0.004694554696139384,49,0.07965458960186708,1723045713.6747298,0.011340068432378926,89
21.63637924194336,22.059210300445557,0.0045119957715501575,0.003742322809779112,50,0.0732734113527307,1723045715.4815602,0.00825431858132927,98
23.45133638381958,23.87432360649109,0.0044135916152063465,0.0031063431524743844,51,0.06751444952334083,1723045717.2966735,0.0075199347676807304,107
25.655562162399292,26.078369140625,0.0025064069522551078,0.002283877661655447,52,0.051359591521806136,1723045719.500719,0.004790284613910555,118
28.064099311828613,28.486923694610596,0.001931120001024986,0.0016572454733226234,53,0.04180725197576937,1723045721.9092736,0.0035883654743476094,130
30.696781158447266,31.119690895080566,0.0010409293981476224,0.0011921131470677565,54,0.033629961914632814,1723045724.5420408,0.002233042545215379,143
33.543840169906616,33.966779947280884,0.0009795239222855883,0.0007129349982440394,55,0.03165838664429134,1723045727.3891299,0.0016924589205296278,157
36.552485704422,36.97534537315369,0.0008504656150629012,0.0005678068626083101,56,0.029394639673549147,1723045730.3976953,0.0014182724776712113,172
40.151785135269165,40.57464671134949,0.0005975631938194736,0.00035610582667730214,57,0.02578234797641317,1723045733.9969966,0.0009536690204967757,190
43.757729291915894,44.18065857887268,0.0005213973481094899,0.00021207279603982875,58,0.022755008311772656,1723045737.6030085,0.0007334701441493186,208
47.981080293655396,48.404048442840576,0.00033894993514956825,0.00015669425207084534,59,0.020042116641789363,1723045741.8263984,0.0004956441872204136,229
52.60087990760803,53.023791551589966,0.00025026358500578137,0.00011573394107428595,60,0.01816748976254937,1723045746.4461415,0.0003659975260800673,252
57.600303411483765,58.02338457107544,0.00016289710226525793,6.641139867581474e-05,61,0.015633184336921235,1723045751.4457345,0.00022930850094107267,277
63.24045395851135,63.663466453552246,0.00012359841570792993,5.3725851539227984e-05,62,0.01351905906979473,1723045757.0858164,0.00017732426724715791,305
69.22992157936096,69.65279865264893,7.305163229864445e-05,3.000772038026316e-05,63,0.01125685137697703,1723045763.0751486,0.00010305935267890761,335
76.03047347068787,76.45336842536926,4.749561893908652e-05,2.2532960250747888e-05,64,0.008594690192843554,1723045769.8757184,7.002857918983441e-05,369
83.43363642692566,83.8565309047699,4.0069961114919685e-05,1.8288523676439806e-05,65,0.007591521692282841,1723045777.2788808,5.8358484791359494e-05,406
91.4398787021637,91.86273074150085,2.10968375945946e-05,1.095839117026218e-05,66,0.0063176826014404944,1723045785.2850807,3.205522876485678e-05,446
