loss,_runtime,loss_boundary,step,time,loss_interior,_step,l2_error,_timestamp
0.046154196629505845,11.355435132980347,0.032884440983034696,46,10.724748611450195,0.013269755646471147,42,0.24612609442689812,1723045704.471188
0.04030787836126151,12.087917566299438,0.028091482179250244,50,11.457282066345215,0.01221639618201127,43,0.23227183777348254,1723045705.2036705
0.03513910773479034,13.001051664352417,0.024641743979369964,55,12.370157480239868,0.010497363755420375,44,0.22740579777582232,1723045706.1168046
0.031153564034582738,14.098206996917725,0.02087603569198018,61,13.46737551689148,0.010277528342602558,45,0.18856800656827172,1723045707.21396
0.027934560335894913,15.19632625579834,0.018894704863967007,67,14.565565347671509,0.009039855471927908,46,0.17571125003902277,1723045708.3120792
0.02445371002482505,16.317254543304443,0.016511704841876976,73,15.686687707901001,0.007942005182948072,47,0.1696470869150087,1723045709.4330075
0.020683272806061206,17.783912181854248,0.014030316473318262,81,17.15327000617981,0.006652956332742943,48,0.14960438559321246,1723045710.899665
0.016327097560472407,19.24677300453186,0.010856518261107877,89,18.616180658340454,0.00547057929936453,49,0.14007421362397357,1723045712.362526
0.01181498040485553,20.92521572113037,0.007480044121337328,98,20.29435968399048,0.004334936283518202,50,0.11562360010254759,1723045714.0409687
0.0064938412280060335,22.60843300819397,0.0031256285124917254,107,21.977782249450684,0.003368212715514308,51,0.0683165817688708,1723045715.724186
0.0035906927444672608,24.627238750457764,0.0012918033757560981,118,23.996445894241333,0.0022988893687111624,52,0.04052604555059694,1723045717.7429917
0.002649720633578788,26.868990182876587,0.0010156535289826938,130,26.23824119567871,0.0016340671045960943,53,0.03443523411417146,1723045719.984743
0.0019504394387414362,29.30611252784729,0.0008239304151163324,143,28.675083875656128,0.0011265090236251038,54,0.030726802406060492,1723045722.4218655
0.0015698331516891713,31.923860549926758,0.0007282221323604525,157,31.2930965423584,0.0008416110193287187,55,0.028180361012266637,1723045725.0396135
0.0011137631805305994,34.718538999557495,0.0006018993516965804,172,34.08774209022522,0.0005118638288340189,56,0.025809022870522266,1723045727.834292
0.0007877579425322747,37.99215245246887,0.0004795155237106103,190,37.361313819885254,0.00030824241882166444,57,0.02354504522484416,1723045731.1079054
0.0007321911967684894,41.278682231903076,0.0004980566509549267,208,40.64762544631958,0.00023413454581356274,58,0.02290929503095464,1723045734.3944352
0.00047409638687602343,45.107800006866455,0.00032978244343611057,229,44.47673583030701,0.0001443139434399129,59,0.01969076785178427,1723045738.223553
0.0003525603303135294,49.316391706466675,0.00025392563127660874,252,48.68564558029175,9.863469903692067e-05,60,0.018028299873740144,1723045742.4321446
0.00025681345503791175,53.869306802749634,0.0001860642321694662,277,53.23845291137695,7.074922286844558e-05,61,0.015939356422938294,1723045746.9850597
0.0001741230086138504,59.03362965583801,0.00012811687301276858,305,58.402902364730835,4.6006135601081815e-05,62,0.013807906105575361,1723045752.1493826
9.185004906128038e-05,64.64618253707886,6.46730505098386e-05,335,64.01511907577515,2.7176998551441785e-05,63,0.011573896300153399,1723045757.7619355
5.819894742084192e-05,70.93222761154175,3.842313473740523e-05,369,70.30149841308594,1.977581268343669e-05,64,0.009599896163506854,1723045764.0479805
6.222173866035413e-05,77.7334532737732,4.455584965356878e-05,406,77.10272169113159,1.766588900678535e-05,65,0.0083470754420526,1723045770.8492062
2.7459081500701284e-05,85.18579316139221,1.8718426804346967e-05,446,84.55476546287537,8.740654696354317e-06,66,0.00641261093505925,1723045778.301546
1.484409391671147e-05,93.41856741905212,1.0091591230923115e-05,491,92.78773951530457,4.752502685788355e-06,67,0.005098615374316276,1723045786.5343204
7.690153715838783e-06,102.38631939888,4.94266241263863e-06,540,101.75561618804932,2.7474913032001537e-06,68,0.003284359002245035,1723045795.5020723
3.163331358883024e-06,112.31032633781433,1.6482457661244932e-06,594,111.67935848236084,1.5150855927585309e-06,69,0.0022194999185432274,1723045805.4260793
1.9740051649606927e-06,123.10047268867493,9.049979425460743e-07,653,122.4696409702301,1.0690072224146182e-06,70,0.0014777724204122335,1723045816.2162256
1.8350961871407102e-06,134.99517631530762,8.223808471288383e-07,718,134.36438608169556,1.012715340011872e-06,71,0.0011407951338600177,1723045828.1109293
7.507053163791966e-07,148.3652412891388,3.0196726605174485e-07,790,147.73414087295532,4.487380503274517e-07,72,0.0009010770693437619,1723045841.4809942
4.7397362574593795e-07,162.8257393836975,2.0279364190045413e-07,869,162.19494652748108,2.711799838454838e-07,73,0.0007100715673847694,1723045855.9414923
3.409274170909539e-07,178.83652544021606,1.3846938773596e-07,956,178.2057168483734,2.024580293549939e-07,74,0.0005832259299338297,1723045871.9522784
2.5173753304084266e-07,196.5878984928131,1.0234020392670379e-07,1052,195.9570689201355,1.4939732911413885e-07,75,0.00045938816523706885,1723045889.7036514
1.778228473972842e-07,215.83339142799377,6.836812936383809e-08,1157,215.20262050628662,1.0945471803344611e-07,76,0.0004193730077457602,1723045908.9491444
1.428049705157878e-07,236.8789200782776,5.30720670157193e-08,1272,236.2479293346405,8.973290350006851e-08,77,0.0003484084055896057,1723045929.994673
3.2983051119564675e-07,260.7138271331787,1.0216409032760767e-07,1400,260.08314204216003,2.2766642086803908e-07,78,0.0003455421131202311,1723045953.82958
1.1965550180427505e-07,286.3380184173584,4.11126581876273e-08,1539,285.7070369720459,7.854284361664774e-08,79,0.0002868995613953012,1723045979.4537714
8.728346750978871e-08,314.73676013946533,2.8781442674831827e-08,1693,314.1059904098511,5.850202483495689e-08,80,0.00027235133016569225,1723046007.852513
9.061405875490768e-08,346.08736991882324,3.20405273324287e-08,1863,345.4564130306244,5.8573531422478976e-08,81,0.00023845469840691073,1723046039.2031229
7.515771011506732e-08,380.54958987236023,2.5170116569516e-08,2049,379.91856813430786,4.998759354555132e-08,82,0.00020604289312914402,1723046073.6653428
6.022676352249876e-08,418.4507939815521,1.7697341364589324e-08,2254,417.81982254981995,4.252942215790944e-08,83,0.00019490889950501546,1723046111.566547
4.711418284559003e-08,459.8766520023346,1.4329426818662423e-08,2479,459.24550676345825,3.278475602692761e-08,84,0.00018272257875628605,1723046152.992405
5.510417265716224e-08,505.4867482185364,1.6708781797687978e-08,2727,504.85573410987854,3.839539085947426e-08,85,0.00016729854019048135,1723046198.6025012
1.6400726275667586e-07,555.5809576511383,2.6851588246316416e-08,3000,554.9499592781067,1.3715567451035945e-07,86,0.0001574866588561266,1723046248.6967106
3.4113454811464e-08,610.6978688240051,8.321401736423192e-09,3299,610.0668523311615,2.5792053075040807e-08,87,0.0001561472681889996,1723046303.8136218
3.6862406226756345e-08,671.5847024917603,1.0979856746850908e-08,3629,670.9536633491516,2.5882549479905435e-08,88,0.00012915772315733796,1723046364.7004554
2.791207788725655e-08,738.2839479446411,8.142891526331563e-09,3992,737.6528925895691,1.9769186360924987e-08,89,0.00012781474452024303,1723046431.3997009
2.350524455399408e-08,811.8269567489624,6.355485554524994e-09,4391,811.1959917545319,1.7149758999469086e-08,90,0.0001333675692193752,1723046504.9427097
2.84021751376003e-08,893.0676326751709,7.600614970533907e-09,4831,892.4365918636322,2.080156016706639e-08,91,0.00011917680668914113,1723046586.1833856
2.7240897218894872e-08,982.4788844585419,8.668017085681423e-09,5314,981.8478736877441,1.857288013321345e-08,92,0.00010737192935581759,1723046675.5946374
2.2008412833404597e-08,1080.5723841190338,6.2631806436507114e-09,5845,1079.9413650035858,1.5745232189753887e-08,93,0.00010771568044671614,1723046773.688137
2.2628176445006797e-08,1188.5353708267212,6.0226874491891405e-09,6429,1187.9043188095093,1.6605488995817658e-08,94,9.752760023892074e-05,1723046881.6511238
1.608990117215445e-08,1306.8621137142181,4.28792245997207e-09,7072,1306.2311282157898,1.180197871218238e-08,95,9.163067255412002e-05,1723046999.9778666
1.3160348500787822e-08,1437.3954124450684,3.5878686537346683e-09,7779,1436.764348268509,9.572479847053154e-09,96,8.457735466230205e-05,1723047130.5111654
1.3098314381079288e-08,1581.0675253868103,3.268341373299781e-09,8557,1580.436513185501,9.829973007779507e-09,97,8.215216038065843e-05,1723047274.1832783
1.6503748351476145e-08,1739.3675973415375,5.934464555656537e-09,9413,1738.7365159988403,1.0569283795819608e-08,98,7.978046971828716e-05,1723047432.4833503
1.037830597242372e-08,1913.253677368164,2.6066820427914996e-09,10354,1912.6226530075073,7.77162392963222e-09,99,7.709459838895544e-05,1723047606.3694303
9.316721650751783e-09,2104.9200155735016,2.3955176308439414e-09,11389,2104.289072751999,6.921204019907842e-09,100,7.522963157606527e-05,1723047798.0357685
1.0475381754873159e-08,2315.3651056289673,2.4938685945346623e-09,12528,2314.734046936035,7.981513160338496e-09,101,6.726757172278717e-05,1723048008.4808586
8.071251377948676e-09,2547.130802154541,1.9618693386299733e-09,13781,2546.4998552799225,6.109382039318702e-09,102,6.837661160792771e-05,1723048240.246555
8.104262649796224e-09,2801.461587190628,2.1820411444073864e-09,15159,2800.8306062221527,5.922221505388837e-09,103,6.107904965265622e-05,1723048494.5773401
8.646446165014472e-09,3000.7806210517883,2.501607117041458e-09,16234,3000.149651527405,6.1448390479730135e-09,104,6.077095164642104e-05,1723048693.896374
