time,_step,_timestamp,loss,loss_interior,step,l2_error,loss_boundary,_runtime
2.8002705574035645,41,1723045655.6861217,0.3077085377677611,0.021892411122059936,42,0.6134131531901669,0.28581612664570116,3.5943257808685303
2.867969274520874,42,1723045655.753783,0.2961470488835679,0.022825424014049994,46,0.5946685328055517,0.2733216248695179,3.661987066268921
2.9401493072509766,43,1723045655.8258822,0.28874822244287973,0.021691714382263024,50,0.6371263262483154,0.2670565080606167,3.734086275100708
3.024564027786255,44,1723045655.910165,0.2810109445298378,0.019134957103140778,55,0.6992439104185605,0.26187598742669704,3.818369150161743
3.1273300647735596,45,1723045656.0128417,0.2591406920961221,0.018088858978521572,61,0.6524707546092433,0.24105183311760056,3.9210457801818848
3.2343831062316895,46,1723045656.1201475,0.25441836943119256,0.017907848361844343,67,0.6055192581040643,0.23651052106934822,4.028351545333862
3.3371572494506836,47,1723045656.222552,0.2315437477927956,0.01632034389301562,73,0.6266268679136862,0.21522340389977998,4.130756139755249
3.4755539894104004,48,1723045656.3590598,0.21398546628348092,0.016353611646849044,81,0.5910990261175403,0.19763185463663188,4.267263889312744
3.6069912910461426,49,1723045656.4926174,0.2036851371566242,0.015557751569325906,89,0.5846934928668485,0.1881273855872983,4.4008214473724365
3.765336275100708,50,1723045656.651226,0.19397750417642348,0.01572572435059693,98,0.5694171166459127,0.17825177982582655,4.559430122375488
3.920450210571289,51,1723045656.8055568,0.19057883665480016,0.017677979195488892,107,0.566617030691666,0.17290085745931127,4.713760852813721
4.105403900146484,52,1723045656.9910772,0.18470947342812205,0.015094686570791004,118,0.5548706429122756,0.16961478685733106,4.89928126335144
4.302192449569702,53,1723045657.1876814,0.17196196759836924,0.014784349918770942,130,0.5481376676598482,0.15717761767959829,5.095885515213013
4.521857023239136,54,1723045657.4079614,0.15059668168185542,0.011534746305758164,143,0.5435453872153807,0.13906193537609726,5.316165447235107
4.755991458892822,55,1723045657.6420498,0.16058595090646344,0.012937574792012671,157,0.5192137787094485,0.14764837611445075,5.550253868103027
5.0041725635528564,56,1723045657.8903246,0.15008148814752897,0.010028304272521618,172,0.5153599707642565,0.14005318387500734,5.798528671264648
5.306096076965332,57,1723045658.192182,0.13795867179427795,0.012560632138203038,190,0.4778166610376895,0.1253980396560749,6.100386142730713
5.600222826004028,58,1723045658.4865115,0.1422407237313029,0.01324341291464276,208,0.46835062820120127,0.12899731081666013,6.3947155475616455
5.942538261413574,59,1723045658.828351,0.12224465049265466,0.014241558607615263,229,0.4652218589899625,0.1080030918850394,6.736555099487305
6.3185107707977295,60,1723045659.2041948,0.11745759092551199,0.0157175029100368,252,0.4311445985170568,0.10174008801547518,7.112398862838745
