_timestamp,loss,_step,l2_error,time,_runtime,step,loss_boundary,loss_interior
1715441679.3534198,13.390478266989675,43,1.0465829528956605,5.738173961639404,9.702961683273315,50,1.7170888575954026,11.673389409394272
1715441679.7171292,7.126345884806389,44,0.964892712815647,6.1114606857299805,10.066671133041382,55,0.881783326796697,6.244562558009692
1715441680.1038754,3.8798803803324113,45,0.9098063108117636,6.4986584186553955,10.453417301177979,61,0.4682477398520164,3.411632640480395
1715441680.4993653,3.5612334661168608,46,0.7256850804454578,6.889859914779663,10.848907232284546,67,0.5607056804213414,3.0005277856955193
1715441680.9357944,1.5128986032571665,47,0.642736756848722,7.330698013305664,11.285336256027222,73,0.21139266706708074,1.3015059361900858
1715441681.455409,0.9441310222600887,48,0.4594259502573264,7.850346326828003,11.804950952529907,81,0.12088527636567023,0.8232457458944185
1715441681.9658008,0.6641601659366122,49,0.3182342673559836,8.36087703704834,12.315342664718628,89,0.08290644065044213,0.58125372528617
1715441682.5407321,0.4785996425813474,50,0.26947054924425806,8.935672044754028,12.890274047851562,98,0.06714608935064655,0.4114535532307009
1715441683.1103191,0.34807810045955245,51,0.2728803351578642,9.505199670791626,13.459861040115356,107,0.07798168197783906,0.2700964184817134
1715441683.8082151,0.21054403477402395,52,0.25626198490392205,10.203055143356323,14.157757043838501,118,0.060254113952271225,0.15028992082175271
1715441684.5595672,0.15022897899338378,53,0.22697016874641662,10.954200506210327,14.909109115600586,130,0.04775338827078972,0.10247559072259407
1715441685.3692513,0.15954459749850167,54,0.22307775255998769,11.76454758644104,15.718793153762817,143,0.0719477167834468,0.08759688071505486
1715441686.2406886,0.10786442950446458,55,0.20139207818456337,12.635941982269287,16.590230464935303,157,0.03932399090106267,0.06854043860340191
1715441687.1788733,0.10185399896626703,56,0.19714991859210143,13.573789834976196,17.528415203094482,172,0.03510408164252418,0.06674991732374284
1715441688.3193395,0.08113578401231747,57,0.1789544918025613,14.713169813156128,18.6688814163208,190,0.029404441167533952,0.051731342844783514
1715441689.433383,0.07202901788135711,58,0.17184390814897466,15.828306674957275,19.78292489051819,208,0.027829088748588898,0.04419992913276822
1715441690.7315023,0.08405669895398646,59,0.16394168436785211,17.12660837173462,21.08104419708252,229,0.03195596412720341,0.05210073482678304
1715441692.1522784,0.061412218624118345,60,0.15926326437341823,18.549872636795044,22.50182032585144,252,0.02683838255752471,0.03457383606659364
1715441693.687027,0.27557978803603783,61,0.21636794059029127,20.081831455230713,24.036568880081177,277,0.038125645888361086,0.23745414214767674
1715441695.4006598,0.05808346919716708,62,0.1478215503122766,21.795128345489502,25.75020170211792,305,0.024294879012215942,0.03378859018495114
1715441697.5308301,0.042986694873143425,63,0.1402856307954034,23.924429178237915,27.880372047424316,335,0.018847379682907416,0.02413931519023601
1715441700.2611732,0.0468095388539007,64,0.13032739346762448,26.64899182319641,30.61071515083313,369,0.01779529195169065,0.02901424690221005
1715441702.555061,0.12756707705919693,65,0.15075327619328532,28.945218563079834,32.904603004455566,406,0.023944908591734506,0.10362216846746242
1715441705.2773461,0.034563456692575184,66,0.12408883840350646,31.66547966003418,35.626888036727905,446,0.01655146982603865,0.018011986866536534
1715441708.243708,0.03477021404366294,67,0.11623670547881437,34.638163566589355,38.593249797821045,491,0.017535318194986164,0.01723489584867678
1715441711.2311003,0.03021589428001007,68,0.10995393327832062,37.625712633132935,41.580642223358154,540,0.011228305839785796,0.018987588440224277
1715441714.4430306,0.028009831376703428,69,0.11007734927092318,40.835092306137085,44.79257249832153,594,0.014372824789931496,0.013637006586771932
1715441718.2189188,0.026166744468044838,70,0.10983716500161647,44.613627910614014,48.56846070289612,653,0.010125397540369363,0.016041346927675473
1715441722.2487254,0.02042670344482854,71,0.0959538183469046,48.64247465133667,52.59826731681824,718,0.00898032722309331,0.011446376221735232
1715441726.6644661,0.019232375216287685,72,0.09615952093489881,53.05414295196533,57.01400804519653,790,0.010258723840634346,0.008973651375653337
1715441731.5530434,0.020035293007783186,73,0.09583960236976106,57.947993993759155,61.90258526802063,869,0.00806634735045148,0.011968945657331706
1715441737.219779,0.024764495975653496,74,0.092695038393232,63.61265420913696,67.56932091712952,956,0.00754285999348048,0.017221635982173016
1715441742.9720418,0.011677110980095915,75,0.08185829049558535,69.36547565460205,73.32158374786377,1052,0.005768889097586692,0.005908221882509222
1715441749.3748136,0.016034392715893655,76,0.07798059160696219,75.76895356178284,79.72435545921326,1157,0.006211493309344145,0.00982289940654951
1715441756.0650828,0.012556389648174678,77,0.0722391499663035,82.45934629440308,86.41462469100952,1272,0.005610768931510944,0.006945620716663735
1715441763.3978238,0.008907091521264288,78,0.06727711656411799,89.79283785820007,93.7473657131195,1400,0.00409386553203934,0.0048132259892249485
1715441771.7837942,0.010311919883325343,79,0.06357786477870854,98.17728519439697,102.1333360671997,1539,0.004500153786260221,0.005811766097065122
1715441781.0432827,0.007642249380445134,80,0.06138303192789944,107.43811202049255,111.39282464981079,1693,0.004339943760674697,0.0033023056197704374
1715441791.2866716,0.023831394870730147,81,0.07487319638119098,117.67973613739014,121.63621354103088,1863,0.005009014314063713,0.018822380556666435
1715441802.4934955,0.006014024583696894,82,0.05309440024138939,128.8881072998047,132.84303736686707,2049,0.0028050845725577154,0.003208940011139179
1715441814.875732,0.004876501959404509,83,0.0495824989848735,141.26977467536926,145.22527384757996,2254,0.0028296286992376823,0.002046873260166827
1715441828.4966118,0.006449627197008232,84,0.04833226900205366,154.8903625011444,158.8461537361145,2479,0.002057750278097351,0.004391876918910882
1715441843.5477812,0.027145435642606696,85,0.09142617512090849,169.9414336681366,173.89732313156128,2727,0.003362432248277867,0.02378300339432883
1715441859.9792016,0.0052403193317894095,86,0.042213952809606686,186.37348771095276,190.3287434577942,3000,0.001716708096962355,0.0035236112348270543
1715441878.1058486,0.004079731163677354,87,0.039906701315316075,204.50089693069458,208.45539045333862,3299,0.0014152576382254066,0.002664473525451948
1715441898.135437,0.002637243676285026,88,0.03352444540303608,224.52953958511353,228.48497891426086,3629,0.001292861017400575,0.0013443826588844508
1715441920.1852303,0.0025172184686983075,89,0.03052812005655822,246.58058524131775,250.53477215766907,3992,0.001067206230676447,0.0014500122380218603
1715441944.2524414,0.0018093098627524114,90,0.02765699808037843,270.6466166973114,274.6019833087921,4391,0.000849327533514391,0.0009599823292380206
1715441970.7479618,0.0037587020342019486,91,0.031603577889435894,297.1416926383972,301.0975036621094,4831,0.0008623700676174948,0.002896331966584454
1715441999.8490055,0.002475006259734825,92,0.02644700758636678,326.2435712814331,330.19854736328125,5314,0.0006880809595999169,0.0017869253001349078
1715442031.9380746,0.002361515597200225,93,0.022546618133569726,358.33156847953796,362.28761649131775,5845,0.0005471162452986649,0.0018143993519015602
1715442067.18432,0.0014655433106171294,94,0.02037548662478322,393.577490568161,397.53386187553406,6429,0.0003692322927870748,0.0010963110178300547
1715442106.0999134,0.0009176976875144927,95,0.016954443534356697,432.4943301677704,436.44945526123047,7072,0.00032120417855070906,0.0005964935089637837
1715442149.0309672,0.0007679900814275089,96,0.015275000748088007,475.424565076828,479.3805091381073,7779,0.00029631914161410593,0.000471670939813403
1715442196.0940366,0.0006877016942041759,97,0.014116129569534936,522.4878580570221,526.4435784816742,8557,0.0002503131005691241,0.0004373885936350518
1715442248.2722917,0.0013156371607683079,98,0.015066121437275813,574.6667020320892,578.621833562851,9413,0.00022315836731848243,0.0010924787934498254
1715442305.5250752,0.0008429813354998894,99,0.013738406953378286,631.9208724498749,635.874617099762,10354,0.00020483689554035033,0.0006381444399595391
1715442368.1512465,0.0005878074274002383,100,0.011906216620849544,694.5447647571564,698.5007884502411,11389,0.00014443518255004167,0.00044337224485019663
1715442437.1981988,0.0004830060959950369,101,0.011793924020596288,763.5896179676056,767.5477406978607,12528,0.00013512054569678663,0.0003478855502982503
1715442512.9147444,0.0022366457306038923,102,0.02029404074380537,839.3082358837128,843.2642862796783,13781,0.0002103908309618638,0.0020262548996420283
1715442596.8024404,0.005384992475835451,103,0.02358184860911741,923.1961598396301,927.1519823074341,15159,0.00021928793077113985,0.005165704545064311
1715442688.8888369,0.0006297961924622069,104,0.011691595507694143,1015.2840187549591,1019.2383787631989,16675,0.00010493268853983221,0.0005248635039223747
1715442790.3534634,0.00046242782066355725,105,0.010063676969900657,1116.7478456497192,1120.7030053138733,18342,9.712633205159772e-05,0.00036530148861195955
1715442903.5747998,0.0005272797497743801,106,0.00811593471198073,1229.9696261882782,1233.9243416786194,20177,8.069397785031145e-05,0.0004465857719240687
1715443025.5002582,0.0002634836984367773,107,0.007709531547935565,1351.8937273025513,1355.8498001098633,22194,6.362485141697921e-05,0.0001998588470197981
1715443160.1275518,0.0002196714811492036,108,0.0072190935719533,1486.5209329128265,1490.4770936965942,24414,5.253339148163576e-05,0.00016713808966756786
1715443309.2828712,0.0009369645328610899,109,0.012312509485908073,1635.6773722171783,1639.63241314888,26855,9.38354750112923e-05,0.0008431290578497975
1715443474.5714211,0.0004454912066467044,110,0.00837266770009132,1800.9653272628784,1804.920963048935,29540,6.591594503625068e-05,0.00037957526161045373
1715443655.1267283,0.00015576177439019214,111,0.006134313424987771,1981.5196878910065,1985.476270198822,32494,3.7882235270052424e-05,0.0001178795391201397
1715443852.7002032,0.0001622157170091791,112,0.006348713841533436,2179.094213962555,2183.049745082855,35744,3.8417073205211703e-05,0.0001237986438039674
1715444068.845761,0.00016572388454177064,113,0.006044649187041745,2395.2373492717743,2399.195302963257,39318,3.969827340739185e-05,0.0001260256111343788
1715444307.3789873,0.00012363106381857182,114,0.0054569293367313495,2633.7733068466187,2637.728529214859,43250,3.3133557523849525e-05,9.049750629472229e-05
1715444569.7018614,0.0002394360761524294,115,0.006058843987966062,2896.09308886528,2900.051403284073,47575,4.371037242256269e-05,0.0001957257037298667
1715444673.680168,0.00019107392516173852,116,0.005440134492417622,3000.0726068019867,3004.029709815979,49290,3.818254886389484e-05,0.00015289137629784368
