l2_error,loss_interior,_step,_timestamp,time,loss_boundary,loss,_runtime,step
0.14544914662376124,0.00606914953629231,41,1715522896.862705,2.1857922077178955,0.03975760094420315,0.04582675048049546,6.002463102340698,42
0.12822815997181197,0.009876276089884135,42,1715522896.9277713,2.250800371170044,0.033448540331874124,0.043324816421758255,6.0675294399261475,46
0.1323493063356918,0.0062736054114912124,43,1715522896.9929082,2.315934181213379,0.03178337645630559,0.0380569818677968,6.132666349411011,50
0.12251724366120322,0.0030695821959836195,44,1715522897.0738165,2.396700620651245,0.030147407392892348,0.033216989588875964,6.213574647903442,55
0.08799474381151008,0.003680386808449345,45,1715522897.1685388,2.4914779663085938,0.02016676423715539,0.023847151045604736,6.3082969188690186,61
0.07113266196349552,0.002458575082351604,46,1715522897.2638323,2.585885763168335,0.013399818844509604,0.015858393926861208,6.403590440750122,67
0.09604553079233767,0.001244716967861608,47,1715522897.3588014,2.6816606521606445,0.009688150137812901,0.01093286710567451,6.498559474945068,73
0.07709047829062353,0.001280942639388019,48,1715522897.482046,2.8048882484436035,0.007348921435233654,0.008629864074621673,6.6218039989471436,81
0.06374526445555542,0.000796851802462531,49,1715522897.6053896,2.9282257556915283,0.00624081084172669,0.007037662644189221,6.745147705078125,89
0.047195490535036,0.0009127315517266256,50,1715522897.7448578,3.0679771900177,0.0038390099966484122,0.0047517415483750375,6.884615898132324,98
0.03445485286913967,0.0009983104233750016,51,1715522897.8856335,3.208430528640747,0.002538358300161379,0.0035366687235363807,7.025391578674316,107
0.026570463836127853,0.0007771541417801607,52,1715522898.0523195,3.3751189708709717,0.0015469679648003898,0.0023241221065805505,7.19207763671875,118
0.054631069591166176,0.0005720910757339744,53,1715522898.233509,3.5563571453094482,0.0015484797553729484,0.002120570831106923,7.37326717376709,130
0.026232854640150377,0.0011750608371363658,54,1715522898.4323614,3.7551541328430176,0.000726071612455598,0.0019011324495919637,7.572119474411011,143
0.02190288821822701,0.00048586206338618686,55,1715522898.6426787,3.965533971786499,0.0005433114525668602,0.001029173515953047,7.782436847686768,157
0.016477822791983596,0.000299378078225861,56,1715522898.8785303,4.192125558853149,0.0003862203955615128,0.0006855984737873739,8.018288373947144,172
0.014711531678697737,0.00023809372993775614,57,1715522899.147486,4.470099210739136,0.00026794112312772736,0.0005060348530654835,8.287244081497192,190
0.013108270148154045,0.00019195134592978793,58,1715522899.4153256,4.738106966018677,0.00021272715273216463,0.00040467849866195255,8.555083751678467,208
0.01215852836077629,0.00016026084057412212,59,1715522899.728881,5.052146911621094,0.00016729808727192525,0.0003275589278460474,8.86863899230957,229
0.01113733253627758,0.00013492523767059367,60,1715522900.0740025,5.396806955337524,0.00013345471462352398,0.00026837995229411765,9.213760614395142,252
0.025436355217527556,0.001959734288467211,61,1715522900.4474957,5.769148588180542,0.0005501443987204873,0.0025098786871876983,9.58725380897522,277
0.01163361132962737,0.0001065663023574495,62,1715522900.8625333,6.1853718757629395,0.0001226051339774055,0.00022917143633485498,10.002291440963745,305
0.009508590776303946,9.435183927906015e-05,63,1715522901.3055859,6.628312826156616,8.716036956774358e-05,0.00018151220884680372,10.445343971252441,335
0.008907586749075748,7.229462157387506e-05,64,1715522901.8055525,7.128429174423218,7.153126857685768e-05,0.00014382589015073273,10.945310592651367,369
0.008037656973024348,5.7275368289619304e-05,65,1715522902.3510716,7.67397141456604,5.627107370306512e-05,0.00011354644199268442,11.490829706192017,406
0.007207634952650913,4.390222264088484e-05,66,1715522902.9467123,8.26940393447876,4.31924693795157e-05,8.709469202040054e-05,12.086470365524292,446
0.011138687195514387,9.024903567022957e-05,67,1715522903.6112998,8.933755874633789,0.0001306181408959091,0.0002208671765661387,12.751057863235474,491
0.007271411787157153,3.394867655330227e-05,68,1715522904.3292365,9.65198802947998,3.637857016292657e-05,7.032724671622885e-05,13.468994617462158,540
0.0056088160899173825,2.4469519172662264e-05,69,1715522905.128364,10.452060222625732,2.436531658336934e-05,4.88348357560316e-05,14.26812219619751,594
0.004424012530447222,1.8779022325434203e-05,70,1715522906.0066202,11.329034090042114,1.4736904066598264e-05,3.351592639203247e-05,15.1463782787323,653
0.017082271283350627,3.658994219066421e-05,71,1715522906.9566538,12.279314279556274,4.5575959508697624e-05,8.216590169936183e-05,16.09641194343567,718
0.005099730308365743,1.745345792124572e-05,72,1715522908.0137072,13.336334466934204,1.445237528214243e-05,3.190583320338815e-05,17.153465270996094,790
0.002857548369793316,1.2186984952076795e-05,73,1715522909.172671,14.4954674243927,6.078499701258225e-06,1.8265484653335018e-05,18.312429189682007,869
0.0017970757974209973,9.26050204407714e-06,74,1715522910.447805,15.77048921585083,2.385744335781766e-06,1.1646246379858904e-05,19.587563037872314,956
0.002535132402266867,1.4010949464526316e-05,75,1715522911.8485212,17.171462535858154,6.831392700266622e-06,2.084234216479294e-05,20.988279342651367,1052
0.0014277967401145157,7.561963826905854e-06,76,1715522913.3937297,18.71633744239807,1.5458896219631275e-06,9.107853448868982e-06,22.533487796783447,1157
0.0008565275490081927,5.608741555865917e-06,77,1715522915.0679748,20.390368223190308,6.199026353296504e-07,6.228644191195567e-06,24.207732915878296,1272
0.038406969525304764,0.0062008102480957915,78,1715522916.9373293,22.259989023208618,0.00045271747432821326,0.0066535277224240045,26.07708740234375,1400
0.001140124059401716,5.411276019977104e-06,79,1715522918.971075,24.29338502883911,1.1012857870186942e-06,6.512561806995798e-06,28.110833168029785,1539
0.000603164095348754,3.628748433753176e-06,80,1715522921.2223835,26.54506826400757,3.8117835580274063e-07,4.009926789555917e-06,30.362141609191895,1693
0.0008677144370680014,3.841600748301852e-06,81,1715522923.7081442,29.030910968780518,5.852903270004317e-07,4.426891075302284e-06,32.84790229797363,1863
0.0039981491337390115,3.679073179031727e-05,82,1715522926.4326806,31.75485587120056,0.00013567884565584797,0.00017246957744616523,35.57243871688843,2049
0.000577388451445905,2.747859713025781e-06,83,1715522929.4320529,34.75468111038208,3.112124312948464e-07,3.059072144320627e-06,38.57181096076965,2254
0.0010847239148722865,5.0304257285660944e-06,84,1715522932.726712,38.04908227920532,1.4365376679836006e-06,6.4669633965496954e-06,41.86647009849548,2479
0.0032964327651560355,6.285792465589292e-05,85,1715522936.3492043,41.67208409309387,5.823354958027568e-06,6.86812796139205e-05,45.48896241188049,2727
0.009773542162816656,1.4095360923886093e-05,86,1715522940.3772378,45.70007348060608,2.7149267466292147e-05,4.124462839017824e-05,49.516995906829834,3000
0.0010062609321979125,6.6523527237381085e-06,87,1715522944.7664602,50.08915948867798,1.4645193825759497e-06,8.116872106314058e-06,53.90621829032898,3299
0.0017861837923957749,1.3009937167310515e-05,88,1715522949.575285,54.89801812171936,1.577076736843549e-05,2.8780704535746006e-05,58.71504306793213,3629
0.0053196919159356456,0.00046035619047116356,89,1715522954.9602554,60.283164739608765,7.799351605062878e-05,0.0005383497065217924,64.10001349449158,3992
0.016178572667651055,0.00027310168293278605,90,1715522960.875249,66.19873070716858,5.673021901358619e-05,0.00032983190194637224,70.01500701904297,4391
0.010514897498702774,7.441928661673856e-05,91,1715522967.279674,72.60223412513733,2.4769231686360692e-05,9.918851830309925e-05,76.41943216323853,4831
0.002113387305410247,4.740523546081095e-05,92,1715522974.3223639,79.64510679244995,1.536711446229275e-05,6.27723499231037e-05,83.46212196350098,5314
0.002311304055950239,6.0460809293208165e-06,93,1715522982.0792549,87.40157651901245,7.382150407146754e-06,1.3428231336467571e-05,91.21901297569275,5845
0.0021339661492195965,9.827236480198656e-06,94,1715522990.5917532,95.91428017616272,8.970483220698333e-07,1.0724284802268489e-05,99.73151135444641,6429
0.00679147635406225,8.843116346987034e-05,95,1715522999.949004,105.27146220207214,1.6978925928024136e-05,0.00010541008939789448,109.08876204490662,7072
0.002496151962332635,4.963664016171009e-06,96,1715523010.3088493,115.6312780380249,1.6694771834624325e-06,6.633141199633441e-06,119.44860744476318,7779
0.0016318664760414186,3.052577887109633e-06,97,1715523021.7729235,127.09572863578796,2.7226290568270874e-06,5.77520694393672e-06,130.91268157958984,8557
0.004108531120156751,4.436272149037227e-06,98,1715523034.2631786,139.5855667591095,7.482161690297213e-06,1.1918433839334439e-05,143.40293669700623,9413
0.006472248352375772,2.461560603199541e-05,99,1715523047.9712114,153.29398012161255,3.455171273339633e-05,5.916731876539174e-05,157.11096954345703,10354
0.0012926110272832253,1.9960013105731913e-06,100,1715523063.0577977,168.38027596473694,1.4648359148003631e-06,3.4608372253735545e-06,172.19755578041077,11389
0.005541014044005738,9.628289775601463e-06,101,1715523079.7410057,185.0643446445465,1.9050250573882714e-05,2.8678540349484177e-05,188.88076376914978,12528
0.0004252747502547441,1.2621744792576027e-06,102,1715523098.1202705,203.44261860847473,3.135064769245078e-07,1.5756809561821103e-06,207.26002860069275,13781
0.0028478790099717,1.2955826910199143e-05,103,1715523118.2741177,223.59645009040833,7.049745634071071e-06,2.0005572544270216e-05,227.41387581825256,15159
0.0020509565866575832,8.547873496618505e-06,104,1715523140.5112293,245.83504152297974,4.172905151318966e-06,1.2720778647937472e-05,249.6509873867035,16675
0.0019397983959714112,3.301240621778746e-06,105,1715523165.0237248,270.34617471694946,2.915699628597944e-06,6.216940250376691e-06,274.1634829044342,18342
0.0033231642573410256,6.520965729438827e-06,106,1715523191.7619276,297.0842614173889,5.122073162940247e-06,1.1643038892379074e-05,300.9016857147217,20177
0.0037580393226316986,6.789283647178733e-06,107,1715523221.3041613,326.62662959098816,1.525048774963715e-05,2.2039771396815884e-05,330.4439194202423,22194
0.010248269605827013,0.0002622424736042488,108,1715523253.5746007,358.8973994255066,3.3383031970101116e-05,0.0002956255055743499,362.7143588066101,24414
0.0005470027056616332,2.0881008556575155e-06,109,1715523289.3269536,394.64936780929565,4.882074510296177e-07,2.576308306687133e-06,398.46671175956726,26855
0.0019024311804791217,1.0070889109965734e-05,110,1715523328.41381,433.7361578941345,8.229085015223603e-07,1.0893797611488095e-05,437.5535681247711,29540
0.0002476862820008213,5.254388038068093e-07,111,1715523371.5837228,476.906210899353,9.565941847558208e-08,6.210982222823913e-07,480.7234809398651,32494
0.0007875379988719438,1.2886780654993342e-06,112,1715523419.2074327,524.5298342704773,7.77522176632104e-07,2.066200242131438e-06,528.3471908569336,35744
0.0003402030584572401,3.045833350472709e-06,113,1715523471.3929813,576.7154080867767,5.227539250309761e-08,3.0981087429758067e-06,580.5327394008636,39318
0.009780240217380104,1.58441954732365e-05,114,1715523528.7112098,634.0344588756561,4.7859241819816636e-05,6.370343729305314e-05,637.8509678840637,43250
0.0018043211214669658,2.8076862508436397e-05,115,1715523591.8443887,697.1669199466705,3.277807574534202e-06,3.13546700829706e-05,700.9841468334198,47575
0.0003133250368689796,7.790539019488743e-07,116,1715523661.2311094,766.5532698631287,3.433219142365763e-08,8.133860933725319e-07,770.3708674907684,52332
0.0005757735779059214,1.4808664106257619e-06,117,1715523737.5807161,842.9031667709351,3.924945311050893e-07,1.8733609417308512e-06,846.7204742431641,57566
0.0010404547658228128,1.695731739762147e-06,118,1715523821.8456242,927.1680750846863,6.40376366517005e-07,2.336108106279152e-06,930.9853823184967,63322
0.0002598550431707983,1.0347505609563362e-06,119,1715523894.686542,1000.008941411972,4.484352709674917e-08,1.0795940880530854e-06,1003.8263001441956,68306
