l2_error,loss,step,loss_interior,time,_step,_timestamp,_runtime,loss_boundary
1.2195068589317621,39.3820386607923,50,38.214012230574056,2.805189609527588,43,1715358088.486405,8.152235984802246,1.168026430218243
1.2970559825993069,38.31156883250388,55,37.023893451449226,2.8223109245300293,44,1715358088.5035331,8.169364213943481,1.2876753810546522
1.3816670966038684,36.96981618925633,61,35.54653295842204,2.8433659076690674,45,1715358088.5245976,8.190428733825684,1.4232832308342853
1.4576343262328786,35.56550307053981,67,34.01637105813186,2.8635504245758057,46,1715358088.5447793,8.210610389709473,1.5491320124079502
1.5251578327521207,34.10155443402536,73,32.437766238955845,2.884002923965454,47,1715358088.565235,8.23106598854065,1.6637881950695164
1.6014079476113516,32.06710818234381,81,30.271661094020633,2.910888433456421,48,1715358088.5921342,8.257965326309204,1.795447088323176
1.6599937030039982,29.957878493290394,89,28.061517123841142,2.9373233318328857,49,1715358088.618588,8.284419059753418,1.8963613694492532
1.7014313136993393,27.532393457449896,98,25.56895465004386,2.96661639213562,50,1715358088.647879,8.31370997428894,1.9634388074060338
1.7135139370332184,25.103305410724097,107,23.13080071712999,3.0045852661132812,51,1715358088.6858277,8.351658821105957,1.9725046935941062
1.6850623934591076,22.22069197044365,118,20.321831317139782,3.0449283123016357,52,1715358088.7262132,8.392044305801392,1.8988606533038686
1.5986518063740804,19.31085789927172,130,17.59268179456018,3.0852715969085693,53,1715358088.766558,8.4323890209198,1.7181761047115411
1.4430306352359383,16.57254979149256,143,15.141734659826476,3.1276423931121826,54,1715358088.8088953,8.474726438522339,1.4308151316660835
1.2177357825019408,14.20263220586478,157,13.130791539911495,3.180117607116699,55,1715358088.861379,8.527209997177124,1.071840665953285
0.9483272479111318,12.334415312053693,172,11.616887217670792,3.228951930999756,56,1715358088.9102213,8.57605242729187,0.7175280943829009
0.6680095238610319,10.855270182894593,190,10.42980274864017,3.2870593070983887,57,1715358088.9683423,8.634173393249512,0.4254674342544226
0.5116392259523975,9.925468142422854,208,9.64334147893365,3.3444788455963135,58,1715358089.0257154,8.691546440124512,0.2821266634892042
0.4687833485976884,9.165003378094989,229,8.947944130733449,3.41611647605896,59,1715358089.09739,8.763221025466919,0.21705924736154086
0.4641790069363652,8.440569457138922,252,8.26093474844197,3.4891464710235596,60,1715358089.17041,8.836241006851196,0.1796347086969512
0.4465414389675015,7.642425342723949,277,7.498877124576629,3.5774645805358887,61,1715358089.258723,8.924554109573364,0.1435482181473198
0.422316251277659,6.695741527173231,305,6.5852157869152705,3.6653478145599365,62,1715358089.3466227,9.01245379447937,0.11052574025796075
0.40692062563669756,5.626507308752432,335,5.5393618871017205,3.76460599899292,63,1715358089.445847,9.111678123474121,0.08714542165071085
0.4054961272484678,4.398077402938408,369,4.323878399438262,3.8833932876586914,64,1715358089.564681,9.230512142181396,0.0741990035001465
0.41573272223932306,3.1475498479298403,406,3.0729330515261406,4.018921613693237,65,1715358089.7002292,9.366060256958008,0.07461679640369959
0.4229877065493335,2.0422256850469256,446,1.955482082503902,4.143681526184082,66,1715358089.8249292,9.490760326385498,0.08674360254302345
0.40405721757543633,1.2180961477145325,491,1.1205413123684407,4.284095048904419,67,1715358089.9653497,9.631180763244629,0.0975548353460918
0.35152120147246396,0.7488404464083191,540,0.6574857268293638,4.445009708404541,68,1715358090.1262758,9.792106866836548,0.0913547195789553
0.2876039313988229,0.5100737507591144,594,0.4377324391133055,4.625333547592163,69,1715358090.3066244,9.972455501556396,0.07234131164580897
0.23372073245630734,0.38364418390640803,653,0.33027918891761765,4.809218883514404,70,1715358090.490516,10.156347036361694,0.05336499498879036
0.19407671532067183,0.3017416939639747,718,0.26239067634295,5.013438701629639,71,1715358090.694728,10.360558986663818,0.039351017621024734
0.16410961300163981,0.24094679748717754,790,0.2118524262826165,5.254947185516357,72,1715358090.9362295,10.602060556411743,0.029094371204561053
0.14084825403312246,0.1957885632785278,869,0.17409868772123663,5.5116729736328125,73,1715358091.1929317,10.858762741088867,0.021689875557291183
0.12345396631249879,0.16285955910647118,956,0.14623562140833316,5.795591831207275,74,1715358091.476877,11.14270806312561,0.016623937698138035
0.1112028610735891,0.13910498120114004,1052,0.1257281605169743,6.098727226257324,75,1715358091.7800283,11.445859432220459,0.013376820684165729
0.10292275776891445,0.12196891268207534,1157,0.11055747214472861,6.423339128494263,76,1715358092.1046338,11.770464897155762,0.011411440537346737
0.09719366110781283,0.1087970571476844,1272,0.09859439102580268,6.796951770782471,77,1715358092.4782224,12.14405345916748,0.010202666121881716
0.0927495606986909,0.09713539958753446,1400,0.0877905349967665,7.208723545074463,78,1715358092.8900094,12.555840492248535,0.009344864590767952
0.08877284014962458,0.08578845883274452,1539,0.07717981125466027,7.6523048877716064,79,1715358093.3336036,12.99943470954895,0.008608647578084258
0.08452654211175491,0.07395578996419529,1693,0.066117865979656,8.138163328170776,80,1715358093.819432,13.485263109207153,0.007837923984539296
0.07966184967488026,0.06199081882225116,1863,0.05501038950954331,8.671415090560913,81,1715358094.3526776,14.018508672714233,0.0069804293127078455
0.07420789367290316,0.050908981205888645,2049,0.04483963689670018,9.258571147918701,82,1715358094.9398835,14.605714559555054,0.006069344309188462
0.06815290548052111,0.04129857689786595,2254,0.03615190899620237,9.895821332931519,83,1715358095.5771272,15.242958307266235,0.005146667901663582
0.06136618231921975,0.03314120391443491,2479,0.028898521850934316,10.631964445114136,84,1715358096.3132882,15.979119300842285,0.004242682063500598
0.05401600658403309,0.02604676826172005,2727,0.022636574963968908,11.421272039413452,85,1715358097.102582,16.768413066864014,0.0034101932977511416
0.04688625828678776,0.019822362010158474,3000,0.017094032187499844,12.286831617355347,86,1715358097.9681056,17.633936643600464,0.0027283298226586307
0.04071660483179669,0.01446349554054845,3299,0.012250789475279572,13.245051860809326,87,1715358098.9263573,18.592188358306885,0.0022127060652688776
0.03550329742501439,0.009983896268669195,3629,0.008189068416527452,14.270395517349243,88,1715358099.9516826,19.61751365661621,0.0017948278521417425
0.03095431924071923,0.0064812068074472425,3992,0.005062526712659825,15.414949655532837,89,1715358101.0962381,20.76206922531128,0.0014186800947874182
0.026908102646892865,0.00391759038876472,4391,0.0028304240713041755,16.667433738708496,90,1715358102.3488057,22.014636754989624,0.0010871663174605451
0.02298090881485843,0.0022162859674210726,4831,0.001418320343222565,18.037349224090576,91,1715358103.7186556,23.38448667526245,0.0007979656241985077
0.018928173121929504,0.0012487459911386329,5314,0.0007019814648792115,19.56571078300476,92,1715358105.2470524,24.912883520126343,0.0005467645262594213
0.015176187451668028,0.0007662556637274074,5845,0.00041295280289948666,21.238263845443726,93,1715358106.9195812,26.58541226387024,0.00035330286082792077
0.012208796299872997,0.0005215938464161303,6429,0.000295487015444054,23.072705030441284,94,1715358108.7542102,28.42004132270813,0.00022610683097207628
0.010041171236218645,0.00037271359017323016,7072,0.00022338402219546059,25.06562352180481,95,1715358110.7469997,30.41283082962036,0.00014932956797776957
0.008353718735322495,0.0002696723784636517,7779,0.00016718107372538403,27.286757946014404,96,1715358112.9680362,32.633867263793945,0.00010249130473826768
0.007244077220954038,0.00038309714049730573,8557,0.0002913277707045102,29.729809761047363,97,1715358115.4111116,35.076942682266235,9.17693697927955e-05
0.005897001401279503,0.00013864970825373883,9413,8.987913682917769e-05,32.446682929992676,98,1715358118.1279926,37.79382371902466,4.877057142456115e-05
0.004769020965643181,0.00010034091804113032,10354,6.861476344729867e-05,35.428728103637695,99,1715358121.110026,40.77585697174072,3.172615459383165e-05
0.013720731436740399,0.0005951766016417231,11389,0.0005072898519296391,38.65774369239807,100,1715358124.3390598,44.00489091873169,8.788674971208402e-05
0.0029311432809675762,5.3812690516000145e-05,12528,4.1742162451326345e-05,42.25334978103638,101,1715358127.9346235,47.600454568862915,1.20705280646738e-05
0.0022518907699753048,3.98269865014671e-05,13781,3.250691185467794e-05,46.20793008804321,102,1715358131.8892367,51.55506777763367,7.320074646789158e-06
0.0057369976573820244,8.06052155893991e-05,15159,6.972514392576179e-05,50.52996468544006,103,1715358136.2115948,55.87742590904236,1.0880071663637306e-05
0.0020329032693509694,2.5605679224130007e-05,16675,2.2272354613247247e-05,55.303388833999634,104,1715358140.9846764,60.65050745010376,3.3333246108827617e-06
0.0011093101091072036,1.9129156811422482e-05,18342,1.6829638699084622e-05,60.515374183654785,105,1715358146.1966667,65.86249780654907,2.2995181123378584e-06
0.0009194644231409449,1.621582040116364e-05,20177,1.4292755758629907e-05,66.26540660858154,106,1715358151.9466817,71.61251282691956,1.9230646425337313e-06
0.0016861586358751924,1.6821960173907594e-05,22194,1.473314607140164e-05,72.49902415275574,107,1715358158.1803784,77.84620952606201,2.088814102505952e-06
0.0008416447302164854,1.2628328444927546e-05,24414,1.0976606029140702e-05,79.43658828735352,108,1715358165.118219,84.78404998779297,1.6517224157868446e-06
0.0007904053981090633,1.1481727380499847e-05,26855,9.886139685242467e-06,87.0613420009613,109,1715358172.7426364,92.40846753120422,1.59558769525738e-06
0.0008686948001035503,1.1626367076663115e-05,29540,9.935563256944028e-06,95.47256922721863,110,1715358181.153902,100.81973314285278,1.690803819719087e-06
0.0007749387528060221,9.780686399813235e-06,32494,8.294619644711642e-06,104.65912985801697,111,1715358190.340398,110.00622916221619,1.4860667551015928e-06
0.0007450055528211827,9.086003524634493e-06,35744,7.672169306744938e-06,114.75773811340332,112,1715358200.439436,120.10526704788208,1.4138342178895553e-06
0.0031170121077512295,4.9316392772310505e-05,39318,4.277691336968871e-05,125.92348027229309,113,1715358211.6047971,131.27062821388245,6.539479402621796e-06
0.0007065580832415953,7.874273622439254e-06,43250,6.632949801978266e-06,138.2870695590973,114,1715358223.9683735,143.63420462608337,1.2413238204609885e-06
0.0006833197533443239,7.339602281752449e-06,47575,6.191114972387285e-06,151.93233728408813,115,1715358237.613959,157.27979016304016,1.1484873093651639e-06
0.0006583833682960266,6.8328771701773384e-06,52332,5.780790763376594e-06,166.68636512756348,116,1715358252.3676507,172.03348183631897,1.0520864068007448e-06
0.0009098933322092284,7.456797563142801e-06,57566,6.484892834310419e-06,183.22092461585999,117,1715358268.902224,188.56805515289307,9.719047288323818e-07
0.0027264268637954723,2.2541303828601136e-05,63322,1.962871219554237e-05,201.18203043937683,118,1715358286.8636703,206.52950143814087,2.9125916330587654e-06
0.0009583631989823296,7.109691851155134e-06,69654,6.134022136690804e-06,220.9656023979187,119,1715358306.6469085,226.312739610672,9.756697144643298e-07
0.0005367953645175551,5.065544347525592e-06,76620,4.379104143119594e-06,242.62917160987854,120,1715358328.3106382,247.97646927833557,6.864402044059978e-07
0.0005231294051344186,5.8908236739845405e-06,84281,5.252529298691312e-06,266.32757210731506,121,1715358352.0091364,271.6749675273895,6.382943752932279e-07
0.004767379109307418,0.00010396499045101348,92710,9.105380914991597e-05,292.61992287635803,122,1715358378.3012803,297.96711134910583,1.2911181301097513e-05
0.0005774305758431715,4.274726041586496e-06,101980,3.78732796409907e-06,321.3423128128052,123,1715358407.0239491,326.6897802352905,4.873980774874254e-07
0.0004318666089633582,3.4366666615893204e-06,112178,3.061954415268387e-06,353.0334503650665,124,1715358438.7148123,358.38064336776733,3.7471224632093315e-07
0.0004682184929351659,3.2597768611646737e-06,123396,2.919836496761107e-06,387.8925483226776,125,1715358473.573876,393.239706993103,3.399403644035664e-07
0.0019039764914233,3.455259116705421e-05,135736,3.2792362570647795e-05,426.4493839740753,126,1715358512.13097,431.7968010902405,1.7602285964064122e-06
0.0003034817300177759,2.4068900141477287e-06,149309,2.20403435672346e-06,468.59561038017273,127,1715358554.2769954,473.9428265094757,2.0285565742426874e-07
0.0012632987791405057,8.131170788283307e-06,164240,7.184618749340891e-06,514.8496825695038,128,1715358600.5313263,520.1971573829651,9.465520389424154e-07
0.0011381850916395095,4.4073547391432525e-06,180664,3.971127633908888e-06,565.7079355716705,129,1715358651.3895543,571.055385351181,4.362271052343643e-07
0.005684330779099308,4.321120532750475e-05,198731,3.834418210310435e-05,621.5593369007111,130,1715358707.24078,626.9066112041473,4.8670232244004e-06
0.00018068093188963616,1.3892813649437994e-06,218604,1.3192254412445626e-06,683.6160142421722,131,1715358769.2975993,688.9634304046631,7.00559236992367e-08
0.0018198271491341846,7.354542260038276e-06,240464,6.484652501617243e-06,751.6933486461639,132,1715358837.3749824,757.0408134460449,8.698897584210322e-07
0.001512654400527558,6.092931724331609e-05,264510,5.84278350702061e-05,826.3929376602173,133,1715358912.074609,831.7404401302338,2.5014821731099874e-06
0.000976748145302335,7.712675072030567e-06,290961,7.33341400505979e-06,908.492978811264,134,1715358994.1746588,913.8404898643494,3.792610669707762e-07
0.002766917211185703,9.952356156832896e-05,320057,8.62408631199085e-05,998.8636784553528,135,1715359084.5453238,1004.2111549377441,1.3282698448420457e-05
9.399009430523331e-05,7.629261125872274e-07,320415,7.446243366293205e-07,1000.000155210495,136,1715359085.6814404,1005.3472714424133,1.830177595790685e-08
