time,l2_error,loss_interior,_runtime,_step,loss_boundary,loss,step,_timestamp
8.64841890335083,0.05633823867025237,0.12435018081953021,13.594084739685059,42,0.004391121786429699,0.12874130260595992,46,1715361200.7900147
9.314517736434937,0.052515378096822316,0.10445236937911738,14.260172367095947,43,0.004126864737222981,0.10857923411634036,50,1715361201.4561024
9.999103784561157,0.04827537817559269,0.08736593713640119,14.944778442382812,44,0.004071727025443626,0.09143766416184482,55,1715361202.1407084
10.836087226867676,0.047699844416101464,0.06730814210298812,15.78172492980957,45,0.0036396618601840097,0.07094780396317213,61,1715361202.977655
11.666471719741821,0.04729207228111494,0.05458707915131502,16.613032817840576,46,0.0033528948405457592,0.05793997399186078,67,1715361203.8089628
12.60147213935852,0.04658262822775032,0.04704232014295984,17.547104597091675,47,0.003203066600085827,0.05024538674304566,73,1715361204.7430346
13.70988655090332,0.045604217375115906,0.04101420972055171,18.65558648109436,48,0.0030664718115818567,0.04408068153213357,81,1715361205.8515165
14.901757717132568,0.042369405681543404,0.03641812301554152,19.847418546676636,49,0.0029486464744240245,0.03936676948996555,89,1715361207.0433486
16.376365900039673,0.046021276702560586,0.02769216796335599,21.322001934051514,50,0.002759288559921285,0.030451456523277274,98,1715361208.517932
17.592472076416016,0.04514587408114717,0.02499381241295659,22.538113117218018,51,0.0027005108451794175,0.027694323258136005,107,1715361209.7340431
19.203755855560303,0.045352512482818505,0.016939095763747178,24.149420499801636,52,0.0025123422418621443,0.019451438005609323,118,1715361211.3453505
21.019206285476685,0.04383745302319072,0.01297568100772856,25.964937210083008,53,0.002417585725793054,0.015393266733521614,130,1715361213.1608672
22.856178760528564,0.0394893220928492,0.010650584216813922,27.801820516586304,54,0.0023175599036997694,0.012968144120513692,143,1715361214.9977505
24.914049863815308,0.04170221650057212,0.00863413262594343,29.859712839126587,55,0.0022580336289031266,0.010892166254846557,157,1715361217.0556428
27.284897804260254,0.04155043632099093,0.006939800726085195,32.230570793151855,56,0.0021720378968767117,0.009111838622961907,172,1715361219.4265008
29.91524863243103,0.04148849158366928,0.005984627223877605,34.86089205741882,57,0.0021268245007138318,0.008111451724591438,190,1715361222.056822
32.8172562122345,0.04078727888506183,0.00532317336754834,37.76297354698181,58,0.0020916308645996425,0.007414804232147983,208,1715361224.9589036
35.955909967422485,0.03991993898732908,0.004540566693265821,40.90192222595215,59,0.002048326469828795,0.006588893163094616,229,1715361228.0978522
39.26169013977051,0.03967642356627688,0.0040712540289311976,44.20743489265442,60,0.0020160778102684363,0.006087331839199634,252,1715361231.403365
43.01969265937805,0.03919167801315487,0.0037255896647176833,47.96533250808716,61,0.001988769969419311,0.005714359634136994,277,1715361235.1612625
47.25814986228943,0.03867693209120205,0.0032732825146299114,52.20381569862366,62,0.0019485815601678206,0.005221864074797732,305,1715361239.3997457
51.79260849952698,0.03828666377090868,0.0029213007311272884,56.738240480422974,63,0.0019072432900908887,0.004828544021218177,335,1715361243.9341705
56.61354088783264,0.03758935926040253,0.002616185690205604,61.55944585800171,64,0.0018612475341869624,0.0044774332243925664,369,1715361248.7553759
62.14801335334778,0.037514275182586536,0.0024228637062731,67.09368395805359,65,0.0018252108300845984,0.004248074536357698,406,1715361254.289614
67.73355317115784,0.03687383916895435,0.0021674212799093744,72.67921757698059,66,0.0017684354085268355,0.00393585668843621,446,1715361259.8751476
74.41052174568176,0.03610579475909354,0.0019476729856980186,79.35623168945312,67,0.001708650406089807,0.0036563233917878257,491,1715361266.5521617
81.9631359577179,0.03542286251204913,0.001750574419788366,86.90885376930237,68,0.001640324444062658,0.003390898863851024,540,1715361274.1047838
89.85908579826355,0.034676319839102965,0.001589560048321682,94.80498504638672,69,0.0015771743716368478,0.00316673441995853,594,1715361282.000915
98.5628399848938,0.03393633687693588,0.0014713519943000408,103.50850343704224,70,0.0015245940505167507,0.0029959460448167915,653,1715361290.7044334
108.28039145469666,0.033149802879148677,0.001327206189877234,113.22604560852051,71,0.0014493162745270144,0.0027765224644042486,718,1715361300.4219756
119.06100416183472,0.03205571909136696,0.0011662663874741797,124.00694131851196,72,0.0013524102390715304,0.0025186766265457104,790,1715361311.2028713
130.79558491706848,0.0308460197391202,0.0010504451155743312,135.7413101196289,73,0.0012722423805614019,0.002322687496135733,869,1715361322.9372401
144.12741351127625,0.029933331953876197,0.0009549329879251621,149.07306456565857,74,0.0011907846973144573,0.0021457176852396195,956,1715361336.2689946
158.5569212436676,0.028958399785375365,0.0008700001731978664,163.5028519630432,75,0.0011184515213328108,0.0019884516945306773,1052,1715361350.698782
173.64112520217896,0.027730590302762596,0.0007811063331302145,178.58680033683777,76,0.0010356792544965695,0.001816785587626784,1157,1715361365.7827303
190.33917021751404,0.02645772180075656,0.0006876098699340388,195.28487062454224,77,0.0009344386530765078,0.0016220485230105466,1272,1715361382.4808006
209.33848357200623,0.025274902537398,0.0006067597194691863,214.2844488620758,78,0.0008376326146687725,0.0014443923341379587,1400,1715361401.4803789
230.28531002998352,0.02345380067949651,0.0005364230961231208,235.2309513092041,79,0.0007456809520378645,0.0012821040481609852,1539,1715361422.4268813
253.7061471939087,0.021753813819992217,0.0004657069026672329,258.65188217163086,80,0.0006438173195458732,0.0011095242222131062,1693,1715361445.8478122
279.29124212265015,0.02022309563302844,0.00040755736657241317,284.2370810508728,81,0.00055828662808402,0.0009658439946564331,1863,1715361471.433011
307.25038480758667,0.0188406527660084,0.00036051769091615857,312.19607400894165,82,0.0004832982568703356,0.0008438159477864942,2049,1715361499.392004
337.6475353240967,0.01742790239949061,0.00031777815511770823,342.5934433937073,83,0.00041187878022744744,0.0007296569353451557,2254,1715361529.7893734
370.9567437171936,0.015792986217970862,0.00027722366063137843,375.9024088382721,84,0.00034139617176204615,0.0006186198323934245,2479,1715361563.0983388
407.3454110622406,0.014267124804961128,0.00024227926512245405,412.2913556098938,85,0.00027816498106049864,0.0005204442461829527,2727,1715361599.4872856
447.89756751060486,0.012886946566535853,0.00021439080282254917,452.84326100349426,86,0.00022651478247654114,0.00044090558529909034,3000,1715361640.039191
492.1573820114136,0.011581518427263779,0.00019295824160896468,497.1032657623291,87,0.00018847372072048715,0.0003814319623294518,3299,1715361684.2991958
541.1801264286041,0.010665843848067359,0.00017378518172121856,546.1258838176727,88,0.00015596119787116933,0.0003297463795923879,3629,1715361733.3218138
595.3423047065735,0.00970218912919647,0.00015620222848445627,600.2881743907928,89,0.0001282176831981511,0.0002844199116826074,3992,1715361787.4841044
654.9160192012787,0.008769294964457199,0.0001399730541365953,659.8619365692139,90,0.00010487924092723688,0.0002448522950638322,4391,1715361847.0578666
720.0576379299164,0.007799025405547607,0.00012464987618054013,725.0035500526428,91,8.380997197329568e-05,0.00020845984815383582,4831,1715361912.19948
792.1787164211273,0.006985260607403619,0.00011122721337850506,797.1244494915009,92,6.707210293188015e-05,0.0001782993163103852,5314,1715361984.3203795
870.4787511825562,0.006279012598236052,0.00010017419651114654,875.4246644973755,93,5.476426949138221e-05,0.00015493846600252875,5845,1715362062.6205945
957.351459980011,0.005566918157006893,8.987736766450273e-05,962.2973477840424,94,4.4196619618018794e-05,0.00013407398728252154,6429,1715362149.4932778
1000.0790452957153,0.005370621733740902,8.594285096585259e-05,1005.0249586105347,95,4.0332133074988006e-05,0.0001262749840408406,6714,1715362192.2208886
