time,loss_boundary,_step,l2_error,_timestamp,loss_interior,loss,step,_runtime
3.0314481258392334,0.00973025174491463,42,0.07436236929501794,1715512068.9358954,0.02407406218417311,0.03380431392908774,46,6.804812431335449
3.1370182037353516,0.0078404976766173,43,0.06642076292721877,1715512069.0414977,0.018928665362419814,0.026769163039037112,50,6.910414695739746
3.269094467163086,0.00600436569291792,44,0.05920076351879335,1715512069.1735651,0.014030703953372121,0.02003506964629004,55,7.042482137680054
3.4465863704681396,0.0045571144277832334,45,0.05383656650365075,1715512069.3510838,0.011962777923324579,0.01651989235110781,61,7.220000743865967
3.60699725151062,0.003302688345090869,46,0.04993146061028453,1715512069.5115306,0.009790879376349631,0.0130935677214405,67,7.380447626113892
3.7763214111328125,0.002672966409944528,47,0.044057365513329685,1715512069.6808634,0.008375691771506317,0.011048658181450845,73,7.549780368804932
4.019268989562988,0.0021153426624569488,48,0.039738537021246585,1715512069.9237385,0.007021859981179615,0.009137202643636565,81,7.7926554679870605
4.263195514678955,0.0014877045608113174,49,0.03289474045472611,1715512070.1676848,0.005639728836950599,0.007127433397761916,89,8.036601781845093
4.523486137390137,0.00112319360840257,50,0.028716448612020246,1715512070.4280183,0.00475214907586481,0.00587534268426738,98,8.296935319900513
4.761930465698242,0.0008435084067205558,51,0.02447555900215936,1715512070.6664588,0.003853822447154191,0.0046973308538747465,107,8.535375833511353
5.081927061080933,0.0005441412883375699,52,0.02086976502394097,1715512070.9864328,0.0028366690553770168,0.003380810343714587,118,8.855349779129028
5.449400901794434,0.00042829842056669624,53,0.016571021969128442,1715512071.353965,0.002146235370494318,0.0025745337910610144,130,9.22288203239441
5.840442657470703,0.00034222381817981893,54,0.014585480288389824,1715512071.744933,0.001628708078251323,0.001970931896431142,143,9.613849878311157
6.266428709030151,0.00024260336626642006,55,0.011616457413774548,1715512072.1709936,0.0011570992396409238,0.001399702605907344,157,10.039910554885864
6.660071611404419,0.00014978650355208835,56,0.010954493542150315,1715512072.5645387,0.0008380336673898637,0.0009878201709419521,172,10.4334557056427
7.213345527648926,8.227431713926695e-05,57,0.0076440447188428455,1715512073.1178935,0.00047071669336479633,0.0005529910105040633,190,10.986810445785522
7.749089002609253,4.498456593919296e-05,58,0.004772774427401088,1715512073.6537154,0.0003031510594957477,0.00034813562543494067,208,11.522632360458374
8.301000118255615,2.9897581972811825e-05,59,0.004210951885747784,1715512074.2054808,0.0002050928925951119,0.00023499047456792372,229,12.074397802352905
8.960761785507202,2.2537092390713032e-05,60,0.0036228393449212744,1715512074.8652554,0.00013780148405338427,0.0001603385764440973,252,12.734172344207764
9.61903977394104,1.6471923211440447e-05,61,0.003244002811306984,1715512075.5235603,0.00010332757780502993,0.00011979950101647039,277,13.39247727394104
10.363465547561646,1.017966656569375e-05,62,0.0029191426280266897,1715512076.2679825,7.22123144763554e-05,8.239198104204916e-05,305,14.136899471282959
11.142519235610962,6.458962610056971e-06,63,0.0021388242600426993,1715512077.0470533,5.0665717829328866e-05,5.7124680439385837e-05,335,14.91597032546997
12.13795804977417,5.080367025003361e-06,64,0.0017758934908555964,1715512078.0424793,3.29119525536785e-05,3.799231957868186e-05,369,15.911396265029907
13.137404680252075,4.747184059167191e-06,65,0.0016829369627021822,1715512079.0419166,2.1763553741234247e-05,2.6510737800401437e-05,406,16.910833597183228
14.294424533843994,4.017551878304268e-06,66,0.0015460580300040877,1715512080.1993508,1.5201645613684506e-05,1.9219197491988773e-05,446,18.068267822265625
15.530737161636353,3.270573207441264e-06,67,0.0013998869991010115,1715512081.435378,9.88227191492492e-06,1.3152845122366185e-05,491,19.3042950630188
17.007680892944336,2.6205647707904684e-06,68,0.0012127257314739049,1715512082.912181,6.27581231869274e-06,8.896377089483209e-06,540,20.781097888946533
18.527039051055908,1.8704424402047242e-06,69,0.0010191768854741759,1715512084.431586,3.7115822180011408e-06,5.582024658205865e-06,594,22.30050301551819
20.26036024093628,1.1977324390038513e-06,70,0.0008065810478112714,1715512086.1648445,2.2985412335619586e-06,3.4962736725658096e-06,653,24.033761501312256
22.076146364212036,7.429456415323115e-07,71,0.0006219035767563108,1715512087.9806602,1.4677983535633116e-06,2.210743995095623e-06,718,25.84957718849182
24.139592170715332,4.6074556611407226e-07,72,0.0004742400997747815,1715512090.0441701,1.1241424358934917e-06,1.584888002007564e-06,790,27.913087129592896
26.370139598846436,2.5531441506370244e-07,73,0.0003349160743527814,1715512092.2746966,7.671994927057882e-07,1.0225139077694906e-06,869,30.143613576889038
28.9577579498291,1.7377702306119047e-07,74,0.00026582874794266913,1715512094.862253,4.991482769613224e-07,6.729253000225129e-07,956,32.73116993904114
31.71971344947815,1.0823811656046376e-07,75,0.0002029084488325281,1715512097.6243021,3.0994674332522194e-07,4.181848598856857e-07,1052,35.49321913719177
34.70125389099121,6.638548009159298e-08,76,0.0001683721101202298,1715512100.6061146,1.9463591005556696e-07,2.6102139014715996e-07,1157,38.47503161430359
37.788827896118164,4.698349049928087e-08,77,0.00013781844214600777,1715512103.693459,9.624332540281239e-08,1.4322681590209327e-07,1272,41.56237602233887
41.4432213306427,3.3936982376356884e-08,78,0.00011298104156203964,1715512107.347765,5.566925045183867e-08,8.960623282819555e-08,1400,45.21668195724487
45.445430278778076,1.8964479331017757e-08,79,8.728279151313912e-05,1715512111.3500013,3.552331703295964e-08,5.4487796363977395e-08,1539,49.218918323516846
49.871623039245605,9.51051149002017e-09,80,5.8521653985570767e-05,1715512115.7761595,2.5575746840316712e-08,3.5086258330336884e-08,1693,53.645076513290405
54.738834857940674,5.645108862825809e-09,81,4.663965674476935e-05,1715512120.6443014,1.9219191760122208e-08,2.486430062294802e-08,1863,58.51321840286255
60.134260177612305,2.8464398457413643e-09,82,3.4767190973077786e-05,1715512126.038992,1.3782708072913032e-08,1.6629147918654397e-08,2049,63.90790891647339
65.97496032714844,1.389696753505212e-09,83,2.5114368110803802e-05,1715512131.8795326,9.04733110095034e-09,1.0437027854455553e-08,2254,69.7484495639801
72.33251476287842,6.538736732568597e-10,84,1.835937435720508e-05,1715512138.2371063,6.170998518133013e-09,6.8248721913898726e-09,2479,76.10602331161499
79.4309778213501,3.906030259253372e-10,85,1.2814911736981485e-05,1715512145.3354785,4.33403378315836e-09,4.7246368090836965e-09,2727,83.20439553260803
87.29143166542053,2.1636284786191655e-10,86,9.142348636913187e-06,1715512153.1965141,3.2174275282177878e-09,3.4337903760797045e-09,3000,91.06543111801147
95.93138122558594,6.631165172194175e-11,87,5.123660926572909e-06,1715512161.8359628,2.372747870623023e-09,2.4390595223449648e-09,3299,99.70487976074219
105.24080562591553,4.1252789651403285e-11,88,4.440849201032669e-06,1715512171.1453512,1.8020646902133517e-09,1.8433174798647549e-09,3629,109.01426815986633
115.42881798744202,4.7348023609825484e-11,89,5.512875284764776e-06,1715512181.333644,1.3742671777119249e-09,1.4216152013217503e-09,3992,119.20256090164185
