loss_boundary,_timestamp,loss,time,_runtime,l2_error,loss_interior,step,_step
0.02286958167932232,1715519305.9841254,0.24485662020632323,16.621052026748657,20.33478832244873,0.15250587294632872,0.2219870385270009,50,43
0.018697657612081347,1715519307.4222658,0.17603992673169025,18.05915403366089,21.772928714752197,0.14561057594329851,0.1573422691196089,55,44
0.009726035160538372,1715519309.1437016,0.09675957965042656,19.78061604499817,23.494364500045776,0.08130259876274247,0.08703354448988819,61,45
0.006094649825036847,1715519310.866435,0.0634830467122531,21.50326108932495,25.217097997665405,0.07592696324248072,0.05738839688721626,67,46
0.00554532626588905,1715519312.5877688,0.04590216089774541,23.224563360214233,26.93843173980713,0.07001603082966522,0.04035683463185636,73,47
0.0045794435030043525,1715519314.8917212,0.0283343475610751,25.52829098701477,29.24238419532776,0.062002645467005575,0.023754904058070746,81,48
0.003916809915799312,1715519317.1884112,0.019620646115662818,27.825220346450806,31.539074182510376,0.051135909981939114,0.015703836199863506,89,49
0.002919807293454426,1715519319.7798615,0.011319749349370682,30.41662335395813,34.13052439689636,0.051075781722986345,0.008399942055916257,98,50
0.002378962963276238,1715519322.3613584,0.007955892136091693,32.99830651283264,36.712021350860596,0.0479226137124505,0.005576929172815455,107,51
0.0018866980387093973,1715519325.5118003,0.005104327990008512,36.14869809150696,39.8624632358551,0.04306040009768912,0.003217629951299115,118,52
0.0014585486011336525,1715519328.9625418,0.0031114336852946243,39.59903597831726,43.313204765319824,0.037699554911191244,0.001652885084160972,130,53
0.0011201271344132764,1715519332.6869552,0.002008647504104188,43.32365608215332,47.0376181602478,0.03344460073540141,0.000888520369690912,143,54
0.000820315683095355,1715519336.71457,0.001299263446198962,47.35139465332031,51.06523299217224,0.028436069012195954,0.00047894776310360707,157,55
0.0005648951726423397,1715519341.0231948,0.0008582958559289753,51.65994143486023,55.373857736587524,0.02352117928754823,0.00029340068328663564,172,56
0.00032343257326830237,1715519346.198972,0.0004928798572800343,56.835729122161865,60.54963493347168,0.016920449630543614,0.0001694472840117319,190,57
0.00011761487508434467,1715519351.3798294,0.000203590397589642,62.01625037193298,65.73049235343933,0.010551960471363078,8.597552250529733e-05,208,58
2.475260960583945e-05,1715519357.422024,6.426905362443656e-05,68.05880212783813,71.77268695831299,0.004967780690334363,3.951644401859711e-05,229,59
6.107395853596589e-06,1715519364.0444713,2.5434211657017417e-05,74.68123364448547,78.39513421058655,0.0018796732456362083,1.9326815803420827e-05,252,60
3.4121365402771177e-06,1715519371.235726,1.3361892444549169e-05,81.87256097793579,85.58638906478882,0.001374620903506608,9.949755904272052e-06,277,61
1.5567656794431121e-06,1715519379.296931,7.0512807846653735e-06,89.93336939811707,93.64759397506714,0.0009533256298670173,5.494515105222261e-06,305,62
8.076153850401541e-07,1715519387.9245696,3.900525420175404e-06,98.56136703491211,102.27523255348206,0.0007609861978682294,3.09291003513525e-06,335,63
3.515890393163821e-07,1715519397.7025492,2.132999371395961e-06,108.33936190605164,112.05321216583252,0.0005927224620043505,1.781410332079579e-06,369,64
2.297038247934727e-07,1715519408.3384633,1.4814341239027797e-06,118.97483825683594,122.68912625312805,0.0005375606340561436,1.251730299109307e-06,406,65
1.858997837361081e-07,1715519419.8198547,1.2095263486838392e-06,130.45669078826904,134.17051768302917,0.0005086033709212336,1.023626564947731e-06,446,66
1.7178256675336731e-07,1715519432.7420735,1.0942020088372325e-06,143.37872958183289,147.09273648262024,0.0005072645557558608,9.224194420838651e-07,491,67
1.6923409551875733e-07,1715519446.795292,1.0433844310555607e-06,157.43187808990479,161.14595484733582,0.0005002052025530692,8.741503355368034e-07,540,68
1.6819106061797957e-07,1715519462.2766466,1.0006276647514715e-06,172.91347312927246,176.62730956077576,0.000493818529574487,8.324366041334919e-07,594,69
1.6717367152339016e-07,1715519479.1944416,9.601713474647582e-07,189.83081436157227,193.5451045036316,0.0004978388090591506,7.92997675941368e-07,653,70
1.6833477414036986e-07,1715519497.8158746,9.230645557350513e-07,208.45259594917297,212.16653752326965,0.0004997052299777029,7.547297815946815e-07,718,71
1.7014419056221771e-07,1715519518.4088075,8.857860031160863e-07,229.04554104804993,232.75947046279907,0.0005010014313126604,7.156418125538686e-07,790,72
1.6828781973091644e-07,1715519541.0020766,8.432453741257256e-07,251.6386523246765,255.35273957252502,0.0005021757166843502,6.749575543948092e-07,869,73
1.649439636914548e-07,1715519565.8515518,7.958505219528986e-07,276.48827862739563,280.202214717865,0.0004973236163042641,6.309065582614437e-07,956,74
1.545963011857211e-07,1715519593.2302053,7.31280895337245e-07,303.8667826652527,307.58086824417114,0.0004910057972158433,5.76684594151524e-07,1052,75
1.43016994047351e-07,1715519623.1921399,6.41293962750339e-07,333.82865166664124,337.54280281066895,0.00048595997212491296,4.98276968702988e-07,1157,76
1.1217504626570713e-07,1715519656.0252092,4.813723786620462e-07,366.6618902683258,370.37587213516235,0.00044665085268465486,3.6919733239633906e-07,1272,77
7.879568893899345e-08,1715519692.5518286,3.367509981221071e-07,403.1882858276367,406.90249156951904,0.000389730815735097,2.579553091831137e-07,1400,78
4.5510825794258364e-08,1715519732.2243726,1.8850964211866737e-07,442.86067366600037,446.575035572052,0.0003193326139646497,1.42998816324409e-07,1539,79
2.4302711890684304e-08,1715519776.1441908,8.700360134707159e-08,486.78058385849,490.4948537349701,0.00025188618938563304,6.270088945638729e-08,1693,80
2.8037575689759748e-09,1715519824.6166124,1.3529444624719243e-08,535.2531540393829,538.9672753810883,0.00011467486112025215,1.0725687055743269e-08,1863,81
5.682397704685756e-10,1715519877.6006107,2.5897023414319948e-09,588.2369801998138,591.9512736797333,5.470640040485668e-05,2.021462570963419e-09,2049,82
2.219058433446969e-10,1715519935.935219,8.179979471784795e-10,646.5717806816101,650.2858819961548,3.663023465905953e-05,5.960921038337826e-10,2254,83
8.335469199690617e-11,1715519999.9126558,3.050941045295706e-10,710.5491797924042,714.2633187770844,2.498707383268809e-05,2.2173941253266445e-10,2479,84
3.6223190656134466e-11,1715520070.4320726,1.18593262580114e-10,781.0684525966644,784.7827355861664,1.884934088613049e-05,8.237007192397953e-11,2727,85
1.916190760154192e-11,1715520148.0520272,5.828895156670227e-11,858.6885273456573,862.4026901721954,1.5190262841016259e-05,3.912704396516036e-11,3000,86
