loss_interior,loss_boundary,_timestamp,loss,step,time,_runtime,l2_error,_step
0.0019358872362352445,0.08453458087942127,1715516165.5228014,0.08647046811565652,42,1.702545166015625,5.42110538482666,0.2033705622494028,41
0.0002025333280004017,0.07879421584132859,1715516165.5599015,0.07899674916932899,46,1.739654779434204,5.458205461502075,0.24795566173382388,42
0.00038938951357314947,0.08431653164589757,1715516165.5968902,0.08470592115947072,50,1.7766454219818115,5.49519419670105,0.29006521237130856,43
0.008785394120338734,0.07026095474124641,1715516165.642576,0.07904634886158515,55,1.8223226070404053,5.540879964828491,0.1872699403189662,44
0.0022631483104253694,0.07389867384810576,1715516165.696505,0.07616182215853114,61,1.8763017654418945,5.594809055328369,0.22936728508079055,45
0.00010005329366997046,0.0817354725548281,1715516165.750596,0.08183552584849807,67,1.9303677082061768,5.648900032043457,0.26465206985754774,46
0.002643515562644227,0.07316997083572058,1715516165.8049424,0.0758134863983648,73,1.9846620559692383,5.703246355056763,0.19342027379923465,47
0.0022035812475351578,0.06821922914559742,1715516165.8874965,0.07042281039313257,81,2.067167282104492,5.785800457000732,0.21701679705429092,48
0.002599746933635734,0.06760315137562904,1715516165.9659886,0.07020289830926478,89,2.1455588340759277,5.864292621612549,0.25660279040804745,49
0.011863622892895243,0.05253148870932778,1715516166.05071,0.06439511160222303,98,2.230358362197876,5.949013948440552,0.17732749129157377,50
0.01418621998978289,0.03993055247580723,1715516166.133981,0.054116772465590116,107,2.313617706298828,6.03228497505188,0.12754627277802363,51
0.0012231391715099823,0.04231821130726641,1715516166.2326982,0.04354135047877639,118,2.41237211227417,6.131002187728882,0.1765115532098801,52
0.005973454518717073,0.019914552250624266,1715516166.3426213,0.02588800676934134,130,2.5221967697143555,6.240925312042236,0.13645539800224948,53
0.014787404491840546,0.0187487006814755,1715516166.461473,0.033536105173316046,143,2.641035795211792,6.359776973724365,0.09881894134369912,54
0.0058658976272100444,0.020439974349619253,1715516166.5909333,0.0263058719768293,157,2.770495653152466,6.489237308502197,0.08271642540474522,55
0.00536736863863234,0.010818533785444059,1715516166.7307005,0.016185902424076398,172,2.910284996032715,6.62900447845459,0.08515977691809533,56
0.003873912009316279,0.009969164423849942,1715516166.898695,0.013843076433166221,190,3.0782668590545654,6.796998977661133,0.09527504457479034,57
0.005919236572943436,0.007032118379607965,1715516167.0625412,0.0129513549525514,208,3.2421040534973145,6.960845232009888,0.053761808671933024,58
0.00213055714733033,0.0015273913014905761,1715516167.2495122,0.003657948448820906,229,3.4290759563446045,7.147816181182861,0.0687928132196556,59
0.00561977829706668,0.0008883316331489552,1715516167.4532168,0.006508109930215635,252,3.6328253746032715,7.351520776748657,0.020429332727218787,60
0.0015807146982743934,0.0007707163655226081,1715516167.672443,0.0023514310637970017,277,3.8520326614379883,7.570746898651123,0.029035116740061415,61
0.001468416762391327,0.0011626442399340316,1715516167.9331126,0.0026310610023253587,305,4.112635374069214,7.831416606903076,0.022418147534469912,62
0.0008017952380632696,0.0002076126730333156,1715516168.20727,0.0010094079110965853,335,4.386815786361694,8.105573892593384,0.03952966443987611,63
0.0011761757688473335,0.0003553148540222546,1715516168.5140364,0.001531490622869588,369,4.6935951709747314,8.41234040260315,0.026089940878839382,64
0.00033658951953098555,0.0005544922658096719,1715516168.861213,0.0008910817853406575,406,5.040907144546509,8.759516954421997,0.015507827554745614,65
0.0003078906481763666,0.0002289978220791415,1715516169.230861,0.000536888470255508,446,5.4103617668151855,9.129164934158325,0.023801529661358217,66
0.0002807014622789814,0.00016410836437533296,1715516169.6367624,0.00044480982665431434,491,5.81627345085144,9.535066366195679,0.015292825419222738,67
0.0001249246181930005,0.000117877228369872,1715516170.0797904,0.0002428018465628725,540,6.259307384490967,9.978094339370728,0.011206355760144079,68
9.139566558238145e-05,0.00012392044774908173,1715516170.5728097,0.00021531611333146317,594,6.752350091934204,10.471113681793213,0.012279063931026941,69
4.507214432520651e-05,7.899343961154071e-05,1715516171.1071029,0.00012406558393674724,653,7.286634922027588,11.005406856536865,0.008257502794015728,70
4.38471499707588e-05,4.534748842098941e-05,1715516171.678212,8.919463839174821e-05,718,7.857763767242432,11.576515913009644,0.007978363998178147,71
2.810547304400549e-05,2.975712513885852e-05,1715516172.3338993,5.786259818286401e-05,790,8.513392448425293,12.232203245162964,0.005263265869669951,72
2.2467877030133173e-05,1.9862254850490013e-05,1715516173.0542638,4.2330131880623185e-05,869,9.233808279037476,12.95256781578064,0.004455912473921043,73
1.8548241331258094e-05,1.0817795935602507e-05,1715516173.8179295,2.93660372668606e-05,956,9.997430086135864,13.716233491897583,0.003244302884194056,74
1.594963092808816e-05,6.2086844522841544e-06,1715516174.6887968,2.2158315380372314e-05,1052,10.868284463882446,14.587100744247437,0.002495803564690686,75
1.2717889540538563e-05,3.365068435656896e-06,1715516175.631025,1.608295797619546e-05,1157,11.810550928115845,15.529329061508179,0.001910050098405594,76
9.046241049460294e-06,2.640133112161946e-06,1715516176.6578503,1.168637416162224e-05,1272,12.837384223937988,16.556154251098633,0.0016939471781201923,77
6.508509158354563e-06,1.953251923693335e-06,1715516177.811193,8.461761082047898e-06,1400,13.990731716156006,17.70949697494507,0.001448556552677323,78
4.671165365168117e-06,1.5170487157914916e-06,1715516179.0715547,6.1882140809596084e-06,1539,15.250902652740479,18.969858646392822,0.0012566822773037627,79
3.3863662953107176e-06,1.1930232137755515e-06,1715516180.4568317,4.579389509086269e-06,1693,16.636255502700806,20.355135679244995,0.001104660137908241,80
2.6019979304524466e-06,9.309274687346483e-07,1715516181.962708,3.5329253991870948e-06,1863,18.142247915267944,21.86101198196411,0.0009728914022390415,81
2.119396903480989e-06,7.341985348316655e-07,1715516183.6617267,2.853595438312654e-06,2049,19.84128713607788,23.560030698776245,0.0008453478202550086,82
1.7863186273374048e-06,5.840447899646792e-07,1715516185.5590878,2.370363417302084e-06,2254,21.738771438598633,25.4573917388916,0.0007386065929412419,83
1.5190591949380062e-06,4.7255083105820014e-07,1715516187.6108227,1.9916100259962064e-06,2479,23.790361642837524,27.509126663208008,0.0006525216493624427,84
1.2864907606021007e-06,3.8885752076435417e-07,1715516189.8455372,1.6753482813664548e-06,2727,26.02502965927124,29.74384117126465,0.0005800345198544742,85
1.0846627660666731e-06,3.254319180266249e-07,1715516192.3552058,1.410094684093298e-06,3000,28.53471565246582,32.253509759902954,0.0005174358764092178,86
9.167087438967773e-07,2.773270652011594e-07,1715516195.053476,1.1940358090979366e-06,3299,31.233155727386475,34.95178008079529,0.00046417485588131507,87
7.805371793726608e-07,2.398547613297229e-07,1715516198.0609543,1.0203919407023836e-06,3629,34.24029874801636,37.95925831794739,0.000419506198936834,88
6.716728163608893e-07,2.0968849481333653e-07,1715516201.4078982,8.813613111742259e-07,3992,37.587167263031006,41.30620217323303,0.00038295131147831566,89
5.843794921462925e-07,1.845118570576782e-07,1715516205.0076687,7.688913492039707e-07,4391,41.187076568603516,44.905972719192505,0.00035312907009901794,90
5.138816589501119e-07,1.6297680296775808e-07,1715516208.9565902,6.7685846191787e-07,4831,45.136112213134766,48.854894161224365,0.0003283498444878708,91
4.571824362144451e-07,1.4443715856125642e-07,1715516213.294565,6.016195947757016e-07,5314,49.474069595336914,53.19286894798279,0.00030735694805079667,92
4.115010626314126e-07,1.2828872000366666e-07,1715516218.011847,5.397897826350793e-07,5845,54.19015550613403,57.91015100479126,0.0002890466320882288,93
3.7452448267107943e-07,1.1404423147483587e-07,1715516223.18968,4.885687141459153e-07,6429,59.36917424201965,63.08798408508301,0.00027260931208588973,94
3.441969815269384e-07,1.0129523588782056e-07,1715516228.9207337,4.4549221741475894e-07,7072,65.09999752044678,68.81903767585754,0.00025741902866938414,95
3.188160071179973e-07,8.976565800279508e-08,1715516235.2992513,4.085816651207924e-07,7779,71.47879576683044,75.19755530357361,0.00024305045914418852,96
2.969183951114009e-07,7.925371566861194e-08,1715516242.313961,3.761721107800129e-07,8557,78.49343585968018,82.21226501464844,0.00022919877104047776,97
2.7738628174180814e-07,6.96542594723134e-08,1715516250.066966,3.4704054121412153e-07,9413,86.2464668750763,89.96527004241943,0.00021570982909281796,98
2.594109692161006e-07,6.092282317843422e-08,1715516258.5542064,3.203337923945348e-07,10354,94.73340487480164,98.45251035690308,0.00020254163173839633,99
2.42419021035163e-07,5.302916301669659e-08,1715516267.826702,2.954481840518596e-07,11389,104.00623846054077,107.72500610351562,0.0001896992677815235,100
2.2605351456856457e-07,4.595176810383582e-08,1715516278.066279,2.7200528267240037e-07,12528,114.24575853347778,117.96458292007446,0.00017722223871646502,101
2.101351806240146e-07,3.966985130997337e-08,1715516289.2944858,2.49805031933988e-07,13781,125.47367572784424,129.19278979301453,0.0001651703521111832,102
1.9459977285190503e-07,3.4149594876436076e-08,1715516301.7070122,2.287493677283411e-07,15159,137.8864631652832,141.60531616210938,0.0001535958522664696,103
1.7945240025582222e-07,2.93422487306478e-08,1715516315.3591,2.0879464898647e-07,16675,151.53859663009644,155.257404088974,0.0001425309726531934,104
1.6476049018468275e-07,2.5194827856371475e-08,1715516330.2780495,1.8995531804105423e-07,18342,166.45729041099548,170.17635345458984,0.00013200406764508747,105
1.505960752003801e-07,2.1643441558113227e-08,1715516346.7111883,1.7223951675849334e-07,20177,182.8907105922699,186.60949230194092,0.00012201736224858575,106
1.3707641979255432e-07,1.863185867729187e-08,1715516364.734638,1.557082784698462e-07,22194,200.9141128063202,204.63294196128845,0.00011259273881466636,107
1.242766817264451e-07,1.609533522553912e-08,1715516384.3244956,1.4037201695198423e-07,24414,220.50376439094543,224.22279953956604,0.00010372403385364418,108
1.1228987674893009e-07,1.3978050603394459e-08,1715516405.913026,1.2626792735232455e-07,26855,242.09255123138428,245.81133008003235,9.542921764084209e-05,109
1.0117034512153932e-07,1.222301672521532e-08,1715516429.8874066,1.1339336184675464e-07,29540,266.06684851646423,269.7857105731964,8.771697414715065e-05,110
9.095081998310453e-08,1.077678844666681e-08,1715516456.3582177,1.0172760842977134e-07,32494,292.5374855995178,296.25652170181274,8.060003678492201e-05,111
8.1639904809534e-08,9.589106474846268e-09,1715516485.3886697,9.122901128438026e-08,35744,321.56815671920776,325.2869737148285,7.409082914107229e-05,112
7.32240589456068e-08,8.613130879992363e-09,1715516517.4083962,8.183718982559917e-08,39318,353.58764839172363,357.3067002296448,6.819708935839975e-05,113
6.56593057201841e-08,7.80473614096157e-09,1715516552.6560135,7.346404186114567e-08,43250,388.8354797363281,392.55431747436523,6.290857975422252e-05,114
5.8890032596456465e-08,7.125052751947881e-09,1715516591.0282855,6.601508534840435e-08,47575,427.207603931427,430.92658948898315,5.8203041456035766e-05,115
5.284830536113165e-08,6.540595899776206e-09,1715516633.5499325,5.9388901260907854e-08,52332,469.72934579849243,473.4482364654541,5.4040623484614785e-05,116
4.745957336377373e-08,6.02400221809981e-09,1715516679.9403675,5.3483575581873536e-08,57566,516.1195991039276,519.8386714458466,5.036611656956502e-05,117
4.265473607317715e-08,5.554966080912865e-09,1715516731.0356627,4.8209702154090014e-08,63322,567.2151505947113,570.9339666366577,4.711880625617475e-05,118
3.8364897981149606e-08,5.119098852031306e-09,1715516787.4663763,4.3483996833180914e-08,69654,623.6455461978912,627.3646802902222,4.423278438837372e-05,119
3.4529158003441775e-08,4.707670411182593e-09,1715516849.3687172,3.923682841462437e-08,76620,685.5480289459229,689.2670211791992,4.164683213607662e-05,120
3.109461707382369e-08,4.3164122311718426e-09,1715516917.6961846,3.541102930499553e-08,84281,753.8753690719604,757.594488620758,3.9308203369813974e-05,121
2.8012049103531476e-08,3.943758900034186e-09,1715516993.0150347,3.195580800356566e-08,92710,829.1944200992584,832.9133386611938,3.717181245649663e-05,122
2.5240653207872774e-08,3.5902323753045785e-09,1715517075.3767529,2.8830885583177352e-08,101980,911.5560207366943,915.2750568389893,3.520379039312939e-05,123
2.2811162135677804e-08,3.2661762177553434e-09,1715517163.8226433,2.6077338353433147e-08,111869,1000.001855134964,1003.720947265625,3.34275517664153e-05,124
