l2_error,loss_boundary,_step,step,_timestamp,time,_runtime,loss_interior,loss
0.13921036155110297,0.03694607872330929,41,42,1715515325.343409,1.6594035625457764,5.332147121429443,0.014176281633235248,0.051122360356544536
0.14341957388008975,0.0350490278280352,42,46,1715515325.3794544,1.695422649383545,5.368192434310913,0.008109974037164923,0.04315900186520012
0.12832560228947243,0.03367817341507637,43,50,1715515325.4153402,1.7313413619995117,5.404078245162964,0.0035089127007135543,0.03718708611578992
0.10381685203284438,0.036633261170608,44,55,1715515325.4597042,1.7756993770599365,5.448442220687866,0.0072644437723906954,0.043897704942998696
0.08980833246891906,0.028632120655609532,45,61,1715515325.5171657,1.828988790512085,5.505903720855713,0.0058000713273770555,0.03443219198298659
0.07554619711483924,0.019732411584967576,46,67,1715515325.5718095,1.8877732753753662,5.560547590255737,0.0051075847496498995,0.024839996334617476
0.09586440708369166,0.013698980624414284,47,73,1715515325.625588,1.941490888595581,5.614326000213623,0.005112277190659576,0.01881125781507386
0.06856932234187267,0.009664443391919358,48,81,1715515325.6970043,2.0129122734069824,5.685742378234863,0.004786050956457207,0.014450494348376565
0.06622095015881364,0.008745979495900608,49,89,1715515325.768372,2.0842528343200684,5.757110118865967,0.0024558031434965643,0.011201782639397173
0.06222626172995019,0.007112217452341203,50,98,1715515325.8470893,2.1629254817962646,5.835827350616455,0.001603457021587586,0.00871567447392879
0.06750118663312853,0.005653460437801159,51,107,1715515325.9260964,2.24196457862854,5.914834499359131,0.0011423944077715259,0.006795854845572685
0.10850922638974074,0.005222110433862223,52,118,1715515326.0211394,2.337108612060547,6.009877443313599,0.002561678315965277,0.0077837887498275
0.06175212184621133,0.0031267491793741165,53,130,1715515326.1255808,2.4414734840393066,6.11431884765625,0.0014253125150429143,0.00455206169441703
0.037758533141037755,0.0019243521515083881,54,143,1715515326.240425,2.556313991546631,6.22916316986084,0.00047361895552938584,0.002397971107037774
0.04006445973819272,0.0010951965781999108,55,157,1715515326.3616478,2.6775412559509277,6.350385904312134,0.0009079176957952198,0.0020031142739951307
0.03284370763815657,0.0012997360323941884,56,172,1715515326.4952588,2.8111205101013184,6.483996868133545,0.0009233093168577841,0.0022230453492519727
0.0335995697369053,0.0006973614921354401,57,190,1715515326.6503303,2.9661617279052734,6.639068365097046,0.0004948130484757399,0.00119217454061118
0.02343272990219374,0.0004936228603058334,58,208,1715515326.8069081,3.122718095779419,6.7956461906433105,0.0004525321565769678,0.0009461550168828012
0.07290857855810023,0.002531055423936258,59,229,1715515326.9883072,3.3042542934417725,6.977045297622681,0.0031993993425151403,0.005730454766451398
0.0235865466231043,0.00036632760996707913,60,252,1715515327.1865427,3.5024354457855225,7.175280809402466,0.00022286313755022158,0.0005891907475173007
0.01622286167131254,0.0002422862626643911,61,277,1715515327.4042375,3.720045328140259,7.392975568771362,0.00020703791153338976,0.00044932417419778084
0.013796345900691632,0.00018362306111463817,62,305,1715515327.6462033,3.962070941925049,7.634941339492798,0.00016386423261512703,0.0003474872937297652
0.12279443547965854,0.003911274395894811,63,335,1715515327.905851,4.221732139587402,7.894588947296143,0.002721413882044289,0.0066326882779391
0.01296415158835408,0.00017217457073956787,64,369,1715515328.1999388,4.515820026397705,8.188676834106445,0.00015637859734081569,0.0003285531680803836
0.010364769223625237,0.00010164052609270612,65,406,1715515328.5226507,4.838454484939575,8.511388778686523,0.00012244312312795284,0.00022408364922065898
0.00898667773850788,8.350275710296736e-05,66,446,1715515328.8705218,5.1863930225372314,8.859259843826294,0.00010131974380501958,0.00018482250090798692
0.009117733346494366,9.22828517374177e-05,67,491,1715515329.258687,5.57453989982605,9.247425079345703,0.00016785407921721403,0.00026013693095463175
0.007651010903657489,5.781964357548578e-05,68,540,1715515329.6827068,5.998502731323242,9.6714448928833,7.952614722205043e-05,0.0001373457907975362
0.006615156343117809,4.1241700716920455e-05,69,594,1715515330.1474154,6.463160753250122,10.13615345954895,6.737400013610366e-05,0.00010861570085302411
0.010575223467747348,7.107918896224886e-05,70,653,1715515330.6571991,6.973007440567017,10.645937204360962,9.196697849328823e-05,0.0001630461674555371
0.0055510656565864016,2.8678900760985178e-05,71,718,1715515331.2209675,7.53683876991272,11.209705591201782,6.140330632261497e-05,9.008220708360015e-05
0.008567480195485085,6.124840129324917e-05,72,790,1715515331.8411667,8.157002210617065,11.829904794692993,5.7749012197454254e-05,0.00011899741349070343
0.004696871063236746,2.050387510826612e-05,73,869,1715515332.5220363,8.837846279144287,12.510774374008179,4.7462344043642866e-05,6.796621915190899e-05
0.0035755625627771144,1.1622293145567879e-05,74,956,1715515333.2771811,9.592970132827759,13.265919208526611,3.803191193939163e-05,4.965420508495951e-05
0.01609342823547987,8.828234498755655e-05,75,1052,1715515334.103553,10.419401168823242,14.092291116714478,0.00012405060984237292,0.00021233295482992948
0.0033694391969665578,1.0805094210948058e-05,76,1157,1715515335.0112805,11.327083826065063,15.00001859664917,2.7333152836905008e-05,3.813824704785307e-05
0.004894124846934334,5.115498110240834e-05,77,1272,1715515335.9985533,12.314377307891846,15.98729133605957,3.878702888516072e-05,8.994200998756907e-05
0.0024675679129167313,5.775733020294648e-06,78,1400,1715515337.1013997,13.417224168777466,17.090137720108032,1.9176476220481124e-05,2.4952209240775772e-05
0.0016263848422121844,2.589141982426546e-06,79,1539,1715515338.2915525,14.607308626174927,18.280290603637695,1.1946995909534574e-05,1.4536137891961119e-05
0.003059022107478177,1.1215142614598201e-05,80,1693,1715515339.6235127,15.939327955245972,19.612250804901123,1.4628869699987436e-05,2.5844012314585636e-05
0.0013837736703747985,1.9186710679302316e-06,81,1863,1715515341.0928447,17.408583879470825,21.08158278465271,8.44552958900946e-06,1.036420065693969e-05
0.0023867317340813404,5.333961533600599e-06,82,2049,1715515342.7055438,19.021360397338867,22.694281816482544,1.415852198586187e-05,1.9492483519462467e-05
0.0010459277321022346,1.1488165930777772e-06,83,2254,1715515344.4814987,20.79728126525879,24.470236778259277,7.3613829357689e-06,8.510199528846677e-06
0.0014335890230365738,1.8517275769004744e-06,84,2479,1715515346.424477,22.740288972854614,26.413215160369873,8.154801057730282e-06,1.0006528634630757e-05
0.0005561024402646898,3.871990433146983e-07,85,2727,1715515348.6020696,24.91787576675415,28.590807676315308,5.828424390205968e-06,6.215623433520666e-06
0.004390361045498051,0.00010534724178609579,86,3000,1715515350.9945638,27.310131072998047,30.983301877975464,0.00015535146013871874,0.0002606987019248145
0.0014113377860357499,1.1358301650250915e-06,87,3299,1715515353.5907922,29.906514406204224,33.579530239105225,6.7762062823451026e-06,7.912036447370194e-06
0.03793714564502141,0.0004009808094859426,88,3629,1715515356.440589,32.75639867782593,36.4293270111084,0.0002594113679945951,0.0006603921774805377
0.0029372124871962805,2.3097633383978023e-06,89,3992,1715515359.5476136,35.863442182540894,39.536351680755615,7.754806129117419e-06,1.0064569467515221e-05
0.0005551010171164633,4.1815490925510164e-07,90,4391,1715515362.9876876,39.30347204208374,42.976425647735596,5.1061490120676055e-06,5.524303921322708e-06
0.0007724572434929197,1.0047788600202361e-06,91,4831,1715515366.7832477,43.09899067878723,46.77198576927185,4.993091179328161e-06,5.997870039348397e-06
0.013872628731989524,0.0001332610834519492,92,5314,1715515370.9251778,47.240779399871826,50.91391587257385,9.582323099443892e-05,0.00022908431444638812
0.0010578070112573091,3.0496110747057323e-06,93,5845,1715515375.4881215,51.803829193115234,55.47685956954956,1.0215953093211398e-05,1.3265564167917132e-05
0.005179517862969259,1.081599802904075e-05,94,6429,1715515380.495331,56.81103014945984,60.48406910896301,4.949118404967128e-05,6.030718207871203e-05
0.0011042245604243612,6.058134044686049e-06,95,7072,1715515386.041298,62.357133865356445,66.03003597259521,7.041107796758357e-06,1.3099241841444407e-05
0.0029834103987133216,1.135761881545439e-05,96,7779,1715515392.124,68.43979358673096,72.1127381324768,2.825377847442559e-05,3.961139728987998e-05
0.002334351664429945,7.2518747147925284e-06,97,8557,1715515398.7911403,75.10674118995667,78.77987837791443,3.883983581384478e-05,4.609171052863731e-05
0.0012872247966331963,6.504788375191655e-07,98,9413,1715515406.1517076,82.46750402450562,86.14044570922852,2.379992415467017e-06,3.030471252986182e-06
0.004123341401400691,1.996659524625403e-05,99,10354,1715515414.2301967,90.54601383209229,94.2189347743988,0.00017436399189762672,0.00019433058714388076
0.0023933617011566853,1.3983516886363342e-06,100,11389,1715515423.1038227,99.41961812973022,103.09256076812744,4.536008526715593e-06,5.9343602153519275e-06
0.0019644539917228494,7.7071347475549e-06,101,12528,1715515432.8959873,109.2115375995636,112.88472533226013,5.367551301539708e-06,1.3074686049094608e-05
0.0012244135885487518,1.1203089073904198e-06,102,13781,1715515443.6903684,120.0062038898468,123.67910647392273,1.888299630512802e-06,3.008608537903222e-06
0.0139638036737857,5.9198771468626325e-05,103,15159,1715515455.5557404,131.87149477005005,135.54447841644287,0.00012171271105296112,0.00018091148252158743
0.001541010192045436,9.434043005276482e-07,104,16675,1715515468.5529544,144.8687047958374,148.54169249534607,6.315090474579213e-06,7.258494775106861e-06
0.001697904430005661,7.955413211184883e-06,105,18342,1715515482.8615255,159.17708611488342,162.85026359558105,8.884273052428852e-05,9.679814373547341e-05
0.0007540636160508394,5.202356692816614e-07,106,20177,1715515498.6515539,174.96736860275269,178.640291929245,7.189710510455171e-06,7.709946179736832e-06
0.0023052337627496697,3.286894463252905e-06,107,22194,1715515515.9623272,192.27782773971558,195.95106530189514,1.3975782185609317e-05,1.726267664886222e-05
0.0037756712293225904,1.0800237084691987e-05,108,24414,1715515535.0614622,211.3772268295288,215.05020022392273,4.9941878565574894e-05,6.074211565026688e-05
0.0021586664453651034,1.467269764582655e-06,109,26855,1715515555.9734828,232.28898763656616,235.9622209072113,3.123552962157428e-05,3.270279938615693e-05
0.0070308534251259025,5.3318566259102556e-05,110,29540,1715515579.0996943,255.41548800468445,259.0884323120117,2.9114939761192123e-05,8.243350602029468e-05
0.00040820083489172303,3.908048378665972e-07,111,32494,1715515604.5092573,280.8248198032379,284.4979953765869,8.23583867868422e-07,1.2143887057350192e-06
0.003716327129248413,1.1637861412858989e-05,112,35744,1715515632.389009,308.7047383785248,312.3777470588684,1.4977521861246194e-06,1.3135613598983608e-05
0.002347840006672734,5.5775836488272265e-06,113,39318,1715515663.0035794,339.3193094730377,342.9923174381256,1.6428383359664857e-05,2.2005967008492083e-05
0.0007537575739979747,3.754817749469274e-07,114,43250,1715515696.7716455,373.08722710609436,376.76038360595703,3.406849150862456e-07,7.16166690033173e-07
0.0014305427074559351,2.705860714135602e-06,115,47575,1715515734.078697,410.3941946029663,414.0674350261688,1.7930410482871773e-05,2.0636271197007377e-05
0.0019343547481892496,4.857518951827815e-07,116,52332,1715515775.1916215,451.5071349143982,455.1803596019745,2.954084040063529e-05,3.0026592295818074e-05
0.0002771434387116131,4.412834919342542e-08,117,57566,1715515820.250065,496.56554222106934,500.23880314826965,1.8753232388689466e-07,2.3166067308032006e-07
0.0004293846541685421,8.308062149103616e-08,118,63322,1715515869.6651475,545.9807269573212,549.653885602951,6.167214996393273e-07,6.998021211303634e-07
0.00015197294465914092,4.710144472559517e-08,119,69654,1715515924.5398157,600.855295419693,604.5285537242889,3.0975336677574296e-07,3.5685481150133816e-07
0.0004744681694423163,3.88834848787546e-07,120,76620,1715515984.330092,660.6456415653229,664.3188300132751,9.827539748716753e-07,1.3715888236592213e-06
0.00016646465738732072,3.8721614693801407e-07,121,84281,1715516050.0055304,726.3210887908936,729.9942684173584,9.260125147285014e-07,1.3132286616665155e-06
0.0011236498974217229,5.626072822082515e-07,122,92710,1715516122.2162514,798.5318245887756,802.2049894332886,8.031879382058334e-07,1.365795220414085e-06
0.00402664600872983,1.2496783233007573e-05,123,101980,1715516202.0841928,878.3996398448944,882.0729308128357,2.3133486308914054e-05,3.563026954192163e-05
0.002649823537090322,3.133136153600295e-06,124,112178,1715516289.6326096,965.9469318389893,969.6213476657867,3.985994185528451e-06,7.119130339128746e-06
0.00014700150042732887,4.218080218818445e-08,125,116134,1715516323.6902387,1000.0057458877563,1003.6789767742157,1.5481764790560471e-07,1.9699845009378917e-07
