l2_error,loss_boundary,_timestamp,loss_interior,time,_runtime,_step,loss,step
0.0020518057496188877,3.801952179227299e-06,1715635516.3100033,4.169926872606638e-06,182.25580501556396,185.96415328979492,49,7.971879051833937e-06,89
0.0018750291361482683,2.9364937661889424e-06,1715635534.6230645,3.1904728848225042e-06,200.569153547287,204.27721452713013,50,6.126966651011447e-06,98
0.0017434737677346638,2.745483607043046e-06,1715635553.0191686,2.941431424163717e-06,218.9651870727539,222.67331862449646,51,5.686915031206763e-06,107
0.0015898154548887773,2.106927481792251e-06,1715635575.505457,2.4528411203715833e-06,241.45118689537048,245.15960693359375,52,4.559768602163834e-06,118
0.0015213394841979886,1.727509695977356e-06,1715635600.1441681,2.6801923495153898e-06,266.0901029109955,269.7983181476593,53,4.407702045492746e-06,130
0.0014182444721512854,1.7628463397185583e-06,1715635626.916376,2.168739515786201e-06,292.8621470928192,296.5705261230469,54,3.9315858555047594e-06,143
0.0012825308276994856,1.5039633613710344e-06,1715635655.5411527,1.922355198966931e-06,321.4869022369385,325.19530272483826,55,3.4263185603379654e-06,157
0.0011779699486273141,1.0038657485782828e-06,1715635686.1427157,1.6151649393034764e-06,352.0887608528137,355.7968657016754,56,2.6190306878817595e-06,172
0.0011472324585236518,1.081850063163357e-06,1715635721.3112931,1.36092613542711e-06,387.2570424079895,390.96544313430786,57,2.442776198590467e-06,190
0.0010643343678151528,9.478148512991436e-07,1715635754.3848832,1.153841041961161e-06,420.3307054042816,424.03903317451477,58,2.1016558932603048e-06,208
0.0009953720827688443,8.632257628448145e-07,1715635792.8325238,1.0243316033558015e-06,458.77850317955017,462.4866738319397,59,1.887557366200616e-06,229
0.000945813293902943,7.538090062283824e-07,1715635832.5813391,9.542670847493888e-07,498.5271940231323,502.23548913002014,60,1.7080760909777713e-06,252
0.0009107050337187221,6.85774776830405e-07,1715635874.3750587,9.961803426424397e-07,540.3207676410675,544.0292086601257,61,1.6819551194728448e-06,277
0.0008770906773657859,5.918778349409141e-07,1715635920.594203,9.101106214098067e-07,586.5399127006531,590.2483530044556,62,1.5019884563507208e-06,305
0.0008138543164255908,5.594606123396003e-07,1715635968.4787984,7.431274712798174e-07,634.424521446228,638.1329483985901,63,1.3025880836194177e-06,335
0.0008022613941534736,5.512407471918511e-07,1715636000.3442292,6.817334894217896e-07,666.2899792194366,669.9983792304993,64,1.2329742366136407e-06,369
0.0007861486146927586,5.682226070536526e-07,1715636048.7605035,6.659692052320449e-07,714.7062513828278,718.4146535396576,65,1.2341918122856976e-06,406
0.0007589059529459363,4.7139895291111576e-07,1715636096.6779203,6.816629608296435e-07,762.623560667038,766.332070350647,66,1.1530619137407594e-06,446
0.0007293072714422915,4.7234474468999045e-07,1715636143.6307788,6.137208368995494e-07,809.5764491558075,813.2849287986755,67,1.0860655815895398e-06,491
0.0007128307333008878,4.6912331655837674e-07,1715636187.978428,5.755234978803808e-07,853.9240748882294,857.6325778961182,68,1.0446468144387575e-06,540
0.0006945943052170067,4.0373685470157125e-07,1715636243.508749,5.492593930562671e-07,909.4544153213501,913.162899017334,69,9.529962477578383e-07,594
0.0006812065974580224,3.6255021031908715e-07,1715636294.5857024,5.22402173501351e-07,960.5314402580261,964.2398524284363,70,8.849523838204382e-07,653
0.0006742175166556066,4.0770805510258504e-07,1715636348.2300222,4.5471477854416546e-07,1014.1758131980896,1017.8841722011566,71,8.624228336467504e-07,718
0.0006693388261463799,3.9614203247431623e-07,1715636409.7086,4.819301782763933e-07,1075.654392004013,1079.3627500534058,72,8.780722107507095e-07,790
0.0006447900467718382,3.189198574927899e-07,1715636464.824717,4.3259282101041184e-07,1130.7704989910126,1134.4788670539856,73,7.515126785032017e-07,869
0.0006380044089417081,3.60869666638317e-07,1715636499.8378985,4.677109468006236e-07,1165.783680677414,1169.4920485019684,74,8.285806134389406e-07,956
0.0006365224288947816,3.6723081107264215e-07,1715636518.0460508,4.1125693918980855e-07,1183.9919891357422,1187.7002007961273,75,7.784877502624507e-07,1052
0.0006365224288947816,3.773311809242812e-07,1715636530.2210102,4.46980013257443e-07,1196.166745185852,1199.8751602172852,76,8.243111941817242e-07,1157
0.0006365224288947816,3.5451022036693385e-07,1715636543.6133626,4.009925057994567e-07,1209.5593988895416,1213.2675125598907,77,7.555027261663906e-07,1272
0.0006365224288947816,3.43018367403071e-07,1715636558.465985,4.522529825344501e-07,1224.4119582176208,1228.1201350688934,78,7.952713499375211e-07,1400
0.0006365224288947816,3.548078164436877e-07,1715636574.599809,4.347389582620619e-07,1240.5454931259155,1244.253958940506,79,7.895467747057496e-07,1539
0.0006365224288947816,3.7993961089654934e-07,1715636592.4814034,4.141759736858589e-07,1258.4274373054504,1262.1355533599854,80,7.941155845824082e-07,1693
0.0006365224288947816,3.495720445201859e-07,1715636612.2237484,4.0033376000877893e-07,1278.1696512699127,1281.8778984546661,81,7.499058045289648e-07,1863
0.0006365224288947816,3.3817588961843436e-07,1715636633.808964,4.4702946948172016e-07,1299.7547545433044,1303.4631140232086,82,7.852053591001545e-07,2049
0.0006365224288947816,3.8571425989922915e-07,1715636657.597475,4.555732424104524e-07,1323.5435025691986,1327.2516250610352,83,8.412875023096816e-07,2254
0.0006365224288947816,3.739524534889333e-07,1715636683.6865036,3.926859996927565e-07,1349.632199048996,1353.3406536579132,84,7.666384531816898e-07,2479
0.0006365224288947816,3.626551257708711e-07,1715636712.4898481,4.6220623502543545e-07,1378.4357872009277,1382.1439981460571,85,8.248613607963066e-07,2727
0.0006365224288947816,3.39459020805302e-07,1715636744.1733057,4.3856058345421393e-07,1410.119098186493,1413.8274557590485,86,7.780196042595159e-07,3000
0.0006365224288947816,4.1809996892640354e-07,1715636778.8454428,4.299422400491964e-07,1444.791181087494,1448.499592781067,87,8.480422089755999e-07,3299
0.0006365224288947816,3.592404686138248e-07,1715636817.1853101,3.896676714348684e-07,1483.1308720111847,1486.8394601345062,88,7.489081400486932e-07,3629
0.0006365224288947816,3.598719542658614e-07,1715636859.2424586,4.616642708429776e-07,1525.188146352768,1528.8966085910797,89,8.21536225108839e-07,3992
0.0006365224288947816,3.362033360593896e-07,1715636905.5142715,5.154141793013094e-07,1571.4599437713623,1575.1684215068817,90,8.51617515360699e-07,4391
0.0006365224288947816,3.719337040470626e-07,1715636956.486606,4.841726576011814e-07,1622.4323723316193,1626.1407558918,91,8.56106361648244e-07,4831
0.0006365224288947816,3.60416268862698e-07,1715637012.3707235,4.5603253046543355e-07,1678.3163349628448,1682.024873495102,92,8.164487993281315e-07,5314
0.0006365224288947816,3.6350954787589486e-07,1715637073.9613776,4.0679415641504603e-07,1739.9070954322815,1743.6155276298523,93,7.703037042909409e-07,5845
0.0006365224288947816,3.5563420213611334e-07,1715637141.7011275,4.369580001799528e-07,1807.6468348503113,1811.3552775382996,94,7.925922023160661e-07,6429
0.0006365224288947816,4.058936676021144e-07,1715637216.2808428,4.5448286409566013e-07,1882.226577758789,1885.9349927902222,95,8.603765316977745e-07,7072
0.0006365224288947816,3.87572826294067e-07,1715637298.325418,4.048628539174849e-07,1964.2710506916046,1967.9795680046082,96,7.92435680211552e-07,7779
0.0006365224288947816,3.235912634691468e-07,1715637388.5012124,4.48770440155724e-07,2054.4468739032745,2058.15536236763,97,7.723617036248708e-07,8557
0.0006365224288947816,3.9247263753649394e-07,1715637487.659093,4.6856898197936806e-07,2153.6047356128693,2157.3132429122925,98,8.61041619515862e-07,9413
0.0006365224288947816,3.7913250083975153e-07,1715637596.7318544,4.411477582895546e-07,2262.677610874176,2266.386004447937,99,8.202802591293061e-07,10354
0.0006365224288947816,3.6474111746176234e-07,1715637716.7522008,4.557216122574166e-07,2382.697902441025,2386.406350851059,100,8.20462729719179e-07,11389
0.0006365224288947816,3.763818207396623e-07,1715637848.8814883,4.5753166770907e-07,2514.82718873024,2518.535638332367,101,8.339134884487322e-07,12528
0.0006365224288947816,3.414218700618769e-07,1715637994.095651,4.225021303209276e-07,2660.04133105278,2663.7498009204865,102,7.639240003828045e-07,13781
0.0006365224288947816,3.62464777645331e-07,1715638153.7703664,4.375894625356213e-07,2819.7160952091217,2823.424516439438,103,8.000542401809523e-07,15159
0.0006365224288947816,3.8373065867922303e-07,1715638329.3874676,3.974017006825975e-07,2995.3331274986267,2999.0416176319122,104,7.811323593618205e-07,16675
0.0006365224288947816,3.72730024626114e-07,1715638522.2415376,4.241999403982986e-07,3188.1872930526733,3191.8956875801086,105,7.969299650244127e-07,18342
0.0006365224288947816,4.055378591257228e-07,1715638734.6367857,4.813656023607453e-07,3400.582471370697,3404.290935754776,106,8.869034614864681e-07,20177
0.0006365224288947816,3.8018640105296316e-07,1715638967.8322036,4.660623940191616e-07,3633.7779607772827,3637.486353635788,107,8.462487950721248e-07,22194
0.0006365224288947816,3.7364979890539545e-07,1715639224.7895339,4.1092908331883326e-07,3890.7352697849274,3894.443683862686,108,7.845788822242287e-07,24414
0.0006365224288947816,3.769359014731759e-07,1715639507.0775495,4.1485979008389753e-07,4173.023266077042,4176.731699466705,109,7.917956915570734e-07,26855
0.0006365224288947816,3.5527300506111986e-07,1715639817.5782924,4.5696504904936e-07,4483.524040937424,4487.232442378998,110,8.122380541104798e-07,29540
0.0006365224288947816,4.043296016296526e-07,1715640159.4308767,4.71603807193819e-07,4825.37663269043,4829.085026741028,111,8.759334088234716e-07,32494
0.0006365224288947816,3.6068869222070836e-07,1715640535.2340035,4.574022845290102e-07,5201.179732561111,5204.888153553009,112,8.180909767497185e-07,35744
0.0006365224288947816,3.724790101800675e-07,1715640949.1113381,4.192256330935119e-07,5615.05702829361,5618.765488147736,113,7.917046432735794e-07,39318
0.0006365224288947816,3.648566532610543e-07,1715641334.1111972,4.266378989677722e-07,6000.056945800781,6003.765347242355,114,7.914945522288265e-07,42657
