_runtime,time,_step,_timestamp,loss_boundary,loss_interior,loss,step,l2_error
11.68106198310852,6.866522550582886,42,1715604393.468831,0.07714666468084735,0.0072002309991745445,0.0843468956800219,46,0.34029049775135845
12.07222032546997,7.257631301879883,43,1715604393.8599894,0.07356890822620986,0.006226893817969661,0.07979580204417952,50,0.3402397131314235
12.556568384170532,7.7421958446502686,44,1715604394.3443375,0.07192410340786484,0.004261880913465391,0.07618598432133024,55,0.33955400058779606
13.133846998214722,8.319501161575317,45,1715604394.921616,0.06962212148578843,0.002498550359000661,0.0721206718447891,61,0.34155337043236883
13.71723985671997,8.903883695602417,46,1715604395.505009,0.07462941788442061,0.0018451870544076527,0.07647460493882827,67,0.3406325898229949
14.29451608657837,9.479946374893188,47,1715604396.0822852,0.0707324359292036,0.001998391789315328,0.07273082771851892,73,0.33665918438789283
15.058071613311768,10.24283242225647,48,1715604396.8458407,0.06572029433283288,0.002170085334451403,0.06789037966728428,81,0.3333962919423653
15.821377038955688,11.006852149963379,49,1715604397.609146,0.06704151121972317,0.001611539292910167,0.06865305051263333,89,0.3307128635143567
16.67825150489807,11.863543033599854,50,1715604398.4660206,0.07096681422236507,0.0012118655078058455,0.07217867973017092,98,0.32731722987116213
17.533021688461304,12.71854543685913,51,1715604399.3207908,0.06767970388758378,0.001397255798295524,0.0690769596858793,107,0.32146858277981577
18.575013637542725,13.760464668273926,52,1715604400.3627827,0.06047715921822824,0.001360388684690274,0.06183754790291851,118,0.3148995575749133
19.709234714508057,14.893325328826904,53,1715604401.4970038,0.05753657755294081,0.0013815647842887688,0.05891814233722958,130,0.305987282361533
20.942020416259766,16.127367734909058,54,1715604402.7297895,0.0535631170274026,0.0014872670451511513,0.055050384072553755,143,0.29476457621505736
22.261549949645996,17.44689702987671,55,1715604404.049319,0.05076985886285344,0.0019094423294445518,0.052679301192297995,157,0.2803360565406809
23.67287802696228,18.85808563232422,56,1715604405.460647,0.04270630132043219,0.002762206531511643,0.04546850785194383,172,0.2627061796419039
25.363930225372314,20.54931902885437,57,1715604407.1516993,0.03499058494498136,0.003965919137022007,0.038956504082003365,190,0.23934919062611187
