_runtime,_timestamp,loss_interior,_step,l2_error,loss_boundary,step,loss,time
12.152297973632812,1715610596.419434,0.01285064271576081,42,0.32530699915376016,0.07198121706983901,46,0.08483185978559982,6.995779037475586
12.54717493057251,1715610596.814311,0.010907221353554755,43,0.30320913301396846,0.06032243897306749,50,0.07122966032662224,7.390429258346558
13.039422273635864,1715610597.3065584,0.004615318196048565,44,0.2949762944643932,0.05601244545760919,55,0.060627763653657754,7.882076025009155
13.621176481246948,1715610597.8883126,0.000512540398316326,45,0.27414298406555276,0.04654150656675678,61,0.0470540469650731,8.462315082550049
14.202564477920532,1715610598.4697006,0.0004910501696145464,46,0.245481177106966,0.040270128753051714,67,0.04076117892266626,9.048315525054932
14.782659530639648,1715610599.0497956,0.0013683121212416489,47,0.21357522945197338,0.02957607829372175,73,0.0309443904149634,9.62697148323059
15.54917287826538,1715610599.816309,0.004489834492958213,48,0.17254378287358527,0.01981324628198994,81,0.024303080774948155,10.391403913497925
16.315106868743896,1715610600.582243,0.007384861085046947,49,0.15751698557594906,0.018447261130646122,89,0.02583212221569307,11.15779185295105
17.180574655532837,1715610601.4477108,0.0053790852168624495,50,0.15913594565617775,0.017997543430883285,98,0.023376628647745736,12.023658752441406
18.0403950214386,1715610602.307531,0.0030245339231683003,51,0.16144337252651508,0.018718674260399772,107,0.021743208183568074,12.876112937927246
19.08721351623535,1715610603.3543496,0.0019522570443502195,52,0.15897379508551962,0.016112785729482604,118,0.018065042773832824,13.928725004196167
20.227225065231323,1715610604.4943612,0.001768320398768086,53,0.15371707229996168,0.015700107556475114,130,0.0174684279552432,15.069698095321655
21.46260714530945,1715610605.7297432,0.001213767005576101,54,0.15126567385241618,0.016394849733555646,143,0.017608616739131746,16.297691106796265
22.79239821434021,1715610607.0595343,0.0008353088968863901,55,0.14984512867554792,0.01595677482062832,157,0.01679208371751471,17.627776384353638
24.213478565216064,1715610608.4806147,0.0007378986016449476,56,0.14890753243126717,0.015965145474367157,172,0.016703044076012103,19.048694610595703
25.918062925338745,1715610610.185199,0.000555077329964836,57,0.14746937845148655,0.015906327309583246,190,0.01646140463954808,20.753370761871338
27.630022525787354,1715610611.8971586,0.0005927424034293665,58,0.14708469484932202,0.01657450043193589,208,0.017167242835365255,22.46498203277588
29.61386203765869,1715610613.8809981,0.0004051310560541624,59,0.14635540553228957,0.016048198605436572,229,0.016453329661490733,24.45521903038025
31.784769296646118,1715610616.0519054,0.0003385624421059513,60,0.14396595783312385,0.013969712757512756,252,0.014308275199618707,26.620009183883667
34.13988733291626,1715610618.4070234,0.0003272269094813025,61,0.1426260473083995,0.013672258818688075,277,0.013999485728169378,28.97492218017578
