l2_error,time,_step,_timestamp,loss_boundary,loss_interior,step,_runtime,loss
0.5728790278614748,1.8566255569458008,43,1715514207.595048,0.37104947951202666,41.457526817026,50,5.64141583442688,41.828576296538024
0.6677348044994155,1.901179552078247,44,1715514207.6396687,0.4655837292856343,40.22801763454324,55,5.686036586761475,40.693601363828876
0.7879354167321437,1.9527502059936523,45,1715514207.6912086,0.5954663322025183,38.38736640469155,61,5.737576484680176,38.98283273689407
0.9121900051932692,2.002880334854126,46,1715514207.7413566,0.7426438573385143,36.02688950592679,67,5.787724494934082,36.7695333632653
1.0387398069066198,2.0528552532196045,47,1715514207.79139,0.9074970998999617,32.98902507349367,73,5.83775782585144,33.896522173393635
1.2090632401105152,2.120972156524658,48,1715514207.8595133,1.1588028718418495,27.618030714289127,81,5.90588116645813,28.776833586130977
1.385762588240786,2.187429428100586,49,1715514207.9260194,1.4673255076388898,20.749388098611263,89,5.972387313842773,22.216713606250153
1.6541401282533919,2.261181354522705,50,1715514207.9997208,1.9999783685358745,13.688194965580582,98,6.046088695526123,15.688173334116456
1.9139024051886926,2.3344502449035645,51,1715514208.0729854,2.608234198030087,12.555123622846365,107,6.119353294372559,15.163357820876453
1.8471011965122353,2.4261515140533447,52,1715514208.1648173,2.528134021976193,11.706408497973483,118,6.2111852169036865,14.234542519949676
1.8047612953578511,2.52604079246521,53,1715514208.2644935,2.4158605910048014,11.422827174050616,130,6.310861349105835,13.838687765055417
1.8706153880334793,2.6355478763580322,54,1715514208.3740273,2.579105061999896,10.729840260294148,143,6.420395135879517,13.308945322294043
1.860003092434369,2.746877431869507,55,1715514208.485381,2.5849380408409193,10.199979421055808,157,6.5317487716674805,12.784917461896727
1.8228266096483585,2.8642773628234863,56,1715514208.6028752,2.5069766291577857,9.560781330452354,172,6.649243116378784,12.06775795961014
1.7760359595957536,3.005012273788452,57,1715514208.7436204,2.411358742313596,8.315906268354475,190,6.789988279342651,10.72726501066807
1.6995533381571928,3.1613259315490723,58,1715514208.8998232,2.226457446326778,6.12842454101139,208,6.946191072463989,8.354881987338167
1.6325550048134265,3.328080654144287,59,1715514209.0666578,2.018160755288515,3.6030488244775043,229,7.113025665283203,5.621209579766019
1.5052615993226093,3.515472173690796,60,1715514209.2539856,1.758599248062053,3.389341041550347,252,7.300353527069092,5.1479402896124
1.392459065599556,3.7102067470550537,61,1715514209.4487576,1.555756627478656,3.1432741986760004,277,7.4951255321502686,4.699030826154656
1.2810531919099761,3.926786422729492,62,1715514209.6653974,1.3495561702732985,2.9006712370442234,305,7.711765289306641,4.250227407317522
1.1645513776997825,4.17154598236084,63,1715514209.9101536,1.136486520385758,2.626574831372828,335,7.956521511077881,3.7630613517585862
1.0177394277009482,4.431352853775024,64,1715514210.1699445,0.8721492901806414,2.1731710922697025,369,8.216312408447266,3.0453203824503436
0.7970379829005214,4.73327898979187,65,1715514210.4717526,0.5107697345838531,1.2965020935000893,406,8.518120527267456,1.8072718280839424
0.48587552475399676,5.051797151565552,66,1715514210.7904363,0.1575933459175486,0.46115723812828957,446,8.836804151535034,0.6187505840458382
0.24280002113889243,5.4017109870910645,67,1715514211.1402938,0.04399402952466432,0.2844358922966931,491,9.186661720275879,0.3284299218213574
0.12430813469925579,5.774878978729248,68,1715514211.513408,0.018404903362781548,0.19947804114360101,540,9.559775829315186,0.21788294450638257
0.08358715991605534,6.21309757232666,69,1715514211.9516685,0.012469265323499202,0.14067824328884654,594,9.99803638458252,0.15314750861234575
0.0683487185597194,6.6759631633758545,70,1715514212.414581,0.010176034207381328,0.09538684042785084,653,10.460948944091797,0.10556287463523217
0.06063327114565349,7.188183069229126,71,1715514212.9268227,0.008864820066942032,0.061604491623386715,718,10.973190546035767,0.07046931169032875
0.05680561445733951,7.7620415687561035,72,1715514213.500569,0.008032248954891193,0.04000943306178573,790,11.546936988830566,0.048041682016676926
0.055830874937367034,8.392763614654541,73,1715514214.1313813,0.007514612575959879,0.029064500634266625,869,12.177749156951904,0.036579113210226506
0.056632732482020984,9.075645446777344,74,1715514214.8142583,0.007229070697414123,0.02411659664116626,956,12.860626220703125,0.03134566733858038
0.05781001094864315,9.842946767807007,75,1715514215.581674,0.007083570765465265,0.021287865786187073,1052,13.628041982650757,0.02837143655165234
0.05866654063427415,10.652308464050293,76,1715514216.3909364,0.006991459903985209,0.018981878198486218,1157,14.437304258346558,0.025973338102471426
0.059209371511293026,11.559840679168701,77,1715514217.2985253,0.006903832360425053,0.016784370009695074,1272,15.344893217086792,0.023688202370120127
0.05952334865031868,12.585202693939209,78,1715514218.3237786,0.006800515067208849,0.01455419183140922,1400,16.37014651298523,0.02135470689861807
0.059583591524036486,13.698580741882324,79,1715514219.4371912,0.0066763947406705505,0.012309025558921912,1539,17.483559131622314,0.01898542029959246
0.059350583209132265,14.913139820098877,80,1715514220.6517692,0.006524902627086569,0.01001215136851789,1693,18.698137044906616,0.01653705399560446
0.05882816835886577,16.250444650650024,81,1715514221.9892752,0.006346398306941988,0.007746293900774274,1863,20.035643100738525,0.014092692207716261
0.05810034418964313,17.71201729774475,82,1715514223.4506238,0.00614937432136652,0.005707342303690203,2049,21.496991634368896,0.011856716625056723
0.05730129200929881,19.34023952484131,83,1715514225.0789237,0.0059466373576997035,0.0041137099748832905,2254,23.12529158592224,0.010060347332582993
0.05657803788178826,21.140146493911743,84,1715514226.87876,0.005755964002922861,0.0030660790473060503,2479,24.92512798309326,0.008822043050228911
0.055967520825163354,23.116833686828613,85,1715514228.8554535,0.005588874086418095,0.002420850307860993,2727,26.90182137489319,0.008009724394279088
0.05538866431209285,25.28089714050293,86,1715514231.0195541,0.005443681759797581,0.0019730845695708444,3000,29.065922021865845,0.007416766329368426
0.054739257992581655,27.65280032157898,87,1715514233.39142,0.005303600336670305,0.0016039539300700442,3299,31.437787771224976,0.006907554266740349
0.05392492350824836,30.24097228050232,88,1715514235.9795623,0.005145369082726461,0.0012767557749739907,3629,34.02593016624451,0.006422124857700452
0.05287661695636818,33.14925241470337,89,1715514238.8878918,0.004951501183623535,0.00099293005777548,3992,36.93425965309143,0.005944431241399015
0.0514619962533147,36.260273933410645,90,1715514241.9995048,0.0046991329774688706,0.0007433283236540636,4391,40.04587268829346,0.005442461301122934
0.049538753193344984,39.74069046974182,91,1715514245.479631,0.004372052465558812,0.0005461602185254295,4831,43.52599883079529,0.004918212684084242
0.04723408674820729,43.52146792411804,92,1715514249.2601376,0.003994264335990361,0.0003828300048707953,5314,47.30650544166565,0.004377094340861157
0.044510696945972275,47.68804121017456,93,1715514253.4267156,0.003572876091529419,0.0002956176785849088,5845,51.47308349609375,0.003868493770114328
