loss_interior,_step,l2_error,loss,_timestamp,loss_boundary,time,_runtime,step
120.03417733359443,0,1.1663464610497887,121.7103350429466,1715390940.5844746,1.6761577093521625,1.1938362121582031,5.450643539428711,0
107.47343685422703,1,3.637450243882524,108.14351344522609,1715390940.6906488,0.6700765909990567,1.6169452667236328,5.5568177700042725,1
75.67018339221944,2,3.1065561350322897,84.521566810926,1715390940.8779376,8.851383418706563,1.8040940761566162,5.7441065311431885,2
22.147898616588964,3,3.238233319507098,28.750288241806132,1715390941.0568483,6.6023896252171665,1.983273983001709,5.923017263412476,3
7.963626168232961,4,3.149397010299583,14.902888228681157,1715390941.2498431,6.939262060448196,2.176121473312378,6.116012096405029,4
2.3118335228808795,5,2.424750146633907,9.457388046959592,1715390941.4785361,7.145554524078712,2.405182123184204,6.344705104827881,5
1.1643832804348582,6,1.8503705241275785,5.115571220709825,1715390941.7241936,3.9511879402749663,2.6509578227996826,6.590362548828125,6
0.5287061899075546,7,1.4363855705467568,2.659478969924206,1715390941.992152,2.130772780016651,2.9189529418945312,6.858320951461792,7
0.326577829257926,8,0.9581852835770553,1.8616854008921129,1715390942.2928708,1.5351075716341869,3.219665765762329,7.159039735794067,8
0.1937657130647705,9,0.45841159769603196,0.8507701634893695,1715390942.621503,0.657004450424599,3.5469086170196533,7.4876720905303955,9
0.15753667749503164,10,0.29175333566100664,0.3059943263371626,1715390942.9094088,0.14845764884213095,3.836207628250122,7.775577783584595,10
0.15511973676163576,11,0.300320071731092,0.21696914417655136,1715390943.1985714,0.0618494074149156,4.125353097915649,8.064740419387817,11
0.06341636021372483,12,0.25467967914818734,0.12723415536642055,1715390943.5264802,0.06381779515269571,4.453265190124512,8.392649173736572,12
0.06500883233254488,13,0.18061289332387312,0.11554161592101675,1715390943.8672812,0.05053278358847186,4.794095754623413,8.733450174331665,13
0.06169392616590302,14,0.14239973086769075,0.08744885481581872,1715390944.2185376,0.025754928649915704,5.145336866378784,9.084706544876099,14
0.022897864446074747,15,0.10944554035198642,0.0391742012178124,1715390944.730617,0.01627633677173765,5.657400369644165,9.59678602218628,15
0.015206974843924583,16,0.0975704863798432,0.026211919927235598,1715390945.1797707,0.011004945083311015,6.106545925140381,10.045939683914185,16
0.013739039294627777,17,0.08560989660024565,0.021501419645350933,1715390945.6115136,0.007762380350723155,6.538296937942505,10.47768259048462,17
0.00957608109659414,18,0.07405577600982967,0.016914133016368713,1715390946.1153834,0.007338051919774572,7.04213547706604,10.981552362442017,18
0.007875789103321974,19,0.06376373093905868,0.012896061646107782,1715390946.6617584,0.005020272542785809,7.58853816986084,11.52792739868164,19
0.0067053004676035,20,0.05387498065004663,0.010749247527258528,1715390947.2422593,0.004043947059655028,8.168993473052979,12.108428239822388,20
0.005142432208863812,21,0.044568175838053246,0.00795776267090849,1715390948.0056956,0.0028153304620446777,8.932492733001709,12.871864557266235,21
0.00487687384960741,22,0.037184874776973284,0.007002040284674112,1715390948.8215866,0.0021251664350667022,9.748371839523315,13.687755584716797,22
0.004486712132747426,23,0.030847231632015804,0.005915489998846517,1715390949.4796572,0.001428777866099091,10.406439542770386,14.345826148986816,23
0.0043893956095640806,24,0.025392220592663092,0.005270543358902288,1715390950.1587071,0.0008811477493382072,11.085472822189331,15.024876117706299,24
0.003388761833977451,25,0.02019114345822073,0.004058888838827428,1715390950.7879736,0.0006701270048499768,11.714779138565063,15.654142618179321,25
0.003146196120549219,26,0.019847927698290118,0.003606151320395431,1715390951.4966624,0.0004599551998462116,12.423409461975098,16.362831354141235,26
0.0026875733600867655,27,0.017084881593993583,0.003059504774102353,1715390952.0529532,0.0003719314140155877,12.979680061340332,16.919122219085693,27
0.0025516970459909553,28,0.01635163129899491,0.0028278133452408873,1715390952.56406,0.00027611629924993204,13.490830898284912,17.43022894859314,28
0.0024493087017447373,29,0.01757992384345319,0.002735341349070584,1715390953.247063,0.000286032647325847,14.173831462860107,18.113231897354126,29
0.0019502158133139394,30,0.017767600694027875,0.0022538751468291246,1715390953.9661055,0.00030365933351518526,14.892853260040283,18.832274436950684,30
0.0015918531001714363,31,0.015985797420872278,0.0019076001137137825,1715390954.553138,0.0003157470135423462,15.479915380477905,19.419306993484497,31
0.00172290915080392,32,0.014291654719972824,0.001990395662950126,1715390955.5095623,0.0002674865121462061,16.43631863594055,20.375731229782104,32
0.001075587081462075,33,0.012890920575676751,0.0012717822120726515,1715390956.2793658,0.00019619513061057664,17.206146955490112,21.14553475379944,33
0.0010587114983799885,34,0.011439630335371898,0.0012296969917881058,1715390956.889716,0.00017098549340811736,17.81612777709961,21.755884885787964,34
0.0007554808900443221,35,0.010589026695214998,0.0008950829776048565,1715390958.0990574,0.0001396020875605344,19.025750875473022,22.965226411819458,35
0.0006907052502169624,36,0.010395983521893245,0.000810621871704581,1715390958.643233,0.00011991662148761865,19.570000171661377,23.50940203666687,36
0.0006449854601352323,37,0.010280363737793176,0.0007619633317116081,1715390959.0655506,0.00011697787157637581,19.9923677444458,23.931719541549683,37
0.0006430179610443246,38,0.010534161680324505,0.0007517889388352745,1715390960.183711,0.0001087709777909499,21.110456228256226,25.049880027770996,38
0.0007026842668929977,39,0.011140415083960293,0.0008363854386357928,1715390961.5641,0.00013370117174279505,22.49088144302368,26.43026900291443,39
0.0006213842336561948,40,0.011304247985130567,0.0007453855023386963,1715390961.9824014,0.00012400126868250156,22.909186363220215,26.848570346832275,40
0.0006301656056215619,41,0.012403547394250893,0.000777029547072462,1715390963.6480374,0.0001468639414509001,24.574828624725342,28.514206409454346,42
