loss_interior,time,loss_boundary,step,_step,loss,_runtime,l2_error,_timestamp
0.004882854513483845,18.070223331451416,0.0007845037236260717,46,42,0.005667358237109917,21.8905827999115,0.02443034421449469,1715388459.6187868
0.004523958540133794,19.633505821228027,0.0005242436300732246,50,43,0.0050482021702070185,23.453702688217163,0.02130936352004312,1715388461.1819067
0.004155233430178268,21.452919006347656,0.0003383086291732247,55,44,0.004493542059351493,25.273300409317017,0.01747057691951835,1715388463.0015044
0.003901774637143229,23.676414012908936,0.00023593276096792588,61,45,0.004137707398111155,27.49671483039856,0.015880733395353112,1715388465.2249188
0.003772674303223527,26.07443642616272,0.00022559926351912492,67,46,0.003998273566742652,29.89479088783264,0.014856910430270463,1715388467.622995
0.003961879021551567,28.401288270950317,0.00022572446261892283,73,47,0.00418760348417049,32.22158217430115,0.014380676008509608,1715388469.9497862
0.003731323184294626,31.28946018218994,0.00018668218134582442,81,48,0.003918005365640451,35.10969090461731,0.013391767045287849,1715388472.837895
0.0037078922673389495,34.38915777206421,0.00015818178891529629,89,49,0.0038660740562542458,38.20949053764343,0.012820308018797218,1715388475.9376945
0.003530851820407602,37.76463747024536,0.00018527540526692857,98,50,0.0037161272256745303,41.584930419921875,0.012747201729100089,1715388479.3131344
0.0036270297203680867,40.908735275268555,0.0001937518155228114,107,51,0.003820781535890898,44.72903752326965,0.012969416505822659,1715388482.4572415
0.0034021758299850576,44.753206729888916,0.00019365142175561853,118,52,0.0035958272517406763,48.5735387802124,0.013187429789335696,1715388486.3017428
0.0032043711426973064,49.04604482650757,0.00017769875447886608,130,53,0.0033820698971761725,52.866328954696655,0.01260016467680606,1715388490.594533
0.0031811940149478143,53.611533403396606,0.00019529247218569724,143,54,0.0033764864871335116,57.43156909942627,0.013349274425727394,1715388495.159773
0.0031527906051884197,58.61756706237793,0.00021747109955898758,157,55,0.0033702617047474074,62.43795323371887,0.013835178369398704,1715388500.1661572
0.002971108241949705,63.976316690444946,0.00018615166761601378,172,56,0.003157259909565719,67.79671931266785,0.013417912375110358,1715388505.5249233
0.0029270700041242386,70.73003196716309,0.00024002024009811543,190,57,0.003167090244222354,74.55052185058594,0.013671891061482972,1715388512.2787259
0.002772806489139242,77.25863790512085,0.00020869406113840122,208,58,0.0029815005502776435,81.07898926734924,0.014090125889206663,1715388518.8071933
0.0022789757079829318,85.0957384109497,0.00023941825878322632,229,59,0.0025183939667661583,88.91609525680542,0.013175468855379456,1715388526.6442993
0.0021675191216108127,93.47636222839355,0.00012867454476723258,252,60,0.0022961936663780454,97.29688858985901,0.011366619290521296,1715388535.0250926
0.002184366562025187,102.67120480537415,0.00012967910617642546,277,61,0.0023140456682016123,106.49154090881348,0.011410158323298994,1715388544.219745
0.002184306813251563,112.88035273551941,0.0001433790553764516,305,62,0.0023276858686280145,116.70095443725586,0.011281836248452411,1715388554.4291584
0.001907041654098967,123.62392354011536,0.00011019863955343374,335,63,0.0020172402936524006,127.44531416893005,0.010963133324117535,1715388565.1735182
0.001836217940150141,136.00227451324463,0.00011172454362909495,369,64,0.0019479424837792359,139.82259845733643,0.00983558060088687,1715388577.5508025
0.0017859201786560397,149.98761510849,9.409789190605954e-05,406,65,0.0018800180705620991,153.80805206298828,0.009414952450805729,1715388591.536256
0.001639762247850286,164.9405336380005,0.00010145466825512427,446,66,0.0017412169161054104,168.76095390319824,0.009846047333500493,1715388606.489158
0.0016331889673941618,181.79609084129333,9.667454728814935e-05,491,67,0.0017298635146823112,185.6164107322693,0.009401995714305228,1715388623.3446147
0.0014792817503799386,200.68893098831177,9.891139096508447e-05,540,68,0.001578193141345023,204.50932383537292,0.010116722439989475,1715388642.2375278
0.0013923115160262066,220.86111664772034,0.00013611286219924416,594,69,0.0015284243782254508,224.68156790733337,0.011931093011034422,1715388662.409772
0.001305303304762222,240.74496221542358,0.0002164424767898981,653,70,0.00152174578155212,244.56617856025696,0.013867093912859948,1715388682.2943826
0.0010625641652337113,264.2551643848419,0.0002521902609680241,718,71,0.0013147544262017354,268.0754997730255,0.014980948813129936,1715388705.8037038
0.000912360157915128,290.6412355899811,0.00017909800832896326,790,72,0.0010914581662440912,294.4617042541504,0.01336128893521721,1715388732.1899083
0.0005715635618993485,319.87188506126404,0.00011259600525863606,869,73,0.0006841595671579846,323.6932442188263,0.010494206983466581,1715388761.4214482
0.00041290137236361176,352.42197489738464,5.283581244306118e-05,956,74,0.0004657371848066729,356.24236249923706,0.007256998863581621,1715388793.9705665
0.0003736033867183439,387.8051061630249,4.057723037756846e-05,1052,75,0.00041418061709591234,391.6255476474762,0.006277049171203586,1715388829.3537517
7.359770015937437e-05,425.9898819923401,2.4513154244502947e-05,1157,76,9.811085440387731e-05,429.8103623390198,0.0052910171668286805,1715388867.5385664
2.8950758873728863e-05,467.81449365615845,4.933178623078862e-06,1272,77,3.3883937496807724e-05,471.6348206996918,0.0021359888829218018,1715388909.3630247
2.705469204060505e-05,513.4870200157166,4.245375466973192e-06,1400,78,3.1300067507578244e-05,517.3075137138367,0.0019329799505841286,1715388955.0357177
2.4592250094363934e-05,559.256325006485,2.9099916191265974e-06,1539,79,2.750224171349053e-05,563.0768303871155,0.0016012696212193984,1715389000.8050344
2.269494945739875e-05,607.954107761383,2.663296434161912e-06,1693,80,2.5358245891560663e-05,611.7753636837006,0.001556216092664703,1715389049.5035677
1.8631380241920397e-05,659.5576169490814,2.3246667338296945e-06,1863,81,2.0956046975750093e-05,663.3779881000519,0.001550798234051451,1715389101.106192
1.6633681979826467e-05,720.2663938999176,1.9813052585986357e-06,2049,82,1.8614987238425102e-05,724.0868918895721,0.0013909719506568442,1715389161.815096
1.6438741615641318e-05,775.464451789856,1.2765217865122106e-06,2254,83,1.771526340215353e-05,779.284786939621,0.0010550585924019645,1715389217.012991
1.5006556461587175e-05,825.1178810596466,9.282579591501116e-07,2479,84,1.5934814420737288e-05,828.9383137226105,0.0008904689099021047,1715389266.6665177
1.5563886694802706e-05,832.6897892951965,8.683245551787712e-07,2727,85,1.6432211249981478e-05,836.5105283260345,0.0008903428009204991,1715389274.2387323
1.5048619537971234e-05,840.9444160461426,9.170009416066322e-07,3000,86,1.5965620479577867e-05,844.7649686336517,0.0008902848763920325,1715389282.4931726
1.5318655491458392e-05,850.2028436660767,8.276697093836409e-07,3299,87,1.6146325200842032e-05,854.024078130722,0.0008901302180900152,1715389291.7522821
1.3995245432823886e-05,860.0445010662079,9.048518706214495e-07,3629,88,1.4900097303445335e-05,863.8651707172394,0.0008900560448216198,1715389301.5933747
1.5175274707521616e-05,870.856627702713,8.184772177502471e-07,3992,89,1.599375192527186e-05,874.6771559715271,0.0008899084733883386,1715389312.40536
1.5307523639245677e-05,883.0060245990753,9.164766648170623e-07,4391,90,1.622400030406274e-05,886.8266739845276,0.0008898087746010208,1715389324.554878
1.5147376924170375e-05,896.0749897956848,1.023605031680371e-06,4831,91,1.6170981955850748e-05,899.8957304954529,0.0008897092611281278,1715389337.6239345
1.5490762099906103e-05,910.5095236301422,8.390199089255038e-07,5314,92,1.6329782008831607e-05,914.330188035965,0.0008896577141685597,1715389352.058392
1.554807628492004e-05,926.432457447052,7.498203365736117e-07,5845,93,1.629789662149365e-05,930.253093957901,0.00088960887974677,1715389367.981298
1.49909593355839e-05,943.6532826423645,8.485647707478073e-07,6429,94,1.5839524106331707e-05,947.4739198684692,0.0008895665397764702,1715389385.2021239
1.570853137878264e-05,963.0907115936279,9.823105096985258e-07,7072,95,1.6690841888481165e-05,966.9113967418671,0.0008894973452114205,1715389404.6396008
1.5039319295423219e-05,984.1995544433594,8.308619985426364e-07,7779,96,1.5870181293965855e-05,988.0202481746674,0.0008894463868129454,1715389425.7484522
1.5747905636911672e-05,1007.0562789440155,8.539682007233688e-07,8557,97,1.660187383763504e-05,1010.8768122196198,0.0008894030440685078,1715389448.6050162
1.5816887854197215e-05,1033.107219696045,9.25922204824918e-07,9413,98,1.6742810059022132e-05,1036.9280724525452,0.0008893455047659122,1715389474.6562765
1.5353305460830353e-05,1061.5278310775757,8.457929833813752e-07,10354,99,1.6199098444211728e-05,1065.3484857082367,0.0008892988318032571,1715389503.0766897
1.5248091754592572e-05,1092.2999205589294,1.132670552532648e-06,11389,100,1.638076230712522e-05,1096.120551109314,0.0008892285051659063,1715389533.8487551
1.4852724994051834e-05,1126.0926628112793,8.635789039167456e-07,12528,101,1.571630389796858e-05,1129.913071155548,0.0008891517752844598,1715389567.6412752
1.5277600186392992e-05,1165.6724796295166,9.125482576896739e-07,13781,102,1.6190148444082668e-05,1169.493623495102,0.0008890809480248013,1715389607.2218275
1.4767049528727132e-05,1207.282668352127,9.321125083129102e-07,15159,103,1.5699162037040042e-05,1211.1037604808807,0.0008890080406614143,1715389648.8319645
1.526142452744408e-05,1252.7081546783447,9.180241770370303e-07,16675,104,1.617944870448111e-05,1256.528873205185,0.0008889832983117253,1715389694.2570772
1.4843312721344995e-05,1302.9717922210693,9.363466197105115e-07,18342,105,1.5779659341055507e-05,1306.7926180362701,0.000888933779070741,1715389744.520822
1.4938041485267764e-05,1357.869517326355,8.371881340651186e-07,20177,106,1.5775229619332883e-05,1361.6901943683624,0.0008888898602803057,1715389799.4183984
1.5484880193470362e-05,1419.4285016059875,9.263802848430858e-07,22194,107,1.6411260478313448e-05,1423.2492830753326,0.0008888244472919871,1715389860.977487
1.5287733395363317e-05,1486.9714591503143,8.721768611548039e-07,24414,108,1.6159910256518122e-05,1490.792629957199,0.000888757435016411,1715389928.520834
1.540643669554001e-05,1560.3715839385986,8.56028222306808e-07,26855,109,1.626246491784682e-05,1564.1921246051788,0.0008886984595299274,1715390001.9203286
1.5273935567597315e-05,1642.113718509674,9.261974620390816e-07,29540,110,1.6200133029636397e-05,1645.9348225593567,0.0008886469348255873,1715390083.6630266
1.583972127874861e-05,1731.5768871307373,8.88234201241008e-07,32494,111,1.6727955479989617e-05,1735.3975806236267,0.0008885369865279555,1715390173.1257846
1.5211728429993574e-05,1828.459873199463,8.207098863831443e-07,35744,112,1.603243831637672e-05,1832.2805678844452,0.0008884814012294409,1715390270.008772
1.50371553159572e-05,1936.147151708603,9.71128214770338e-07,39318,113,1.600828353072754e-05,1939.9677946567535,0.0008884162917411142,1715390377.6959987
1.5141129674447588e-05,2052.509707927704,9.325450430202915e-07,43250,114,1.6073674717467878e-05,2056.330539226532,0.0008883441541879796,1715390494.0587432
1.5082676369176496e-05,2181.3520905971527,8.921554267208079e-07,47575,115,1.5974831795897304e-05,2185.173249721527,0.0008883119720308108,1715390622.9014537
1.5156957170949461e-05,2325.2743742465973,8.340920297278932e-07,52332,116,1.5991049200677356e-05,2329.0947160720825,0.0008882769663857424,1715390766.82292
1.4859632622524098e-05,2484.1017458438873,9.06146138053734e-07,57566,117,1.5765778760577833e-05,2487.9224622249603,0.0008882035793717976,1715390925.6506662
1.5549052994340517e-05,2657.208503961563,7.918030306549755e-07,63322,118,1.6340856024995493e-05,2661.0294246673584,0.0008881667143388234,1715391098.7576287
1.4997768415427744e-05,2844.4179887771606,8.918290737616058e-07,69654,119,1.588959748918935e-05,2848.2390439510345,0.0008880617496220199,1715391285.967248
1.462726020995036e-05,3000.009925365448,9.403503151652234e-07,74845,120,1.5567610525115583e-05,3003.830588579178,0.0008880231355241323,1715391441.5587926
