_step,loss_boundary,loss,step,time,l2_error,loss_interior,_runtime,_timestamp
42,0.01990997459008215,0.19476477841891848,46,13.350391864776611,0.15604574623577022,0.17485480382883634,17.274012804031372,1715395750.6903808
43,0.01823963386489107,0.2055412557564255,50,14.3617262840271,0.15610606674868352,0.18730162189153443,18.285038471221924,1715395751.7014065
44,0.018088685988664973,0.1941283136670013,55,15.553045272827148,0.15508003514294813,0.17603962767833634,19.477652549743652,1715395752.8940206
45,0.018605217523456726,0.20203259921527295,61,17.115890502929688,0.16305027584179085,0.18342738169181622,21.039531230926514,1715395754.4558992
46,0.022703194478803215,0.21608560464852594,67,18.525623321533203,0.16336018261275453,0.19338241016972274,22.449880838394165,1715395755.8662488
47,0.0205195269205392,0.19608234732101415,73,20.1146502494812,0.1610681652724385,0.17556282040047494,24.045925855636597,1715395757.4622939
48,0.023091020168811063,0.19780645889726958,81,22.100290775299072,0.1600050639668027,0.17471543872845852,26.0254385471344,1715395759.4418066
49,0.015979992340295956,0.08874891687352189,89,23.903491973876953,0.12119760457599844,0.07276892453322593,27.83100199699402,1715395761.24737
50,0.0002385995669420495,0.0025768846658489413,98,25.92588520050049,0.013181935016453839,0.0023382850989068916,29.849802255630493,1715395763.2661703
51,4.1822482443279296e-05,0.0005320550117343922,107,28.187912702560425,0.006418185226062381,0.000490232529291113,32.1115620136261,1715395765.52793
52,8.69680485106723e-06,6.702029764410022e-05,118,30.86464023590088,0.00259610242261539,5.832349279303299e-05,34.78847360610962,1715395768.2048416
53,9.815050067497408e-07,7.518130968175894e-06,130,33.72224497795105,0.0009087209840516015,6.536625961426153e-06,37.64584493637085,1715395771.062213
54,1.5433193744953382e-07,1.4577250455936737e-06,143,36.517250061035156,0.00035875490776142915,1.3033931081441399e-06,40.441805362701416,1715395773.8581734
55,2.2755540482732885e-08,1.68113796507158e-07,157,39.84166693687439,0.0001464785442680645,1.4535825602442512e-07,43.766685485839844,1715395777.1830535
56,3.1556452790017225e-09,2.1029732974461478e-08,172,43.24429750442505,5.1476806383529984e-05,1.7874087695459756e-08,47.16832661628723,1715395780.5846946
57,5.27956735597734e-10,7.253574356961574e-09,190,47.53665733337402,2.5778530910122305e-05,6.72561762136384e-09,51.46114540100098,1715395784.8775134
58,1.3690841222091746e-10,3.876419581516474e-09,208,51.8245415687561,9.466671906792337e-06,3.7395111692955565e-09,55.74907088279724,1715395789.165439
59,5.976299425013153e-11,1.8470272044536094e-09,229,56.5541558265686,6.779594134714676e-06,1.7872642102034778e-09,60.47990560531616,1715395793.8962736
60,2.739405961316536e-11,7.380913678397918e-10,252,61.910404920578,4.605134043377114e-06,7.106973082266264e-10,65.83438515663147,1715395799.2507532
61,7.632077638539394e-12,2.0186135533446087e-10,277,67.0779709815979,2.3150613191830862e-06,1.9422927769592147e-10,71.00163698196411,1715395804.418005
62,1.0007356352923403e-12,1.3788939468907097e-10,305,73.25592613220215,1.0575403556750848e-06,1.3688865905377864e-10,77.18005132675171,1715395810.5964193
63,7.834723900426926e-13,1.0519318638390416e-10,335,79.7426962852478,8.599785465453307e-07,1.0440971399386146e-10,83.66658997535706,1715395817.082958
64,3.9156388530738025e-13,7.781687096906269e-11,369,87.47200441360474,6.362779560108995e-07,7.74253070837553e-11,91.39556932449341,1715395824.8119373
65,1.295584692879298e-12,6.268622918549262e-11,406,95.91893076896667,9.740940509414868e-07,6.139064449261333e-11,99.84287714958191,1715395833.2592452
66,4.41793071143782e-13,5.836190002380806e-11,446,105.87078046798706,5.201333755846257e-07,5.7920106952664275e-11,109.79459309577942,1715395843.210961
67,1.662735376437691e-13,5.0040587986279445e-11,491,115.89923167228699,5.508549296362381e-07,4.9874314448635675e-11,119.82340669631958,1715395853.2397747
68,1.5475875150426636e-12,4.626340171670358e-11,540,127.19171166419983,6.291631441406991e-07,4.4715814201660916e-11,131.11567878723145,1715395864.5320468
69,5.973337340774645e-13,4.140010149917654e-11,594,138.9400269985199,9.172703144581829e-07,4.080276776509908e-11,142.86397767066956,1715395876.2803457
70,4.1850016343649273e-13,3.187470139721407e-11,653,152.75397968292236,7.318014973157985e-07,3.1456201233777576e-11,156.67790722846985,1715395890.0942752
71,5.091708085173752e-13,2.4780258375537356e-11,718,169.6106903553009,5.178468523106093e-07,2.427108756701998e-11,173.53431344032288,1715395906.9506814
72,2.9012130781895435e-13,1.695117534398306e-11,790,186.15996885299683,5.492873428679443e-07,1.6661054036164105e-11,190.08406782150269,1715395923.5004358
73,1.9853280928800835e-13,1.2138317954540415e-11,869,204.05040001869202,4.580970248371824e-07,1.1939785145252407e-11,207.97625088691711,1715395941.392619
74,1.9657371335003358e-13,7.163207707053041e-12,956,223.57471871376038,4.658269495743354e-07,6.966633993703007e-12,227.49944686889648,1715395960.9158149
75,6.504504669864911e-14,4.060562280973377e-12,1052,245.32547545433044,3.004590800098713e-07,3.995517234274728e-12,249.25006699562073,1715395982.666435
76,2.467597300001323e-14,3.2731536175051553e-12,1157,268.96650528907776,2.560852043801123e-07,3.248477644505142e-12,272.89039635658264,1715396006.3067644
77,1.676437335657315e-14,3.058679027490395e-12,1272,295.10129976272583,1.952472457730715e-07,3.041914654133822e-12,299.0252323150635,1715396032.4416003
78,1.0340314013441223e-14,2.6367738232066907e-12,1400,323.97660994529724,2.718206387649281e-07,2.6264335091932495e-12,327.9010543823242,1715396061.3174224
79,9.975411703571941e-15,2.5525454707434868e-12,1539,355.6609308719635,8.935464020453716e-08,2.542570059039915e-12,359.585205078125,1715396093.001573
80,8.502799560900192e-15,2.608365126968612e-12,1693,390.81973528862,1.9858654888480766e-07,2.599862327407712e-12,394.743611574173,1715396128.1599796
81,1.9271216532279394e-14,2.546246238780827e-12,1863,429.6110084056854,8.419760395275695e-08,2.5269750222485474e-12,433.53554606437683,1715396166.951914
82,1.292581328376171e-14,2.366422389581734e-12,2049,471.5156087875366,1.2350811159714735e-07,2.3534965762979725e-12,475.43983697891235,1715396208.856205
83,1.1103981827399578e-14,2.3203709151789434e-12,2254,518.4956967830658,1.672039563442432e-07,2.309266933351544e-12,522.4198050498962,1715396255.836173
84,6.622095332158764e-15,2.380452385119696e-12,2479,570.2188005447388,1.328351113607401e-07,2.3738302897875372e-12,574.1425726413727,1715396307.5589406
85,1.0305374245336367e-14,2.257962051097405e-12,2727,625.8989028930664,1.536536165963025e-07,2.247656676852069e-12,629.8231942653656,1715396363.2395623
86,9.542661854180982e-15,2.1779589012829506e-12,3000,686.9740791320801,1.2025885058542481e-07,2.1684162394287695e-12,690.8980579376221,1715396424.314426
87,1.4444854172935277e-14,2.1763487324083077e-12,3299,754.6348307132721,1.711558952537277e-07,2.1619038782353725e-12,758.5593645572662,1715396491.9757326
88,8.244020044641033e-15,2.1698833948055057e-12,3629,829.8890578746796,2.0138619008217014e-07,2.1616393747608645e-12,833.8132300376892,1715396567.229598
89,9.681510380116047e-15,2.2346996774908654e-12,3992,912.1496753692627,1.2532127986394787e-07,2.2250181671107495e-12,916.0754945278168,1715396649.4918625
90,1.297398692238707e-14,2.062102882487133e-12,4391,1009.3017470836639,1.355031031012732e-07,2.049128895564746e-12,1013.2262568473816,1715396746.6426249
91,9.710473547970563e-15,1.9794115253376848e-12,4831,1110.1059882640839,1.8648341055510314e-07,1.969701051789714e-12,1114.0317177772522,1715396847.4480858
92,1.5720608440183403e-14,1.9747612079214825e-12,5314,1220.0813255310059,1.2777863406613008e-07,1.9590405994812992e-12,1224.0058364868164,1715396957.4222045
93,1.519569467004758e-14,1.8063630048748762e-12,5845,1341.1480524539948,1.942748336709344e-07,1.7911673102048287e-12,1345.0724143981934,1715397078.4887824
94,1.3048783056294883e-14,1.8986889424992854e-12,6429,1472.970016002655,1.6264894895221023e-07,1.8856401594429906e-12,1476.893986940384,1715397210.310355
95,1.3520493107628694e-14,1.9256452520376605e-12,7072,1618.9518175125122,1.4654642960207294e-07,1.912124758930032e-12,1622.8765211105347,1715397356.292889
96,9.958900289412378e-15,1.882157077639322e-12,7779,1781.6926264762878,1.1724237284710494e-07,1.8721981773499097e-12,1785.6166248321533,1715397519.0329928
97,1.0928970363059232e-14,1.8760287681136193e-12,8557,1961.9346914291382,1.5510411561015148e-07,1.86509979775056e-12,1965.8587946891785,1715397699.2751627
98,1.0250241711689028e-14,1.7556569417447953e-12,9413,2169.7697463035583,1.129534377774757e-07,1.7454067000331063e-12,2173.6940598487854,1715397907.1104279
99,9.70733801664245e-15,1.687075903411321e-12,10354,2382.467566728592,1.426576649773815e-07,1.6773685653946787e-12,2386.3916022777557,1715398119.8079703
100,8.004218248365135e-15,1.853126800889606e-12,11389,2621.588223695755,1.7458825871068387e-07,1.845122582641241e-12,2625.512773036957,1715398358.929141
101,8.112967598345896e-15,1.8402052975628553e-12,12528,2883.386425256729,1.6556509125958783e-07,1.8320923299645093e-12,2887.310334920883,1715398620.726703
102,6.499335126959728e-15,1.7356688847898863e-12,13038,3000.1008830070496,5.57507360104333e-08,1.7291695496629265e-12,3004.0250413417816,1715398737.4414093
