time,l2_error,_step,_runtime,loss_interior,loss,step,_timestamp,loss_boundary
1.322580099105835,2.025003056184794,0,5.405564308166504,123.25134859863059,124.79941088089237,0,1715428032.0960152,1.5480622822617889
1.8333690166473389,1.70984573591089,1,5.693262577056885,54.67062143887244,56.707257981468686,1,1715428032.3837135,2.03663654259625
2.147059917449951,2.415574152358214,2,6.006937742233276,16.81709643195828,18.572734046203575,2,1715428032.6973886,1.7556376142452943
2.4933671951293945,1.7652959296478403,3,6.353335380554199,5.235056607974253,9.305347277786032,3,1715428033.0437863,4.0702906698117785
2.8834149837493896,0.7126177272145773,4,6.743349075317383,3.367450529072756,5.477508392340841,4,1715428033.4338,2.1100578632680853
3.358954906463623,0.6099064805047604,5,7.218984603881836,1.9082356583398514,2.2835733352718046,5,1715428033.9094355,0.37533767693195325
3.8865482807159424,0.5428933344635457,6,7.746533155441284,0.5688898352228058,0.8912914939724831,6,1715428034.436984,0.3224016587496773
4.429417133331299,0.5118154092959322,7,8.28939175605774,0.3174305321947632,0.562597900409676,7,1715428034.9798427,0.24516736821491283
5.025357723236084,0.4287823236720694,8,8.885303735733032,0.19866896258333328,0.4342429270962123,8,1715428035.5757546,0.23557396451287904
5.660468816757202,0.3208981253192917,9,9.520517587661743,0.1564948797651499,0.3114659678245447,9,1715428036.2109685,0.1549710880593948
6.335608243942261,0.2046683907237228,10,10.197073936462402,0.14473043317306336,0.23914917195243723,10,1715428036.8875248,0.09441873877937389
7.135211706161499,0.11862689854857973,11,10.995256185531616,0.10532533979802515,0.14105481485201388,11,1715428037.685707,0.03572947505398873
7.845943212509155,0.07275938554507509,12,11.70588493347168,0.06530405501574277,0.07840977856843531,12,1715428038.3963358,0.013105723552692544
8.627965688705444,0.06302533000845459,13,12.488175868988037,0.04502500523864675,0.05000250360695123,13,1715428039.1786268,0.004977498368304479
9.343012809753418,0.05404653191509731,14,13.203050136566162,0.03446298427071243,0.03799071443211644,14,1715428039.893501,0.0035277301614040136
10.056218385696411,0.0425579278463468,15,13.916099309921265,0.028016527207015692,0.03079947644343275,15,1715428040.6065502,0.0027829492364170594
10.764319658279419,0.04108036772680359,16,14.624277830123901,0.02249450515959713,0.024488444723522584,16,1715428041.3147287,0.0019939395639254555
11.485912561416626,0.04255361478740197,17,15.346132516860962,0.018242619412511703,0.0198831866456889,17,1715428042.0365834,0.0016405672331771953
12.214187622070312,0.04205330013731457,18,16.074405908584595,0.013779900283493634,0.01547094628996662,18,1715428042.7648568,0.0016910460064729854
13.00661563873291,0.0392025837225876,19,16.86709976196289,0.011996390821154203,0.01392226070003513,19,1715428043.5575507,0.0019258698788809261
13.774103164672852,0.03942752674991232,20,17.634066820144653,0.010505817137958768,0.012035216907238522,20,1715428044.3245177,0.0015293997692797543
14.497422456741333,0.03707592198583711,21,18.35778307914734,0.009634899099209688,0.011041476044795428,21,1715428045.048234,0.0014065769455857391
15.234776973724365,0.036187343953120614,22,19.094756364822388,0.009202183543681085,0.01047629219986403,22,1715428045.7852073,0.001274108656182945
15.978445768356323,0.03584249428759509,23,19.83836078643799,0.00878143433552027,0.009814977572987427,23,1715428046.5288117,0.001033543237467157
16.687763929367065,0.03218850170091516,24,20.54772639274597,0.007918287728383648,0.009222821234738936,24,1715428047.2381773,0.0013045335063552874
17.391136407852173,0.02899949939474251,25,21.25105857849121,0.00747127817048894,0.008458342156623224,25,1715428047.9415095,0.0009870639861342837
18.11516046524048,0.028455087546299034,26,21.975089073181152,0.008045823187875887,0.008825276014950187,26,1715428048.66554,0.0007794528270742992
18.878206968307495,0.027735012460834547,27,22.738139867782593,0.00701378288473489,0.007743313738614097,27,1715428049.4285908,0.0007295308538792072
19.601879119873047,0.028123369088018407,28,23.46222424507141,0.007312917358812255,0.008213669362453647,28,1715428050.1526752,0.0009007520036413914
20.42500138282776,0.02727095943657673,29,24.285082578659058,0.007027106409172309,0.007797717879964669,29,1715428050.9755335,0.0007706114707923599
21.142200708389282,0.026713705696866135,30,25.0024151802063,0.006541266669993698,0.007355496537871778,30,1715428051.692866,0.0008142298678780794
21.8816077709198,0.0257159137355162,31,25.741926431655884,0.006426245884329314,0.007053627240744255,31,1715428052.4323773,0.0006273813564149406
22.595107793807983,0.02405569851436378,32,26.45500874519348,0.0062811291774139254,0.006922176302399708,32,1715428053.1454597,0.0006410471249857827
23.327149391174316,0.023678790582033666,33,27.18740940093994,0.005963135384662825,0.006528951607696699,33,1715428053.8778603,0.0005658162230338748
24.047368049621582,0.02295773334200672,34,27.907378911972046,0.006371131370479407,0.006859877849587848,34,1715428054.5978298,0.0004887464791084412
24.827929496765137,0.021978985432261042,35,28.688536643981934,0.006011294257175767,0.006491957230216821,35,1715428055.3789876,0.0004806629730410538
25.594065189361572,0.02205039458057918,36,29.454045057296753,0.005707461215685434,0.00611646810959992,36,1715428056.144496,0.00040900689391448617
26.322956562042236,0.022728585392012314,37,30.183245182037354,0.005376534670553988,0.005892589769704446,37,1715428056.873696,0.0005160550991504586
27.096821784973145,0.02305956641280039,38,30.956765174865723,0.0054542320019707845,0.005956786048415056,38,1715428057.647216,0.0005025540464442717
27.807994842529297,0.0225322395780202,39,31.668002605438232,0.005483975158396603,0.00598008825803876,39,1715428058.3584535,0.0004961130996421564
28.59959316253662,0.022175411549681973,40,32.45982909202576,0.005110154566642212,0.005554491255345849,40,1715428059.15028,0.00044433668870363675
30.088051557540894,0.02129025075974062,41,33.94821286201477,0.005255926635760292,0.005688322312426702,42,1715428060.6386638,0.00043239567666640956
