_runtime,_step,loss,time,l2_error,loss_boundary,_timestamp,step,loss_interior
6.174358129501343,31,97.3901309646008,2.2435476779937744,0.9491115418215189,0.5551890178029582,1715595501.6133301,31,96.83494194679784
6.201277494430542,32,93.23646691845587,2.2706708908081055,0.9005866108950568,0.45885218730275984,1715595501.6402495,32,92.77761473115312
6.228020668029785,33,96.00503660021567,2.2974026203155518,0.8546921962537295,0.4793259714530068,1715595501.6669927,33,95.52571062876267
6.254927158355713,34,83.39276419321264,2.3244199752807617,0.8139651687301948,0.42257529097450863,1715595501.6938992,34,82.97018890223814
6.279596567153931,35,82.81013083447087,2.349238872528076,0.7814321411474415,0.3782966320125256,1715595501.7185686,35,82.43183420245835
6.3057191371917725,36,75.56957837598621,2.3755381107330322,0.7617962191700846,0.37371334639926773,1715595501.7446911,36,75.19586502958694
6.332040786743164,37,70.08150357832517,2.4016757011413574,0.7569936306201462,0.38312076895181013,1715595501.7710128,37,69.69838280937336
6.357719898223877,38,64.68276525111952,2.4271647930145264,0.7698707577663765,0.3272246424999445,1715595501.796692,38,64.35554060861958
6.383533477783203,39,58.98602358037432,2.453230857849121,0.79689263091394,0.37572813837314256,1715595501.8225055,39,58.61029544200118
6.411646842956543,40,56.643494821862625,2.482027053833008,0.8350886866904685,0.41911900178660944,1715595501.8506188,40,56.22437582007601
6.467097520828247,41,50.286413944380215,2.5366599559783936,0.912024562504417,0.5195964330610625,1715595501.9060695,42,49.766817511319154
6.562690496444702,42,52.095826366987964,2.632185697555542,0.9236344396070629,0.575096306275988,1715595502.0016625,46,51.520730060711976
6.651522874832153,43,38.03105904353361,2.7208006381988525,0.7275313744119803,0.43451834112859583,1715595502.0904949,50,37.596540702405015
6.763121843338013,44,30.738307392065668,2.832852602005005,0.5957029878011697,0.2894427644765322,1715595502.2020938,55,30.448864627589135
6.898078680038452,45,29.483669328943055,2.9678537845611572,0.7566917255776621,0.39319764735121365,1715595502.3370507,61,29.09047168159184
7.0320892333984375,46,31.305405484082424,3.1020851135253906,0.8863291568683785,0.5508779352437735,1715595502.4710612,67,30.754527548838652
7.164937973022461,47,28.388797785500966,3.2345290184020996,0.8753755146053716,0.5742644004909718,1715595502.60391,73,27.814533385009995
7.343109607696533,48,25.188595169054633,3.4130780696868896,0.9519391780679187,0.6105987145273627,1715595502.7820816,81,24.57799645452727
7.521886348724365,49,22.113321549734998,3.591428279876709,1.0171471115332202,0.6933889691594659,1715595502.9608583,89,21.419932580575534
7.716517210006714,50,21.236471447123233,3.7861053943634033,1.0660394313939794,0.7444774125507662,1715595503.1554892,98,20.491994034572468
7.915821075439453,51,19.500354525934057,3.985537528991699,1.1166169120734584,0.8769596631869149,1715595503.354793,107,18.62339486274714
8.157506942749023,52,17.408495815319142,4.226376295089722,1.152919585744981,0.8433714846298633,1715595503.596479,118,16.56512433068928
8.423837900161743,53,15.084965437565883,4.493291139602661,1.1770117457941647,0.9914451681476983,1715595503.86281,130,14.093520269418184
8.70848798751831,54,14.131157228789002,4.777751922607422,1.229316823052878,0.9857744371409765,1715595504.14746,143,13.145382791648025
9.01397967338562,55,13.95900911602302,5.083666801452637,1.2664820423407541,1.0523264744010123,1715595504.4529517,157,12.906682641622009
9.339884996414185,56,11.302196476705065,5.409788131713867,1.2650818494050748,1.1184388394991347,1715595504.778857,172,10.18375763720593
9.727896451950073,57,9.812357658685846,5.796619415283203,1.2837667500075072,1.0236681578979823,1715595505.1668684,190,8.788689500787864
10.122114658355713,58,8.807476065584005,6.190278768539429,1.2866431321038156,1.1298839138958536,1715595505.5610867,208,7.6775921516881525
10.584364414215088,59,6.301823111189565,6.653659820556641,1.2652332940820519,1.0437192686968664,1715595506.0233364,229,5.258103842492699
11.078573226928711,60,4.943000666607075,7.147992849349976,1.262592777086016,1.147051138268833,1715595506.5175452,252,3.795949528338242
11.624741554260254,61,3.930103414528082,7.693899631500244,1.3063071649335503,1.0826151639047685,1715595507.0637136,277,2.8474882506233135
12.227194786071777,62,2.846164179213607,8.295762300491333,1.277945752354627,1.1495271234354005,1715595507.6661668,305,1.6966370557782064
12.877619504928589,63,2.3751189329484848,8.946263551712036,1.222851990010358,0.9834312199297104,1715595508.3165915,335,1.3916877130187744
13.611213207244873,64,2.111306714167629,9.68007516860962,1.186522982667255,0.9221098229243136,1715595509.0501852,369,1.189196891243315
14.39399242401123,65,1.7043671812778718,10.462499856948853,1.1453361868835603,0.9052936974255783,1715595509.8329644,406,0.7990734838522935
15.26171875,66,1.5523739087709862,11.330121755599976,1.0831747319823648,0.8442320126078326,1715595510.7006907,446,0.7081418961631537
16.223416328430176,67,1.2950880945471503,12.292222738265991,1.029083198469704,0.6911734630466879,1715595511.6623883,491,0.6039146315004625
17.276448011398315,68,1.1984687995852097,13.345816373825073,0.9750768726085645,0.6345085111815038,1715595512.71542,540,0.5639602884037058
18.438059091567993,69,1.0437698640382922,14.506971597671509,0.9288259288076779,0.5774550534873599,1715595513.877031,594,0.4663148105509323
19.71103858947754,70,0.9837307098630965,15.780030488967896,0.8654196870026083,0.5692926151005074,1715595515.1500106,653,0.4144380947625891
21.109989881515503,71,0.774364794473543,17.179065227508545,0.8074402920722744,0.4401521771750631,1715595516.5489619,718,0.33421261729847984
22.651951551437378,72,0.6658147327644521,18.72119140625,0.7431112332302258,0.35379483103652637,1715595518.0909235,790,0.31201990172792576
24.36471915245056,73,0.592448265971799,20.433556079864502,0.6784746794514452,0.33488940320013805,1715595519.8036911,869,0.25755886277166096
26.212829113006592,74,0.5059953791461425,22.2820463180542,0.6195602457714219,0.2686512058667875,1715595521.651801,956,0.23734417327935495
28.282363414764404,75,0.431265779667096,24.35161805152893,0.5466757971032633,0.21288540621054972,1715595523.7213354,1052,0.21838037345654632
30.547450304031372,76,0.32634559794972234,26.617116451263428,0.4626321526600325,0.15695983613358266,1715595525.9864223,1157,0.16938576181613968
33.08383059501648,77,0.22454386783593358,29.152565956115723,0.3647830570755442,0.0923930368813343,1715595528.5228026,1272,0.13215083095459929
35.823084592819214,78,0.14579402179750156,31.89233636856079,0.2423776990786238,0.05063875382516349,1715595531.2620566,1400,0.09515526797233806
38.80786418914795,79,0.08843086828665703,34.87614345550537,0.18099644823660016,0.02645553557318641,1715595534.2468362,1539,0.061975332713470624
42.091259241104126,80,0.07031014580068742,38.160367488861084,0.16092322667293635,0.02121309719702166,1715595537.5302312,1693,0.04909704860366577
45.722090005874634,81,0.050597951312946025,41.79077649116516,0.13996635713387107,0.016870313537035636,1715595541.161062,1863,0.03372763777591039
49.75799369812012,82,0.03837178250422575,45.82709455490112,0.12191965553735695,0.013454874093483405,1715595545.1969657,2049,0.024916908410742344
54.119457960128784,83,0.02935650347961813,50.18813180923462,0.10180613637548831,0.009652383569941374,1715595549.55843,2254,0.019704119909676757
58.9302339553833,84,0.02126537341562838,54.99923014640808,0.08435151889356396,0.006224198161161162,1715595554.369206,2479,0.015041175254467219
64.29175090789795,85,0.015545512015564436,60.36038422584534,0.07225977260263433,0.00464231952513062,1715595559.730723,2727,0.010903192490433816
70.14461970329285,86,0.01347557022785787,66.21339321136475,0.05824368587509435,0.003443087523491816,1715595565.5835917,3000,0.010032482704366054
76.51929020881653,87,0.017125657541227354,72.58781099319458,0.0487980332830148,0.003150015840173438,1715595571.9582622,3299,0.013975641701053917
83.55253267288208,88,0.020132479520302966,79.62158107757568,0.052907855158850936,0.002550764868725291,1715595578.9915047,3629,0.017581714651577676
91.4219868183136,89,0.007966670114690749,87.49098134040833,0.03572840462954398,0.0015428995535255031,1715595586.8609588,3992,0.006423770561165246
99.98503160476685,90,0.01376973784246114,96.05350375175476,0.04916593381636041,0.0015774839096122728,1715595595.4240036,4391,0.012192253932848866
109.39872074127197,91,0.005367785126949518,105.46734952926636,0.032361931218155636,0.0009675461068507148,1715595604.8376927,4831,0.004400239020098803
119.61810207366943,92,0.006804057587513837,115.68599152565002,0.03831160380301494,0.0010255943782063884,1715595615.057074,5314,0.005778463209307448
130.94090938568115,93,0.00549782501596046,127.00988721847534,0.02968320836856447,0.0007284432262508136,1715595626.3798814,5845,0.004769381789709646
143.36635661125183,94,0.016591306140513382,139.4355549812317,0.04706274209276,0.001538611157249635,1715595638.8053286,6429,0.015052694983263748
157.19814276695251,95,0.002171705186386566,153.2667248249054,0.0243225278995666,0.0005114321644442679,1715595652.6371148,7072,0.001660273021942298
172.24726676940918,96,0.0031165909429719707,168.3155071735382,0.02493672494587786,0.0005686774028907153,1715595667.6862388,7779,0.0025479135400812555
188.959543466568,97,0.01272735871601647,185.02853989601135,0.035147508709051534,0.0008509232356095067,1715595684.3985155,8557,0.011876435480406964
207.25477147102356,98,0.004123752684000348,203.32357215881348,0.026836713104596274,0.0005284463359118499,1715595702.6937435,9413,0.003595306348088498
227.25374293327332,99,0.0016273862856710742,223.3222005367279,0.023275425480445085,0.00035331445212535893,1715595722.692715,10354,0.0012740718335457152
249.23119068145752,100,0.004022394243163077,245.2999541759491,0.029881246692752664,0.00041365073149462095,1715595744.6701627,11389,0.003608743511668456
273.55401587486267,101,0.001704379705580245,269.6232237815857,0.02244171201373654,0.00025218281195812,1715595768.9929879,12528,0.001452196893622125
300.22301864624023,102,0.0015885046632177961,296.29176926612854,0.014677574233296152,0.0002402559465109924,1715595795.6619906,13781,0.0013482487167068037
329.76065468788147,103,0.0009232428907393009,325.8300087451935,0.013205101714366044,0.00020425600071164647,1715595825.1996267,15159,0.0007189868900276545
362.122597694397,104,0.0010828718207957463,358.1915981769562,0.011794461872280379,0.00017658772603096356,1715595857.5615697,16675,0.0009062840947647826
397.58882546424866,105,0.0006508386131935104,393.65748596191406,0.01293741102788241,0.0001574467075707083,1715595893.0277975,18342,0.0004933919056228022
436.79366087913513,106,0.00477294604845116,432.8623743057251,0.014220626282627038,0.0001696147861053271,1715595932.2326329,20177,0.004603331262345833
479.8482823371887,107,0.004990061170683846,475.9169125556946,0.016432758581875807,0.00021965049592053193,1715595975.2872543,22194,0.004770410674763314
527.2048480510712,108,0.0004957261697736963,523.2734653949738,0.009942923569932163,9.984727755595932e-05,1715596022.64382,24414,0.00039587889221773704
579.3103551864624,109,0.0015315258627522873,575.3789167404175,0.016350139697935136,0.00017592461415230756,1715596074.7493272,26855,0.0013556012485999797
636.6070852279663,110,0.005737405269434398,632.6757295131683,0.017072554619292312,8.472054384129035e-05,1715596132.0460572,29540,0.005652684725593107
699.5243866443634,111,0.0017172210583663867,695.5933849811554,0.007320754932904232,7.65114640425717e-05,1715596194.9633586,32494,0.001640709594323815
768.7600572109222,112,0.0004957451024107495,764.8289020061493,0.009226237319222693,8.641772964479627e-05,1715596264.1990292,35744,0.00040932737276595327
845.136559009552,113,0.000613080907585571,841.2053673267365,0.00993811133030973,6.8692811004651e-05,1715596340.575531,39318,0.00054438809658092
929.167040348053,114,0.0004791104517701434,925.2356090545654,0.007138755897880563,4.5158292411831806e-05,1715596424.6060123,43250,0.00043395215935831163
1021.8741397857666,115,0.013605053207419619,1017.9429802894592,0.02775597143945964,0.00026448801600524873,1715596517.3131118,47575,0.01334056519141437
1123.2471022605896,116,0.0045003097309619785,1119.3157629966736,0.014926723944113448,0.00013884037184060984,1715596618.6860743,52332,0.004361469359121369
1235.0870242118835,117,0.00243089107328624,1231.155207157135,0.012526570868402058,6.365569134283746e-05,1715596730.5259962,57566,0.0023672353819434028
1358.122973203659,118,0.0004770156331917618,1354.1914992332458,0.010159590934621827,8.451839513959419e-05,1715596853.5619452,63322,0.0003924972380521676
1493.4397823810577,119,0.0010169121953672341,1489.5083003044128,0.009582035525619693,6.080267181339137e-05,1715596988.8787544,69654,0.0009561095235538428
1642.2865180969238,120,0.000259033655925695,1638.3550345897675,0.005382192876019689,3.6296652188038925e-05,1715597137.72549,76620,0.00022273700373765608
1806.4102408885956,121,0.00018303210157229324,1802.4793541431427,0.006243907646084719,2.8226463522966538e-05,1715597301.849213,84281,0.0001548056380493267
1986.6540763378143,122,0.00020161886071788011,1982.7227430343628,0.004848370402996916,3.057284746467407e-05,1715597482.0930483,92710,0.00017104601325320604
2184.6430084705353,123,0.00016386490872682507,2180.7117977142334,0.006068956852687784,4.2668740381211165e-05,1715597680.0819805,101980,0.00012119616834561392
2402.3340740203857,124,0.0002907452529111665,2398.402842760086,0.006671914557024492,3.551039657984198e-05,1715597897.773046,112178,0.0002552348563313245
2642.1347110271454,125,0.0014763376208469727,2638.2034044265747,0.010876121045258248,5.875492670419509e-05,1715598137.573683,123396,0.0014175826941427777
2905.85027384758,126,0.0006035702060533764,2901.9194271564484,0.008668697338949982,0.00010558402301584618,1715598401.2892458,135736,0.0004979861830375302
3003.938155412674,127,0.000892950790016119,3000.006272792816,0.003772016493417091,3.839919880618297e-05,1715598499.3771274,140339,0.0008545515912099361
