step,_step,loss,_runtime,time,l2_error,loss_interior,loss_boundary,_timestamp
40,40,7.302020712957877e-07,47.286959171295166,44.22247934341431,0.0007937773899003269,3.25302306846483e-07,4.048997644493048e-07,1742841257.925121
42,41,5.081559964150159e-07,49.32480764389038,46.260356426239014,0.0005899266716091143,2.917024132469844e-07,2.1645358316803144e-07,1742841259.9629695
46,42,2.972562088186343e-07,53.3915650844574,50.32699275016785,0.0003491212872893601,2.073571943380868e-07,8.989901448054745e-08,1742841264.029727
50,43,1.5951048189148603e-07,57.47348117828369,54.40846085548401,0.00027731933769560015,1.1633752066529877e-07,4.317296122618727e-08,1742841268.111643
55,44,7.834582077660852e-08,62.587239027023315,59.5216703414917,0.00019603213354987478,5.544818508543167e-08,2.2897635691176864e-08,1742841273.225401
61,45,5.921987715614896e-08,68.75079941749573,65.68557524681091,0.00015243724495763423,4.424341128043986e-08,1.4976465875709103e-08,1742841279.3889613
67,46,4.077664329314194e-08,74.90891408920288,71.84394073486328,0.00012366247506060974,3.16334273509489e-08,9.14321594219304e-09,1742841285.547076
73,47,2.8691286249148376e-08,81.08634686470032,78.02158069610596,0.00010757379713754462,2.1013064722693588e-08,7.67822152645479e-09,1742841291.7245088
81,48,1.741690888284203e-08,89.39004683494568,86.32501554489136,0.00012721861436873163,8.540098944283753e-09,8.876809938558276e-09,1742841300.0282087
89,49,1.3416076604654104e-08,97.60038304328918,94.53542304039001,8.266338301167486e-05,8.403454958642366e-09,5.012621646011738e-09,1742841308.238545
98,50,1.0756266557921236e-08,106.8953104019165,103.83050274848938,5.919190556386344e-05,8.161157257597585e-09,2.59510930032365e-09,1742841317.5334723
107,51,8.37024665498322e-09,116.1465048789978,113.08126163482666,5.480481832168783e-05,6.357762215201428e-09,2.0124844397817926e-09,1742841326.7846668
118,52,6.118543267390904e-09,127.46647667884827,124.40162873268127,4.426082266714329e-05,4.739253001188328e-09,1.3792902662025756e-09,1742841338.1046386
130,53,4.486107794956453e-09,139.81594038009644,136.7511043548584,3.6544165110324624e-05,3.47077732183292e-09,1.015330473123533e-09,1742841350.4541023
143,54,3.343719565657111e-09,153.23874378204346,150.1740951538086,3.359031656068305e-05,2.4976313787380935e-09,8.460881869190176e-10,1742841363.8769057
157,55,2.6989987543492295e-09,167.6682415008545,164.60341358184814,3.259733296566692e-05,1.9961767734842675e-09,7.028219808649622e-10,1742841378.3064034
172,56,2.306700405041127e-09,183.13695311546326,180.07229614257812,3.240031699789116e-05,1.5914829395582763e-09,7.152174654828506e-10,1742841393.775115
190,57,1.6736480228369253e-09,201.69503569602966,198.6301393508911,2.871149468550142e-05,1.1659917309044983e-09,5.076562919324271e-10,1742841412.3331976
208,58,1.3968362716617612e-09,220.1277618408203,217.06294703483582,2.4906031299855738e-05,9.76552086216427e-10,4.2028418544533435e-10,1742841430.7659237
229,59,1.1744172633526711e-09,241.64969849586487,238.5849049091339,1.736289848400759e-05,8.547234475688288e-10,3.196938157838424e-10,1742841452.2878604
252,60,8.158379595479586e-10,265.13171315193176,262.067001581192,1.3148864326079006e-05,5.787584262450933e-10,2.3707953330286523e-10,1742841475.769875
277,61,7.499569748767199e-10,290.5583074092865,287.4936330318451,1.0332051155636195e-05,5.935150862828269e-10,1.56441888593893e-10,1742841501.1964693
305,62,6.613387369289413e-10,319.08119773864746,316.0164818763733,1.3490625834993596e-05,4.436759840154811e-10,2.1766275291346024e-10,1742841529.7193596
335,63,5.359921709045852e-10,349.60540652275085,346.54054713249207,1.1253451536796094e-05,4.021283140771692e-10,1.3386385682741591e-10,1742841560.2435684
369,64,4.921753226587621e-10,384.1818747520447,381.1173942089081,9.66153306708282e-06,3.788840946839538e-10,1.1329122797480831e-10,1742841594.8200366
406,65,4.3346317705029893e-10,421.85248374938965,418.78768587112427,1.0195398192144818e-05,3.158274691514963e-10,1.1763570789880262e-10,1742841632.4906456
446,66,4.1151509660765107e-10,462.7790422439575,459.7142698764801,1.084462498757572e-05,2.688693040783425e-10,1.4264579252930858e-10,1742841673.4172041
491,67,4.798384589742559e-10,508.75577569007874,505.69106674194336,8.710884140619605e-06,3.7134171641881676e-10,1.0849674255543913e-10,1742841719.3939376
540,68,3.899093143966963e-10,558.8299667835236,555.7652411460876,8.456525392629906e-06,2.9913812205836623e-10,9.077119233833004e-11,1742841769.4681287
594,69,3.380443719341993e-10,614.0880198478699,611.0231547355652,7.914504753539786e-06,2.4625980775844065e-10,9.178456417575864e-11,1742841824.7261817
653,70,3.6259490839365986e-10,674.4389641284943,671.3742396831512,8.80324072800189e-06,2.6247129141720744e-10,1.001236169764524e-10,1742841885.077126
718,71,2.7756862326571114e-10,741.3148074150085,738.2500157356262,6.799451015185354e-06,2.075733745984195e-10,6.999524866729164e-11,1742841951.9529693
790,72,3.0185173261106726e-10,814.7979497909546,811.7331683635712,8.536547137585136e-06,2.2517288423339994e-10,7.66788483776673e-11,1742842025.4361117
869,73,2.598840531762896e-10,895.2563259601593,892.1916182041168,9.334993636839501e-06,1.8505649357679492e-10,7.482755959949463e-11,1742842105.8944879
956,74,2.461069100054964e-10,983.6990575790405,980.634268283844,7.777346419853615e-06,1.8157759904262224e-10,6.452931096287415e-11,1742842194.3372195
1052,75,2.4892223174361227e-10,1081.5599036216736,1078.49511384964,6.4386448842870385e-06,1.8992330581259232e-10,5.899892593101998e-11,1742842292.1980655
1157,76,2.5073661362901945e-10,1188.7076003551483,1185.6427433490753,5.811469681082057e-06,2.0038561413373394e-10,5.035099949528551e-11,1742842399.3457623
1272,77,1.7944454755521616e-10,1306.5978167057037,1303.5313222408295,5.601252682210316e-06,1.2968330257073996e-10,4.976124498447621e-11,1742842517.2359786
1400,78,2.055950320838136e-10,1437.6916382312775,1434.6266827583313,5.8728833001376735e-06,1.4706545039988515e-10,5.852958168392845e-11,1742842648.3298001
1539,79,1.6796365207740076e-10,1579.9832413196564,1576.918531179428,4.233888572490095e-06,1.2632515016353515e-10,4.16385019138656e-11,1742842790.6214032
1693,80,1.749691976808112e-10,1738.3879373073578,1735.3231120109558,4.1444201877357245e-06,1.3558979513685616e-10,3.9379402543955025e-11,1742842949.0260992
1863,81,1.25502560842763e-10,1912.9914681911469,1909.9265973567963,5.219265965091361e-06,9.117276605229108e-11,3.4329794790471923e-11,1742843123.62963
2049,82,1.168414078380836e-10,2103.1244735717773,2100.0598130226135,5.30717904748453e-06,8.123762111628349e-11,3.56037867218001e-11,1742843313.7626355
2254,83,1.3776835424765025e-10,2312.752916097641,2309.6879975795746,4.450015379421675e-06,1.1416543197650983e-10,2.360292227114042e-11,1742843523.391078
2479,84,1.0440312445720197e-10,2544.148602247238,2541.0836312770844,4.134897544282404e-06,7.917412403056864e-11,2.5229000426633336e-11,1742843754.7867641
2727,85,8.42941555315315e-11,2798.6983053684235,2795.633531332016,4.136354136718663e-06,5.958860877160613e-11,2.4705546759925377e-11,1742844009.3364673
3000,86,8.089667978769499e-11,3077.7980756759644,3074.7331867218018,4.617880833650274e-06,5.3251586699847326e-11,2.764509308784766e-11,1742844288.4362376
3299,87,6.123625431368453e-11,3383.4488945007324,3380.3840432167053,4.599931081154707e-06,3.865038000807425e-11,2.2585874305610284e-11,1742844594.0870564
3629,88,6.415840748767041e-11,3721.1670854091644,3718.1022522449493,3.736001466097336e-06,4.537504587615546e-11,1.8783361611514943e-11,1742844931.8052473
3992,89,5.5378280369190795e-11,4091.873425245285,4088.8084197044373,3.6928677935226733e-06,4.2516548091471716e-11,1.2861732277719079e-11,1742845302.5115871
4391,90,5.286216314902639e-11,4500.21183013916,4497.14696598053,3.4520602202798902e-06,3.98147175171522e-11,1.304744563187419e-11,1742845710.849992
4831,91,4.3948390896375126e-11,4950.754660367966,4947.689660072327,2.7008780232986933e-06,3.339973552842658e-11,1.0548655367948546e-11,1742846161.3928223
