time,l2_error,loss,_runtime,_timestamp,loss_boundary,loss_interior,step,_step
2.396587371826172,1.5955369239608357,124.79941088089237,5.925862073898315,1743181371.249665,1.5480622822617889,123.25134859863059,0,0
4.128496885299683,1.6069060634932784,124.61159943412412,6.958463191986084,1743181372.2822661,1.5983798289817368,123.01321960514238,1,1
5.154522657394409,1.608970112231511,118.36462368725296,7.981542587280273,1743181373.3053455,1.7012833769023519,116.6633403103506,2,2
6.184399604797363,1.5074271759088507,120.43347606546658,9.011679410934448,1743181374.3354824,1.5642467096954837,118.8692293557711,3,3
7.210275173187256,1.50105712626026,102.38942637537421,10.037630558013916,1743181375.3614335,1.3557884360540984,101.03363793932012,4,4
8.230429649353027,1.875222583084513,93.90787706487832,11.058637857437134,1743181376.3824408,1.364518056160678,92.54335900871764,5,5
9.249509334564209,2.3270966388064482,80.19498814181,12.076881408691406,1743181377.4006844,1.8127766338646267,78.38221150794537,6,6
10.269654512405396,1.0899725282107473,52.74474768048246,13.097029209136963,1743181378.4208322,3.042871057739209,49.70187662274326,7,7
11.288318157196045,0.25746125418259547,9.399127449326455,14.115787744522095,1743181379.4395907,0.6441137844918726,8.755013664834582,8,8
12.30713701248169,0.3198315824490952,2.507881249719514,15.13454294204712,1743181380.458346,0.043704941197054835,2.4641763085224593,9,9
13.32489275932312,0.4934468404188295,0.9942572943621693,16.15244460105896,1743181381.4762475,0.05563732580731664,0.9386199685548526,10,10
14.347489833831787,0.618096395074772,0.5280873386348497,17.17478084564209,1743181382.4985838,0.12632318426054343,0.4017641543743063,11,11
15.369443416595459,0.5294527818721673,0.35228274799583914,18.196751832962036,1743181383.5205548,0.19391470029029836,0.15836804770554078,12,12
16.38956093788147,0.3554372235948634,0.21301049613642775,19.216888189315796,1743181384.5406911,0.14627595388843778,0.06673454224798996,13,13
17.41337299346924,0.1919100524595495,0.09688724334199833,20.24073362350464,1743181385.5645366,0.06598515457904507,0.030902088762953257,14,14
18.439494371414185,0.11034844425372577,0.034819038426519094,21.266776084899902,1743181386.590579,0.019648774593682628,0.01517026383283647,15,15
19.458065032958984,0.09165073620023595,0.014445590862440821,22.285337686538696,1743181387.6091406,0.006423816639589191,0.00802177422285163,16,16
20.4805269241333,0.07757871366506579,0.009752137540383034,23.30784797668457,1743181388.631651,0.004719588283595384,0.005032549256787651,17,17
21.498398780822754,0.06953595035820354,0.006451636142303768,24.325743198394775,1743181389.6495461,0.0030435599455661926,0.0034080761967375754,18,18
22.51877737045288,0.06189823441099543,0.004933682296934203,25.346030950546265,1743181390.669834,0.002692249006165995,0.0022414332907682083,19,19
23.535332441329956,0.044209304681787784,0.0035183578423759907,26.362637519836426,1743181391.6864405,0.0021134935592469835,0.0014048642831290072,20,20
24.55534338951111,0.037733751707543096,0.0019348951646215593,27.382656812667847,1743181392.7064598,0.0010362314742525492,0.0008986636903690102,21,21
25.572618007659912,0.011194911776091795,0.0013341435967722524,28.400196313858032,1743181393.7239993,0.0007530863586773034,0.000581057238094949,22,22
26.600558042526245,0.0058699349418654765,0.00068125522014037,29.428048849105835,1743181394.7518518,7.357927903867926e-05,0.0006076759411016907,23,23
27.62264084815979,0.005535079638059062,0.00041577068499447226,30.449925899505615,1743181395.7737288,2.1728807897892892e-05,0.00039404187709657937,24,24
28.641613721847534,0.008418815855136885,0.0002981833651966397,31.469149351119995,1743181396.7929523,1.8553527090831004e-05,0.0002796298381058087,25,25
29.663379192352295,0.006094360657084699,9.518965630110821e-05,32.490641832351685,1743181397.8144448,3.909853166646418e-05,5.609112463464403e-05,26,26
30.680330514907837,0.006009086727967602,6.624155414861662e-05,33.50758147239685,1743181398.8313844,2.1606628845065968e-05,4.463492530355066e-05,27,27
31.696691513061523,0.005146373669679842,5.746136834587257e-05,34.52398705482483,1743181399.84779,2.0769246021220537e-05,3.6692122324652036e-05,28,28
32.71541953086853,0.005041582849207485,4.379450536481909e-05,35.54269361495972,1743181400.8664966,1.433137620698447e-05,2.946312915783462e-05,29,29
33.7325005531311,0.004523073226090538,3.474400592571228e-05,36.559757232666016,1743181401.8835602,1.310239775473412e-05,2.164160817097816e-05,30,30
34.749873876571655,0.004700630510751752,2.7278847747378443e-05,37.57721138000488,1743181402.9010143,1.0749590377822823e-05,1.652925736955562e-05,31,31
35.76894998550415,0.0042672109076771,2.2376346020892763e-05,38.59644675254822,1743181403.9202497,1.2095972107340752e-05,1.0280373913552008e-05,32,32
36.78813409805298,0.004121465157019579,1.973422378422685e-05,39.615431785583496,1743181404.9392347,9.88304446437734e-06,9.851179319849511e-06,33,33
37.80410075187683,0.003474494270858391,1.6409541848053075e-05,40.63141965866089,1743181405.9552226,9.199605506987521e-06,7.209936341065554e-06,34,34
38.83022928237915,0.0033745355336618917,1.174158235035483e-05,41.65753149986267,1743181406.9813344,6.289120415616225e-06,5.452461934738606e-06,35,35
39.84689474105835,0.003350063608584289,1.1347072801729853e-05,42.67420840263367,1743181407.9980114,6.317006629405596e-06,5.030066172324256e-06,36,36
40.864877223968506,0.0026445136908117774,8.931223985479098e-06,43.692464113235474,1743181409.016267,5.693725952244256e-06,3.2374980332348427e-06,37,37
41.88863158226013,0.001985162583441469,6.8066571977132645e-06,44.715922594070435,1743181410.0397255,3.852945988506411e-06,2.9537112092068536e-06,38,38
42.91073179244995,0.0016875448206952934,4.7030478527282485e-06,45.738359689712524,1743181411.0621626,2.1353364714513317e-06,2.5677113812769163e-06,39,39
