time,l2_error,_timestamp,loss_interior,loss_boundary,loss,step,_runtime,_step
1.503312110900879,1.5237317757833155,1715417115.2631888,117.33196217064214,1.4837270046698947,118.81568917531203,0,5.744897842407227,0
2.2077300548553467,1.3013195336310837,1715417115.5933502,117.96038362249072,1.3947326937371471,119.35511631622788,1,6.075059175491333,1
2.5474538803100586,1.1012711166777225,1715417115.932892,110.28827930391448,0.9255853323690268,111.2138646362835,2,6.41460108757019,2
2.901550054550171,1.034201955479956,1715417116.288415,94.0534618915275,0.722901043575775,94.77636293510328,3,6.7701239585876465,3
3.2669944763183594,0.9491114232731546,1715417116.6526108,80.39508372872186,0.6082216734057495,81.00330540212761,4,7.13431978225708,4
3.6083147525787354,0.9246124095039264,1715417116.9937515,81.43460144004257,0.6051963870227058,82.03979782706527,5,7.475460529327393,5
3.974106788635254,0.8706479123816223,1715417117.3597229,73.66500121333526,0.5469821095008298,74.21198332283609,6,7.8414318561553955,6
4.338551998138428,0.83098227292577,1715417117.7241547,67.29049611203273,0.45868127397344655,67.74917738600617,7,8.20586371421814,7
4.707082509994507,0.7966756160683581,1715417118.0925322,65.64324653249427,0.4388266240979799,66.08207315659226,8,8.574241161346436,8
5.066226243972778,0.7551469255344979,1715417118.4519281,59.163713095246756,0.3780761502134078,59.541789245460166,9,8.933637142181396,9
5.423889875411987,0.7010166319801177,1715417118.8094742,60.36861789356575,0.3832544893052312,60.75187238287098,10,9.291183233261108,10
5.783069849014282,0.6683948866265579,1715417119.1686842,62.021166901772276,0.2836134435079581,62.304780345280236,11,9.65039324760437,11
6.142834663391113,0.6277164304586926,1715417119.528462,52.296277173279286,0.2783884131970969,52.574665586476385,12,10.010170936584473,12
6.479776620864868,0.4882299640215843,1715417119.8652663,52.6602163351878,0.28882149218773645,52.949037827375534,13,10.346975326538086,13
6.807203054428101,0.44417994462448634,1715417120.1930742,50.73194482680194,0.17146859729865668,50.9034134241006,14,10.67478322982788,14
7.136302947998047,0.4249901485297645,1715417120.5217433,46.013182293727894,0.13654754983429002,46.149729843562184,15,11.00345230102539,15
7.491922855377197,0.4280136975530182,1715417120.8776069,46.96962154682494,0.1282137228262841,47.09783526965122,16,11.359315872192383,16
7.8436925411224365,0.3836150493642678,1715417121.2291677,45.50071948439197,0.13086155208933586,45.63158103648131,17,11.710876703262329,17
8.206143140792847,0.3977099147398752,1715417121.5918841,43.46220438318688,0.1220537164708753,43.58425809965775,18,12.073593139648438,18
8.56660270690918,0.3672590047662568,1715417121.9521298,40.95479967550662,0.11841349040862022,41.07321316591524,19,12.433838844299316,19
8.921628952026367,0.4033870179976171,1715417122.3073103,39.65342214483816,0.12585116634365184,39.77927331118181,20,12.789019346237183,20
9.25929307937622,0.36568223783705717,1715417122.6447637,41.8281820018569,0.1198387958864154,41.94802079774332,21,13.12647271156311,21
9.60317873954773,0.3954131905415869,1715417122.9887462,37.31934645819984,0.10855704620177535,37.42790350440161,22,13.470455169677734,22
9.954341173171997,0.38785831994367526,1715417123.3398201,37.98258056418485,0.1327819588769642,38.11536252306181,23,13.821529150009155,23
10.28801417350769,0.4148529868932244,1715417123.6735883,35.22538941508457,0.12039387189012905,35.3457832869747,24,14.15529727935791,24
10.643847942352295,0.40636105865622796,1715417124.029542,37.313813151153475,0.13116456665520526,37.44497771780868,25,14.511250972747803,25
10.97841763496399,0.97722564167064,1715417124.3640707,40.04549220053668,0.1480715035967669,40.193563704133446,26,14.845779657363892,26
11.311727285385132,0.9024753731637706,1715417124.6972268,32.2336607884759,0.6446808450565532,32.87834163353246,27,15.178935766220093,27
11.665099859237671,0.8885321766694244,1715417125.0509672,27.672126935067567,0.5808900502761326,28.2530169853437,28,15.532676219940186,28
11.991917133331299,0.8769845201728558,1715417125.3775163,27.713370608019666,0.5619552331210833,28.27532584114075,29,15.859225273132324,29
12.314258337020874,0.8709285480528164,1715417125.6998699,27.963313304257237,0.5547913290306747,28.518104633287912,30,16.181578874588013,30
12.650438070297241,0.8680139412935882,1715417126.0359216,27.64912146749258,0.5494751682466751,28.198596635739257,31,16.517630577087402,31
13.003490686416626,0.8714767730163556,1715417126.3892155,24.108629696027176,0.5196007161095976,24.628230412136773,32,16.870924472808838,32
13.366192102432251,0.8862135877195468,1715417126.751811,26.251567597705687,0.5434366634186966,26.795004261124383,33,17.233520030975342,33
13.695933818817139,0.8870201289136003,1715417127.0815961,25.135633355896125,0.59069006361834,25.726323419514465,34,17.563305139541626,34
14.051733493804932,1.0033334733056325,1715417127.437377,25.764407241531163,0.5597755210755638,26.32418276260673,35,17.91908597946167,35
14.386468172073364,0.9869947070473342,1715417127.7720766,26.839485801971534,0.7520216458867242,27.59150744785826,36,18.253785610198975,36
14.735683917999268,0.9712868885171019,1715417128.1212492,22.31907581115415,0.6503990716474572,22.969474882801606,37,18.60295820236206,37
15.093441724777222,0.9337117591307096,1715417128.4790688,23.285023129701496,0.677789175706307,23.9628123054078,38,18.960777759552002,38
15.449767112731934,0.9455987031262264,1715417128.8353302,21.692680595068396,0.609502217012285,22.30218281208068,39,19.317039251327515,39
15.804818630218506,0.9754196584968107,1715417129.1904552,23.33946677634846,0.6635606926365595,24.003027468985017,40,19.67216420173645,40
16.49380373954773,0.9861643415324881,1715417129.8794885,22.38038099896883,0.6572769315415421,23.03765793051037,42,20.361197471618652,41
17.907558917999268,1.0319709369073657,1715417131.293032,20.786562379356074,0.6712994033460378,21.45786178270211,46,21.77474093437195,42
