loss_boundary,time,_runtime,loss_interior,loss,_step,l2_error,_timestamp,step
1.4837270046698947,1.5315876007080078,5.8881776332855225,117.33196217064214,118.81568917531203,0,1.5832266412617457,1715415338.2300956,0
1.4837267249409392,2.0283305644989014,6.093341588973999,117.33196049376416,118.8156872187051,1,2.3737347969069655,1715415338.4352596,1
3.066076839209978,2.1231701374053955,6.187535762786865,285.3790314205807,288.4451082597907,2,2.323165242050809,1715415338.5294538,2
3.101853786946029,2.217484712600708,6.281582593917847,144.69984389926682,147.80169768621286,3,1.597349396861183,1715415338.6235006,3
1.5589511409780303,2.3121635913848877,6.375779628753662,95.59979502808334,97.15874616906136,4,1.3670427255420223,1715415338.7176976,4
1.1701687035944202,2.3928425312042236,6.456447601318359,82.06286346537505,83.23303216896946,5,1.0199845394347,1715415338.7983656,5
0.6542111066986915,2.4830543994903564,6.548231363296509,61.77272025038205,62.42693135708074,6,1.00900331128586,1715415338.8901494,6
0.6068755501888156,2.5749521255493164,6.638592004776001,56.10986542417495,56.716740974363766,7,0.9371062739972493,1715415338.98051,7
0.5144420416037021,2.6560232639312744,6.719685792922974,35.18746158128314,35.70190362288684,8,1.0143100341311386,1715415339.0616038,8
0.568535855461195,2.7366764545440674,6.800304651260376,22.814486362664315,23.38302221812551,9,0.7535434229850606,1715415339.1422226,9
0.37864455949715864,2.8176345825195312,6.881271839141846,17.61833464361213,17.996979203109287,10,0.8457693525902654,1715415339.2231898,10
0.43400338075022254,2.8980884552001953,6.961717367172241,14.274343731587711,14.708347112337934,11,0.8709303441045372,1715415339.3036354,11
0.4579126606939975,2.983959913253784,7.0476531982421875,11.479769232141212,11.93768189283521,12,0.6864272926529607,1715415339.3895712,12
0.3162764894677343,3.082306146621704,7.146277904510498,9.090967666053968,9.407244155521703,13,0.6576544805407082,1715415339.488196,13
0.2929187570780692,3.179438829421997,7.243382692337036,8.394754770387541,8.687673527465611,14,0.5591565583525976,1715415339.5853007,14
0.23380884137638344,3.2643840312957764,7.328088283538818,6.149751872242245,6.383560713618628,15,0.6230625601362705,1715415339.6700063,15
0.26175070952308566,3.363619089126587,7.427355527877808,4.946534951704444,5.20828566122753,16,0.7100493829949556,1715415339.7692735,16
0.32622913173015494,3.445289134979248,7.508984804153442,3.940454269463126,4.266683401193281,17,0.806370207438168,1715415339.8509028,17
0.3990359714967485,3.5264570713043213,7.590085744857788,3.2488881616602034,3.647924133156952,18,0.7735467487675638,1715415339.9320037,18
0.37503560927333573,3.6072607040405273,7.670957326889038,2.9688269848817215,3.3438625941550573,19,0.6104741508328394,1715415340.0128753,19
0.2680266251714424,3.689655303955078,7.753312826156616,2.533708168352835,2.8017347935242776,20,0.6083276831175782,1715415340.0952308,20
0.265901097543094,3.7746753692626953,7.838331937789917,2.3193843603493236,2.5852854578924176,21,0.6010198050172583,1715415340.18025,21
0.2616442387832888,3.856402635574341,7.920047044754028,2.2167482644298335,2.478392503213122,22,0.6194782592242973,1715415340.261965,22
0.2747366165509176,3.948429822921753,8.012204647064209,2.0673699249033377,2.3421065414542555,23,0.629631522636095,1715415340.3541226,23
0.28032336027538257,4.041550874710083,8.105371236801147,1.9547042668824275,2.2350276271578102,24,0.6144481910898522,1715415340.4472892,24
0.26900380907829047,4.135880470275879,8.19980001449585,1.8830633556448586,2.152067164723149,25,0.611219270134365,1715415340.541718,25
0.26706886745526487,4.227532625198364,8.29123067855835,1.822316433456368,2.089385300911633,26,0.5978635331453843,1715415340.6331487,26
0.25759878293405414,4.310479164123535,8.374124765396118,1.7681025722443695,2.0257013551784238,27,0.5539574469434934,1715415340.7160428,27
0.2251796129420207,4.391372203826904,8.45499873161316,1.717648401772433,1.9428280147144537,28,0.5332603972631378,1715415340.7969167,28
0.2102139604966043,4.4819090366363525,8.545519590377808,1.6803036832813583,1.8905176437779625,29,0.5193165994688173,1715415340.8874376,29
0.19922963914295466,4.563919544219971,8.627599477767944,1.6438559008837255,1.8430855400266801,30,0.48641382727984567,1715415340.9695175,30
0.1774604031747519,4.660052299499512,8.723963022232056,1.6122520869510595,1.7897124901258115,31,0.4466340950121544,1715415341.065881,31
0.1544860559468144,4.752157688140869,8.816041469573975,1.5786269672707776,1.733113023217592,32,0.41427886245935136,1715415341.1579595,32
0.13602453606350412,4.845061302185059,8.908869743347168,1.5247355372451115,1.6607600733086156,33,0.400426977713112,1715415341.2507877,33
0.12855455825067805,4.940305471420288,9.004077672958374,1.5002125485477287,1.6287671067984066,34,0.3897873777024132,1715415341.3459957,34
0.12263972495904937,5.03661847114563,9.100489616394043,1.4638511325415164,1.5864908575005658,35,0.3849865579593348,1715415341.4424076,35
0.1199462133347359,5.13294529914856,9.196944236755371,1.4334375849674637,1.5533837983021996,36,0.37596929409938046,1715415341.5388622,36
0.11548215724290886,5.226473093032837,9.290371894836426,1.4213418937994613,1.53682405104237,37,0.37046235662416793,1715415341.63229,37
0.11257692209798668,5.324662923812866,9.388698816299438,1.4052589368990842,1.5178358589970709,38,0.3730042121641252,1715415341.7306168,38
0.1133669623748721,5.415094614028931,9.47876262664795,1.376699946662611,1.4900669090374832,39,0.36838921894486937,1715415341.8206806,39
0.11068609426909055,5.496250152587891,9.559903621673584,1.3555409534993168,1.4662270477684074,40,0.3576690054673353,1715415341.9018216,40
0.10233760025478299,5.655341863632202,9.718965530395508,1.278458669744459,1.380796269999242,41,0.34471634756305874,1715415342.0608835,42
0.09117329438114787,5.972168207168579,10.035844802856445,1.1472838924441637,1.2384571868253116,42,0.3207016683236617,1715415342.3777628,46
