time,step,_timestamp,loss_interior,_runtime,loss_boundary,_step,l2_error,loss
31.232236623764038,46,1715411518.8782694,0.003620968278072577,35.105387449264526,0.0005058616068402999,42,0.0192895648836678,0.004126829884912877
33.980183839797974,50,1715411521.6263177,0.0028830051242281756,37.853435754776,0.0003909250690778913,43,0.020189976820709696,0.003273930193306067
37.41121578216553,55,1715411525.0571861,0.0025123784423792977,41.28430414199829,0.0004941984423027663,44,0.02044904734838208,0.003006576884682064
41.51637673377991,61,1715411529.1623006,0.0023502336344538364,45.389418601989746,0.00042239979168702405,45,0.020482693342211745,0.0027726334261408605
45.635082960128784,67,1715411533.2811065,0.0021586846953264064,49.50822448730469,0.00037385029584444075,46,0.020746756533473885,0.002532534991170847
49.98584699630737,73,1715411537.6322494,0.0019769876188324743,53.85936737060547,0.0004969101652692143,47,0.02124009673663938,0.0024738977841016886
55.69994521141052,81,1715411543.3462818,0.0018086648521349388,59.573399782180786,0.00038122893034921233,48,0.0204997588707574,0.0021898937824841513
61.47387480735779,89,1715411549.1201575,0.0016429043092345446,65.34727549552917,0.00043044933779344595,49,0.02106518913792571,0.0020733536470279906
67.88103866577148,98,1715411555.5273533,0.0014243478758465854,71.75447130203247,0.0004442845902888547,50,0.02044591150659014,0.0018686324661354402
74.28812289237976,107,1715411561.9344025,0.0012158380824019164,78.16152048110962,0.0003698879236906769,51,0.020590903823633416,0.0015857260060925932
81.98292064666748,118,1715411569.6291583,0.0009720599288165907,85.85627627372742,0.000346112124068028,52,0.01871766208442278,0.0013181720528846188
90.54658269882202,130,1715411578.192771,0.0009071631964695381,94.41988897323608,0.00029400867422427906,53,0.017317447940877497,0.0012011718706938172
100.17188119888306,143,1715411587.8182042,0.0007369676961216951,104.04532217979431,0.0002885882367508649,54,0.01629467171467456,0.00102555593287256
109.76995635032654,157,1715411597.4163382,0.0007348961399531532,113.64345622062683,0.0002295802386684518,55,0.015954211482751286,0.000964476378621605
120.02837133407593,172,1715411607.6750212,0.0006175365799563125,123.90213918685913,0.00020624192736364754,56,0.014373185325690164,0.00082377850731996
133.12690591812134,190,1715411620.773195,0.00053478387244286,137.00031304359436,0.00019321462707392296,57,0.013552941299620348,0.000727998499516783
146.21335625648499,208,1715411633.859741,0.0004542795210692209,150.08685898780823,0.00014026027399999401,58,0.012301895884727543,0.0005945397950692149
