_runtime,loss_interior,loss,_timestamp,l2_error,loss_boundary,step,time,_step
23.277854681015015,0.00019840481500882172,0.0002471394080152734,1715369077.6491706,0.004260891148127665,4.8734593006451654e-05,42,19.530543327331543,41
24.95160937309265,0.0001761259938204156,0.00019700042079686907,1715369079.3229253,0.003250645092596744,2.087442697645348e-05,46,21.204355478286743,42
26.990365266799927,0.0001470561014985645,0.00016260373388702788,1715369081.3616812,0.0032349813520706787,1.5547632388463378e-05,50,23.24295973777771,43
29.29622459411621,9.002738948356176e-05,0.00011979774778680766,1715369083.6675406,0.0038234447740396796,2.9770358303245903e-05,55,25.548890113830566,44
32.24486780166626,7.008075574081553e-05,8.794946916090664e-05,1715369086.6161838,0.0025936314921128816,1.786871342009111e-05,61,28.497437953948975,45
34.967792987823486,5.339579628664115e-05,6.609050601598032e-05,1715369089.339109,0.002414161941561167,1.2694709729339175e-05,67,31.22037386894226,46
37.74467849731445,4.6312775481110445e-05,5.795609734885328e-05,1715369092.1159945,0.002351430018537708,1.1643321867742837e-05,73,33.99726057052612,47
41.3947012424469,3.508735561961407e-05,4.249504019062842e-05,1715369095.7660172,0.0019339068738004766,7.407684571014346e-06,81,37.64742946624756,48
44.85752081871033,2.301025779328297e-05,2.9154460947200703e-05,1715369099.2288368,0.001704046057811474,6.144203153917736e-06,89,41.11025309562683,49
48.99063539505005,1.637247417815524e-05,2.242494116088216e-05,1715369103.3619514,0.0018438209450474248,6.052466982726923e-06,98,45.24322772026062,50
52.88912749290466,1.4041019260900625e-05,1.717239130090547e-05,1715369107.2604434,0.0012408306818251095,3.1313720400048446e-06,107,49.14157700538635,51
57.6950581073761,9.688879170845121e-06,1.1118195439068821e-05,1715369112.066374,0.0007909531640146937,1.4293162682236992e-06,118,53.947542905807495,52
62.74281859397888,7.968602126900803e-06,9.653101636091523e-06,1715369117.1141346,0.0008776033692244414,1.6844995091907202e-06,130,58.995524883270264,53
68.57487654685974,6.005849352562604e-06,7.60658024092612e-06,1715369122.9461925,0.000762219861523287,1.6007308883635158e-06,143,64.82757496833801,54
73.63402128219604,4.89679935557552e-06,6.0306478700476995e-06,1715369128.0053372,0.0007089279892109402,1.1338485144721803e-06,157,69.8866560459137,55
79.33446502685547,3.062350620844856e-06,4.2101591416945245e-06,1715369133.705781,0.0006930464164324042,1.1478085208496679e-06,172,75.58701372146606,56
79.74426436424255,3.0639591543890597e-06,4.206156579760495e-06,1715369134.1155803,0.000692210658809967,1.1421974253714349e-06,190,75.99708247184753,57
80.09933423995972,3.0639591543890597e-06,4.206156579760495e-06,1715369134.4706502,0.000692210658809967,1.1421974253714349e-06,208,76.35215592384338,58
80.52355408668518,3.0639591543890597e-06,4.206156579760495e-06,1715369134.89487,0.000692210658809967,1.1421974253714349e-06,229,76.77632403373718,59
81.09864068031311,3.0639591543890597e-06,4.206156579760495e-06,1715369135.4699566,0.000692210658809967,1.1421974253714349e-06,252,77.35146760940552,60
81.76074409484863,3.0639591543890597e-06,4.206156579760495e-06,1715369136.13206,0.000692210658809967,1.1421974253714349e-06,277,78.01337575912476,61
82.45813369750977,3.0639591543890597e-06,4.206156579760495e-06,1715369136.8294497,0.000692210658809967,1.1421974253714349e-06,305,78.71075296401978,62
83.11440920829773,3.0639591543890597e-06,4.206156579760495e-06,1715369137.4857252,0.000692210658809967,1.1421974253714349e-06,335,79.36707949638367,63
83.8973822593689,3.0639591543890597e-06,4.206156579760495e-06,1715369138.2686982,0.000692210658809967,1.1421974253714349e-06,369,80.15009474754333,64
84.77372479438782,3.0639591543890597e-06,4.206156579760495e-06,1715369139.1450408,0.000692210658809967,1.1421974253714349e-06,406,81.02646970748901,65
85.60443949699402,3.0639591543890597e-06,4.206156579760495e-06,1715369139.9757555,0.000692210658809967,1.1421974253714349e-06,446,81.85715198516846,66
86.605224609375,3.0639591543890597e-06,4.206156579760495e-06,1715369140.9765406,0.000692210658809967,1.1421974253714349e-06,491,82.8579831123352,67
87.83638572692871,3.0639591543890597e-06,4.206156579760495e-06,1715369142.2077017,0.000692210658809967,1.1421974253714349e-06,540,84.088947057724,68
89.0308609008789,3.0639591543890597e-06,4.206156579760495e-06,1715369143.4021769,0.000692210658809967,1.1421974253714349e-06,594,85.28358435630798,69
90.541090965271,3.0639591543890597e-06,4.206156579760495e-06,1715369144.912407,0.000692210658809967,1.1421974253714349e-06,653,86.79361844062805,70
91.91830205917358,3.0639591543890597e-06,4.206156579760495e-06,1715369146.289618,0.000692210658809967,1.1421974253714349e-06,718,88.17102789878845,71
93.35505676269531,3.0639591543890597e-06,4.206156579760495e-06,1715369147.7263727,0.000692210658809967,1.1421974253714349e-06,790,89.60781478881836,72
95.12976813316345,3.0639591543890597e-06,4.206156579760495e-06,1715369149.501084,0.000692210658809967,1.1421974253714349e-06,869,91.38248372077942,73
97.34064102172852,3.0639591543890597e-06,4.206156579760495e-06,1715369151.711957,0.000692210658809967,1.1421974253714349e-06,956,93.59323191642761,74
99.43377423286438,3.0639591543890597e-06,4.206156579760495e-06,1715369153.8050902,0.000692210658809967,1.1421974253714349e-06,1052,95.68650817871094,75
101.69143748283386,3.0639591543890597e-06,4.206156579760495e-06,1715369156.0627534,0.000692210658809967,1.1421974253714349e-06,1157,97.9440495967865,76
104.31111884117126,3.0639591543890597e-06,4.206156579760495e-06,1715369158.6824348,0.000692210658809967,1.1421974253714349e-06,1272,100.56354188919067,77
106.87536978721619,3.0639591543890597e-06,4.206156579760495e-06,1715369161.2466857,0.000692210658809967,1.1421974253714349e-06,1400,103.12807250022888,78
110.02690958976746,3.0639591543890597e-06,4.206156579760495e-06,1715369164.3982255,0.000692210658809967,1.1421974253714349e-06,1539,106.27959942817688,79
113.73695230484009,3.0639591543890597e-06,4.206156579760495e-06,1715369168.1082683,0.000692210658809967,1.1421974253714349e-06,1693,109.98956799507141,80
117.39422297477722,3.0639591543890597e-06,4.206156579760495e-06,1715369171.765539,0.000692210658809967,1.1421974253714349e-06,1863,113.64695072174072,81
121.51655101776123,3.0639591543890597e-06,4.206156579760495e-06,1715369175.887867,0.000692210658809967,1.1421974253714349e-06,2049,117.76929807662964,82
126.24028396606445,3.0639591543890597e-06,4.206156579760495e-06,1715369180.6116,0.000692210658809967,1.1421974253714349e-06,2254,122.49304127693176,83
131.2640414237976,3.0639591543890597e-06,4.206156579760495e-06,1715369185.6353574,0.000692210658809967,1.1421974253714349e-06,2479,127.51674485206604,84
136.89629006385803,3.0639591543890597e-06,4.206156579760495e-06,1715369191.267606,0.000692210658809967,1.1421974253714349e-06,2727,133.14867854118347,85
143.07525300979614,3.0639591543890597e-06,4.206156579760495e-06,1715369197.446569,0.000692210658809967,1.1421974253714349e-06,3000,139.3277883529663,86
150.04764652252197,3.0639591543890597e-06,4.206156579760495e-06,1715369204.4189625,0.000692210658809967,1.1421974253714349e-06,3299,146.30039358139038,87
157.48290014266968,3.0639591543890597e-06,4.206156579760495e-06,1715369211.854216,0.000692210658809967,1.1421974253714349e-06,3629,153.73561716079712,88
