loss_interior,step,_step,_timestamp,loss,_runtime,l2_error,loss_boundary,time
3.8043236577222452,50,43,1715368965.2540526,4.671359695976113,5.468853712081909,1.1390501946030782,0.8670360382538673,1.718635082244873
2.793831440536,55,44,1715368965.2920752,3.5960811382917495,5.506876230239868,1.1000772007502488,0.8022496977557496,1.756687879562378
2.61498614303151,61,45,1715368965.338006,3.407522841856617,5.552807092666626,1.1199897934341028,0.7925366988251072,1.802612066268921
2.2292898416856954,67,46,1715368965.3835073,3.1239621145039345,5.598308324813843,1.1800122788096943,0.8946722728182389,1.8480942249298096
1.9804726367214798,73,47,1715368965.4289947,2.8618509403735395,5.643795728683472,1.1833531593011442,0.8813783036520599,1.893547534942627
1.782197361526601,81,48,1715368965.4894285,2.6834798305556204,5.7042295932769775,1.2092992015506092,0.9012824690290194,1.9540507793426514
1.6553951516533967,89,49,1715368965.5496264,2.541856631559349,5.764427423477173,1.1921083794611733,0.8864614799059524,2.014211416244507
1.5356216288014657,98,50,1715368965.616597,2.3795147821819556,5.831398010253906,1.1471742995384442,0.8438931533804899,2.0811729431152344
1.425175752753695,107,51,1715368965.684017,2.21998896527195,5.898818016052246,1.1006064407970164,0.7948132125182551,2.1485817432403564
1.3003970335562756,118,52,1715368965.7666988,2.0352045762196194,5.981499910354614,1.0451444647476649,0.7348075426633438,2.231257438659668
1.1472709212244723,130,53,1715368965.8551946,1.8174469806082476,6.069995641708374,0.9896714589494439,0.6701760593837753,2.3197734355926514
0.9312182346016697,143,54,1715368965.952426,1.513204424825536,6.167227029800415,0.9132853091234534,0.5819861902238663,2.4169979095458984
0.6020112232148651,157,55,1715368966.0574126,1.0646915525265366,6.272213697433472,0.8152576990267304,0.4626803293116715,2.521911859512329
0.25500820622417686,172,56,1715368966.171286,0.5953330945403195,6.38608717918396,0.7148628340563871,0.34032488831614255,2.635831356048584
0.09586660785232969,190,57,1715368966.3044875,0.310680418648667,6.519288539886475,0.5795858714209327,0.21481381079633732,2.769010305404663
0.04984609477963652,208,58,1715368966.438679,0.18749058037689145,6.653480052947998,0.46830212111680547,0.13764448559725492,2.90327525138855
0.031028424946830325,229,59,1715368966.5951598,0.1166681317718871,6.809960842132568,0.36762025400403475,0.08563970682505678,3.0597128868103027
0.023272922028612433,252,60,1715368966.7647157,0.0767738747143493,6.9795167446136475,0.2864849249509602,0.05350095268573686,3.229215621948242
0.018616597477427603,277,61,1715368966.9529076,0.052423292505084075,7.1677086353302,0.2217661511051547,0.03380669502765647,3.4174532890319824
0.014788090707047901,305,62,1715368967.1604955,0.03653875616443727,7.375296592712402,0.1701930878259378,0.021750665457389365,3.6250338554382324
0.011550812047908747,335,63,1715368967.3821719,0.026473365532026623,7.596972942352295,0.13240624510797058,0.014922553484117876,3.8467178344726562
0.008788681079662691,369,64,1715368967.631239,0.019736373070770887,7.8460400104522705,0.10448187976901832,0.010947691991108196,4.095763444900513
0.006665737389380859,406,65,1715368967.9027028,0.015487059232528789,8.117503881454468,0.08599521676139132,0.00882132184314793,4.367194414138794
0.005097304258859961,446,66,1715368968.1968036,0.012819892558820215,8.411604642868042,0.07467169761086326,0.0077225882999602535,4.6612584590911865
0.003925704430062572,491,67,1715368968.526799,0.011056669952113952,8.741600036621094,0.06796097527056873,0.007130965522051381,4.991332292556763
0.0031065585407267756,540,68,1715368968.884781,0.009901581062187494,9.099581956863403,0.06426137048474095,0.00679502252146072,5.3492889404296875
0.012470743878505167,594,69,1715368969.2974114,0.019184829667215953,9.51221251487732,0.06283265240135011,0.006714085788710785,5.761955499649048
0.0021850457278694752,653,70,1715368969.7703872,0.008614883682654768,9.985188245773315,0.06113456500301727,0.006429837954785292,6.234872341156006
0.0019145658956899506,718,71,1715368970.2641382,0.0081632170097286,10.478939294815063,0.059827992470781875,0.006248651114038649,6.72865104675293
0.00168836821818081,790,72,1715368970.7968695,0.007764193329798981,11.011670589447021,0.05877731570205194,0.00607582511161817,7.261338472366333
0.057323631726715896,869,73,1715368971.3790877,0.06351628416894109,11.593888759613037,0.05821241176546431,0.006192652442225195,7.843647480010986
0.0013602198721388455,956,74,1715368972.0402038,0.007146170238479121,12.2550048828125,0.05753375385834952,0.005785950366340276,8.504697322845459
0.0012150896097629456,1052,75,1715368972.7412975,0.006837689071063839,12.956098556518555,0.05648848864228127,0.005622599461300893,9.205785036087036
0.04939841796584883,1157,76,1715368973.5089562,0.05498064311397383,13.723757266998291,0.06277209157951708,0.005582225148125003,9.973448514938354
0.000996196346922788,1272,77,1715368974.3587565,0.00634806388546468,14.573557615280151,0.05524483531887479,0.005351867538541892,10.82334303855896
0.0008980135554873504,1400,78,1715368975.3184497,0.006098294047092107,15.53325080871582,0.05437812518276269,0.005200280491604757,11.78287649154663
0.0008330088242553312,1539,79,1715368976.3435943,0.0059200426566228615,16.558395385742188,0.05426877691224467,0.00508703383236753,12.807869672775269
0.000749831885396708,1693,80,1715368977.5054505,0.005686282239809371,17.72025156021118,0.053070906621915576,0.0049364503544126635,13.969770193099976
0.0029931119781370324,1863,81,1715368978.804305,0.007823035224886971,19.019106149673462,0.05312501032461178,0.004829923246749938,15.268792390823364
0.000637270455224845,2049,82,1715368980.1827052,0.005297901634572247,20.39750623703003,0.05168345297583783,0.004660631179347402,16.64727258682251
0.0017120831780311197,2254,83,1715368981.6846862,0.006206579623268096,21.899487257003784,0.05095790174767817,0.004494496445236976,18.14889097213745
0.0005457020536487296,2479,84,1715368983.4197023,0.004902313965757695,23.63450336456299,0.050099498491760645,0.004356611912108965,19.883869886398315
0.026711821888345245,2727,85,1715368985.267171,0.030954124395871037,25.481971979141235,0.05233487674528225,0.004242302507525792,21.731446027755737
0.0004753946016678843,3000,86,1715368987.3882854,0.0044729633436173385,27.603086471557617,0.04829684082869902,0.003997568741949454,23.852610111236572
0.007390897143503172,3299,87,1715368989.7283325,0.011200554672598501,29.94313359260559,0.0465344560653066,0.0038096575290953293,26.192489624023438
0.00037384628321482003,3629,88,1715368992.2067401,0.003901913516558709,32.42154121398926,0.04539219188329404,0.0035280672333438887,28.67124891281128
0.0003376081255249371,3992,89,1715368994.8691278,0.003624373243551534,35.08392882347107,0.04394835591068572,0.0032867651180265973,31.33365511894226
0.029847327056834228,4391,90,1715368997.8139703,0.032907022800646404,38.02877140045166,0.04361451137456398,0.0030596957438121784,34.27818465232849
0.03685231334624419,4831,91,1715369001.0477176,0.03963707675288144,41.262518644332886,0.044630873223509435,0.002784763406637249,37.51188659667969
0.0018348357857611273,5314,92,1715369004.5706046,0.004349549365422371,44.78540563583374,0.03817485974052462,0.002514713579661243,41.03496718406677
0.0017863483229605148,5845,93,1715369008.4721606,0.003971662408827436,48.68696165084839,0.036064946421449966,0.002185314085866921,44.9363055229187
0.00033947135584304924,6429,94,1715369012.7399857,0.002192475440522909,52.95478677749634,0.03338998210261887,0.00185300408467986,49.20444846153259
0.00034319105292221117,7072,95,1715369017.4589984,0.0018817938147662075,57.67379951477051,0.030313705377657083,0.0015386027618439963,53.92317819595337
0.00032740604916158044,7779,96,1715369022.6451771,0.0015905812884091427,62.85997819900513,0.02760189216184757,0.0012631752392475621,59.109336137771606
0.0006225467601943022,8557,97,1715369028.314692,0.0016362023737208457,68.5294930934906,0.02512227016173195,0.0010136556135265436,64.77923274040222
0.00025784967831332276,9413,98,1715369034.5697253,0.0010625668945710516,74.78452634811401,0.021872206046126958,0.0008047172162577289,71.03407597541809
0.004016843740373661,10354,99,1715369041.460304,0.004676064533192932,81.67510509490967,0.01763196982256284,0.0006592207928192717,77.92471170425415
0.0008362634514085744,11389,100,1715369049.0233405,0.0013458947559427546,89.23814153671265,0.016872914832699728,0.0005096313045341802,85.48750400543213
0.00445149403622382,12528,101,1715369057.3665276,0.004855578167979313,97.58132863044739,0.014049645015585763,0.0004040841317554923,93.83073997497559
0.0007359594924383308,13781,102,1715369066.486196,0.001030709957476788,106.70099711418152,0.012866559445670368,0.00029475046503845727,102.95059609413147
0.0011026400531460227,15159,103,1715369076.55552,0.0013289230495672226,116.77032113075256,0.009144329484826252,0.00022628299642119982,113.01960873603821
0.004020050884911844,16675,104,1715369087.624883,0.0041690257374245605,127.839684009552,0.008436667649947382,0.00014897485251271668,124.08938312530518
0.00011717820201961922,18342,105,1715369099.7942214,0.0002159488674755168,140.00902247428894,0.0076086024851820065,9.877066545589757e-05,136.25847148895264
0.0001076856797222035,20177,106,1715369113.1949613,0.00017624062319781926,153.40976238250732,0.0059330137444256435,6.855494347561576e-05,149.65941500663757
0.0012737781365807057,22194,107,1715369127.899231,0.0013325764778726109,168.1140320301056,0.005738907416848294,5.879834129190528e-05,164.36337208747864
0.001980417794296674,24414,108,1715369144.1748943,0.0020271360963801197,184.38969540596008,0.006112330830118712,4.671830208344572e-05,180.63941359519958
0.004642426413229183,26855,109,1715369162.1049085,0.004672258517681213,202.31970953941345,0.00562374078719132,2.983210445203038e-05,198.5691077709198
0.0022828859412604386,29540,110,1715369181.7671983,0.002347896413986265,221.98199939727783,0.006817983386009111,6.501047272582646e-05,218.23159861564636
0.00031644990919648216,32494,111,1715369203.304238,0.0003319207953890499,243.51903915405273,0.002614621640989183,1.547088619256773e-05,239.7684895992279
0.001081336631683745,35744,112,1715369227.0187213,0.0010969101248590434,267.23352241516113,0.003663508709527222,1.557349317529835e-05,263.4829149246216
0.0001384826361976143,39318,113,1715369253.0341313,0.0001451238977840797,293.2489323616028,0.001916348793096689,6.641261586465402e-06,289.49860525131226
2.0166537967180873e-05,43250,114,1715369281.7036486,2.547713935592113e-05,321.91844964027405,0.0016424304636914375,5.310601388740256e-06,318.16780829429626
7.329341182098347e-05,47575,115,1715369313.4106762,7.715522619624037e-05,353.62547731399536,0.0015377122347141395,3.861814375256896e-06,349.8747878074646
1.8275911504740366e-05,52332,116,1715369348.261926,2.0922572578589133e-05,388.4767270088196,0.001271672197685001,2.6466610738487665e-06,384.72602677345276
0.00012056230657866645,57566,117,1715369386.5095565,0.0001231135566900233,426.72435760498047,0.0011299179009421074,2.5512501113568334e-06,422.9737410545349
0.0003641941603711401,63322,118,1715369428.526612,0.00036638502103945175,468.7414131164551,0.0011583893875533628,2.1908606683116545e-06,464.99081563949585
0.0004398063865870916,69654,119,1715369474.6805906,0.0004457556403033894,514.895391702652,0.0019578050665220647,5.949253716297803e-06,511.1447596549988
2.8678492523690843e-05,76620,120,1715369526.3683429,3.000235124939239e-05,566.5831439495087,0.0007272660105602128,1.3238587257015455e-06,562.8324847221375
0.0009273771709478118,84281,121,1715369582.6666641,0.0009322595930036232,622.8814651966095,0.002159947815602423,4.882422055811359e-06,619.1309020519257
0.0002856202534865665,92710,122,1715369644.5738125,0.000288136035294496,684.7886135578156,0.0013151080535204697,2.5157818079294843e-06,681.0380110740662
6.312545878209255e-05,101980,123,1715369713.5055902,6.459862208566544e-05,753.7203912734985,0.0008848395025380426,1.4731633035729008e-06,749.9698207378387
0.0003349197829256096,112178,124,1715369787.8761053,0.0003372537596519203,828.090906381607,0.0011005632083411906,2.3339767263107112e-06,824.3403491973877
0.0003579279454481595,123396,125,1715369869.9337952,0.0003598404395607612,910.1485962867737,0.0010869135163115696,1.912494112601701e-06,906.3980557918549
1.9692075799863016e-05,135736,126,1715369961.3344007,2.0666156195050185e-05,1001.5492017269135,0.0010380592108374786,9.740803951871683e-07,997.7986211776733
0.00010395410748833717,136033,127,1715369963.5379424,0.00010512943771199075,1003.7527434825897,0.000645743774327705,1.1753302236535785e-06,1000.0024874210358
